idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
29.0,0.95100003,0.95100003,1.0250001,-0.074,0.037,0.082,0.074,0.072000004,0.87900007,1.023,0.0,Linear_oracle,dynamic
29.0,0.89800006,0.90000004,1.0250001,-0.127,0.042000003,0.133,0.126,0.123,0.813,0.97800004,0.0,GP_oracle,dynamic
29.0,3.341,3.341,3.601,-0.26000002,0.13100001,0.291,0.26200002,0.07300001,3.0830002,3.5980003,0.0,Linear_oracle,stoch
29.0,3.144,3.1480002,3.601,-0.45700002,0.15300001,0.48200002,0.45800003,0.127,2.8330002,3.436,0.0,GP_oracle,stoch
29.0,0.56700003,0.56600004,1.0250001,-0.45800003,0.066,0.46300003,0.45800003,0.44700003,0.437,0.69600004,0.0,Linear_observed,dynamic
29.0,0.469,0.47000003,1.0250001,-0.55600005,0.07700001,0.56100005,0.555,0.54200006,0.319,0.62,0.0,GP_observed,dynamic
29.0,1.7880001,1.7880001,3.601,-1.8130001,0.192,1.8230001,1.8130001,0.504,1.411,2.167,0.0,Linear_observed,stoch
29.0,2.1750002,2.17,3.601,-1.4260001,0.28100002,1.4540001,1.427,0.39600003,1.6370001,2.742,0.0,GP_observed,stoch
29.0,0.83100003,0.83100003,1.0250001,-0.194,0.058000002,0.202,0.194,0.18900001,0.721,0.94400007,0.0,Linear_3S,dynamic
29.0,0.694,0.70100003,1.0250001,-0.33100003,0.087000005,0.342,0.33100003,0.323,0.504,0.845,0.0,GP_3S,dynamic
29.0,2.8500001,2.8520002,3.601,-0.75100005,0.19100001,0.77500004,0.75100005,0.208,2.482,3.2210002,0.0,Linear_3S,stoch
29.0,2.329,2.3330002,3.601,-1.2720001,0.25800002,1.2980001,1.2720001,0.35300002,1.8130001,2.8240001,0.0,GP_3S,stoch
29.0,0.95800006,0.95800006,1.0250001,-0.067,0.046000004,0.081,0.07,0.068,0.86700004,1.0480001,1.0,Linear_1S,dynamic
29.0,0.87900007,0.882,1.0250001,-0.14600001,0.067,0.16000001,0.147,0.143,0.739,1.006,0.0,GP_1S,dynamic
29.0,3.2940001,3.2940001,3.601,-0.307,0.16100001,0.347,0.31100002,0.086,2.979,3.6100001,1.0,Linear_1S,stoch
29.0,2.9720001,2.9800003,3.601,-0.629,0.245,0.675,0.63000005,0.17500001,2.473,3.4380002,0.0,GP_1S,stoch
62.0,0.92700005,0.92800003,0.934,-0.007,0.032,0.033,0.026,0.028,0.864,0.99100006,1.0,Linear_oracle,dynamic
62.0,0.89000005,0.89100003,0.934,-0.044000003,0.038000003,0.057000004,0.048,0.051000003,0.81600004,0.96500003,1.0,GP_oracle,dynamic
62.0,3.7020001,3.703,3.7310002,-0.029000001,0.12900001,0.133,0.106000006,0.028,3.4440002,3.9570003,1.0,Linear_oracle,stoch
62.0,3.5790002,3.5820003,3.7310002,-0.15200001,0.17300001,0.23,0.187,0.05,3.236,3.9070003,1.0,GP_oracle,stoch
62.0,0.84300005,0.84300005,0.934,-0.091000006,0.065000005,0.112,0.096,0.102000006,0.71500003,0.97200006,1.0,Linear_observed,dynamic
62.0,0.795,0.79600006,0.934,-0.13900001,0.066,0.15300001,0.13900001,0.149,0.66800004,0.9250001,0.0,GP_observed,dynamic
62.0,3.016,3.0170002,3.7310002,-0.71500003,0.224,0.748,0.71400005,0.19100001,2.5770001,3.459,0.0,Linear_observed,stoch
62.0,3.1610003,3.1580002,3.7310002,-0.57000005,0.27400002,0.632,0.574,0.15400001,2.634,3.706,0.0,GP_observed,stoch
62.0,0.83300006,0.83300006,0.934,-0.101,0.052,0.11400001,0.102000006,0.109000005,0.73300004,0.93500006,1.0,Linear_3S,dynamic
62.0,0.711,0.716,0.934,-0.223,0.078,0.23600002,0.223,0.23900001,0.546,0.84900004,0.0,GP_3S,dynamic
62.0,3.2680001,3.2700002,3.7310002,-0.46300003,0.19500001,0.50200003,0.46400002,0.124000005,2.8890002,3.65,0.0,Linear_3S,stoch
62.0,2.5210001,2.522,3.7310002,-1.21,0.298,1.245,1.2090001,0.324,1.932,3.104,0.0,GP_3S,stoch
62.0,0.94500005,0.94500005,0.934,0.011000001,0.041,0.043,0.034,0.036000002,0.86200005,1.0250001,1.0,Linear_1S,dynamic
62.0,0.89900005,0.90000004,0.934,-0.035,0.060000002,0.069000006,0.054,0.058000002,0.777,1.0170001,1.0,GP_1S,dynamic
62.0,3.7120001,3.7140002,3.7310002,-0.019000001,0.163,0.164,0.13000001,0.035,3.387,4.031,1.0,Linear_1S,stoch
62.0,3.4370003,3.4440002,3.7310002,-0.294,0.29700002,0.418,0.34,0.091000006,2.822,3.999,1.0,GP_1S,stoch
95.0,0.90900004,0.90900004,0.90300006,0.006,0.031000001,0.032,0.026,0.028,0.84700006,0.97,1.0,Linear_oracle,dynamic
95.0,0.82800007,0.84000003,0.90300006,-0.075,0.064,0.098000005,0.07700001,0.085,0.66,0.92200005,1.0,GP_oracle,dynamic
95.0,3.3860002,3.3860002,3.3680003,0.018000001,0.12100001,0.12200001,0.098000005,0.029000001,3.1460001,3.6210003,1.0,Linear_oracle,stoch
95.0,3.1330001,3.137,3.3680003,-0.23500001,0.157,0.28300002,0.24300002,0.072000004,2.805,3.426,1.0,GP_oracle,stoch
95.0,0.78300005,0.78300005,0.90300006,-0.120000005,0.064,0.135,0.12100001,0.134,0.65800005,0.90800005,1.0,Linear_observed,dynamic
95.0,0.82100004,0.82000005,0.90300006,-0.082,0.063,0.10300001,0.08800001,0.097,0.694,0.94500005,1.0,GP_observed,dynamic
95.0,2.4650002,2.4650002,3.3680003,-0.90300006,0.18900001,0.92300004,0.90400004,0.268,2.0930002,2.834,0.0,Linear_observed,stoch
95.0,2.9050002,2.9050002,3.3680003,-0.46300003,0.22000001,0.513,0.46600002,0.13800001,2.476,3.3370001,0.0,GP_observed,stoch
95.0,0.76100004,0.76100004,0.90300006,-0.142,0.044000003,0.149,0.142,0.157,0.67700005,0.84900004,0.0,Linear_3S,dynamic
95.0,0.683,0.689,0.90300006,-0.22000001,0.068,0.23,0.22000001,0.24400002,0.532,0.804,0.0,GP_3S,dynamic
95.0,2.818,2.8200002,3.3680003,-0.55,0.165,0.57500005,0.55,0.163,2.502,3.1450002,0.0,Linear_3S,stoch
95.0,2.3390002,2.3390002,3.3680003,-1.029,0.21800001,1.052,1.0300001,0.30600002,1.909,2.7680001,0.0,GP_3S,stoch
