idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
8.0,0.827,0.827,0.77900004,0.048,0.024,0.054,0.049000002,0.062000003,0.77900004,0.87500006,0.0,Linear_oracle,dynamic
8.0,0.804,0.80500007,0.77900004,0.025,0.032,0.041,0.033,0.043,0.739,0.86600006,1.0,GP_oracle,dynamic
8.0,3.7280002,3.726,3.5000002,0.22800002,0.11400001,0.25500003,0.23,0.066,3.502,3.953,0.0,Linear_oracle,stoch
8.0,3.6890001,3.69,3.5000002,0.18900001,0.13800001,0.23400001,0.201,0.057000004,3.4140003,3.9580002,1.0,GP_oracle,stoch
8.0,0.671,0.671,0.77900004,-0.108,0.055000003,0.12100001,0.109000005,0.14,0.56200004,0.77800006,0.0,Linear_observed,dynamic
8.0,0.509,0.509,0.77900004,-0.27,0.060000002,0.27600002,0.27,0.347,0.39100003,0.62600005,0.0,GP_observed,dynamic
8.0,2.493,2.492,3.5000002,-1.0070001,0.19800001,1.026,1.0070001,0.28800002,2.105,2.8760002,0.0,Linear_observed,stoch
8.0,3.098,3.0970001,3.5000002,-0.402,0.25,0.47300002,0.41400003,0.11800001,2.611,3.5930002,1.0,GP_observed,stoch
8.0,0.74500006,0.74500006,0.77900004,-0.034,0.042000003,0.053000003,0.044000003,0.056,0.666,0.82800007,1.0,Linear_3S,dynamic
8.0,0.65500003,0.66200006,0.77900004,-0.124000005,0.068,0.141,0.124000005,0.16000001,0.503,0.772,0.0,GP_3S,dynamic
8.0,3.305,3.3100002,3.5000002,-0.19500001,0.17600001,0.26200002,0.21800001,0.062000003,2.9640002,3.653,1.0,Linear_3S,stoch
8.0,2.801,2.8070002,3.5000002,-0.69900006,0.22200002,0.73300004,0.69900006,0.2,2.3490002,3.2210002,0.0,GP_3S,stoch
8.0,0.83000004,0.83000004,0.77900004,0.051000003,0.029000001,0.059000004,0.052,0.067,0.771,0.887,1.0,Linear_1S,dynamic
8.0,0.79,0.78800005,0.77900004,0.011000001,0.048,0.05,0.037,0.047000002,0.70100003,0.897,1.0,GP_1S,dynamic
8.0,3.7110002,3.7100003,3.5000002,0.21100001,0.13700001,0.25300002,0.21900001,0.063,3.4390001,3.9800003,1.0,Linear_1S,stoch
8.0,3.512,3.5140002,3.5000002,0.012,0.20400001,0.20400001,0.162,0.046000004,3.101,3.9090002,1.0,GP_1S,stoch
41.0,0.81000006,0.81000006,0.82000005,-0.010000001,0.025,0.027,0.022000002,0.027,0.75900006,0.86,1.0,Linear_oracle,dynamic
41.0,0.78700006,0.785,0.82000005,-0.033,0.034,0.048,0.040000003,0.049000002,0.72400004,0.85800004,1.0,GP_oracle,dynamic
41.0,3.663,3.6620002,3.7240002,-0.061000004,0.12200001,0.13700001,0.11000001,0.029000001,3.42,3.9040003,1.0,Linear_oracle,stoch
41.0,3.479,3.4740002,3.7240002,-0.245,0.187,0.30900002,0.264,0.071,3.121,3.8600001,1.0,GP_oracle,stoch
41.0,0.74600005,0.74600005,0.82000005,-0.074,0.060000002,0.095000006,0.080000006,0.098000005,0.63000005,0.86300004,1.0,Linear_observed,dynamic
41.0,0.637,0.63600004,0.82000005,-0.18300001,0.066,0.19500001,0.18400002,0.224,0.507,0.76600003,0.0,GP_observed,dynamic
41.0,2.6880002,2.6880002,3.7240002,-1.036,0.20600002,1.056,1.036,0.27800003,2.285,3.0890002,0.0,Linear_observed,stoch
41.0,2.789,2.7840002,3.7240002,-0.93500006,0.26000002,0.97,0.93500006,0.25100002,2.296,3.3200002,0.0,GP_observed,stoch
41.0,0.72900003,0.72900003,0.82000005,-0.091000006,0.041,0.1,0.091000006,0.112,0.65000004,0.81100005,0.0,Linear_3S,dynamic
41.0,0.64500004,0.648,0.82000005,-0.17500001,0.052,0.18300001,0.17500001,0.21300001,0.535,0.74200004,0.0,GP_3S,dynamic
