idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
41.0,0.804,0.804,0.78200006,0.022000002,0.024,0.029000001,0.049000002,0.024,0.032,0.757,0.851,1.0,1.0,Linear_oracle,dynamic
41.0,0.814,0.814,0.78200006,0.032,0.030000001,0.117000006,0.186,0.072000004,0.105000004,0.75600004,0.87200004,1.0,0.98,GP_oracle,dynamic
41.0,2.598,2.5970001,2.542,0.056,0.071,0.066,0.10300001,0.055000003,0.075,2.4580002,2.7370002,1.0,1.0,Linear_oracle,stoch
41.0,2.5180001,2.519,2.542,-0.024,0.078,0.19600001,0.26900002,0.14,0.17500001,2.364,2.6690001,1.0,0.818,GP_oracle,stoch
41.0,0.55700004,0.55600005,0.78200006,-0.22500001,0.043,0.42800003,0.432,0.33200002,0.33600003,0.47300002,0.643,0.0,0.17400001,Linear_observed,dynamic
41.0,0.377,0.377,0.78200006,-0.40500003,0.067,0.60300004,0.625,0.48200002,0.49800003,0.246,0.51000005,0.0,0.35000002,GP_observed,dynamic
41.0,2.003,1.9990001,2.542,-0.53900003,0.136,0.86500007,0.87700003,0.656,0.666,1.738,2.2710001,0.0,0.29200003,Linear_observed,stoch
41.0,2.091,2.091,2.542,-0.45100003,0.141,1.161,1.2080001,0.90700006,0.9250001,1.8160001,2.367,0.0,0.28800002,GP_observed,stoch
41.0,0.61800003,0.61700004,0.78200006,-0.164,0.044000003,0.363,0.42100003,0.277,0.32500002,0.535,0.70900005,0.0,0.83000004,Linear_3S,dynamic
41.0,2.108,2.105,2.542,-0.43400002,0.108,0.605,0.675,0.48900002,0.54,1.9000001,2.3260002,0.0,0.66400003,Linear_3S,stoch
41.0,0.62,0.61800003,0.78200006,-0.162,0.057000004,0.36800003,0.513,0.279,0.381,0.512,0.73600006,0.0,0.95400006,GP_3S,dynamic
41.0,1.9490001,1.9480001,2.542,-0.59300005,0.127,0.72,0.88900006,0.609,0.71300006,1.702,2.2,0.0,0.90200007,GP_3S,stoch
41.0,0.80300003,0.80300003,0.78200006,0.021000002,0.034,0.31800002,0.321,0.25800002,0.261,0.73600006,0.869,1.0,0.15,Linear_1S,dynamic
41.0,0.818,0.818,0.78200006,0.036000002,0.049000002,0.33400002,0.37100002,0.26900002,0.29000002,0.721,0.91600007,1.0,0.46400002,GP_1S,dynamic
41.0,2.628,2.628,2.542,0.086,0.1,0.379,0.39400002,0.30800003,0.317,2.427,2.821,1.0,0.37800002,Linear_1S,stoch
41.0,2.5830002,2.5830002,2.542,0.041,0.147,0.462,0.53300005,0.337,0.37600002,2.292,2.868,1.0,0.702,GP_1S,stoch
96.0,0.712,0.712,0.71800005,-0.006,0.018000001,0.031000001,0.046000004,0.022000002,0.026,0.67700005,0.74700004,1.0,1.0,Linear_oracle,dynamic
96.0,0.703,0.703,0.71800005,-0.015000001,0.019000001,0.086,0.12900001,0.032,0.058000002,0.666,0.739,1.0,1.0,GP_oracle,dynamic
96.0,2.5870001,2.5870001,2.6090002,-0.022000002,0.064,0.038000003,0.081,0.028,0.059000004,2.46,2.7140002,1.0,1.0,Linear_oracle,stoch
96.0,2.5440001,2.5440001,2.6090002,-0.065000005,0.069000006,0.19900002,0.24700001,0.074,0.12100001,2.4080002,2.6810002,1.0,0.994,GP_oracle,stoch
96.0,0.469,0.46800002,0.71800005,-0.24900001,0.043,0.40100002,0.40600002,0.29700002,0.30100003,0.384,0.555,0.0,0.23400001,Linear_observed,dynamic
96.0,0.365,0.365,0.71800005,-0.35300002,0.078,0.521,0.55200005,0.40100002,0.43,0.21200001,0.521,0.0,0.49,GP_observed,dynamic
96.0,1.608,1.6060001,2.6090002,-1.001,0.132,1.245,1.253,1.018,1.023,1.35,1.8700001,0.0,0.126,Linear_observed,stoch
96.0,1.6190001,1.6190001,2.6090002,-0.99000007,0.136,1.3520001,1.3920001,1.0580001,1.077,1.3520001,1.8870001,0.0,0.28,GP_observed,stoch
96.0,0.582,0.58100003,0.71800005,-0.136,0.034,0.29500002,0.33100003,0.223,0.252,0.518,0.65300006,0.0,0.79,Linear_3S,dynamic
96.0,2.091,2.0870001,2.6090002,-0.518,0.11000001,0.721,0.76900005,0.573,0.61,1.8790001,2.3100002,0.0,0.53800005,Linear_3S,stoch
96.0,0.56700003,0.56600004,0.71800005,-0.15100001,0.036000002,0.321,0.395,0.23700002,0.28500003,0.49800003,0.63900006,0.0,0.87000006,GP_3S,dynamic
96.0,1.9870001,1.9860001,2.6090002,-0.62200004,0.116000004,0.80100006,0.89300007,0.651,0.70500004,1.7580001,2.213,0.0,0.652,GP_3S,stoch
96.0,0.72800004,0.72800004,0.71800005,0.010000001,0.028,0.25,0.254,0.2,0.20300001,0.671,0.78300005,1.0,0.17600001,Linear_1S,dynamic
96.0,0.72800004,0.72800004,0.71800005,0.010000001,0.033,0.296,0.33,0.22600001,0.24000001,0.66200006,0.79300004,1.0,0.42400002,GP_1S,dynamic
96.0,2.618,2.617,2.6090002,0.009000001,0.102000006,0.418,0.43300003,0.326,0.337,2.413,2.8170002,1.0,0.372,Linear_1S,stoch
96.0,2.653,2.654,2.6090002,0.044000003,0.147,0.59300005,0.646,0.409,0.439,2.367,2.9440002,1.0,0.586,GP_1S,stoch
151.0,0.81100005,0.81000006,0.794,0.017,0.021000002,0.034,0.051000003,0.017,0.026,0.77000004,0.851,1.0,1.0,Linear_oracle,dynamic
151.0,0.808,0.808,0.794,0.014,0.022000002,0.11100001,0.14500001,0.053000003,0.072000004,0.76500005,0.85,1.0,0.984,GP_oracle,dynamic
151.0,2.7830002,2.782,2.726,0.057000004,0.072000004,0.058000002,0.097,0.057000004,0.075,2.6420002,2.9220002,1.0,1.0,Linear_oracle,stoch
151.0,2.6950002,2.6950002,2.726,-0.031000001,0.078,0.209,0.25800002,0.11400001,0.147,2.542,2.8470001,1.0,0.99600005,GP_oracle,stoch
151.0,0.582,0.58100003,0.794,-0.21200001,0.048,0.384,0.38900003,0.284,0.29000002,0.48700002,0.67600006,0.0,0.24400002,Linear_observed,dynamic
151.0,0.374,0.374,0.794,-0.42000002,0.075,0.58100003,0.609,0.47000003,0.49300003,0.22500001,0.522,0.0,0.358,GP_observed,dynamic
151.0,1.817,1.8140001,2.726,-0.90900004,0.134,1.149,1.1580001,0.93700004,0.94400007,1.5530001,2.082,0.0,0.14400001,Linear_observed,stoch
151.0,2.1190002,2.1190002,2.726,-0.60700005,0.148,1.1960001,1.2440001,0.9710001,1.003,1.825,2.4050002,0.0,0.328,GP_observed,stoch
151.0,0.71300006,0.711,0.794,-0.081,0.042000003,0.264,0.32200003,0.202,0.24900001,0.63500005,0.8,1.0,0.89800006,Linear_3S,dynamic
