idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
2.0,0.643,0.643,0.661,-0.018000001,0.018000001,0.038000003,0.052,0.018000001,0.025,0.60800004,0.67700005,1.0,1.0,Linear_oracle,dynamic
2.0,0.62600005,0.62600005,0.661,-0.035,0.022000002,0.16000001,0.20600002,0.05,0.074,0.583,0.669,1.0,0.99600005,GP_oracle,dynamic
2.0,2.644,2.644,2.7180002,-0.074,0.076000005,0.076000005,0.113000005,0.075,0.089,2.496,2.788,1.0,1.0,Linear_oracle,stoch
2.0,2.5990002,2.598,2.7180002,-0.119,0.07700001,0.216,0.27800003,0.119,0.156,2.4490001,2.7480001,1.0,1.0,GP_oracle,stoch
2.0,0.46300003,0.46300003,0.661,-0.19800001,0.038000003,0.36,0.365,0.254,0.25800002,0.388,0.537,0.0,0.24200001,Linear_observed,dynamic
2.0,0.372,0.372,0.661,-0.289,0.049000002,0.51100004,0.53300005,0.40100002,0.41400003,0.277,0.46800002,0.0,0.36400002,GP_observed,dynamic
2.0,1.7270001,1.725,2.7180002,-0.99100006,0.13000001,1.225,1.233,1.01,1.014,1.4690001,1.9820001,0.0,0.14400001,Linear_observed,stoch
2.0,1.8650001,1.8640001,2.7180002,-0.85300004,0.14400001,1.348,1.394,1.024,1.0480001,1.5870001,2.148,0.0,0.30600002,GP_observed,stoch
2.0,0.517,0.51600003,0.661,-0.14400001,0.032,0.284,0.31300002,0.20500001,0.231,0.45900002,0.583,0.0,0.78400004,Linear_3S,dynamic
2.0,2.1690001,2.164,2.7180002,-0.549,0.12200001,0.72700006,0.785,0.591,0.63500005,1.937,2.4160001,0.0,0.528,Linear_3S,stoch
2.0,0.492,0.492,0.661,-0.16900001,0.045,0.347,0.46,0.22700001,0.28800002,0.40300003,0.58000004,0.0,0.934,GP_3S,dynamic
2.0,2.013,2.013,2.7180002,-0.70500004,0.133,0.87200004,1.024,0.71800005,0.80100006,1.7520001,2.2740002,0.0,0.81000006,GP_3S,stoch
2.0,0.643,0.643,0.661,-0.018000001,0.025,0.22500001,0.22900002,0.17400001,0.17600001,0.59400004,0.694,1.0,0.20400001,Linear_1S,dynamic
2.0,0.615,0.61600006,0.661,-0.046000004,0.040000003,0.31,0.36100003,0.2,0.22100002,0.535,0.69000006,1.0,0.492,GP_1S,dynamic
2.0,2.743,2.7410002,2.7180002,0.025,0.113000005,0.40500003,0.42200002,0.326,0.33900002,2.522,2.9680002,1.0,0.39400002,Linear_1S,stoch
2.0,2.6520002,2.651,2.7180002,-0.066,0.15200001,0.57100004,0.65500003,0.38300002,0.42600003,2.358,2.95,1.0,0.68200004,GP_1S,stoch
57.0,0.65800005,0.65800005,0.67300004,-0.015000001,0.020000001,0.019000001,0.040000003,0.015000001,0.024,0.619,0.69500005,1.0,1.0,Linear_oracle,dynamic
57.0,0.64100003,0.64100003,0.67300004,-0.032,0.021000002,0.134,0.16800001,0.064,0.080000006,0.6,0.68200004,1.0,0.98600006,GP_oracle,dynamic
57.0,2.7040002,2.7040002,2.766,-0.062000003,0.081,0.068,0.11100001,0.061000004,0.083000004,2.546,2.858,1.0,1.0,Linear_oracle,stoch
57.0,2.641,2.641,2.766,-0.125,0.081,0.40500003,0.44900003,0.12900001,0.178,2.4840002,2.805,1.0,0.966,GP_oracle,stoch
57.0,0.512,0.51100004,0.67300004,-0.16100001,0.036000002,0.33,0.33400002,0.24900001,0.25300002,0.441,0.58100003,0.0,0.22800002,Linear_observed,dynamic
57.0,0.48100004,0.48100004,0.67300004,-0.192,0.061000004,0.497,0.51900005,0.37800002,0.395,0.36100003,0.601,0.0,0.38200003,GP_observed,dynamic
57.0,1.9920001,1.991,2.766,-0.77400005,0.132,1.034,1.044,0.837,0.84300005,1.7300001,2.2480001,0.0,0.16600001,Linear_observed,stoch
57.0,1.8920001,1.891,2.766,-0.874,0.148,1.2770001,1.332,0.96400005,0.98300004,1.605,2.184,0.0,0.298,GP_observed,stoch
57.0,-1.212,-1.222,0.67300004,-1.8850001,0.22000001,1.9050001,1.9190001,1.8850001,1.8850001,-1.6400001,-0.76400006,0.0,0.0,Linear_3S,dynamic
57.0,-5.019,-5.059,2.766,-7.7850003,0.901,7.807,7.859,7.7840004,7.7840004,-6.78,-3.1880002,0.0,0.0,Linear_3S,stoch
57.0,0.69100004,0.697,0.67300004,0.018000001,0.698,1.041,1.3440001,0.892,1.105,-0.65000004,2.13,1.0,0.87000006,GP_3S,dynamic
57.0,-0.86200005,-0.80100006,2.766,-3.6280003,1.3740001,3.7280002,3.9910002,3.627,3.6410003,-3.7770002,1.894,0.0,0.17600001,GP_3S,stoch
57.0,-1.312,-1.3130001,0.67300004,-1.9850001,0.17500001,2.005,2.013,1.9850001,1.9850001,-1.6550001,-0.97200006,0.0,0.0,Linear_1S,dynamic
57.0,0.595,0.60200006,0.67300004,-0.078,0.708,1.0780001,1.3800001,0.95000005,1.144,-0.813,1.973,1.0,0.91,GP_1S,dynamic
57.0,-5.4360003,-5.4370003,2.766,-8.202001,0.72200006,8.222,8.254001,8.201,8.201,-6.853,-4.0270004,0.0,0.0,Linear_1S,stoch
57.0,-0.975,-0.95600003,2.766,-3.7410002,1.378,3.8350003,4.096,3.7410002,3.755,-3.7670002,1.5870001,0.0,0.072000004,GP_1S,stoch
112.0,0.67600006,0.67600006,0.66400003,0.012,0.018000001,0.020000001,0.041,0.016,0.024,0.64000005,0.711,1.0,1.0,Linear_oracle,dynamic
112.0,0.665,0.665,0.66400003,0.001,0.019000001,0.194,0.21800001,0.09,0.1,0.62700003,0.702,1.0,0.72400004,GP_oracle,dynamic
112.0,2.6940002,2.6950002,2.6420002,0.052,0.075,0.062000003,0.10300001,0.053000003,0.076000005,2.546,2.8390002,1.0,1.0,Linear_oracle,stoch
112.0,2.6650002,2.6650002,2.6420002,0.023000002,0.07700001,0.536,0.56600004,0.261,0.27600002,2.515,2.8190002,1.0,0.50200003,GP_oracle,stoch
112.0,0.521,0.52000004,0.66400003,-0.143,0.042000003,0.294,0.3,0.22100002,0.22600001,0.44000003,0.60300004,0.0,0.27,Linear_observed,dynamic
112.0,0.39000002,0.39000002,0.66400003,-0.27400002,0.062000003,0.48000002,0.509,0.36200002,0.38300002,0.26900002,0.51100004,0.0,0.49800003,GP_observed,dynamic
112.0,1.8060001,1.8040001,2.6420002,-0.836,0.128,1.074,1.0830001,0.873,0.878,1.5550001,2.0600002,0.0,0.162,Linear_observed,stoch
112.0,1.8340001,1.8330001,2.6420002,-0.808,0.15300001,1.251,1.3110001,0.943,0.975,1.5320001,2.134,0.0,0.36600003,GP_observed,stoch
112.0,0.55,0.54800004,0.66400003,-0.11400001,0.036000002,0.257,0.296,0.19000001,0.22500001,0.483,0.624,0.0,0.81000006,Linear_3S,dynamic
112.0,2.015,2.012,2.6420002,-0.62700003,0.113000005,0.777,0.822,0.64400005,0.674,1.797,2.2410002,0.0,0.416,Linear_3S,stoch
112.0,0.526,0.526,0.66400003,-0.13800001,0.043,0.29200003,0.38200003,0.20500001,0.26700002,0.44400004,0.611,0.0,0.90000004,GP_3S,dynamic
112.0,1.9480001,1.9480001,2.6420002,-0.694,0.123,0.89500004,0.98300004,0.70600003,0.75000006,1.7090001,2.1910002,0.0,0.59400004,GP_3S,stoch
112.0,0.702,0.702,0.66400003,0.038000003,0.030000001,0.22700001,0.23200001,0.18200001,0.186,0.643,0.763,1.0,0.216,Linear_1S,dynamic
112.0,0.78900003,0.78900003,0.66400003,0.125,0.044000003,0.32000002,0.36600003,0.252,0.27600002,0.70500004,0.87600005,0.0,0.44000003,GP_1S,dynamic
112.0,2.548,2.546,2.6420002,-0.094000004,0.108,0.38700002,0.404,0.31,0.32200003,2.3390002,2.762,1.0,0.39200002,Linear_1S,stoch
112.0,2.8520002,2.851,2.6420002,0.21000001,0.147,0.808,0.864,0.573,0.596,2.565,3.1420002,1.0,0.44200003,GP_1S,stoch
167.0,0.81600004,0.81600004,0.81700003,-0.001,0.025,0.029000001,0.049000002,0.018000001,0.029000001,0.768,0.86500007,1.0,1.0,Linear_oracle,dynamic
167.0,0.72700006,0.72800004,0.81700003,-0.09,0.039,0.40600002,0.43600002,0.165,0.18,0.65000004,0.804,0.0,0.73600006,GP_oracle,dynamic
167.0,2.716,2.7150002,2.709,0.007,0.078,0.017,0.087000005,0.014,0.065000005,2.5660002,2.8700001,1.0,1.0,Linear_oracle,stoch
167.0,2.536,2.5370002,2.709,-0.17300001,0.089,0.65800005,0.697,0.256,0.284,2.3620002,2.7120001,1.0,0.87200004,GP_oracle,stoch
167.0,0.455,0.455,0.81700003,-0.36200002,0.039,0.508,0.51100004,0.395,0.39800003,0.37800002,0.53000003,0.0,0.158,Linear_observed,dynamic
167.0,0.40600002,0.40600002,0.81700003,-0.411,0.069000006,0.633,0.652,0.51000005,0.52400005,0.272,0.54,0.0,0.34,GP_observed,dynamic
167.0,1.623,1.623,2.709,-1.0860001,0.11800001,1.3180001,1.3240001,1.0940001,1.098,1.3920001,1.8510001,0.0,0.104,Linear_observed,stoch
167.0,1.6480001,1.649,2.709,-1.0610001,0.134,1.4430001,1.48,1.107,1.1240001,1.3850001,1.9080001,0.0,0.254,GP_observed,stoch
167.0,0.65000004,0.64900005,0.81700003,-0.16700001,0.042000003,0.34600002,0.39000002,0.264,0.303,0.57100004,0.73600006,0.0,0.76000005,Linear_3S,dynamic
167.0,2.2380002,2.2340002,2.709,-0.47100002,0.12100001,0.67300004,0.73800004,0.522,0.58000004,2.005,2.482,0.0,0.634,Linear_3S,stoch
167.0,0.61700004,0.61600006,0.81700003,-0.2,0.055000003,0.45200002,0.551,0.314,0.386,0.512,0.72700006,0.0,0.86800003,GP_3S,dynamic
167.0,2.092,2.0930002,2.709,-0.61700004,0.13100001,0.887,1.008,0.64000005,0.72800004,1.8330001,2.3500001,0.0,0.75000006,GP_3S,stoch
167.0,0.82100004,0.82000005,0.81700003,0.004,0.036000002,0.289,0.293,0.23,0.23300001,0.748,0.89100003,1.0,0.208,Linear_1S,dynamic
167.0,0.757,0.76000005,0.81700003,-0.060000002,0.059000004,0.43800002,0.49800003,0.321,0.34600002,0.633,0.86600006,1.0,0.514,GP_1S,dynamic
167.0,2.756,2.755,2.709,0.047000002,0.113000005,0.41000003,0.42700002,0.326,0.33900002,2.5310001,2.9770002,1.0,0.39800003,Linear_1S,stoch
167.0,2.663,2.6660001,2.709,-0.046000004,0.15200001,0.75200003,0.83000004,0.49300003,0.528,2.355,2.9510002,1.0,0.582,GP_1S,stoch
222.0,0.64400005,0.64400005,0.63900006,0.0050000004,0.018000001,0.017,0.038000003,0.006,0.019000001,0.609,0.67800003,1.0,1.0,Linear_oracle,dynamic
222.0,0.58500004,0.58500004,0.63900006,-0.054,0.029000001,0.30600002,0.335,0.11400001,0.126,0.527,0.642,1.0,0.85800004,GP_oracle,dynamic
222.0,2.7970002,2.7970002,2.7800002,0.017,0.080000006,0.017,0.09,0.017,0.067,2.6420002,2.9520001,1.0,1.0,Linear_oracle,stoch
222.0,2.627,2.627,2.7800002,-0.15300001,0.091000006,0.611,0.65900004,0.23200001,0.26200002,2.444,2.8060002,1.0,0.86200005,GP_oracle,stoch
222.0,0.55200005,0.55200005,0.63900006,-0.087000005,0.043,0.30100003,0.307,0.22900002,0.23300001,0.469,0.637,0.0,0.264,Linear_observed,dynamic
222.0,0.40800002,0.409,0.63900006,-0.231,0.057000004,0.393,0.42100003,0.30100003,0.324,0.29500002,0.518,0.0,0.49400002,GP_observed,dynamic
222.0,2.072,2.0700002,2.7800002,-0.708,0.15100001,1.051,1.0630001,0.81000006,0.82100004,1.7750001,2.3730001,0.0,0.25,Linear_observed,stoch
222.0,2.1200001,2.1200001,2.7800002,-0.66,0.164,1.2720001,1.3310001,1.003,1.026,1.8010001,2.4410002,0.0,0.32200003,GP_observed,stoch
222.0,0.52900004,0.528,0.63900006,-0.11000001,0.032,0.254,0.293,0.187,0.22100002,0.469,0.597,0.0,0.81000006,Linear_3S,dynamic
222.0,2.3140001,2.309,2.7800002,-0.46600002,0.125,0.669,0.74600005,0.532,0.592,2.0740001,2.569,0.0,0.68,Linear_3S,stoch
222.0,0.50600004,0.50600004,0.63900006,-0.133,0.041,0.358,0.455,0.22000001,0.28500003,0.42700002,0.588,0.0,0.92800003,GP_3S,dynamic
222.0,2.138,2.138,2.7800002,-0.642,0.133,0.89300007,1.054,0.665,0.77900004,1.8770001,2.3990002,0.0,0.84400004,GP_3S,stoch
222.0,0.64500004,0.64400005,0.63900006,0.006,0.024,0.216,0.22000001,0.171,0.17400001,0.59800005,0.69100004,1.0,0.194,Linear_1S,dynamic
222.0,0.591,0.592,0.63900006,-0.048,0.036000002,0.402,0.43800002,0.24400002,0.25500003,0.51900005,0.661,1.0,0.38200003,GP_1S,dynamic
222.0,2.8720002,2.871,2.7800002,0.09200001,0.11100001,0.41000003,0.42700002,0.33400002,0.34600002,2.6520002,3.0920002,1.0,0.36800003,Linear_1S,stoch
222.0,2.716,2.716,2.7800002,-0.064,0.141,0.84200007,0.90200007,0.49500003,0.52000004,2.4450002,2.9880002,1.0,0.568,GP_1S,stoch
277.0,0.643,0.643,0.633,0.010000001,0.019000001,0.018000001,0.039,0.010000001,0.021000002,0.605,0.679,1.0,1.0,Linear_oracle,dynamic
277.0,0.615,0.615,0.633,-0.018000001,0.021000002,0.2,0.22900002,0.069000006,0.086,0.57500005,0.656,1.0,0.9620001,GP_oracle,dynamic
277.0,2.851,2.8520002,2.8070002,0.044000003,0.08400001,0.045,0.10300001,0.044000003,0.07700001,2.6810002,3.015,1.0,1.0,Linear_oracle,stoch
277.0,2.765,2.7640002,2.8070002,-0.042000003,0.087000005,0.629,0.66800004,0.216,0.24900001,2.5960002,2.937,1.0,0.94600004,GP_oracle,stoch
277.0,0.45100003,0.45000002,0.633,-0.18200001,0.038000003,0.33200002,0.33600003,0.252,0.256,0.377,0.527,0.0,0.20600002,Linear_observed,dynamic
277.0,0.28,0.28100002,0.633,-0.35300002,0.061000004,0.45400003,0.47800002,0.36200002,0.379,0.15900001,0.402,0.0,0.418,GP_observed,dynamic
277.0,1.8360001,1.8340001,2.8070002,-0.9710001,0.14,1.2270001,1.2360001,1.008,1.013,1.562,2.115,0.0,0.142,Linear_observed,stoch
277.0,2.045,2.043,2.8070002,-0.762,0.185,1.4050001,1.4810001,1.151,1.19,1.69,2.4150002,0.0,0.326,GP_observed,stoch
277.0,0.50200003,0.50100005,0.633,-0.13100001,0.033,0.27600002,0.312,0.208,0.238,0.441,0.57000005,0.0,0.79800004,Linear_3S,dynamic
277.0,2.282,2.2770002,2.8070002,-0.52500004,0.12900001,0.707,0.77400005,0.577,0.624,2.0340002,2.542,0.0,0.582,Linear_3S,stoch
