idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
40.0,0.694,0.694,0.688,0.006,0.020000001,0.025,0.045,0.017,0.025,0.65400004,0.734,1.0,1.0,Linear_oracle,dynamic
40.0,0.65500003,0.65500003,0.688,-0.033,0.024,0.21400002,0.24800001,0.069000006,0.089,0.60800004,0.703,1.0,0.98600006,GP_oracle,dynamic
40.0,2.581,2.5800002,2.5600002,0.021000002,0.075,0.034,0.09,0.024,0.065000005,2.433,2.729,1.0,1.0,Linear_oracle,stoch
40.0,2.523,2.523,2.5600002,-0.037,0.078,0.45600003,0.49500003,0.149,0.18800001,2.3690002,2.6750002,1.0,0.95800006,GP_oracle,stoch
40.0,0.51900005,0.518,0.688,-0.16900001,0.040000003,0.363,0.36800003,0.26500002,0.268,0.44000003,0.59800005,0.0,0.22000001,Linear_observed,dynamic
40.0,0.425,0.42600003,0.688,-0.263,0.056,0.40300003,0.42800003,0.293,0.31800002,0.31500003,0.535,0.0,0.526,GP_observed,dynamic
40.0,1.7900001,1.789,2.5600002,-0.77000004,0.127,1.051,1.0600001,0.82100004,0.82800007,1.5400001,2.039,0.0,0.19600001,Linear_observed,stoch
40.0,1.9280001,1.9260001,2.5600002,-0.632,0.172,1.0780001,1.1470001,0.832,0.883,1.5890001,2.262,0.0,0.40600002,GP_observed,stoch
40.0,0.57000005,0.569,0.688,-0.11800001,0.036000002,0.286,0.328,0.209,0.246,0.50200003,0.64400005,0.0,0.832,Linear_3S,dynamic
40.0,2.0930002,2.089,2.5600002,-0.467,0.117000006,0.64000005,0.707,0.509,0.56200004,1.8670001,2.328,0.0,0.62600005,Linear_3S,stoch
40.0,0.564,0.564,0.688,-0.124000005,0.051000003,0.38300002,0.50200003,0.23600002,0.314,0.46500003,0.665,0.0,0.952,GP_3S,dynamic
40.0,1.9980001,1.9970001,2.5600002,-0.56200004,0.136,0.804,0.966,0.583,0.70000005,1.7320001,2.2680001,0.0,0.882,GP_3S,stoch
40.0,0.721,0.72,0.688,0.033,0.031000001,0.24000001,0.24400002,0.19100001,0.194,0.66,0.78300005,1.0,0.22600001,Linear_1S,dynamic
40.0,0.69000006,0.694,0.688,0.002,0.051000003,0.42200002,0.47000003,0.261,0.27800003,0.57500005,0.77800006,1.0,0.47800002,GP_1S,dynamic
40.0,2.641,2.6390002,2.5600002,0.081,0.113000005,0.37600002,0.395,0.30400002,0.317,2.4180002,2.8660002,1.0,0.402,Linear_1S,stoch
40.0,2.601,2.6020002,2.5600002,0.041,0.142,0.74100006,0.808,0.439,0.469,2.3240001,2.8760002,1.0,0.60200006,GP_1S,stoch
95.0,0.74,0.74,0.72400004,0.016,0.018000001,0.030000001,0.047000002,0.024,0.030000001,0.70500004,0.77400005,1.0,1.0,Linear_oracle,dynamic
95.0,0.74,0.74,0.72400004,0.016,0.018000001,0.086,0.125,0.059000004,0.075,0.70400006,0.77500004,1.0,0.84400004,GP_oracle,dynamic
95.0,2.713,2.7120001,2.653,0.060000002,0.065000005,0.075,0.104,0.060000002,0.075,2.5860002,2.8400002,1.0,1.0,Linear_oracle,stoch
95.0,2.673,2.6720002,2.653,0.020000001,0.072000004,0.19800001,0.24300002,0.13700001,0.16100001,2.5330002,2.8160002,1.0,0.934,GP_oracle,stoch
95.0,0.67800003,0.67700005,0.72400004,-0.046000004,0.046000004,0.33900002,0.34500003,0.263,0.26700002,0.588,0.76900005,1.0,0.23,Linear_observed,dynamic
95.0,0.404,0.40300003,0.72400004,-0.32000002,0.068,0.56600004,0.591,0.44700003,0.46400002,0.272,0.541,0.0,0.388,GP_observed,dynamic
95.0,2.214,2.2110002,2.653,-0.439,0.13800001,0.855,0.86800003,0.64400005,0.65500003,1.9430001,2.4870002,0.0,0.30400002,Linear_observed,stoch
95.0,2.3370001,2.3370001,2.653,-0.316,0.143,1.233,1.2870001,1.0020001,1.028,2.055,2.617,0.0,0.28,GP_observed,stoch
95.0,0.66400003,0.66200006,0.72400004,-0.060000002,0.041,0.268,0.32900003,0.20500001,0.252,0.587,0.748,1.0,0.90200007,Linear_3S,dynamic
95.0,2.391,2.388,2.653,-0.26200002,0.126,0.51600003,0.62100005,0.39900002,0.48200002,2.151,2.6430001,0.0,0.82000005,Linear_3S,stoch
95.0,0.63100004,0.63100004,0.72400004,-0.093,0.046000004,0.296,0.439,0.21800001,0.30400002,0.541,0.72400004,0.0,0.96000004,GP_3S,dynamic
95.0,2.2080002,2.2080002,2.653,-0.44500002,0.135,0.619,0.82600003,0.49300003,0.643,1.9430001,2.4740002,0.0,0.96000004,GP_3S,stoch
95.0,0.85300004,0.85300004,0.72400004,0.12900001,0.030000001,0.289,0.293,0.23600002,0.238,0.794,0.91300005,0.0,0.15400001,Linear_1S,dynamic
95.0,0.81700003,0.81700003,0.72400004,0.093,0.037,0.31,0.34800002,0.24300002,0.26000002,0.74300003,0.88900006,0.0,0.432,GP_1S,dynamic
95.0,3.0790002,3.078,2.653,0.42600003,0.109000005,0.586,0.597,0.48900002,0.49500003,2.8650002,3.2940001,0.0,0.216,Linear_1S,stoch
95.0,2.93,2.9280002,2.653,0.277,0.147,0.58500004,0.64000005,0.45600003,0.49,2.637,3.2170002,1.0,0.518,GP_1S,stoch
150.0,0.76400006,0.76400006,0.79,-0.026,0.023000002,0.058000002,0.07,0.026,0.035,0.71900004,0.809,1.0,0.94600004,Linear_oracle,dynamic
150.0,0.75000006,0.75000006,0.79,-0.040000003,0.024,0.14500001,0.178,0.061000004,0.082,0.703,0.79800004,1.0,0.98800004,GP_oracle,dynamic
150.0,2.4780002,2.4770002,2.568,-0.09,0.071,0.091000006,0.120000005,0.09,0.09900001,2.3370001,2.617,1.0,0.984,Linear_oracle,stoch
150.0,2.394,2.3930001,2.568,-0.17400001,0.07300001,0.38900003,0.42700002,0.17400001,0.19700001,2.2510002,2.539,0.0,0.818,GP_oracle,stoch
150.0,0.44900003,0.44900003,0.79,-0.34100002,0.040000003,0.47800002,0.48100004,0.37300003,0.37600002,0.37100002,0.528,0.0,0.15,Linear_observed,dynamic
150.0,0.209,0.20700002,0.79,-0.58100003,0.087000005,0.68700004,0.70900005,0.586,0.59300005,0.041,0.38300002,0.0,0.238,GP_observed,dynamic
150.0,1.549,1.5480001,2.568,-1.019,0.120000005,1.2240001,1.2310001,1.0250001,1.029,1.3110001,1.7860001,0.0,0.1,Linear_observed,stoch
150.0,1.6570001,1.6570001,2.568,-0.9110001,0.142,1.284,1.3280001,1.011,1.036,1.381,1.9360001,0.0,0.30400002,GP_observed,stoch
150.0,0.60200006,0.6,0.79,-0.18800001,0.044000003,0.354,0.39600003,0.273,0.30600002,0.52000004,0.69100004,0.0,0.768,Linear_3S,dynamic
150.0,2.0,1.996,2.568,-0.568,0.119,0.72400004,0.776,0.59800005,0.632,1.7730001,2.239,0.0,0.48800004,Linear_3S,stoch
150.0,0.57500005,0.574,0.79,-0.215,0.047000002,0.379,0.45400003,0.289,0.342,0.48600003,0.66800004,0.0,0.86600006,GP_3S,dynamic
150.0,1.8920001,1.8920001,2.568,-0.67600006,0.12100001,0.83500004,0.93600005,0.688,0.73800004,1.654,2.128,0.0,0.64400005,GP_3S,stoch
150.0,0.80600005,0.80600005,0.79,0.016,0.036000002,0.28800002,0.29200003,0.22600001,0.22900002,0.73700005,0.87700003,1.0,0.224,Linear_1S,dynamic
150.0,0.82600003,0.82600003,0.79,0.036000002,0.051000003,0.342,0.379,0.26500002,0.28500003,0.72800004,0.92600006,1.0,0.53800005,GP_1S,dynamic
150.0,2.5960002,2.595,2.568,0.028,0.10700001,0.367,0.38500002,0.29000002,0.30400002,2.387,2.809,1.0,0.43,Linear_1S,stoch
150.0,2.538,2.539,2.568,-0.030000001,0.14600001,0.61300004,0.67600006,0.381,0.41700003,2.253,2.825,1.0,0.65000004,GP_1S,stoch
205.0,0.65000004,0.65000004,0.666,-0.016,0.021000002,0.025,0.046000004,0.016,0.025,0.609,0.69100004,1.0,1.0,Linear_oracle,dynamic
205.0,0.61700004,0.61700004,0.666,-0.049000002,0.024,0.23600002,0.263,0.082,0.101,0.57000005,0.66400003,0.0,0.96400005,GP_oracle,dynamic
205.0,2.5240002,2.5240002,2.5890002,-0.065000005,0.082,0.068,0.113000005,0.064,0.086,2.3620002,2.686,1.0,1.0,Linear_oracle,stoch
205.0,2.4390001,2.4390001,2.5890002,-0.15,0.091000006,0.586,0.62200004,0.16600001,0.21900001,2.2640002,2.618,1.0,0.94600004,GP_oracle,stoch
205.0,0.483,0.483,0.666,-0.18300001,0.038000003,0.324,0.32900003,0.24300002,0.24700001,0.407,0.558,0.0,0.266,Linear_observed,dynamic
