idx,mean,median,TRUE,bias,std,RMSE,q025,q975,covering,method,estimand
67,1.945,1.9460001,1.9640001,-0.019000001,0.037,0.042000003,1.871,2.0180001,1,Linear_oracle,dynamic
67,1.9420002,1.9420002,1.9640001,-0.022000002,0.037,0.043,1.8690001,2.015,1,GP_oracle,dynamic
67,1.5970001,1.5970001,1.623,-0.026,0.036000002,0.045,1.5250001,1.667,1,Linear_oracle,stoch
67,1.5910001,1.5920001,1.623,-0.032,0.036000002,0.048,1.519,1.6620001,1,GP_oracle,stoch
67,2.171,2.171,1.9640001,0.20700002,0.057000004,0.21400002,2.059,2.283,0,Linear_observed,dynamic
67,2.1430001,2.1430001,1.9640001,0.179,0.059000004,0.18800001,2.025,2.26,0,GP_observed,dynamic
67,1.5810001,1.5810001,1.623,-0.042000003,0.047000002,0.063,1.4890001,1.6710001,1,Linear_observed,stoch
67,1.5730001,1.5730001,1.623,-0.05,0.047000002,0.069000006,1.48,1.6660001,1,GP_observed,stoch
67,1.9390001,1.937,1.9640001,-0.025,0.054,0.060000002,1.8370001,2.0470002,1,Linear_2S,dynamic
67,1.9410001,1.9410001,1.9640001,-0.023000002,0.053000003,0.058000002,1.8360001,2.043,1,GP_2S,dynamic
67,1.544,1.542,1.623,-0.079,0.05,0.094000004,1.4490001,1.6430001,1,Linear_2S,stoch
67,1.5330001,1.5330001,1.623,-0.09,0.05,0.10300001,1.4350001,1.6290001,1,GP_2S,stoch
67,1.9410001,1.94,1.9640001,-0.023000002,0.057000004,0.061000004,1.8340001,2.055,1,Linear_3S,dynamic
67,1.9420002,1.9430001,1.9640001,-0.022000002,0.055000003,0.059000004,1.8340001,2.048,1,GP_3S,dynamic
67,1.5450001,1.5430001,1.623,-0.078,0.052,0.094000004,1.447,1.649,1,Linear_3S,stoch
67,1.5330001,1.5330001,1.623,-0.09,0.051000003,0.104,1.4330001,1.6320001,1,GP_3S,stoch
67,1.9820001,1.9820001,1.9640001,0.018000001,0.045,0.048,1.8950001,2.068,1,Linear_1S,dynamic
67,1.978,1.978,1.9640001,0.014,0.044000003,0.046000004,1.891,2.0640001,1,GP_1S,dynamic
67,1.5960001,1.5970001,1.623,-0.027,0.044000003,0.051000003,1.511,1.6810001,1,Linear_1S,stoch
67,1.5830001,1.5830001,1.623,-0.040000003,0.045,0.060000002,1.4950001,1.672,1,GP_1S,stoch
1,1.6190001,1.6190001,1.613,0.006,0.036000002,0.036000002,1.5500001,1.6890001,1,Linear_oracle,dynamic
1,1.6190001,1.6190001,1.613,0.006,0.036000002,0.037,1.547,1.69,1,GP_oracle,dynamic
1,1.646,1.6450001,1.6650001,-0.019000001,0.038000003,0.043,1.572,1.7210001,1,Linear_oracle,stoch
1,1.6350001,1.636,1.6650001,-0.030000001,0.039,0.049000002,1.557,1.7110001,1,GP_oracle,stoch
1,1.8260001,1.8260001,1.613,0.21300001,0.054,0.21900001,1.7190001,1.9310001,0,Linear_observed,dynamic
1,1.8330001,1.8320001,1.613,0.22000001,0.058000002,0.22700001,1.72,1.95,0,GP_observed,dynamic
1,1.608,1.608,1.6650001,-0.057000004,0.053000003,0.078,1.503,1.71,1,Linear_observed,stoch
1,1.6170001,1.616,1.6650001,-0.048,0.059000004,0.076000005,1.503,1.7370001,1,GP_observed,stoch
1,1.636,1.636,1.613,0.023000002,0.044000003,0.05,1.5500001,1.7220001,1,Linear_2S,dynamic
1,1.6400001,1.6400001,1.613,0.027,0.045,0.052,1.552,1.728,1,GP_2S,dynamic
1,1.572,1.572,1.6650001,-0.093,0.049000002,0.105000004,1.4790001,1.669,1,Linear_2S,stoch
1,1.539,1.539,1.6650001,-0.126,0.056,0.13800001,1.4280001,1.6480001,0,GP_2S,stoch
1,1.636,1.636,1.613,0.023000002,0.048,0.053000003,1.542,1.7300001,1,Linear_3S,dynamic
1,1.641,1.641,1.613,0.028,0.048,0.055000003,1.5460001,1.7340001,1,GP_3S,dynamic
1,1.5730001,1.572,1.6650001,-0.09200001,0.051000003,0.105000004,1.4770001,1.6750001,1,Linear_3S,stoch
1,1.5400001,1.5400001,1.6650001,-0.125,0.057000004,0.13800001,1.427,1.651,0,GP_3S,stoch
