idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
15.0,1.6190001,1.6190001,1.613,0.006,0.036000002,0.036000002,1.549,1.6890001,1.0,Linear_oracle,dynamic
15.0,1.6190001,1.6190001,1.613,0.006,0.036000002,0.036000002,1.5500001,1.69,1.0,GP_oracle,dynamic
15.0,1.646,1.646,1.6650001,-0.019000001,0.038000003,0.043,1.572,1.72,1.0,Linear_oracle,stoch
15.0,1.636,1.636,1.6650001,-0.029000001,0.039,0.049000002,1.5600001,1.7120001,1.0,GP_oracle,stoch
15.0,1.8240001,1.825,1.613,0.21100001,0.054,0.21800001,1.718,1.9280001,0.0,Linear_observed,dynamic
15.0,1.835,1.835,1.613,0.22200002,0.057000004,0.22900002,1.7220001,1.945,0.0,GP_observed,dynamic
15.0,1.6060001,1.6060001,1.6650001,-0.059000004,0.052,0.079,1.5020001,1.7080001,1.0,Linear_observed,stoch
15.0,1.6190001,1.6190001,1.6650001,-0.046000004,0.058000002,0.074,1.5050001,1.733,1.0,GP_observed,stoch
15.0,1.6380001,1.6370001,1.613,0.025,0.05,0.055000003,1.542,1.7370001,1.0,Linear_2S,dynamic
15.0,1.641,1.641,1.613,0.028,0.05,0.057000004,1.544,1.741,1.0,GP_2S,dynamic
15.0,1.572,1.5710001,1.6650001,-0.093,0.054,0.10700001,1.47,1.6810001,1.0,Linear_2S,stoch
15.0,1.539,1.539,1.6650001,-0.126,0.060000002,0.14,1.4200001,1.659,0.0,GP_2S,stoch
15.0,1.6380001,1.6370001,1.613,0.025,0.053000003,0.058000002,1.536,1.7440001,1.0,Linear_3S,dynamic
15.0,1.6370001,1.641,1.613,0.024,0.119,0.12100001,1.5370001,1.746,1.0,GP_3S,dynamic
15.0,1.572,1.57,1.6650001,-0.093,0.055000003,0.108,1.4670001,1.6840001,1.0,Linear_3S,stoch
15.0,1.534,1.5380001,1.6650001,-0.13100001,0.12100001,0.179,1.417,1.6600001,0.0,GP_3S,stoch
15.0,1.667,1.6680001,1.613,0.054,0.041,0.068,1.588,1.748,1.0,Linear_1S,dynamic
15.0,1.6630001,1.6630001,1.613,0.05,0.041,0.064,1.582,1.7420001,1.0,GP_1S,dynamic
15.0,1.71,1.71,1.6650001,0.045,0.048,0.066,1.616,1.8030001,1.0,Linear_1S,stoch
15.0,1.7190001,1.718,1.6650001,0.054,0.064,0.08400001,1.5990001,1.8500001,1.0,GP_1S,stoch
48.0,1.7370001,1.738,1.7220001,0.015000001,0.038000003,0.041,1.6620001,1.812,1.0,Linear_oracle,dynamic
48.0,1.7260001,1.725,1.7220001,0.004,0.038000003,0.038000003,1.651,1.8000001,1.0,GP_oracle,dynamic
48.0,1.5150001,1.5150001,1.496,0.019000001,0.038000003,0.043,1.44,1.5890001,1.0,Linear_oracle,stoch
48.0,1.519,1.5200001,1.496,0.023000002,0.038000003,0.045,1.4440001,1.5940001,1.0,GP_oracle,stoch
48.0,2.081,2.081,1.7220001,0.35900003,0.063,0.365,1.9580001,2.203,0.0,Linear_observed,dynamic
48.0,2.101,2.101,1.7220001,0.379,0.069000006,0.38500002,1.9670001,2.236,0.0,GP_observed,dynamic
48.0,1.5500001,1.5500001,1.496,0.054,0.054,0.07700001,1.445,1.654,1.0,Linear_observed,stoch
48.0,1.5580001,1.559,1.496,0.062000003,0.055000003,0.083000004,1.452,1.6660001,1.0,GP_observed,stoch
