idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
14.0,1.6190001,1.6190001,1.613,0.006,0.035,0.035,1.5510001,1.6880001,1.0,Linear_oracle,dynamic
14.0,1.6190001,1.6190001,1.613,0.006,0.035,0.036000002,1.5500001,1.6880001,1.0,GP_oracle,dynamic
14.0,1.6450001,1.6450001,1.6650001,-0.020000001,0.037,0.042000003,1.572,1.718,1.0,Linear_oracle,stoch
14.0,1.6350001,1.6350001,1.6650001,-0.030000001,0.039,0.049000002,1.559,1.7110001,1.0,GP_oracle,stoch
14.0,1.8260001,1.825,1.613,0.21300001,0.053000003,0.21900001,1.7220001,1.9310001,0.0,Linear_observed,dynamic
14.0,1.835,1.835,1.613,0.22200002,0.057000004,0.22800002,1.7210001,1.9470001,0.0,GP_observed,dynamic
14.0,1.6070001,1.6070001,1.6650001,-0.058000002,0.052,0.078,1.506,1.7090001,1.0,Linear_observed,stoch
14.0,1.6190001,1.618,1.6650001,-0.046000004,0.058000002,0.075,1.5040001,1.7350001,1.0,GP_observed,stoch
14.0,1.6380001,1.639,1.613,0.025,0.045,0.051000003,1.547,1.7260001,1.0,Linear_2S,dynamic
14.0,1.644,1.644,1.613,0.031000001,0.047000002,0.056,1.554,1.7370001,1.0,GP_2S,dynamic
14.0,1.5730001,1.5730001,1.6650001,-0.09200001,0.051000003,0.105000004,1.4740001,1.6750001,1.0,Linear_2S,stoch
14.0,1.5450001,1.544,1.6650001,-0.120000005,0.057000004,0.134,1.4330001,1.6580001,0.0,GP_2S,stoch
14.0,1.639,1.639,1.613,0.026,0.048,0.054,1.544,1.7340001,1.0,Linear_3S,dynamic
14.0,1.6450001,1.6450001,1.613,0.032,0.049000002,0.058000002,1.5510001,1.743,1.0,GP_3S,dynamic
14.0,1.5730001,1.5730001,1.6650001,-0.09200001,0.052,0.106000006,1.473,1.6800001,1.0,Linear_3S,stoch
14.0,1.5450001,1.544,1.6650001,-0.120000005,0.059000004,0.134,1.432,1.6620001,0.0,GP_3S,stoch
14.0,1.6660001,1.6660001,1.613,0.053000003,0.041,0.067,1.5860001,1.746,1.0,Linear_1S,dynamic
14.0,1.6620001,1.6620001,1.613,0.049000002,0.041,0.063,1.58,1.7420001,1.0,GP_1S,dynamic
14.0,1.7090001,1.71,1.6650001,0.044000003,0.048,0.065000005,1.613,1.802,1.0,Linear_1S,stoch
14.0,1.7190001,1.718,1.6650001,0.054,0.064,0.083000004,1.598,1.8510001,1.0,GP_1S,stoch
