idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
24.0,1.6190001,1.6190001,1.613,0.006,0.035,0.036000002,1.5500001,1.6880001,1.0,Linear_oracle,dynamic
24.0,1.618,1.6170001,1.613,0.0050000004,0.036000002,0.036000002,1.547,1.687,1.0,GP_oracle,dynamic
24.0,1.6450001,1.6450001,1.6650001,-0.020000001,0.038000003,0.042000003,1.5710001,1.718,1.0,Linear_oracle,stoch
24.0,1.6350001,1.6350001,1.6650001,-0.030000001,0.039,0.049000002,1.5580001,1.7090001,1.0,GP_oracle,stoch
24.0,1.8240001,1.8240001,1.613,0.21100001,0.054,0.21800001,1.7170001,1.9280001,0.0,Linear_observed,dynamic
24.0,1.8340001,1.835,1.613,0.22100002,0.058000002,0.22800002,1.7210001,1.9480001,0.0,GP_observed,dynamic
24.0,1.6060001,1.6060001,1.6650001,-0.059000004,0.053000003,0.079,1.501,1.7070001,1.0,Linear_observed,stoch
24.0,1.6190001,1.618,1.6650001,-0.046000004,0.059000004,0.075,1.5040001,1.7350001,1.0,GP_observed,stoch
24.0,1.639,1.6400001,1.613,0.026,0.049000002,0.055000003,1.5450001,1.7310001,1.0,Linear_2S,dynamic
24.0,1.6400001,1.6400001,1.613,0.027,0.049000002,0.056,1.5450001,1.7370001,1.0,GP_2S,dynamic
24.0,1.5730001,1.5730001,1.6650001,-0.09200001,0.052,0.106000006,1.468,1.672,1.0,Linear_2S,stoch
24.0,1.542,1.5410001,1.6650001,-0.123,0.060000002,0.13700001,1.4250001,1.6610001,0.0,GP_2S,stoch
24.0,1.639,1.6400001,1.613,0.026,0.051000003,0.057000004,1.539,1.738,1.0,Linear_3S,dynamic
24.0,1.641,1.6400001,1.613,0.028,0.051000003,0.058000002,1.5410001,1.7420001,1.0,GP_3S,dynamic
24.0,1.572,1.572,1.6650001,-0.093,0.054,0.108,1.465,1.6750001,1.0,Linear_3S,stoch
24.0,1.5410001,1.539,1.6650001,-0.124000005,0.061000004,0.13900001,1.4230001,1.6630001,0.0,GP_3S,stoch
24.0,1.667,1.667,1.613,0.054,0.041,0.068,1.585,1.748,1.0,Linear_1S,dynamic
24.0,1.6620001,1.6620001,1.613,0.049000002,0.042000003,0.064,1.58,1.7450001,1.0,GP_1S,dynamic
24.0,1.7110001,1.7120001,1.6650001,0.046000004,0.048,0.067,1.6190001,1.8060001,1.0,Linear_1S,stoch
24.0,1.718,1.7170001,1.6650001,0.053000003,0.064,0.083000004,1.598,1.845,1.0,GP_1S,stoch
57.0,1.7370001,1.7370001,1.7220001,0.015000001,0.038000003,0.041,1.6630001,1.8130001,1.0,Linear_oracle,dynamic
57.0,1.7260001,1.7260001,1.7220001,0.004,0.038000003,0.038000003,1.6500001,1.8010001,1.0,GP_oracle,dynamic
57.0,1.5150001,1.5150001,1.496,0.019000001,0.038000003,0.042000003,1.442,1.59,1.0,Linear_oracle,stoch
57.0,1.519,1.519,1.496,0.023000002,0.038000003,0.045,1.4440001,1.593,1.0,GP_oracle,stoch
57.0,2.081,2.0800002,1.7220001,0.35900003,0.064,0.365,1.9560001,2.206,0.0,Linear_observed,dynamic
57.0,2.1000001,2.1000001,1.7220001,0.37800002,0.07,0.38500002,1.9660001,2.237,0.0,GP_observed,dynamic
57.0,1.5500001,1.5500001,1.496,0.054,0.054,0.07700001,1.445,1.6570001,1.0,Linear_observed,stoch
57.0,1.5580001,1.557,1.496,0.062000003,0.055000003,0.083000004,1.452,1.6660001,1.0,GP_observed,stoch
57.0,1.7500001,1.748,1.7220001,0.028,0.056,0.063,1.6430001,1.8670001,1.0,Linear_2S,dynamic
57.0,1.7550001,1.7540001,1.7220001,0.033,0.055000003,0.065000005,1.6480001,1.8650001,1.0,GP_2S,dynamic
57.0,1.4560001,1.4540001,1.496,-0.040000003,0.053000003,0.066,1.358,1.5660001,1.0,Linear_2S,stoch
57.0,1.4430001,1.442,1.496,-0.053000003,0.054,0.076000005,1.3390001,1.5510001,1.0,GP_2S,stoch
57.0,1.7490001,1.7470001,1.7220001,0.027,0.059000004,0.065000005,1.6370001,1.871,1.0,Linear_3S,dynamic
57.0,1.7540001,1.7540001,1.7220001,0.032,0.058000002,0.066,1.644,1.8700001,1.0,GP_3S,dynamic
57.0,1.4560001,1.4540001,1.496,-0.040000003,0.055000003,0.068,1.353,1.57,1.0,Linear_3S,stoch
57.0,1.442,1.4410001,1.496,-0.054,0.056,0.078,1.3360001,1.554,1.0,GP_3S,stoch
