idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
10.0,1.6190001,1.6190001,1.613,0.006,0.035,0.036000002,1.549,1.6880001,1.0,Linear_oracle,dynamic
10.0,1.618,1.6190001,1.613,0.0050000004,0.035,0.036000002,1.5480001,1.6880001,1.0,GP_oracle,dynamic
10.0,1.646,1.646,1.6650001,-0.019000001,0.038000003,0.043,1.572,1.7190001,1.0,Linear_oracle,stoch
10.0,1.636,1.636,1.6650001,-0.029000001,0.039,0.049000002,1.559,1.7110001,1.0,GP_oracle,stoch
10.0,1.8240001,1.8240001,1.613,0.21100001,0.054,0.21800001,1.7190001,1.9290001,0.0,Linear_observed,dynamic
10.0,1.8340001,1.8340001,1.613,0.22100002,0.058000002,0.22800002,1.7210001,1.9470001,0.0,GP_observed,dynamic
10.0,1.6060001,1.6060001,1.6650001,-0.059000004,0.053000003,0.079,1.503,1.7090001,1.0,Linear_observed,stoch
10.0,1.618,1.618,1.6650001,-0.047000002,0.059000004,0.075,1.5040001,1.7350001,1.0,GP_observed,stoch
10.0,1.6400001,1.6420001,1.613,0.027,0.049000002,0.056,1.542,1.7320001,1.0,Linear_2S,dynamic
10.0,1.6450001,1.644,1.613,0.032,0.048,0.057000004,1.5530001,1.7400001,1.0,GP_2S,dynamic
10.0,1.5740001,1.5760001,1.6650001,-0.091000006,0.055000003,0.106000006,1.4610001,1.6790001,1.0,Linear_2S,stoch
10.0,1.542,1.5410001,1.6650001,-0.123,0.059000004,0.13700001,1.427,1.6600001,0.0,GP_2S,stoch
10.0,1.6400001,1.641,1.613,0.027,0.052,0.059000004,1.536,1.7400001,1.0,Linear_3S,dynamic
10.0,1.6450001,1.644,1.613,0.032,0.05,0.059000004,1.5480001,1.7450001,1.0,GP_3S,dynamic
10.0,1.5740001,1.575,1.6650001,-0.091000006,0.057000004,0.10700001,1.4590001,1.6830001,1.0,Linear_3S,stoch
10.0,1.542,1.5410001,1.6650001,-0.123,0.060000002,0.13800001,1.4250001,1.6620001,0.0,GP_3S,stoch
10.0,1.667,1.6660001,1.613,0.054,0.041,0.067,1.585,1.746,1.0,Linear_1S,dynamic
10.0,1.6620001,1.6620001,1.613,0.049000002,0.041,0.064,1.582,1.7420001,1.0,GP_1S,dynamic
10.0,1.71,1.71,1.6650001,0.045,0.048,0.065000005,1.616,1.8030001,1.0,Linear_1S,stoch
10.0,1.7190001,1.718,1.6650001,0.054,0.062000003,0.082,1.6,1.8440001,1.0,GP_1S,stoch
43.0,1.738,1.7370001,1.7220001,0.016,0.038000003,0.041,1.664,1.812,1.0,Linear_oracle,dynamic
43.0,1.7270001,1.7270001,1.7220001,0.0050000004,0.039,0.039,1.651,1.8040001,1.0,GP_oracle,dynamic
43.0,1.5150001,1.5150001,1.496,0.019000001,0.038000003,0.043,1.4410001,1.5890001,1.0,Linear_oracle,stoch
43.0,1.5200001,1.5200001,1.496,0.024,0.039,0.046000004,1.445,1.5960001,1.0,GP_oracle,stoch
43.0,2.081,2.081,1.7220001,0.35900003,0.063,0.36400002,1.9560001,2.2050002,0.0,Linear_observed,dynamic
43.0,2.1000001,2.1000001,1.7220001,0.37800002,0.07,0.384,1.9660001,2.24,0.0,GP_observed,dynamic
43.0,1.5510001,1.5510001,1.496,0.055000003,0.053000003,0.076000005,1.445,1.654,1.0,Linear_observed,stoch
43.0,1.5580001,1.5580001,1.496,0.062000003,0.055000003,0.083000004,1.4510001,1.6680001,1.0,GP_observed,stoch
43.0,1.743,1.743,1.7220001,0.021000002,0.055000003,0.059000004,1.636,1.8520001,1.0,Linear_2S,dynamic
43.0,1.7500001,1.7500001,1.7220001,0.028,0.054,0.061000004,1.644,1.8570001,1.0,GP_2S,dynamic
43.0,1.4490001,1.4490001,1.496,-0.047000002,0.052,0.07,1.35,1.5550001,1.0,Linear_2S,stoch
43.0,1.4380001,1.437,1.496,-0.058000002,0.053000003,0.078,1.3360001,1.542,1.0,GP_2S,stoch
43.0,1.7440001,1.743,1.7220001,0.022000002,0.057000004,0.061000004,1.6330001,1.858,1.0,Linear_3S,dynamic
43.0,1.7500001,1.7500001,1.7220001,0.028,0.056,0.063,1.6420001,1.8620001,1.0,GP_3S,dynamic
43.0,1.45,1.4490001,1.496,-0.046000004,0.054,0.071,1.3490001,1.5610001,1.0,Linear_3S,stoch
43.0,1.4380001,1.437,1.496,-0.058000002,0.054,0.080000006,1.3340001,1.5460001,1.0,GP_3S,stoch
43.0,1.771,1.771,1.7220001,0.049000002,0.046000004,0.067,1.6810001,1.8620001,1.0,Linear_1S,dynamic
43.0,1.764,1.7630001,1.7220001,0.042000003,0.047000002,0.063,1.672,1.8540001,1.0,GP_1S,dynamic
43.0,1.524,1.5250001,1.496,0.028,0.047000002,0.054,1.432,1.6150001,1.0,Linear_1S,stoch
43.0,1.5320001,1.5320001,1.496,0.036000002,0.049000002,0.061000004,1.4360001,1.628,1.0,GP_1S,stoch
76.0,1.9440001,1.9440001,1.9640001,-0.020000001,0.037,0.042000003,1.871,2.0170002,1.0,Linear_oracle,dynamic
76.0,1.9420002,1.9420002,1.9640001,-0.022000002,0.037,0.044000003,1.8690001,2.015,1.0,GP_oracle,dynamic
76.0,1.5960001,1.5960001,1.623,-0.027,0.036000002,0.045,1.5250001,1.6680001,1.0,Linear_oracle,stoch
76.0,1.5910001,1.5910001,1.623,-0.032,0.036000002,0.048,1.5200001,1.6620001,1.0,GP_oracle,stoch
76.0,2.17,2.171,1.9640001,0.20600002,0.058000002,0.21400002,2.056,2.283,0.0,Linear_observed,dynamic
76.0,2.1420002,2.1430001,1.9640001,0.178,0.061000004,0.18800001,2.023,2.26,0.0,GP_observed,dynamic
76.0,1.5810001,1.5810001,1.623,-0.042000003,0.047000002,0.063,1.488,1.672,1.0,Linear_observed,stoch
