idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
17.0,1.6190001,1.618,1.613,0.006,0.035,0.036000002,1.5500001,1.6890001,1.0,Linear_oracle,dynamic
17.0,1.6190001,1.6190001,1.613,0.006,0.036000002,0.036000002,1.549,1.6880001,1.0,GP_oracle,dynamic
17.0,1.6450001,1.6450001,1.6650001,-0.020000001,0.037,0.042000003,1.5730001,1.72,1.0,Linear_oracle,stoch
17.0,1.6350001,1.636,1.6650001,-0.030000001,0.039,0.049000002,1.5610001,1.71,1.0,GP_oracle,stoch
17.0,1.8260001,1.825,1.613,0.21300001,0.054,0.21900001,1.7210001,1.932,0.0,Linear_observed,dynamic
17.0,1.8360001,1.835,1.613,0.223,0.057000004,0.23,1.725,1.9490001,0.0,GP_observed,dynamic
17.0,1.6070001,1.6070001,1.6650001,-0.058000002,0.053000003,0.078,1.5050001,1.71,1.0,Linear_observed,stoch
17.0,1.6200001,1.6190001,1.6650001,-0.045,0.058000002,0.074,1.5070001,1.7360001,1.0,GP_observed,stoch
17.0,1.6430001,1.644,1.613,0.030000001,0.05,0.058000002,1.5450001,1.7420001,1.0,Linear_2S,dynamic
17.0,1.6450001,1.6450001,1.613,0.032,0.048,0.057000004,1.5510001,1.7370001,1.0,GP_2S,dynamic
17.0,1.5790001,1.5790001,1.6650001,-0.086,0.055000003,0.102000006,1.4740001,1.6860001,1.0,Linear_2S,stoch
17.0,1.5450001,1.5450001,1.6650001,-0.120000005,0.058000002,0.134,1.4300001,1.659,0.0,GP_2S,stoch
17.0,1.6430001,1.6430001,1.613,0.030000001,0.053000003,0.061000004,1.5400001,1.7490001,1.0,Linear_3S,dynamic
17.0,1.646,1.646,1.613,0.033,0.05,0.060000002,1.547,1.7440001,1.0,GP_3S,dynamic
17.0,1.5790001,1.5790001,1.6650001,-0.086,0.056,0.10300001,1.4710001,1.6880001,1.0,Linear_3S,stoch
17.0,1.5450001,1.5450001,1.6650001,-0.120000005,0.058000002,0.133,1.4310001,1.6610001,0.0,GP_3S,stoch
17.0,1.667,1.6680001,1.613,0.054,0.041,0.067,1.5860001,1.7450001,1.0,Linear_1S,dynamic
17.0,1.6630001,1.6620001,1.613,0.05,0.041,0.064,1.5830001,1.7440001,1.0,GP_1S,dynamic
17.0,1.7120001,1.7120001,1.6650001,0.047000002,0.048,0.067,1.6150001,1.8040001,1.0,Linear_1S,stoch
17.0,1.7220001,1.7210001,1.6650001,0.057000004,0.064,0.085,1.6020001,1.8510001,1.0,GP_1S,stoch
50.0,1.7370001,1.7370001,1.7220001,0.015000001,0.038000003,0.041,1.6610001,1.8110001,1.0,Linear_oracle,dynamic
50.0,1.7260001,1.7260001,1.7220001,0.004,0.039,0.039,1.651,1.8030001,1.0,GP_oracle,dynamic
50.0,1.5150001,1.5150001,1.496,0.019000001,0.038000003,0.042000003,1.439,1.5890001,1.0,Linear_oracle,stoch
50.0,1.5200001,1.5200001,1.496,0.024,0.039,0.045,1.4430001,1.5960001,1.0,GP_oracle,stoch
50.0,2.0800002,2.079,1.7220001,0.358,0.062000003,0.36400002,1.9590001,2.204,0.0,Linear_observed,dynamic
50.0,2.102,2.102,1.7220001,0.38000003,0.069000006,0.386,1.9650002,2.2380002,0.0,GP_observed,dynamic
50.0,1.5500001,1.5500001,1.496,0.054,0.053000003,0.076000005,1.4480001,1.6530001,1.0,Linear_observed,stoch
50.0,1.559,1.559,1.496,0.063,0.055000003,0.08400001,1.4510001,1.667,1.0,GP_observed,stoch
50.0,1.746,1.746,1.7220001,0.024,0.054,0.059000004,1.6420001,1.8490001,1.0,Linear_2S,dynamic
50.0,1.7500001,1.7500001,1.7220001,0.028,0.055000003,0.061000004,1.6430001,1.8550001,1.0,GP_2S,dynamic
50.0,1.4540001,1.4530001,1.496,-0.042000003,0.051000003,0.066,1.355,1.5510001,1.0,Linear_2S,stoch
