idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
7.0,1.618,1.6190001,1.613,0.0050000004,0.036000002,0.036000002,1.549,1.6890001,1.0,Linear_oracle,dynamic
7.0,1.6190001,1.618,1.613,0.006,0.035,0.036000002,1.5500001,1.687,1.0,GP_oracle,dynamic
7.0,1.6450001,1.644,1.6650001,-0.020000001,0.038000003,0.043,1.5710001,1.72,1.0,Linear_oracle,stoch
7.0,1.636,1.6350001,1.6650001,-0.029000001,0.038000003,0.048,1.5610001,1.71,1.0,GP_oracle,stoch
7.0,1.8240001,1.825,1.613,0.21100001,0.054,0.21800001,1.718,1.9310001,0.0,Linear_observed,dynamic
7.0,1.835,1.835,1.613,0.22200002,0.058000002,0.22900002,1.723,1.9480001,0.0,GP_observed,dynamic
7.0,1.6060001,1.6060001,1.6650001,-0.059000004,0.053000003,0.080000006,1.501,1.71,1.0,Linear_observed,stoch
7.0,1.6190001,1.618,1.6650001,-0.046000004,0.059000004,0.075,1.5050001,1.7360001,1.0,GP_observed,stoch
7.0,1.6350001,1.636,1.613,0.022000002,0.048,0.052,1.5400001,1.728,1.0,Linear_2S,dynamic
7.0,1.641,1.641,1.613,0.028,0.046000004,0.054,1.5500001,1.7320001,1.0,GP_2S,dynamic
7.0,1.5710001,1.5710001,1.6650001,-0.094000004,0.053000003,0.108,1.4660001,1.6760001,1.0,Linear_2S,stoch
7.0,1.539,1.5380001,1.6650001,-0.126,0.057000004,0.13900001,1.4280001,1.654,0.0,GP_2S,stoch
7.0,1.6350001,1.6350001,1.613,0.022000002,0.051000003,0.055000003,1.5350001,1.7350001,1.0,Linear_3S,dynamic
7.0,1.6400001,1.6400001,1.613,0.027,0.049000002,0.056,1.5450001,1.7360001,1.0,GP_3S,dynamic
7.0,1.57,1.57,1.6650001,-0.095000006,0.055000003,0.11000001,1.463,1.6790001,1.0,Linear_3S,stoch
7.0,1.5380001,1.5380001,1.6650001,-0.127,0.058000002,0.13900001,1.4250001,1.6560001,0.0,GP_3S,stoch
7.0,1.667,1.667,1.613,0.054,0.042000003,0.068,1.585,1.7490001,1.0,Linear_1S,dynamic
7.0,1.6620001,1.6620001,1.613,0.049000002,0.042000003,0.064,1.5810001,1.7450001,1.0,GP_1S,dynamic
7.0,1.7090001,1.7090001,1.6650001,0.044000003,0.049000002,0.066,1.6140001,1.8060001,1.0,Linear_1S,stoch
7.0,1.7190001,1.7190001,1.6650001,0.054,0.063,0.083000004,1.6,1.8470001,1.0,GP_1S,stoch
40.0,1.7370001,1.738,1.7220001,0.015000001,0.037,0.041,1.6650001,1.8110001,1.0,Linear_oracle,dynamic
40.0,1.725,1.725,1.7220001,0.003,0.039,0.039,1.649,1.802,1.0,GP_oracle,dynamic
40.0,1.5150001,1.516,1.496,0.019000001,0.037,0.042000003,1.4440001,1.588,1.0,Linear_oracle,stoch
40.0,1.5180001,1.519,1.496,0.022000002,0.038000003,0.044000003,1.4430001,1.5940001,1.0,GP_oracle,stoch
40.0,2.082,2.082,1.7220001,0.36,0.063,0.36600003,1.9580001,2.207,0.0,Linear_observed,dynamic
40.0,2.101,2.101,1.7220001,0.379,0.069000006,0.38500002,1.9640001,2.239,0.0,GP_observed,dynamic
40.0,1.5510001,1.5510001,1.496,0.055000003,0.053000003,0.07700001,1.447,1.6560001,1.0,Linear_observed,stoch
40.0,1.5580001,1.5580001,1.496,0.062000003,0.054,0.083000004,1.4490001,1.667,1.0,GP_observed,stoch
40.0,1.748,1.748,1.7220001,0.026,0.055000003,0.061000004,1.6370001,1.8540001,1.0,Linear_2S,dynamic
40.0,1.7550001,1.7550001,1.7220001,0.033,0.057000004,0.066,1.641,1.8650001,1.0,GP_2S,dynamic
40.0,1.4540001,1.455,1.496,-0.042000003,0.053000003,0.067,1.35,1.5560001,1.0,Linear_2S,stoch
40.0,1.4410001,1.4410001,1.496,-0.055000003,0.055000003,0.07700001,1.3340001,1.5480001,1.0,GP_2S,stoch
40.0,1.7470001,1.748,1.7220001,0.025,0.058000002,0.063,1.6330001,1.8610001,1.0,Linear_3S,dynamic
40.0,1.7540001,1.7550001,1.7220001,0.032,0.060000002,0.068,1.6370001,1.8700001,1.0,GP_3S,dynamic
40.0,1.4540001,1.455,1.496,-0.042000003,0.055000003,0.069000006,1.3470001,1.5610001,1.0,Linear_3S,stoch
40.0,1.44,1.44,1.496,-0.056,0.056,0.079,1.3310001,1.5500001,1.0,GP_3S,stoch
40.0,1.774,1.774,1.7220001,0.052,0.045,0.069000006,1.6860001,1.8610001,1.0,Linear_1S,dynamic
40.0,1.766,1.766,1.7220001,0.044000003,0.046000004,0.064,1.6750001,1.8570001,1.0,GP_1S,dynamic
40.0,1.526,1.526,1.496,0.030000001,0.046000004,0.054,1.4350001,1.6150001,1.0,Linear_1S,stoch
40.0,1.5320001,1.5330001,1.496,0.036000002,0.05,0.062000003,1.434,1.6300001,1.0,GP_1S,stoch
73.0,1.9440001,1.9440001,1.9640001,-0.020000001,0.037,0.042000003,1.8700001,2.016,1.0,Linear_oracle,dynamic
73.0,1.9420002,1.9410001,1.9640001,-0.022000002,0.037,0.043,1.868,2.0140002,1.0,GP_oracle,dynamic
73.0,1.5960001,1.5970001,1.623,-0.027,0.036000002,0.045,1.5250001,1.6660001,1.0,Linear_oracle,stoch
73.0,1.5920001,1.5910001,1.623,-0.031000001,0.036000002,0.048,1.5200001,1.6630001,1.0,GP_oracle,stoch
