idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
8.0,1.6190001,1.6190001,1.613,0.006,0.035,0.036000002,1.549,1.687,1.0,Linear_oracle,dynamic
8.0,1.618,1.618,1.613,0.0050000004,0.036000002,0.037,1.5460001,1.6880001,1.0,GP_oracle,dynamic
8.0,1.646,1.646,1.6650001,-0.019000001,0.038000003,0.042000003,1.5710001,1.7190001,1.0,Linear_oracle,stoch
8.0,1.6350001,1.6350001,1.6650001,-0.030000001,0.039,0.05,1.557,1.71,1.0,GP_oracle,stoch
8.0,1.825,1.825,1.613,0.21200001,0.053000003,0.21800001,1.7190001,1.9290001,0.0,Linear_observed,dynamic
8.0,1.8340001,1.8340001,1.613,0.22100002,0.058000002,0.22800002,1.723,1.9480001,0.0,GP_observed,dynamic
8.0,1.6060001,1.6060001,1.6650001,-0.059000004,0.052,0.079,1.503,1.7080001,1.0,Linear_observed,stoch
8.0,1.618,1.618,1.6650001,-0.047000002,0.059000004,0.075,1.5050001,1.7360001,1.0,GP_observed,stoch
8.0,1.6330001,1.6320001,1.613,0.020000001,0.049000002,0.053000003,1.542,1.7300001,1.0,Linear_2S,dynamic
8.0,1.6380001,1.639,1.613,0.025,0.048,0.054,1.5430001,1.733,1.0,GP_2S,dynamic
8.0,1.567,1.5660001,1.6650001,-0.098000005,0.054,0.113000005,1.463,1.6730001,1.0,Linear_2S,stoch
8.0,1.536,1.536,1.6650001,-0.12900001,0.059000004,0.142,1.4200001,1.6520001,0.0,GP_2S,stoch
8.0,1.6330001,1.6320001,1.613,0.020000001,0.052,0.056,1.536,1.7360001,1.0,Linear_3S,dynamic
8.0,1.6380001,1.639,1.613,0.025,0.05,0.056,1.539,1.738,1.0,GP_3S,dynamic
8.0,1.5660001,1.565,1.6650001,-0.09900001,0.056,0.11400001,1.4610001,1.6760001,1.0,Linear_3S,stoch
8.0,1.534,1.534,1.6650001,-0.13100001,0.060000002,0.14400001,1.4180001,1.6520001,0.0,GP_3S,stoch
8.0,1.667,1.6680001,1.613,0.054,0.041,0.068,1.5860001,1.7470001,1.0,Linear_1S,dynamic
8.0,1.6630001,1.6630001,1.613,0.05,0.042000003,0.065000005,1.582,1.743,1.0,GP_1S,dynamic
8.0,1.7110001,1.7120001,1.6650001,0.046000004,0.048,0.066,1.618,1.8050001,1.0,Linear_1S,stoch
8.0,1.7210001,1.72,1.6650001,0.056,0.064,0.085,1.5990001,1.8500001,1.0,GP_1S,stoch
