idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
21.0,1.6190001,1.618,1.613,0.006,0.035,0.036000002,1.549,1.6880001,1.0,Linear_oracle,dynamic
21.0,0.56100005,1.603,1.613,-1.052,1.8320001,2.112,-2.6850002,1.6850001,1.0,GP_oracle,dynamic
21.0,1.6450001,1.6450001,1.6650001,-0.020000001,0.038000003,0.042000003,1.572,1.7190001,1.0,Linear_oracle,stoch
21.0,0.55200005,1.618,1.6650001,-1.113,1.8750001,2.18,-2.769,1.7060001,1.0,GP_oracle,stoch
21.0,1.8240001,1.8240001,1.613,0.21100001,0.054,0.21700001,1.7190001,1.927,0.0,Linear_observed,dynamic
21.0,1.7320001,1.8190001,1.613,0.119,0.49600002,0.51000005,1.1010001,1.945,1.0,GP_observed,dynamic
21.0,1.605,1.6060001,1.6650001,-0.060000002,0.053000003,0.080000006,1.503,1.7070001,1.0,Linear_observed,stoch
21.0,1.5270001,1.6040001,1.6650001,-0.13800001,0.45800003,0.47900003,1.07,1.7350001,1.0,GP_observed,stoch
21.0,1.639,1.639,1.613,0.026,0.047000002,0.053000003,1.5450001,1.7340001,1.0,Linear_2S,dynamic
21.0,1.644,1.644,1.613,0.031000001,0.047000002,0.056,1.5510001,1.7350001,1.0,GP_2S,dynamic
21.0,1.5730001,1.5730001,1.6650001,-0.09200001,0.051000003,0.105000004,1.4720001,1.6750001,1.0,Linear_2S,stoch
21.0,1.5430001,1.542,1.6650001,-0.12200001,0.058000002,0.135,1.4300001,1.659,0.0,GP_2S,stoch
21.0,1.6380001,1.6370001,1.613,0.025,0.05,0.056,1.539,1.7400001,1.0,Linear_3S,dynamic
21.0,1.6430001,1.6430001,1.613,0.030000001,0.05,0.058000002,1.5450001,1.7400001,1.0,GP_3S,dynamic
21.0,1.572,1.572,1.6650001,-0.093,0.053000003,0.10700001,1.4690001,1.6780001,1.0,Linear_3S,stoch
21.0,1.5410001,1.5410001,1.6650001,-0.124000005,0.059000004,0.13700001,1.4280001,1.6580001,0.0,GP_3S,stoch
21.0,1.6660001,1.6660001,1.613,0.053000003,0.041,0.067,1.585,1.746,1.0,Linear_1S,dynamic
21.0,1.6620001,1.6620001,1.613,0.049000002,0.041,0.064,1.582,1.7450001,1.0,GP_1S,dynamic
21.0,1.7090001,1.7080001,1.6650001,0.044000003,0.048,0.065000005,1.613,1.8000001,1.0,Linear_1S,stoch
21.0,1.7160001,1.715,1.6650001,0.051000003,0.063,0.081,1.5970001,1.8410001,1.0,GP_1S,stoch
54.0,1.7370001,1.7370001,1.7220001,0.015000001,0.037,0.040000003,1.664,1.8110001,1.0,Linear_oracle,dynamic
54.0,1.7260001,1.7270001,1.7220001,0.004,0.038000003,0.039,1.649,1.8010001,1.0,GP_oracle,dynamic
54.0,1.5150001,1.5150001,1.496,0.019000001,0.037,0.042000003,1.442,1.5890001,1.0,Linear_oracle,stoch
54.0,1.5200001,1.5200001,1.496,0.024,0.038000003,0.045,1.442,1.593,1.0,GP_oracle,stoch
54.0,2.081,2.082,1.7220001,0.35900003,0.063,0.36400002,1.9580001,2.206,0.0,Linear_observed,dynamic
54.0,2.102,2.102,1.7220001,0.38000003,0.07,0.386,1.963,2.237,0.0,GP_observed,dynamic
54.0,1.5500001,1.5500001,1.496,0.054,0.053000003,0.076000005,1.447,1.654,1.0,Linear_observed,stoch
54.0,1.559,1.5600001,1.496,0.063,0.055000003,0.08400001,1.45,1.6650001,1.0,GP_observed,stoch
54.0,1.7420001,1.7420001,1.7220001,0.020000001,0.054,0.057000004,1.639,1.8500001,1.0,Linear_2S,dynamic
54.0,1.751,1.751,1.7220001,0.029000001,0.054,0.061000004,1.644,1.8550001,1.0,GP_2S,dynamic
54.0,1.45,1.4490001,1.496,-0.046000004,0.051000003,0.069000006,1.3510001,1.5530001,1.0,Linear_2S,stoch
54.0,1.439,1.439,1.496,-0.057000004,0.053000003,0.078,1.335,1.542,1.0,GP_2S,stoch
54.0,1.7420001,1.741,1.7220001,0.020000001,0.057000004,0.060000002,1.6320001,1.8560001,1.0,Linear_3S,dynamic
54.0,1.7500001,1.7500001,1.7220001,0.028,0.057000004,0.063,1.639,1.8610001,1.0,GP_3S,dynamic
54.0,1.4490001,1.4480001,1.496,-0.047000002,0.053000003,0.071,1.3460001,1.5560001,1.0,Linear_3S,stoch
54.0,1.437,1.437,1.496,-0.059000004,0.055000003,0.080000006,1.332,1.544,1.0,GP_3S,stoch
54.0,1.771,1.771,1.7220001,0.049000002,0.045,0.067,1.6840001,1.8600001,1.0,Linear_1S,dynamic
54.0,1.7630001,1.7630001,1.7220001,0.041,0.046000004,0.062000003,1.6730001,1.8540001,1.0,GP_1S,dynamic
54.0,1.5250001,1.524,1.496,0.029000001,0.046000004,0.054,1.4350001,1.6140001,1.0,Linear_1S,stoch
54.0,1.531,1.531,1.496,0.035,0.049000002,0.061000004,1.4350001,1.628,1.0,GP_1S,stoch
87.0,1.9440001,1.9440001,1.9640001,-0.020000001,0.036000002,0.042000003,1.8730001,2.016,1.0,Linear_oracle,dynamic
87.0,1.9420002,1.9430001,1.9640001,-0.022000002,0.037,0.043,1.8700001,2.016,1.0,GP_oracle,dynamic
87.0,1.5960001,1.5970001,1.623,-0.027,0.035,0.045,1.5270001,1.667,1.0,Linear_oracle,stoch
87.0,1.5920001,1.5920001,1.623,-0.031000001,0.036000002,0.048,1.521,1.6650001,1.0,GP_oracle,stoch
87.0,2.17,2.17,1.9640001,0.20600002,0.058000002,0.21400002,2.056,2.2840002,0.0,Linear_observed,dynamic
87.0,2.1430001,2.1430001,1.9640001,0.179,0.060000002,0.18800001,2.026,2.26,0.0,GP_observed,dynamic
87.0,1.5810001,1.5810001,1.623,-0.042000003,0.047000002,0.063,1.4900001,1.672,1.0,Linear_observed,stoch
87.0,1.5730001,1.5730001,1.623,-0.05,0.047000002,0.069000006,1.4810001,1.6660001,1.0,GP_observed,stoch
87.0,1.9420002,1.9420002,1.9640001,-0.022000002,0.05,0.055000003,1.8460001,2.039,1.0,Linear_2S,dynamic
87.0,1.9410001,1.94,1.9640001,-0.023000002,0.05,0.055000003,1.8470001,2.042,1.0,GP_2S,dynamic
87.0,1.547,1.5480001,1.623,-0.076000005,0.046000004,0.089,1.457,1.6380001,1.0,Linear_2S,stoch
87.0,1.5330001,1.5320001,1.623,-0.09,0.047000002,0.101,1.4440001,1.628,1.0,GP_2S,stoch
87.0,1.9430001,1.9430001,1.9640001,-0.021000002,0.053000003,0.057000004,1.8420001,2.048,1.0,Linear_3S,dynamic
87.0,1.9420002,1.9410001,1.9640001,-0.022000002,0.052,0.056,1.8440001,2.0470002,1.0,GP_3S,dynamic
87.0,1.5460001,1.5460001,1.623,-0.07700001,0.048,0.091000006,1.4540001,1.641,1.0,Linear_3S,stoch
87.0,1.5330001,1.531,1.623,-0.09,0.048,0.10300001,1.442,1.6300001,1.0,GP_3S,stoch
87.0,1.9800001,1.9800001,1.9640001,0.016,0.044000003,0.047000002,1.894,2.068,1.0,Linear_1S,dynamic
87.0,1.9770001,1.9770001,1.9640001,0.013,0.044000003,0.046000004,1.8900001,2.0630002,1.0,GP_1S,dynamic
87.0,1.5960001,1.595,1.623,-0.027,0.043,0.051000003,1.5120001,1.6810001,1.0,Linear_1S,stoch
87.0,1.5830001,1.5830001,1.623,-0.040000003,0.045,0.060000002,1.4950001,1.672,1.0,GP_1S,stoch
120.0,1.6760001,1.6760001,1.6750001,0.001,0.038000003,0.038000003,1.6010001,1.7500001,1.0,Linear_oracle,dynamic
120.0,1.6780001,1.6780001,1.6750001,0.003,0.038000003,0.038000003,1.6040001,1.751,1.0,GP_oracle,dynamic
120.0,1.5150001,1.5150001,1.534,-0.019000001,0.039,0.043,1.4380001,1.59,1.0,Linear_oracle,stoch
120.0,1.4970001,1.496,1.534,-0.037,0.040000003,0.055000003,1.419,1.5740001,1.0,GP_oracle,stoch
120.0,1.8700001,1.8700001,1.6750001,0.19500001,0.060000002,0.20400001,1.7540001,1.988,0.0,Linear_observed,dynamic
120.0,1.8520001,1.8520001,1.6750001,0.177,0.063,0.18800001,1.7260001,1.973,0.0,GP_observed,dynamic
120.0,1.5040001,1.5040001,1.534,-0.030000001,0.053000003,0.061000004,1.399,1.6100001,1.0,Linear_observed,stoch
120.0,1.4900001,1.491,1.534,-0.044000003,0.055000003,0.07,1.3800001,1.5960001,1.0,GP_observed,stoch
120.0,1.6110001,1.6110001,1.6750001,-0.064,0.048,0.080000006,1.5150001,1.7080001,1.0,Linear_2S,dynamic
120.0,1.6190001,1.6190001,1.6750001,-0.056,0.048,0.074,1.526,1.7160001,1.0,GP_2S,dynamic
120.0,1.414,1.414,1.534,-0.120000005,0.049000002,0.12900001,1.315,1.511,0.0,Linear_2S,stoch
120.0,1.389,1.389,1.534,-0.14500001,0.05,0.15400001,1.292,1.4900001,0.0,GP_2S,stoch
120.0,1.6110001,1.6110001,1.6750001,-0.064,0.05,0.081,1.5120001,1.7120001,1.0,Linear_3S,dynamic
120.0,1.6190001,1.6190001,1.6750001,-0.056,0.05,0.075,1.5230001,1.7190001,1.0,GP_3S,dynamic
120.0,1.4150001,1.414,1.534,-0.119,0.05,0.13000001,1.314,1.514,0.0,Linear_3S,stoch
120.0,1.389,1.388,1.534,-0.14500001,0.051000003,0.15400001,1.291,1.493,0.0,GP_3S,stoch
120.0,1.6170001,1.6170001,1.6750001,-0.058000002,0.042000003,0.072000004,1.5350001,1.7010001,1.0,Linear_1S,dynamic
120.0,1.618,1.618,1.6750001,-0.057000004,0.042000003,0.071,1.5350001,1.702,1.0,GP_1S,dynamic
120.0,1.4840001,1.4840001,1.534,-0.05,0.044000003,0.067,1.3970001,1.5710001,1.0,Linear_1S,stoch
120.0,1.47,1.4690001,1.534,-0.064,0.05,0.082,1.3740001,1.5710001,1.0,GP_1S,stoch
153.0,1.9890001,1.9900001,1.983,0.006,0.038000003,0.039,1.9130001,2.0630002,1.0,Linear_oracle,dynamic
153.0,1.983,1.983,1.983,-0.0,0.039,0.039,1.9080001,2.058,1.0,GP_oracle,dynamic
153.0,1.5050001,1.5050001,1.5130001,-0.008,0.037,0.038000003,1.4330001,1.5760001,1.0,Linear_oracle,stoch
153.0,1.5070001,1.5070001,1.5130001,-0.006,0.037,0.037,1.437,1.5780001,1.0,GP_oracle,stoch
153.0,2.42,2.42,1.983,0.437,0.058000002,0.441,2.309,2.536,0.0,Linear_observed,dynamic
153.0,2.417,2.417,1.983,0.43400002,0.063,0.43800002,2.2930002,2.539,0.0,GP_observed,dynamic
153.0,1.5740001,1.5740001,1.5130001,0.061000004,0.044000003,0.076000005,1.488,1.6610001,1.0,Linear_observed,stoch
153.0,1.575,1.575,1.5130001,0.062000003,0.044000003,0.07700001,1.488,1.6620001,1.0,GP_observed,stoch
153.0,2.033,2.0340002,1.983,0.05,0.054,0.074,1.9290001,2.138,1.0,Linear_2S,dynamic
153.0,2.033,2.033,1.983,0.05,0.055000003,0.074,1.927,2.141,1.0,GP_2S,dynamic
153.0,1.5050001,1.5050001,1.5130001,-0.008,0.049000002,0.049000002,1.4100001,1.598,1.0,Linear_2S,stoch
153.0,1.501,1.5020001,1.5130001,-0.012,0.049000002,0.051000003,1.4050001,1.5990001,1.0,GP_2S,stoch
153.0,2.035,2.035,1.983,0.052,0.056,0.076000005,1.9260001,2.144,1.0,Linear_3S,dynamic
153.0,2.035,2.035,1.983,0.052,0.057000004,0.07700001,1.9240001,2.147,1.0,GP_3S,dynamic
153.0,1.5050001,1.5050001,1.5130001,-0.008,0.049000002,0.05,1.4100001,1.5990001,1.0,Linear_3S,stoch
153.0,1.501,1.5020001,1.5130001,-0.012,0.05,0.051000003,1.404,1.6010001,1.0,GP_3S,stoch
153.0,2.058,2.058,1.983,0.075,0.044000003,0.087000005,1.9710001,2.1460001,1.0,Linear_1S,dynamic
153.0,2.049,2.049,1.983,0.066,0.044000003,0.079,1.9620001,2.1360002,1.0,GP_1S,dynamic
153.0,1.5270001,1.526,1.5130001,0.014,0.043,0.045,1.4430001,1.6110001,1.0,Linear_1S,stoch
153.0,1.5320001,1.5320001,1.5130001,0.019000001,0.042000003,0.046000004,1.45,1.6140001,1.0,GP_1S,stoch
186.0,1.71,1.71,1.713,-0.003,0.039,0.040000003,1.6340001,1.789,1.0,Linear_oracle,dynamic
186.0,1.7080001,1.7080001,1.713,-0.0050000004,0.040000003,0.040000003,1.6300001,1.7870001,1.0,GP_oracle,dynamic
186.0,1.44,1.44,1.442,-0.002,0.039,0.039,1.3640001,1.516,1.0,Linear_oracle,stoch
186.0,1.44,1.44,1.442,-0.002,0.039,0.039,1.365,1.5150001,1.0,GP_oracle,stoch
186.0,2.0340002,2.0340002,1.713,0.321,0.060000002,0.326,1.9150001,2.153,0.0,Linear_observed,dynamic
186.0,2.019,2.0170002,1.713,0.30600002,0.062000003,0.312,1.8970001,2.1390002,0.0,GP_observed,dynamic
186.0,1.4920001,1.493,1.442,0.05,0.051000003,0.072000004,1.394,1.5940001,1.0,Linear_observed,stoch
186.0,1.485,1.485,1.442,0.043,0.051000003,0.067,1.383,1.5870001,1.0,GP_observed,stoch
186.0,1.7400001,1.7390001,1.713,0.027,0.057000004,0.063,1.6300001,1.8540001,1.0,Linear_2S,dynamic
186.0,1.7470001,1.748,1.713,0.034,0.059000004,0.068,1.628,1.858,1.0,GP_2S,dynamic
186.0,1.429,1.4280001,1.442,-0.013,0.053000003,0.055000003,1.3260001,1.5350001,1.0,Linear_2S,stoch
186.0,1.416,1.417,1.442,-0.026,0.054,0.060000002,1.307,1.521,1.0,GP_2S,stoch
186.0,1.7420001,1.741,1.713,0.029000001,0.061000004,0.067,1.6250001,1.8640001,1.0,Linear_3S,dynamic
186.0,1.748,1.748,1.713,0.035,0.062000003,0.071,1.6250001,1.8670001,1.0,GP_3S,dynamic
186.0,1.429,1.429,1.442,-0.013,0.055000003,0.057000004,1.322,1.5380001,1.0,Linear_3S,stoch
186.0,1.416,1.417,1.442,-0.026,0.056,0.061000004,1.3050001,1.524,1.0,GP_3S,stoch
186.0,1.7590001,1.7590001,1.713,0.046000004,0.045,0.065000005,1.669,1.848,1.0,Linear_1S,dynamic
186.0,1.7580001,1.7580001,1.713,0.045,0.046000004,0.064,1.6650001,1.848,1.0,GP_1S,dynamic
186.0,1.5000001,1.5000001,1.442,0.058000002,0.046000004,0.074,1.4100001,1.5910001,1.0,Linear_1S,stoch
186.0,1.4940001,1.4950001,1.442,0.052,0.047000002,0.07,1.4020001,1.5840001,1.0,GP_1S,stoch
219.0,1.5910001,1.5910001,1.549,0.042000003,0.038000003,0.057000004,1.516,1.6650001,1.0,Linear_oracle,dynamic
219.0,1.5810001,1.5810001,1.549,0.032,0.038000003,0.05,1.506,1.6560001,1.0,GP_oracle,dynamic
219.0,1.6890001,1.69,1.6450001,0.044000003,0.040000003,0.060000002,1.6100001,1.7670001,1.0,Linear_oracle,stoch
