idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
16.0,1.6190001,1.6190001,1.613,0.006,0.035,0.036000002,1.5500001,1.687,1.0,Linear_oracle,dynamic
16.0,1.6190001,1.6190001,1.613,0.006,0.036000002,0.037,1.547,1.69,1.0,GP_oracle,dynamic
16.0,1.646,1.646,1.6650001,-0.019000001,0.038000003,0.042000003,1.572,1.72,1.0,Linear_oracle,stoch
16.0,1.6350001,1.6350001,1.6650001,-0.030000001,0.039,0.049000002,1.559,1.7110001,1.0,GP_oracle,stoch
16.0,1.825,1.825,1.613,0.21200001,0.054,0.21800001,1.7160001,1.9300001,0.0,Linear_observed,dynamic
16.0,1.835,1.835,1.613,0.22200002,0.058000002,0.22900002,1.7220001,1.9490001,0.0,GP_observed,dynamic
16.0,1.6060001,1.6060001,1.6650001,-0.059000004,0.053000003,0.079,1.4990001,1.71,1.0,Linear_observed,stoch
16.0,1.6190001,1.6190001,1.6650001,-0.046000004,0.059000004,0.075,1.5050001,1.7370001,1.0,GP_observed,stoch
16.0,1.6380001,1.6380001,1.613,0.025,0.049000002,0.055000003,1.542,1.733,1.0,Linear_2S,dynamic
16.0,1.6420001,1.6420001,1.613,0.029000001,0.049000002,0.056,1.544,1.7350001,1.0,GP_2S,dynamic
16.0,1.5740001,1.5730001,1.6650001,-0.091000006,0.055000003,0.10700001,1.4660001,1.6800001,1.0,Linear_2S,stoch
16.0,1.5410001,1.5410001,1.6650001,-0.124000005,0.059000004,0.13700001,1.4250001,1.6560001,0.0,GP_2S,stoch
16.0,1.6380001,1.6380001,1.613,0.025,0.053000003,0.058000002,1.5370001,1.7400001,1.0,Linear_3S,dynamic
16.0,1.6420001,1.6420001,1.613,0.029000001,0.051000003,0.058000002,1.5400001,1.7400001,1.0,GP_3S,dynamic
16.0,1.5730001,1.5730001,1.6650001,-0.09200001,0.057000004,0.108,1.463,1.6840001,1.0,Linear_3S,stoch
16.0,1.5410001,1.5410001,1.6650001,-0.124000005,0.060000002,0.13800001,1.4250001,1.6600001,0.0,GP_3S,stoch
16.0,1.667,1.667,1.613,0.054,0.041,0.068,1.5860001,1.746,1.0,Linear_1S,dynamic
16.0,1.6630001,1.6630001,1.613,0.05,0.041,0.065000005,1.5830001,1.7450001,1.0,GP_1S,dynamic
16.0,1.71,1.7090001,1.6650001,0.045,0.048,0.066,1.6150001,1.8040001,1.0,Linear_1S,stoch
16.0,1.718,1.7170001,1.6650001,0.053000003,0.064,0.083000004,1.5970001,1.848,1.0,GP_1S,stoch
49.0,1.7370001,1.738,1.7220001,0.015000001,0.038000003,0.041,1.6620001,1.8100001,1.0,Linear_oracle,dynamic
49.0,1.7270001,1.7260001,1.7220001,0.0050000004,0.038000003,0.039,1.6520001,1.8030001,1.0,GP_oracle,dynamic
49.0,1.5150001,1.516,1.496,0.019000001,0.038000003,0.043,1.44,1.5890001,1.0,Linear_oracle,stoch
49.0,1.5200001,1.5200001,1.496,0.024,0.038000003,0.045,1.4440001,1.595,1.0,GP_oracle,stoch
49.0,2.082,2.0830002,1.7220001,0.36,0.063,0.36600003,1.9570001,2.203,0.0,Linear_observed,dynamic
49.0,2.101,2.101,1.7220001,0.379,0.069000006,0.386,1.9670001,2.2350001,0.0,GP_observed,dynamic
49.0,1.5510001,1.552,1.496,0.055000003,0.053000003,0.07700001,1.4440001,1.6530001,1.0,Linear_observed,stoch
49.0,1.559,1.5580001,1.496,0.063,0.054,0.083000004,1.452,1.664,1.0,GP_observed,stoch
49.0,1.7400001,1.7390001,1.7220001,0.018000001,0.055000003,0.058000002,1.6350001,1.848,1.0,Linear_2S,dynamic
49.0,1.7470001,1.7470001,1.7220001,0.025,0.054,0.060000002,1.6400001,1.8540001,1.0,GP_2S,dynamic
49.0,1.447,1.447,1.496,-0.049000002,0.052,0.071,1.3470001,1.549,1.0,Linear_2S,stoch
49.0,1.4350001,1.4350001,1.496,-0.061000004,0.053000003,0.081,1.3310001,1.542,1.0,GP_2S,stoch
49.0,1.741,1.7400001,1.7220001,0.019000001,0.058000002,0.061000004,1.631,1.8560001,1.0,Linear_3S,dynamic
49.0,1.748,1.7470001,1.7220001,0.026,0.057000004,0.062000003,1.636,1.8610001,1.0,GP_3S,dynamic
49.0,1.447,1.447,1.496,-0.049000002,0.054,0.07300001,1.343,1.554,1.0,Linear_3S,stoch
49.0,1.434,1.4330001,1.496,-0.062000003,0.055000003,0.083000004,1.3280001,1.5450001,1.0,GP_3S,stoch
49.0,1.7730001,1.7730001,1.7220001,0.051000003,0.046000004,0.068,1.6840001,1.8610001,1.0,Linear_1S,dynamic
49.0,1.7650001,1.7650001,1.7220001,0.043,0.046000004,0.063,1.6750001,1.8570001,1.0,GP_1S,dynamic
49.0,1.5250001,1.5250001,1.496,0.029000001,0.046000004,0.055000003,1.434,1.6150001,1.0,Linear_1S,stoch
49.0,1.5320001,1.5320001,1.496,0.036000002,0.049000002,0.061000004,1.4360001,1.6300001,1.0,GP_1S,stoch
82.0,1.9440001,1.9440001,1.9640001,-0.020000001,0.037,0.042000003,1.871,2.0170002,1.0,Linear_oracle,dynamic
82.0,1.9420002,1.9420002,1.9640001,-0.022000002,0.037,0.043,1.8700001,2.0140002,1.0,GP_oracle,dynamic
82.0,1.5960001,1.5960001,1.623,-0.027,0.036000002,0.045,1.5250001,1.667,1.0,Linear_oracle,stoch
82.0,1.5920001,1.5920001,1.623,-0.031000001,0.036000002,0.048,1.521,1.6620001,1.0,GP_oracle,stoch
82.0,2.17,2.17,1.9640001,0.20600002,0.059000004,0.21400002,2.055,2.288,0.0,Linear_observed,dynamic
82.0,2.1430001,2.144,1.9640001,0.179,0.061000004,0.18900001,2.025,2.263,0.0,GP_observed,dynamic
82.0,1.5810001,1.5790001,1.623,-0.042000003,0.048,0.064,1.4870001,1.6730001,1.0,Linear_observed,stoch
82.0,1.5740001,1.5730001,1.623,-0.049000002,0.048,0.069000006,1.4820001,1.6680001,1.0,GP_observed,stoch
82.0,1.9430001,1.9420002,1.9640001,-0.021000002,0.051000003,0.055000003,1.843,2.042,1.0,Linear_2S,dynamic
82.0,1.9460001,1.9460001,1.9640001,-0.018000001,0.051000003,0.054,1.845,2.046,1.0,GP_2S,dynamic
82.0,1.549,1.5480001,1.623,-0.074,0.046000004,0.08800001,1.4580001,1.6380001,1.0,Linear_2S,stoch
82.0,1.536,1.536,1.623,-0.087000005,0.048,0.09900001,1.4410001,1.631,1.0,GP_2S,stoch
82.0,1.9460001,1.945,1.9640001,-0.018000001,0.054,0.057000004,1.8410001,2.051,1.0,Linear_3S,dynamic
82.0,1.9480001,1.9470001,1.9640001,-0.016,0.053000003,0.055000003,1.8440001,2.0530002,1.0,GP_3S,dynamic
82.0,1.5500001,1.549,1.623,-0.07300001,0.048,0.08800001,1.4560001,1.644,1.0,Linear_3S,stoch
82.0,1.5370001,1.536,1.623,-0.086,0.049000002,0.09900001,1.44,1.6340001,1.0,GP_3S,stoch
82.0,1.9800001,1.9800001,1.9640001,0.016,0.044000003,0.047000002,1.894,2.066,1.0,Linear_1S,dynamic
82.0,1.9770001,1.9770001,1.9640001,0.013,0.044000003,0.046000004,1.891,2.0640001,1.0,GP_1S,dynamic
82.0,1.595,1.595,1.623,-0.028,0.043,0.052,1.511,1.6790001,1.0,Linear_1S,stoch
82.0,1.5830001,1.5830001,1.623,-0.040000003,0.044000003,0.060000002,1.496,1.6710001,1.0,GP_1S,stoch
115.0,1.6760001,1.6750001,1.6750001,0.001,0.038000003,0.038000003,1.603,1.7500001,1.0,Linear_oracle,dynamic
115.0,1.6780001,1.6780001,1.6750001,0.003,0.038000003,0.038000003,1.603,1.751,1.0,GP_oracle,dynamic
115.0,1.514,1.514,1.534,-0.020000001,0.039,0.044000003,1.439,1.5910001,1.0,Linear_oracle,stoch
115.0,1.496,1.496,1.534,-0.038000003,0.040000003,0.055000003,1.4180001,1.5730001,1.0,GP_oracle,stoch
115.0,1.8700001,1.8700001,1.6750001,0.19500001,0.058000002,0.20400001,1.756,1.9840001,0.0,Linear_observed,dynamic
115.0,1.8540001,1.853,1.6750001,0.179,0.063,0.18900001,1.7310001,1.9770001,0.0,GP_observed,dynamic
115.0,1.5040001,1.5050001,1.534,-0.030000001,0.052,0.060000002,1.401,1.6070001,1.0,Linear_observed,stoch
115.0,1.4920001,1.491,1.534,-0.042000003,0.055000003,0.069000006,1.3840001,1.6,1.0,GP_observed,stoch
115.0,1.6090001,1.6090001,1.6750001,-0.066,0.047000002,0.081,1.5200001,1.702,1.0,Linear_2S,dynamic
115.0,1.6200001,1.6190001,1.6750001,-0.055000003,0.049000002,0.074,1.526,1.7160001,1.0,GP_2S,dynamic
115.0,1.411,1.4100001,1.534,-0.123,0.048,0.132,1.3210001,1.5100001,0.0,Linear_2S,stoch
115.0,1.3870001,1.3870001,1.534,-0.147,0.051000003,0.155,1.2880001,1.4870001,0.0,GP_2S,stoch
115.0,1.6090001,1.6090001,1.6750001,-0.066,0.049000002,0.082,1.5150001,1.7070001,1.0,Linear_3S,dynamic
115.0,1.6200001,1.6190001,1.6750001,-0.055000003,0.05,0.075,1.5230001,1.718,1.0,GP_3S,dynamic
115.0,1.411,1.4100001,1.534,-0.123,0.049000002,0.133,1.319,1.511,0.0,Linear_3S,stoch
115.0,1.3870001,1.386,1.534,-0.147,0.051000003,0.156,1.2870001,1.4870001,0.0,GP_3S,stoch
115.0,1.6170001,1.6170001,1.6750001,-0.058000002,0.042000003,0.072000004,1.534,1.6980001,1.0,Linear_1S,dynamic
115.0,1.6170001,1.6170001,1.6750001,-0.058000002,0.043,0.07300001,1.5320001,1.702,1.0,GP_1S,dynamic
115.0,1.485,1.4840001,1.534,-0.049000002,0.044000003,0.067,1.3980001,1.5730001,1.0,Linear_1S,stoch
115.0,1.4710001,1.4710001,1.534,-0.063,0.051000003,0.081,1.371,1.57,1.0,GP_1S,stoch
148.0,1.9890001,1.9900001,1.983,0.006,0.038000003,0.039,1.9150001,2.0640001,1.0,Linear_oracle,dynamic
148.0,1.9840001,1.9840001,1.983,0.001,0.039,0.039,1.9060001,2.061,1.0,GP_oracle,dynamic
148.0,1.5050001,1.5050001,1.5130001,-0.008,0.036000002,0.037,1.4350001,1.5760001,1.0,Linear_oracle,stoch
148.0,1.508,1.508,1.5130001,-0.0050000004,0.037,0.037,1.4350001,1.5790001,1.0,GP_oracle,stoch
148.0,2.4220002,2.4220002,1.983,0.439,0.059000004,0.44300002,2.305,2.538,0.0,Linear_observed,dynamic
148.0,2.417,2.417,1.983,0.43400002,0.062000003,0.439,2.296,2.539,0.0,GP_observed,dynamic
148.0,1.5740001,1.5740001,1.5130001,0.061000004,0.045,0.076000005,1.4860001,1.664,1.0,Linear_observed,stoch
148.0,1.5760001,1.5760001,1.5130001,0.063,0.045,0.078,1.488,1.664,1.0,GP_observed,stoch
148.0,2.0310001,2.0310001,1.983,0.048,0.054,0.072000004,1.9240001,2.1360002,1.0,Linear_2S,dynamic
148.0,2.0270002,2.0270002,1.983,0.044000003,0.051000003,0.068,1.9250001,2.128,1.0,GP_2S,dynamic
148.0,1.5000001,1.501,1.5130001,-0.013,0.048,0.05,1.4020001,1.5910001,1.0,Linear_2S,stoch
148.0,1.496,1.4970001,1.5130001,-0.017,0.045,0.048,1.404,1.5860001,1.0,GP_2S,stoch
148.0,2.029,2.029,1.983,0.046000004,0.056,0.072000004,1.9180001,2.1390002,1.0,Linear_3S,dynamic
148.0,2.026,2.026,1.983,0.043,0.053000003,0.068,1.9190001,2.131,1.0,GP_3S,dynamic
148.0,1.4990001,1.5000001,1.5130001,-0.014,0.049000002,0.051000003,1.399,1.5910001,1.0,Linear_3S,stoch
148.0,1.4950001,1.4950001,1.5130001,-0.018000001,0.046000004,0.049000002,1.4020001,1.585,1.0,GP_3S,stoch
148.0,2.0570002,2.0570002,1.983,0.074,0.043,0.086,1.973,2.144,1.0,Linear_1S,dynamic
148.0,2.048,2.048,1.983,0.065000005,0.043,0.078,1.963,2.1330001,1.0,GP_1S,dynamic
148.0,1.5270001,1.526,1.5130001,0.014,0.041,0.044000003,1.4460001,1.6090001,1.0,Linear_1S,stoch
148.0,1.5320001,1.5320001,1.5130001,0.019000001,0.042000003,0.046000004,1.4510001,1.6140001,1.0,GP_1S,stoch
181.0,1.71,1.7110001,1.713,-0.003,0.040000003,0.040000003,1.6330001,1.7880001,1.0,Linear_oracle,dynamic
181.0,1.7080001,1.7080001,1.713,-0.0050000004,0.040000003,0.040000003,1.6300001,1.7860001,1.0,GP_oracle,dynamic
181.0,1.44,1.4410001,1.442,-0.002,0.039,0.039,1.3640001,1.5170001,1.0,Linear_oracle,stoch
181.0,1.439,1.439,1.442,-0.003,0.038000003,0.038000003,1.3640001,1.5150001,1.0,GP_oracle,stoch
181.0,2.033,2.0340002,1.713,0.32000002,0.060000002,0.326,1.9150001,2.1520002,0.0,Linear_observed,dynamic
181.0,2.019,2.019,1.713,0.30600002,0.062000003,0.312,1.8960001,2.1420002,0.0,GP_observed,dynamic
181.0,1.4920001,1.4920001,1.442,0.05,0.05,0.071,1.393,1.5920001,1.0,Linear_observed,stoch
181.0,1.485,1.485,1.442,0.043,0.051000003,0.067,1.3840001,1.5870001,1.0,GP_observed,stoch
181.0,1.7340001,1.7350001,1.713,0.021000002,0.054,0.058000002,1.6270001,1.84,1.0,Linear_2S,dynamic
181.0,1.748,1.7470001,1.713,0.035,0.055000003,0.065000005,1.6400001,1.8560001,1.0,GP_2S,dynamic
181.0,1.4250001,1.4260001,1.442,-0.017,0.051000003,0.053000003,1.325,1.5250001,1.0,Linear_2S,stoch
181.0,1.417,1.416,1.442,-0.025,0.051000003,0.056,1.3180001,1.5180001,1.0,GP_2S,stoch
181.0,1.738,1.738,1.713,0.025,0.059000004,0.064,1.6240001,1.8540001,1.0,Linear_3S,dynamic
181.0,1.751,1.751,1.713,0.038000003,0.058000002,0.07,1.6370001,1.8670001,1.0,GP_3S,dynamic
181.0,1.427,1.427,1.442,-0.015000001,0.053000003,0.055000003,1.3230001,1.5330001,1.0,Linear_3S,stoch
181.0,1.4180001,1.417,1.442,-0.024,0.052,0.057000004,1.317,1.5230001,1.0,GP_3S,stoch
181.0,1.7590001,1.7580001,1.713,0.046000004,0.045,0.064,1.6730001,1.8460001,1.0,Linear_1S,dynamic
181.0,1.7580001,1.7580001,1.713,0.045,0.047000002,0.065000005,1.667,1.8500001,1.0,GP_1S,dynamic
181.0,1.5000001,1.5000001,1.442,0.058000002,0.045,0.074,1.4130001,1.5890001,1.0,Linear_1S,stoch
181.0,1.4950001,1.4950001,1.442,0.053000003,0.047000002,0.071,1.4050001,1.588,1.0,GP_1S,stoch
214.0,1.5910001,1.59,1.549,0.042000003,0.038000003,0.057000004,1.5150001,1.6660001,1.0,Linear_oracle,dynamic
214.0,1.5810001,1.58,1.549,0.032,0.039,0.05,1.506,1.6570001,1.0,GP_oracle,dynamic
214.0,1.6890001,1.6890001,1.6450001,0.044000003,0.041,0.060000002,1.6110001,1.7700001,1.0,Linear_oracle,stoch
214.0,1.6980001,1.6990001,1.6450001,0.053000003,0.041,0.068,1.6170001,1.7800001,1.0,GP_oracle,stoch
214.0,1.95,1.95,1.549,0.40100002,0.061000004,0.40600002,1.8320001,2.072,0.0,Linear_observed,dynamic
214.0,1.955,1.955,1.549,0.40600002,0.064,0.41000003,1.8270001,2.082,0.0,GP_observed,dynamic
214.0,1.7810001,1.7800001,1.6450001,0.136,0.062000003,0.149,1.659,1.9030001,0.0,Linear_observed,stoch
214.0,1.7850001,1.7850001,1.6450001,0.14,0.07,0.157,1.6470001,1.9240001,0.0,GP_observed,stoch
214.0,1.6350001,1.6340001,1.549,0.086,0.057000004,0.10300001,1.526,1.7470001,1.0,Linear_2S,dynamic
214.0,1.6380001,1.6380001,1.549,0.089,0.055000003,0.104,1.531,1.7470001,1.0,GP_2S,dynamic
214.0,1.636,1.636,1.6450001,-0.009000001,0.062000003,0.063,1.5170001,1.7580001,1.0,Linear_2S,stoch
214.0,1.6120001,1.6120001,1.6450001,-0.033,0.063,0.071,1.4920001,1.7390001,1.0,GP_2S,stoch
214.0,1.636,1.6350001,1.549,0.087000005,0.062000003,0.10700001,1.5180001,1.7600001,1.0,Linear_3S,dynamic
214.0,1.6400001,1.639,1.549,0.091000006,0.060000002,0.109000005,1.5230001,1.7600001,1.0,GP_3S,dynamic
214.0,1.6350001,1.6340001,1.6450001,-0.010000001,0.068,0.069000006,1.5050001,1.771,1.0,Linear_3S,stoch
214.0,1.6100001,1.608,1.6450001,-0.035,0.067,0.076000005,1.485,1.748,1.0,GP_3S,stoch
214.0,1.649,1.6500001,1.549,0.1,0.044000003,0.109000005,1.5630001,1.7350001,0.0,Linear_1S,dynamic
214.0,1.6420001,1.6430001,1.549,0.093,0.046000004,0.104,1.5510001,1.7320001,0.0,GP_1S,dynamic
214.0,1.7760001,1.7760001,1.6450001,0.13100001,0.051000003,0.141,1.6760001,1.876,0.0,Linear_1S,stoch
