idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
5.0,1.6190001,1.6190001,1.613,0.006,0.036000002,0.036000002,1.549,1.69,1.0,Linear_oracle,dynamic
5.0,1.6190001,1.618,1.613,0.006,0.036000002,0.037,1.547,1.692,1.0,GP_oracle,dynamic
5.0,1.646,1.646,1.6650001,-0.019000001,0.038000003,0.043,1.5710001,1.72,1.0,Linear_oracle,stoch
5.0,1.6350001,1.6350001,1.6650001,-0.030000001,0.039,0.049000002,1.5580001,1.713,1.0,GP_oracle,stoch
5.0,1.825,1.825,1.613,0.21200001,0.054,0.21800001,1.7160001,1.932,0.0,Linear_observed,dynamic
5.0,1.8340001,1.8330001,1.613,0.22100002,0.058000002,0.22800002,1.72,1.9480001,0.0,GP_observed,dynamic
5.0,1.6060001,1.6070001,1.6650001,-0.059000004,0.053000003,0.079,1.4990001,1.7110001,1.0,Linear_observed,stoch
5.0,1.618,1.6170001,1.6650001,-0.047000002,0.059000004,0.076000005,1.503,1.7350001,1.0,GP_observed,stoch
5.0,1.6380001,1.6370001,1.613,0.025,0.048,0.054,1.5430001,1.7340001,1.0,Linear_2S,dynamic
5.0,1.6420001,1.6420001,1.613,0.029000001,0.047000002,0.055000003,1.549,1.7360001,1.0,GP_2S,dynamic
5.0,1.5730001,1.5710001,1.6650001,-0.09200001,0.052,0.106000006,1.4760001,1.6800001,1.0,Linear_2S,stoch
5.0,1.5410001,1.5400001,1.6650001,-0.124000005,0.058000002,0.13700001,1.429,1.6570001,0.0,GP_2S,stoch
5.0,1.6380001,1.6370001,1.613,0.025,0.051000003,0.057000004,1.539,1.741,1.0,Linear_3S,dynamic
5.0,1.6420001,1.6420001,1.613,0.029000001,0.05,0.057000004,1.5450001,1.741,1.0,GP_3S,dynamic
5.0,1.5740001,1.572,1.6650001,-0.091000006,0.054,0.106000006,1.4740001,1.6840001,1.0,Linear_3S,stoch
5.0,1.5400001,1.539,1.6650001,-0.125,0.059000004,0.13800001,1.4260001,1.6570001,0.0,GP_3S,stoch
5.0,1.6680001,1.6680001,1.613,0.055000003,0.041,0.068,1.5870001,1.7470001,1.0,Linear_1S,dynamic
