idx,mean,median,true,bias,std,RMSE,q025,q975,covering,method,estimand
25.0,1.6190001,1.6190001,1.613,0.006,0.036000002,0.036000002,1.549,1.6880001,1.0,Linear_oracle,dynamic
25.0,1.618,1.618,1.613,0.0050000004,0.036000002,0.036000002,1.5480001,1.6890001,1.0,GP_oracle,dynamic
25.0,1.6450001,1.6450001,1.6650001,-0.020000001,0.038000003,0.043,1.5710001,1.7190001,1.0,Linear_oracle,stoch
25.0,1.6350001,1.6350001,1.6650001,-0.030000001,0.039,0.05,1.5560001,1.713,1.0,GP_oracle,stoch
25.0,1.825,1.825,1.613,0.21200001,0.054,0.21800001,1.7210001,1.9310001,0.0,Linear_observed,dynamic
25.0,1.531,1.8100001,1.613,-0.082,0.72800004,0.73300004,-0.93000007,1.9410001,1.0,GP_observed,dynamic
25.0,1.6070001,1.6070001,1.6650001,-0.058000002,0.053000003,0.079,1.5040001,1.71,1.0,Linear_observed,stoch
25.0,1.3700001,1.5940001,1.6650001,-0.29500002,0.63900006,0.70400006,-0.84700006,1.728,1.0,GP_observed,stoch
25.0,1.6420001,1.641,1.613,0.029000001,0.052,0.059000004,1.544,1.7450001,1.0,Linear_2S,dynamic
25.0,1.6480001,1.6470001,1.613,0.035,0.051000003,0.062000003,1.5460001,1.748,1.0,GP_2S,dynamic
25.0,1.5730001,1.5730001,1.6650001,-0.09200001,0.058000002,0.108,1.4640001,1.6880001,1.0,Linear_2S,stoch
25.0,1.5460001,1.5460001,1.6650001,-0.119,0.062000003,0.134,1.4250001,1.669,1.0,GP_2S,stoch
25.0,1.6430001,1.6420001,1.613,0.030000001,0.055000003,0.062000003,1.5400001,1.7530001,1.0,Linear_3S,dynamic
25.0,1.649,1.649,1.613,0.036000002,0.054,0.064,1.5430001,1.7540001,1.0,GP_3S,dynamic
25.0,1.5740001,1.5730001,1.6650001,-0.091000006,0.059000004,0.108,1.463,1.6910001,1.0,Linear_3S,stoch
25.0,1.547,1.5460001,1.6650001,-0.11800001,0.063,0.134,1.424,1.672,1.0,GP_3S,stoch
25.0,1.667,1.667,1.613,0.054,0.041,0.067,1.588,1.746,1.0,Linear_1S,dynamic
25.0,1.6630001,1.6630001,1.613,0.05,0.041,0.065000005,1.5830001,1.746,1.0,GP_1S,dynamic
25.0,1.71,1.7110001,1.6650001,0.045,0.048,0.066,1.616,1.8030001,1.0,Linear_1S,stoch
25.0,1.72,1.718,1.6650001,0.055000003,0.063,0.08400001,1.6020001,1.8500001,1.0,GP_1S,stoch
58.0,1.7370001,1.7370001,1.7220001,0.015000001,0.038000003,0.041,1.6620001,1.812,1.0,Linear_oracle,dynamic
58.0,1.7260001,1.7260001,1.7220001,0.004,0.038000003,0.039,1.6500001,1.8010001,1.0,GP_oracle,dynamic
58.0,1.5150001,1.5150001,1.496,0.019000001,0.038000003,0.042000003,1.4410001,1.5890001,1.0,Linear_oracle,stoch
58.0,1.519,1.519,1.496,0.023000002,0.038000003,0.045,1.4440001,1.5940001,1.0,GP_oracle,stoch
58.0,2.081,2.081,1.7220001,0.35900003,0.063,0.36400002,1.9560001,2.204,0.0,Linear_observed,dynamic
58.0,2.101,2.1000001,1.7220001,0.379,0.069000006,0.38500002,1.9670001,2.237,0.0,GP_observed,dynamic
58.0,1.5500001,1.5500001,1.496,0.054,0.053000003,0.076000005,1.445,1.6530001,1.0,Linear_observed,stoch
58.0,1.559,1.5580001,1.496,0.063,0.054,0.083000004,1.4540001,1.6660001,1.0,GP_observed,stoch
