idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
19.0,0.85700005,0.85800004,0.818,0.039,0.025,0.074,0.08400001,0.040000003,0.045,0.808,0.906,1.0,0.89400005,Linear_oracle,dynamic
19.0,0.83900005,0.83900005,0.818,0.021000002,0.028,0.162,0.20600002,0.1,0.11400001,0.78400004,0.896,1.0,0.88400006,GP_oracle,dynamic
19.0,2.9020002,2.903,2.7640002,0.13800001,0.080000006,0.141,0.16600001,0.13800001,0.142,2.743,3.0570002,1.0,0.72200006,Linear_oracle,stoch
19.0,2.782,2.7830002,2.7640002,0.018000001,0.08400001,0.289,0.34800002,0.17300001,0.201,2.615,2.95,1.0,0.88000005,GP_oracle,stoch
19.0,0.532,0.531,0.818,-0.286,0.043,0.44500002,0.44900003,0.34300002,0.347,0.44700003,0.61800003,0.0,0.21000001,Linear_observed,dynamic
19.0,0.337,0.33600003,0.818,-0.48100004,0.062000003,0.619,0.64000005,0.505,0.521,0.216,0.45800003,0.0,0.33,GP_observed,dynamic
19.0,1.8600001,1.8570001,2.7640002,-0.90400004,0.133,1.146,1.1550001,0.93700004,0.94200003,1.6,2.125,0.0,0.15,Linear_observed,stoch
19.0,1.868,1.868,2.7640002,-0.896,0.14,1.24,1.2900001,1.0,1.028,1.593,2.1390002,0.0,0.30800003,GP_observed,stoch
19.0,0.638,0.637,0.818,-0.18,0.042000003,0.34600002,0.384,0.263,0.29700002,0.559,0.72300005,0.0,0.74200004,Linear_3S,dynamic
19.0,2.299,2.298,2.7640002,-0.46500003,0.126,0.656,0.72800004,0.52900004,0.58100003,2.0540001,2.551,0.0,0.62600005,Linear_3S,stoch
19.0,0.605,0.605,0.818,-0.21300001,0.05,0.44500002,0.57900006,0.307,0.393,0.50600004,0.703,0.0,0.94200003,GP_3S,dynamic
19.0,2.092,2.0930002,2.7640002,-0.67200005,0.13100001,0.85700005,1.0350001,0.688,0.79700005,1.835,2.3470001,0.0,0.89000005,GP_3S,stoch
19.0,0.82500005,0.82400006,0.818,0.007,0.034,0.28,0.284,0.22600001,0.22900002,0.758,0.89300007,1.0,0.18,Linear_1S,dynamic
19.0,0.75000006,0.75000006,0.818,-0.068,0.043,0.47100002,0.508,0.31300002,0.32500002,0.666,0.83400005,1.0,0.42200002,GP_1S,dynamic
19.0,2.9340003,2.9310002,2.7640002,0.17,0.117000006,0.42700002,0.44400004,0.33400002,0.349,2.7040002,3.167,1.0,0.43,Linear_1S,stoch
19.0,2.529,2.529,2.7640002,-0.23500001,0.15,0.73700005,0.80200005,0.48200002,0.513,2.2380002,2.8260002,1.0,0.56600004,GP_1S,stoch
74.0,0.73700005,0.73700005,0.75100005,-0.014,0.026,0.021000002,0.048,0.014,0.028,0.68700004,0.78700006,1.0,1.0,Linear_oracle,dynamic
74.0,0.70100003,0.702,0.75100005,-0.05,0.035,0.266,0.319,0.097,0.123,0.632,0.77000004,1.0,0.9760001,GP_oracle,dynamic
74.0,2.5310001,2.5300002,2.5790002,-0.048,0.085,0.05,0.10700001,0.048,0.080000006,2.364,2.6980002,1.0,1.0,Linear_oracle,stoch
74.0,2.456,2.456,2.5790002,-0.123,0.09200001,0.56100005,0.60800004,0.165,0.21900001,2.276,2.6360002,1.0,0.952,GP_oracle,stoch
74.0,0.45800003,0.45700002,0.75100005,-0.293,0.048,0.44300002,0.448,0.33100003,0.337,0.363,0.55300003,0.0,0.23600002,Linear_observed,dynamic
74.0,0.29000002,0.291,0.75100005,-0.46100003,0.061000004,0.62100005,0.64400005,0.52400005,0.535,0.17,0.41000003,0.0,0.266,GP_observed,dynamic
74.0,1.5660001,1.5640001,2.5790002,-1.013,0.141,1.235,1.2440001,1.0250001,1.0320001,1.289,1.8460001,0.0,0.134,Linear_observed,stoch
74.0,1.8620001,1.8610001,2.5790002,-0.717,0.17600001,1.3610001,1.414,1.085,1.1190001,1.5200001,2.2110002,0.0,0.33200002,GP_observed,stoch
74.0,0.57900006,0.578,0.75100005,-0.172,0.045,0.33600003,0.37,0.25,0.28100002,0.49500003,0.67200005,0.0,0.72800004,Linear_3S,dynamic
74.0,2.0310001,2.029,2.5790002,-0.54800004,0.133,0.726,0.78200006,0.587,0.628,1.774,2.2970002,0.0,0.51600003,Linear_3S,stoch
74.0,0.551,0.55,0.75100005,-0.2,0.059000004,0.45100003,0.57000005,0.289,0.365,0.43800002,0.669,0.0,0.91800004,GP_3S,dynamic
74.0,1.9160001,1.9160001,2.5790002,-0.66300005,0.141,0.94200003,1.0710001,0.683,0.762,1.6400001,2.1920002,0.0,0.762,GP_3S,stoch
74.0,0.76400006,0.76400006,0.75100005,0.013,0.039,0.27400002,0.279,0.21700001,0.22100002,0.688,0.84200007,1.0,0.256,Linear_1S,dynamic
74.0,0.73300004,0.73300004,0.75100005,-0.018000001,0.057000004,0.503,0.55600005,0.32200003,0.34100002,0.62200004,0.846,1.0,0.47200003,GP_1S,dynamic
74.0,2.6350002,2.6320002,2.5790002,0.056,0.13000001,0.39600003,0.42000002,0.314,0.33200002,2.3790002,2.8890002,1.0,0.46800002,Linear_1S,stoch
74.0,2.676,2.676,2.5790002,0.097,0.163,0.98100007,1.041,0.58500004,0.61700004,2.357,2.9970002,1.0,0.544,GP_1S,stoch
129.0,0.845,0.845,0.832,0.013,0.020000001,0.031000001,0.049000002,0.025,0.031000001,0.80700004,0.88400006,1.0,1.0,Linear_oracle,dynamic
129.0,0.832,0.832,0.832,0.0,0.021000002,0.15200001,0.17600001,0.078,0.09200001,0.79200006,0.87200004,1.0,0.744,GP_oracle,dynamic
129.0,2.7870002,2.786,2.7240002,0.063,0.069000006,0.075,0.106000006,0.063,0.078,2.651,2.9210002,1.0,1.0,Linear_oracle,stoch
129.0,2.7220001,2.7210002,2.7240002,-0.002,0.075,0.38900003,0.41900003,0.21100001,0.22700001,2.5760002,2.8700001,1.0,0.674,GP_oracle,stoch
129.0,0.70600003,0.70600003,0.832,-0.126,0.049000002,0.316,0.324,0.231,0.238,0.611,0.80200005,0.0,0.35200003,Linear_observed,dynamic
129.0,0.60200006,0.60200006,0.832,-0.23,0.098000005,0.462,0.50600004,0.36,0.393,0.41000003,0.791,0.0,0.582,GP_observed,dynamic
129.0,1.8390001,1.8370001,2.7240002,-0.88500005,0.11800001,1.1170001,1.125,0.91600007,0.92100006,1.605,2.071,0.0,0.134,Linear_observed,stoch
129.0,1.8240001,1.8260001,2.7240002,-0.90000004,0.128,1.174,1.222,0.94600004,0.96900004,1.5760001,2.0760002,0.0,0.28800002,GP_observed,stoch
129.0,0.767,0.76600003,0.832,-0.065000005,0.044000003,0.231,0.289,0.17300001,0.22000001,0.684,0.85800004,1.0,0.89800006,Linear_3S,dynamic
129.0,2.262,2.2610002,2.7240002,-0.462,0.128,0.643,0.71400005,0.51900005,0.57000005,2.016,2.519,0.0,0.652,Linear_3S,stoch
129.0,0.72400004,0.72400004,0.832,-0.108,0.049000002,0.284,0.41900003,0.192,0.277,0.62700003,0.81900007,0.0,0.95000005,GP_3S,dynamic
129.0,2.102,2.102,2.7240002,-0.62200004,0.133,0.79800004,0.93200004,0.64500004,0.72200006,1.84,2.3620002,0.0,0.786,GP_3S,stoch
