idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
16.0,0.82000005,0.82000005,0.79600006,0.024,0.023000002,0.035,0.053000003,0.024,0.030000001,0.77500004,0.86500007,1.0,1.0,Linear_oracle,dynamic
16.0,0.80300003,0.80300003,0.79600006,0.007,0.025,0.123,0.185,0.065000005,0.094000004,0.754,0.85200006,1.0,0.91200006,GP_oracle,dynamic
16.0,2.7340002,2.7340002,2.654,0.080000006,0.075,0.08400001,0.11800001,0.080000006,0.09200001,2.5860002,2.8830001,1.0,1.0,Linear_oracle,stoch
16.0,2.6690001,2.6680002,2.654,0.015000001,0.081,0.252,0.33200002,0.105000004,0.158,2.5110002,2.8290002,1.0,0.998,GP_oracle,stoch
16.0,0.611,0.61,0.79600006,-0.185,0.043,0.37300003,0.37800002,0.279,0.28300002,0.526,0.69600004,0.0,0.22000001,Linear_observed,dynamic
16.0,0.39600003,0.39600003,0.79600006,-0.4,0.079,0.537,0.564,0.42800003,0.448,0.24100001,0.55300003,0.0,0.41400003,GP_observed,dynamic
16.0,1.9510001,1.95,2.654,-0.703,0.126,1.001,1.011,0.78800005,0.795,1.7010001,2.204,0.0,0.21800001,Linear_observed,stoch
16.0,1.9860001,1.9870001,2.654,-0.66800004,0.143,1.19,1.24,0.94900006,0.97200006,1.7070001,2.2610002,0.0,0.30800003,GP_observed,stoch
16.0,0.624,0.624,0.79600006,-0.172,0.040000003,0.31500003,0.36100003,0.23900001,0.277,0.54800004,0.70600003,0.0,0.80200005,Linear_3S,dynamic
16.0,2.124,2.1230001,2.654,-0.53000003,0.119,0.711,0.77000004,0.57000005,0.614,1.8930001,2.3590002,0.0,0.558,Linear_3S,stoch
16.0,0.606,0.606,0.79600006,-0.19000001,0.042000003,0.347,0.43500003,0.25,0.31100002,0.52500004,0.69100004,0.0,0.90400004,GP_3S,dynamic
16.0,1.9860001,1.9860001,2.654,-0.66800004,0.123,0.846,0.95400006,0.68,0.74600005,1.743,2.2280002,0.0,0.684,GP_3S,stoch
16.0,0.79800004,0.79700005,0.79600006,0.002,0.033,0.24400002,0.24900001,0.19700001,0.2,0.734,0.86200005,1.0,0.224,Linear_1S,dynamic
16.0,0.78900003,0.78900003,0.79600006,-0.007,0.035,0.34600002,0.36800003,0.245,0.254,0.72200006,0.85600007,1.0,0.324,GP_1S,dynamic
16.0,2.6980002,2.696,2.654,0.044000003,0.109000005,0.41000003,0.42600003,0.32700002,0.33900002,2.4840002,2.914,1.0,0.39200002,Linear_1S,stoch
16.0,2.6220002,2.6230001,2.654,-0.032,0.127,0.651,0.69000006,0.41300002,0.43500003,2.3700001,2.8700001,1.0,0.546,GP_1S,stoch
71.0,0.9110001,0.9110001,0.91700006,-0.006,0.026,0.056,0.071,0.033,0.040000003,0.86,0.96000004,1.0,1.0,Linear_oracle,dynamic
71.0,0.88400006,0.88400006,0.91700006,-0.033,0.028,0.246,0.28,0.101,0.12100001,0.83000004,0.938,1.0,0.87000006,GP_oracle,dynamic
71.0,2.6480002,2.6480002,2.661,-0.013,0.076000005,0.029000001,0.08800001,0.023000002,0.067,2.4980001,2.7960002,1.0,1.0,Linear_oracle,stoch
71.0,2.568,2.568,2.661,-0.093,0.080000006,0.55300003,0.59000003,0.17400001,0.21300001,2.4120002,2.7250001,1.0,0.95000005,GP_oracle,stoch
71.0,0.628,0.62700003,0.91700006,-0.289,0.05,0.46100003,0.46600002,0.337,0.34100002,0.52900004,0.72800004,0.0,0.256,Linear_observed,dynamic
71.0,0.48100004,0.48100004,0.91700006,-0.43600002,0.094000004,0.595,0.624,0.45700002,0.48200002,0.30100003,0.66700006,0.0,0.46,GP_observed,dynamic
71.0,1.687,1.6850001,2.661,-0.97400004,0.12900001,1.2090001,1.217,0.99200004,0.99700004,1.4350001,1.9430001,0.0,0.142,Linear_observed,stoch
71.0,1.8410001,1.8410001,2.661,-0.82000005,0.14,1.235,1.284,1.0020001,1.028,1.5630001,2.1160002,0.0,0.31,GP_observed,stoch
71.0,0.71400005,0.712,0.91700006,-0.20300001,0.045,0.36900002,0.40800002,0.27100003,0.30800003,0.628,0.80600005,0.0,0.74200004,Linear_3S,dynamic
71.0,2.071,2.069,2.661,-0.59000003,0.12200001,0.76500005,0.827,0.623,0.669,1.835,2.315,0.0,0.51600003,Linear_3S,stoch
71.0,0.66400003,0.66400003,0.91700006,-0.25300002,0.051000003,0.43500003,0.535,0.307,0.37600002,0.563,0.76400006,0.0,0.87600005,GP_3S,dynamic
71.0,1.9010001,1.9010001,2.661,-0.76000005,0.13100001,0.95100003,1.087,0.76900005,0.84900004,1.6430001,2.157,0.0,0.76000005,GP_3S,stoch
71.0,0.919,0.91800004,0.91700006,0.002,0.038000003,0.28300002,0.28800002,0.22500001,0.22900002,0.84700006,0.99300003,1.0,0.22200002,Linear_1S,dynamic
71.0,0.89900005,0.89900005,0.91700006,-0.018000001,0.052,0.397,0.43400002,0.26900002,0.28800002,0.79800004,1.001,1.0,0.50600004,GP_1S,dynamic
71.0,2.693,2.6910002,2.661,0.032,0.112,0.42000002,0.43600002,0.333,0.344,2.4780002,2.917,1.0,0.39000002,Linear_1S,stoch
71.0,2.585,2.584,2.661,-0.076000005,0.15300001,0.72,0.777,0.432,0.46600002,2.283,2.884,1.0,0.65000004,GP_1S,stoch
126.0,0.569,0.569,0.555,0.014,0.016,0.027,0.042000003,0.014,0.020000001,0.537,0.601,1.0,1.0,Linear_oracle,dynamic
126.0,0.558,0.558,0.555,0.003,0.019000001,0.14,0.16800001,0.057000004,0.069000006,0.52000004,0.596,1.0,0.99000007,GP_oracle,dynamic
126.0,2.627,2.627,2.5630002,0.064,0.076000005,0.066,0.106000006,0.064,0.082,2.48,2.776,1.0,1.0,Linear_oracle,stoch
126.0,2.5430002,2.5430002,2.5630002,-0.020000001,0.079,0.40800002,0.45400003,0.158,0.18400002,2.388,2.6980002,1.0,0.98,GP_oracle,stoch
126.0,0.38500002,0.38500002,0.555,-0.17,0.037,0.294,0.29900002,0.224,0.22800002,0.31100002,0.45800003,0.0,0.238,Linear_observed,dynamic
126.0,0.22500001,0.22500001,0.555,-0.33,0.054,0.46100003,0.483,0.377,0.39100003,0.119,0.33200002,0.0,0.34600002,GP_observed,dynamic
126.0,1.6420001,1.6400001,2.5630002,-0.92100006,0.134,1.144,1.153,0.93700004,0.94200003,1.378,1.9080001,0.0,0.15200001,Linear_observed,stoch
126.0,1.889,1.8870001,2.5630002,-0.674,0.17600001,1.286,1.3520001,0.97700006,1.019,1.5510001,2.239,0.0,0.37800002,GP_observed,stoch
126.0,0.47700003,0.47500002,0.555,-0.078,0.033,0.22100002,0.26700002,0.17,0.20500001,0.41500002,0.546,0.0,0.8880001,Linear_3S,dynamic
126.0,2.124,2.1230001,2.5630002,-0.439,0.120000005,0.624,0.688,0.492,0.54300004,1.8930001,2.3660002,0.0,0.652,Linear_3S,stoch
126.0,0.467,0.467,0.555,-0.08800001,0.040000003,0.25,0.36400002,0.18,0.24900001,0.39100003,0.549,0.0,0.966,GP_3S,dynamic
126.0,2.015,2.015,2.5630002,-0.54800004,0.127,0.735,0.887,0.57600003,0.674,1.7680001,2.265,0.0,0.87200004,GP_3S,stoch
126.0,0.61700004,0.61600006,0.555,0.062000003,0.027,0.21000001,0.21400002,0.172,0.17500001,0.56600004,0.67,0.0,0.19800001,Linear_1S,dynamic
126.0,0.596,0.597,0.555,0.041,0.031000001,0.256,0.287,0.19100001,0.20400001,0.53400004,0.65400004,1.0,0.44400004,GP_1S,dynamic
126.0,2.72,2.7170002,2.5630002,0.157,0.115,0.40800002,0.42600003,0.32700002,0.33900002,2.499,2.9480002,1.0,0.40800002,Linear_1S,stoch
126.0,2.545,2.5440001,2.5630002,-0.018000001,0.124000005,0.55600005,0.62100005,0.37100002,0.402,2.301,2.785,1.0,0.60200006,GP_1S,stoch
181.0,0.93600005,0.93600005,0.96000004,-0.024,0.030000001,0.032,0.058000002,0.024,0.036000002,0.87600005,0.99500006,1.0,1.0,Linear_oracle,dynamic
181.0,0.933,0.933,0.96000004,-0.027,0.030000001,0.18200001,0.21700001,0.085,0.108,0.873,0.99200004,1.0,0.97800004,GP_oracle,dynamic
181.0,2.426,2.427,2.4870002,-0.061000004,0.076000005,0.064,0.104,0.061000004,0.080000006,2.278,2.5740001,1.0,1.0,Linear_oracle,stoch
181.0,2.3920002,2.3930001,2.4870002,-0.095000006,0.080000006,0.36400002,0.395,0.120000005,0.165,2.237,2.5470002,1.0,0.96000004,GP_oracle,stoch
181.0,0.60700005,0.606,0.96000004,-0.35300002,0.053000003,0.499,0.504,0.38900003,0.39400002,0.504,0.711,0.0,0.19000001,Linear_observed,dynamic
181.0,0.39400002,0.39400002,0.96000004,-0.56600004,0.081,0.69000006,0.717,0.58500004,0.59800005,0.23600002,0.551,0.0,0.27400002,GP_observed,dynamic
181.0,1.5940001,1.593,2.4870002,-0.89300007,0.120000005,1.0710001,1.0780001,0.90300006,0.906,1.3610001,1.83,0.0,0.102000006,Linear_observed,stoch
181.0,1.6710001,1.6710001,2.4870002,-0.81600004,0.13900001,1.1830001,1.2310001,0.924,0.94900006,1.3970001,1.9440001,0.0,0.34,GP_observed,stoch
181.0,0.73700005,0.735,0.96000004,-0.223,0.046000004,0.37600002,0.423,0.286,0.32700002,0.65000004,0.83100003,0.0,0.786,Linear_3S,dynamic
181.0,1.945,1.9430001,2.4870002,-0.54200006,0.105000004,0.66400003,0.70900005,0.55700004,0.58400005,1.743,2.154,0.0,0.48400003,Linear_3S,stoch
181.0,0.71800005,0.717,0.96000004,-0.24200001,0.049000002,0.40800002,0.49600002,0.3,0.365,0.625,0.81700003,0.0,0.85600007,GP_3S,dynamic
181.0,1.8570001,1.8570001,2.4870002,-0.63000005,0.109000005,0.767,0.84700006,0.637,0.67600006,1.6430001,2.072,0.0,0.59400004,GP_3S,stoch
181.0,0.93900007,0.938,0.96000004,-0.021000002,0.042000003,0.289,0.294,0.22800002,0.23200001,0.85700005,1.0220001,1.0,0.24800001,Linear_1S,dynamic
181.0,0.93500006,0.93500006,0.96000004,-0.025,0.045,0.381,0.40800002,0.27100003,0.284,0.84900004,1.023,1.0,0.432,GP_1S,dynamic
181.0,2.4310002,2.4290001,2.4870002,-0.056,0.10300001,0.33600003,0.354,0.26700002,0.28,2.23,2.6350002,1.0,0.418,Linear_1S,stoch
181.0,2.4180002,2.4160001,2.4870002,-0.069000006,0.120000005,0.56700003,0.60400003,0.33800003,0.36100003,2.184,2.6520002,1.0,0.61600006,GP_1S,stoch
236.0,0.54,0.54,0.51500005,0.025,0.013,0.053000003,0.061000004,0.025,0.027,0.514,0.565,1.0,0.97,Linear_oracle,dynamic
236.0,0.523,0.523,0.51500005,0.008,0.014,0.12100001,0.143,0.049000002,0.062000003,0.49600002,0.55,1.0,0.85800004,GP_oracle,dynamic
236.0,2.8030002,2.802,2.6750002,0.128,0.072000004,0.13100001,0.15300001,0.127,0.13000001,2.661,2.9420002,1.0,0.78200006,Linear_oracle,stoch
236.0,2.752,2.753,2.6750002,0.07700001,0.075,0.35900003,0.39400002,0.202,0.21900001,2.6060002,2.9,1.0,0.66400003,GP_oracle,stoch
236.0,0.40100002,0.40100002,0.51500005,-0.11400001,0.033,0.261,0.266,0.192,0.19500001,0.337,0.46500003,0.0,0.23200001,Linear_observed,dynamic
236.0,0.291,0.291,0.51500005,-0.224,0.062000003,0.40800002,0.43400002,0.305,0.328,0.17,0.411,0.0,0.50200003,GP_observed,dynamic
236.0,1.817,1.8160001,2.6750002,-0.85800004,0.141,1.1220001,1.1320001,0.90200007,0.91,1.5410001,2.0960002,0.0,0.202,Linear_observed,stoch
236.0,1.9660001,1.9660001,2.6750002,-0.70900005,0.15100001,1.243,1.294,0.96400005,0.98800004,1.672,2.2570002,0.0,0.34,GP_observed,stoch
236.0,0.48600003,0.485,0.51500005,-0.029000001,0.029000001,0.18300001,0.22800002,0.141,0.17500001,0.43100002,0.546,1.0,0.906,Linear_3S,dynamic
236.0,2.3690002,2.367,2.6750002,-0.30600002,0.123,0.53800005,0.62700003,0.425,0.49500003,2.1320002,2.617,0.0,0.77000004,Linear_3S,stoch
236.0,0.47500002,0.47400004,0.51500005,-0.040000003,0.030000001,0.19800001,0.282,0.147,0.2,0.41900003,0.535,1.0,0.97200006,GP_3S,dynamic
236.0,2.2250001,2.226,2.6750002,-0.45000002,0.13000001,0.66200006,0.81000006,0.503,0.614,1.9710001,2.479,0.0,0.85800004,GP_3S,stoch
236.0,0.62100005,0.62100005,0.51500005,0.106000006,0.022000002,0.2,0.20300001,0.163,0.165,0.578,0.66300005,0.0,0.158,Linear_1S,dynamic
236.0,0.61600006,0.61600006,0.51500005,0.101,0.023000002,0.26200002,0.279,0.201,0.208,0.57000005,0.66200006,0.0,0.34800002,GP_1S,dynamic
236.0,3.0730002,3.0730002,2.6750002,0.39800003,0.11100001,0.56100005,0.573,0.46300003,0.469,2.855,3.2930002,0.0,0.246,Linear_1S,stoch
236.0,3.0140002,3.0140002,2.6750002,0.33900002,0.15400001,0.74,0.78300005,0.572,0.59300005,2.71,3.3220003,0.0,0.39400002,GP_1S,stoch
