idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
12.0,0.76600003,0.76600003,0.767,-0.001,0.021000002,0.041,0.056,0.026,0.031000001,0.72400004,0.808,1.0,1.0,Linear_oracle,dynamic
12.0,0.74500006,0.74500006,0.767,-0.022000002,0.027,0.11000001,0.171,0.041,0.074,0.69200003,0.79800004,1.0,1.0,GP_oracle,dynamic
12.0,2.6030002,2.6020002,2.5970001,0.006,0.076000005,0.030000001,0.09,0.021000002,0.065000005,2.4540002,2.753,1.0,1.0,Linear_oracle,stoch
12.0,2.5170002,2.5180001,2.5970001,-0.080000006,0.086,0.33200002,0.409,0.08400001,0.158,2.348,2.683,1.0,0.99600005,GP_oracle,stoch
12.0,0.65000004,0.64900005,0.767,-0.117000006,0.051000003,0.312,0.319,0.23500001,0.24000001,0.55200005,0.75100005,0.0,0.29000002,Linear_observed,dynamic
12.0,0.48200002,0.48200002,0.767,-0.28500003,0.067,0.41500002,0.44900003,0.32900003,0.354,0.35300002,0.609,0.0,0.48400003,GP_observed,dynamic
12.0,1.8490001,1.8470001,2.5970001,-0.748,0.134,1.0480001,1.0580001,0.814,0.82400006,1.5890001,2.117,0.0,0.246,Linear_observed,stoch
12.0,2.163,2.163,2.5970001,-0.43400002,0.20500001,1.2,1.281,0.95500004,1.001,1.7620001,2.562,0.0,0.38000003,GP_observed,stoch
12.0,0.63600004,0.63500005,0.767,-0.13100001,0.042000003,0.27,0.31100002,0.20400001,0.238,0.55700004,0.72,0.0,0.81200004,Linear_3S,dynamic
12.0,2.0140002,2.013,2.5970001,-0.583,0.119,0.767,0.818,0.611,0.652,1.784,2.249,0.0,0.526,Linear_3S,stoch
12.0,0.592,0.592,0.767,-0.17500001,0.052,0.388,0.505,0.24700001,0.317,0.49,0.694,0.0,0.94600004,GP_3S,dynamic
12.0,1.835,1.8360001,2.5970001,-0.762,0.133,1.0450001,1.1630001,0.772,0.83800006,1.5730001,2.0960002,0.0,0.67800003,GP_3S,stoch
