idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
30.0,0.739,0.739,0.71800005,0.021000002,0.019000001,0.037,0.052,0.020000001,0.026,0.70000005,0.776,1.0,1.0,Linear_oracle,dynamic
30.0,0.73600006,0.73600006,0.71800005,0.018000001,0.020000001,0.126,0.157,0.063,0.081,0.69600004,0.77500004,1.0,0.984,GP_oracle,dynamic
30.0,2.7930002,2.7940001,2.7170002,0.076000005,0.07300001,0.079,0.112,0.076000005,0.089,2.647,2.936,1.0,1.0,Linear_oracle,stoch
30.0,2.742,2.742,2.7170002,0.025,0.07700001,0.23500001,0.28500003,0.133,0.163,2.5900002,2.8920002,1.0,0.994,GP_oracle,stoch
30.0,0.48700002,0.48600003,0.71800005,-0.231,0.041,0.377,0.38200003,0.286,0.29000002,0.40800002,0.568,0.0,0.24400002,Linear_observed,dynamic
30.0,0.32000002,0.319,0.71800005,-0.39800003,0.080000006,0.505,0.53400004,0.402,0.42400002,0.16700001,0.47900003,0.0,0.42200002,GP_observed,dynamic
30.0,1.7470001,1.7440001,2.7170002,-0.97,0.135,1.2290001,1.238,1.003,1.0090001,1.485,2.0140002,0.0,0.15,Linear_observed,stoch
30.0,1.7960001,1.797,2.7170002,-0.92100006,0.141,1.3050001,1.3440001,1.0780001,1.1040001,1.516,2.069,0.0,0.266,GP_observed,stoch
30.0,0.59300005,0.592,0.71800005,-0.125,0.038000003,0.272,0.31800002,0.21000001,0.246,0.522,0.671,0.0,0.84400004,Linear_3S,dynamic
30.0,2.306,2.306,2.7170002,-0.411,0.120000005,0.61700004,0.69600004,0.49100003,0.551,2.0740001,2.5430002,0.0,0.684,Linear_3S,stoch
30.0,0.574,0.573,0.71800005,-0.14400001,0.041,0.294,0.386,0.22100002,0.28,0.49600002,0.656,0.0,0.92600006,GP_3S,dynamic
30.0,2.15,2.151,2.7170002,-0.56700003,0.132,0.74500006,0.87700003,0.59800005,0.68500006,1.889,2.4060001,0.0,0.79600006,GP_3S,stoch
30.0,0.73,0.72900003,0.71800005,0.012,0.027,0.231,0.23600002,0.187,0.18900001,0.67700005,0.78200006,1.0,0.19000001,Linear_1S,dynamic
30.0,0.74600005,0.74600005,0.71800005,0.028,0.031000001,0.264,0.29500002,0.21200001,0.22600001,0.68600005,0.81000006,1.0,0.45000002,GP_1S,dynamic
30.0,2.8530002,2.851,2.7170002,0.136,0.106000006,0.43,0.44400004,0.349,0.35900003,2.644,3.061,1.0,0.33800003,Linear_1S,stoch
30.0,2.966,2.966,2.7170002,0.24900001,0.157,0.60400003,0.65800005,0.47000003,0.50100005,2.6550002,3.272,1.0,0.514,GP_1S,stoch
85.0,0.757,0.757,0.763,-0.006,0.022000002,0.011000001,0.040000003,0.006,0.023000002,0.71400005,0.799,1.0,1.0,Linear_oracle,dynamic
85.0,0.74500006,0.74500006,0.763,-0.018000001,0.023000002,0.156,0.19600001,0.039,0.074,0.702,0.791,1.0,0.998,GP_oracle,dynamic
85.0,2.7220001,2.7220001,2.7450001,-0.023000002,0.07700001,0.024,0.08800001,0.023000002,0.066,2.5700002,2.8700001,1.0,1.0,Linear_oracle,stoch
85.0,2.6430001,2.6420002,2.7450001,-0.102000006,0.081,0.39900002,0.45700002,0.127,0.178,2.4870002,2.8040001,1.0,0.98600006,GP_oracle,stoch
85.0,0.51900005,0.518,0.763,-0.24400002,0.041,0.397,0.40100002,0.31100002,0.314,0.43800002,0.6,0.0,0.16600001,Linear_observed,dynamic
85.0,0.30800003,0.30900002,0.763,-0.455,0.07700001,0.57500005,0.59800005,0.46100003,0.476,0.158,0.46,0.0,0.342,GP_observed,dynamic
85.0,1.848,1.8460001,2.7450001,-0.897,0.134,1.1420001,1.151,0.93500006,0.94200003,1.585,2.114,0.0,0.178,Linear_observed,stoch
85.0,2.1160002,2.1160002,2.7450001,-0.629,0.187,1.2270001,1.3010001,1.0070001,1.0480001,1.7490001,2.4810002,0.0,0.344,GP_observed,stoch
85.0,0.625,0.624,0.763,-0.13800001,0.042000003,0.31300002,0.35500002,0.23700002,0.272,0.546,0.711,0.0,0.794,Linear_3S,dynamic
85.0,2.279,2.278,2.7450001,-0.46600002,0.13000001,0.674,0.74,0.54,0.586,2.0270002,2.5410001,0.0,0.62200004,Linear_3S,stoch
