idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
27.0,0.70100003,0.70000005,0.693,0.008,0.020000001,0.053000003,0.064,0.025,0.032,0.661,0.739,1.0,0.94400007,Linear_oracle,dynamic
27.0,0.688,0.688,0.693,-0.0050000004,0.022000002,0.12200001,0.177,0.047000002,0.072000004,0.64400005,0.73,1.0,0.99600005,GP_oracle,dynamic
27.0,2.559,2.559,2.525,0.034,0.07,0.039,0.086,0.036000002,0.067,2.42,2.696,1.0,0.994,Linear_oracle,stoch
27.0,2.5010002,2.502,2.525,-0.024,0.075,0.209,0.282,0.037,0.113000005,2.354,2.644,1.0,1.0,GP_oracle,stoch
27.0,0.50100005,0.50100005,0.693,-0.192,0.034,0.38500002,0.38900003,0.286,0.289,0.43400002,0.568,0.0,0.18400002,Linear_observed,dynamic
27.0,0.37300003,0.37300003,0.693,-0.32000002,0.060000002,0.47800002,0.5,0.367,0.38900003,0.252,0.48700002,0.0,0.43400002,GP_observed,dynamic
27.0,1.8180001,1.817,2.525,-0.707,0.11000001,0.95900005,0.966,0.75000006,0.757,1.598,2.033,0.0,0.19000001,Linear_observed,stoch
27.0,2.009,2.009,2.525,-0.51600003,0.133,1.1500001,1.2,0.90700006,0.9250001,1.7490001,2.266,0.0,0.286,GP_observed,stoch
27.0,0.569,0.568,0.693,-0.124000005,0.038000003,0.32200003,0.356,0.24000001,0.268,0.499,0.648,0.0,0.74200004,Linear_3S,dynamic
27.0,2.115,2.114,2.525,-0.41000003,0.11800001,0.60200006,0.66,0.469,0.513,1.8880001,2.352,0.0,0.65000004,Linear_3S,stoch
27.0,0.53300005,0.532,0.693,-0.16000001,0.047000002,0.354,0.45400003,0.252,0.31500003,0.44300002,0.62700003,0.0,0.882,GP_3S,dynamic
27.0,1.9900001,1.9890001,2.525,-0.535,0.13100001,0.71000004,0.86200005,0.56100005,0.65400004,1.7370001,2.2480001,0.0,0.88000005,GP_3S,stoch
27.0,0.74200004,0.74200004,0.693,0.049000002,0.032,0.29000002,0.293,0.23700002,0.23900001,0.679,0.80700004,1.0,0.13800001,Linear_1S,dynamic
27.0,0.72700006,0.72800004,0.693,0.034,0.045,0.33400002,0.38700002,0.256,0.27800003,0.637,0.814,1.0,0.44200003,GP_1S,dynamic
27.0,2.7140002,2.7110002,2.525,0.18900001,0.11400001,0.418,0.43500003,0.335,0.34600002,2.49,2.9450002,1.0,0.37800002,Linear_1S,stoch
27.0,2.6580002,2.66,2.525,0.133,0.149,0.51500005,0.60200006,0.36100003,0.40600002,2.3630002,2.943,1.0,0.666,GP_1S,stoch
82.0,0.85200006,0.85200006,0.78700006,0.065000005,0.020000001,0.082,0.09,0.065000005,0.066,0.81200004,0.892,0.0,0.17,Linear_oracle,dynamic
82.0,0.813,0.813,0.78700006,0.026,0.022000002,0.22900002,0.25800002,0.105000004,0.117000006,0.76900005,0.85700005,1.0,0.82800007,GP_oracle,dynamic
82.0,3.016,3.016,2.7870002,0.22900002,0.07,0.24800001,0.259,0.23,0.23,2.8760002,3.157,0.0,0.004,Linear_oracle,stoch
82.0,2.976,2.9770002,2.7870002,0.18900001,0.083000004,0.46600002,0.50100005,0.317,0.326,2.812,3.137,0.0,0.30800003,GP_oracle,stoch
82.0,0.60800004,0.60800004,0.78700006,-0.179,0.049000002,0.37800002,0.38500002,0.291,0.296,0.51100004,0.70500004,0.0,0.23,Linear_observed,dynamic
82.0,0.57000005,0.57100004,0.78700006,-0.21700001,0.065000005,0.41900003,0.46100003,0.319,0.35300002,0.44400004,0.697,0.0,0.59400004,GP_observed,dynamic
82.0,2.0040002,2.003,2.7870002,-0.78300005,0.14400001,1.052,1.064,0.83000004,0.841,1.7190001,2.288,0.0,0.23600002,Linear_observed,stoch
82.0,1.8140001,1.812,2.7870002,-0.97300005,0.162,1.3470001,1.409,1.0200001,1.0430001,1.4990001,2.137,0.0,0.30800003,GP_observed,stoch
82.0,-1.097,-1.123,0.78700006,-1.8840001,0.314,1.9100001,1.9360001,1.8840001,1.8840001,-1.651,-0.42200002,0.0,0.0,Linear_3S,dynamic
82.0,-4.118,-4.2060003,2.7870002,-6.905,1.143,6.9330006,7.0270004,6.905,6.905,-6.142,-1.6650001,0.0,0.0,Linear_3S,stoch
82.0,0.319,0.34600002,0.78700006,-0.46800002,0.86800003,1.176,1.5840001,0.924,1.24,-1.485,1.983,1.0,0.91600007,GP_3S,dynamic
82.0,-0.27400002,-0.293,2.7870002,-3.061,1.3490001,3.1740003,3.4770002,3.061,3.1150002,-2.858,2.558,0.0,0.52400005,GP_3S,stoch
82.0,-1.245,-1.2470001,0.78700006,-2.032,0.23600002,2.056,2.0700002,2.032,2.032,-1.7040001,-0.77500004,0.0,0.0,Linear_1S,dynamic
82.0,0.282,0.287,0.78700006,-0.505,0.90700006,1.2260001,1.6350001,0.92700005,1.286,-1.5660001,2.0210001,1.0,0.91400003,GP_1S,dynamic
82.0,-4.671,-4.6780005,2.7870002,-7.458,0.878,7.4830003,7.5350003,7.458,7.458,-6.3770003,-2.9250002,0.0,0.0,Linear_1S,stoch
82.0,-0.33400002,-0.33600003,2.7870002,-3.121,1.4820001,3.229,3.581,3.1200001,3.176,-3.279,2.6000001,0.0,0.546,GP_1S,stoch
137.0,0.72,0.72,0.726,-0.006,0.021000002,0.051000003,0.064,0.034,0.037,0.679,0.76000005,1.0,1.0,Linear_oracle,dynamic
137.0,0.69600004,0.69600004,0.726,-0.030000001,0.023000002,0.15300001,0.19900002,0.069000006,0.09,0.651,0.73800004,1.0,0.97400004,GP_oracle,dynamic
137.0,2.545,2.545,2.572,-0.027,0.074,0.051000003,0.095000006,0.037,0.069000006,2.401,2.6890001,1.0,1.0,Linear_oracle,stoch
137.0,2.486,2.4850001,2.572,-0.086,0.082,0.328,0.37800002,0.112,0.163,2.322,2.6450002,1.0,0.984,GP_oracle,stoch
137.0,0.47500002,0.47500002,0.726,-0.25100002,0.036000002,0.41700003,0.42100003,0.296,0.29900002,0.40600002,0.545,0.0,0.21200001,Linear_observed,dynamic
137.0,0.4,0.402,0.726,-0.326,0.07300001,0.47200003,0.5,0.344,0.37,0.257,0.54200006,0.0,0.52000004,GP_observed,dynamic
137.0,1.572,1.57,2.572,-1.0,0.108,1.2060001,1.212,1.008,1.011,1.36,1.784,0.0,0.094000004,Linear_observed,stoch
137.0,1.5860001,1.5860001,2.572,-0.98600006,0.113000005,1.245,1.276,1.034,1.049,1.3620001,1.8100001,0.0,0.21800001,GP_observed,stoch
137.0,0.56200004,0.56100005,0.726,-0.164,0.033,0.32500002,0.351,0.23200001,0.254,0.5,0.629,0.0,0.71800005,Linear_3S,dynamic
137.0,2.023,2.0210001,2.572,-0.549,0.117000006,0.72400004,0.76900005,0.578,0.614,1.7980001,2.2570002,0.0,0.49400002,Linear_3S,stoch
137.0,0.53900003,0.53900003,0.726,-0.187,0.036000002,0.37100002,0.441,0.24900001,0.29000002,0.46800002,0.609,0.0,0.86200005,GP_3S,dynamic
137.0,1.922,1.922,2.572,-0.65000004,0.126,0.84700006,0.934,0.66300005,0.71300006,1.677,2.1690001,0.0,0.606,GP_3S,stoch
137.0,0.69900006,0.698,0.726,-0.027,0.029000001,0.257,0.26200002,0.192,0.19500001,0.64000005,0.757,1.0,0.21200001,Linear_1S,dynamic
137.0,0.703,0.70400006,0.726,-0.023000002,0.035,0.41400003,0.446,0.252,0.26500002,0.634,0.771,1.0,0.46,GP_1S,dynamic
137.0,2.559,2.5570002,2.572,-0.013,0.113000005,0.388,0.40600002,0.305,0.31800002,2.3360002,2.782,1.0,0.45200002,Linear_1S,stoch
137.0,2.664,2.663,2.572,0.09200001,0.15300001,0.781,0.82600003,0.48600003,0.513,2.361,2.966,1.0,0.55,GP_1S,stoch
192.0,0.76500005,0.76400006,0.79600006,-0.031000001,0.019000001,0.080000006,0.089,0.031000001,0.040000003,0.72700006,0.80200005,1.0,0.874,Linear_oracle,dynamic
192.0,0.758,0.758,0.79600006,-0.038000003,0.020000001,0.22700001,0.25,0.087000005,0.09900001,0.71900004,0.79700005,1.0,0.934,GP_oracle,dynamic
192.0,2.548,2.5470002,2.6490002,-0.101,0.065000005,0.101,0.124000005,0.101,0.106000006,2.4190001,2.676,1.0,0.74,Linear_oracle,stoch
192.0,2.4840002,2.4840002,2.6490002,-0.165,0.072000004,0.48900002,0.513,0.2,0.223,2.344,2.6250002,0.0,0.694,GP_oracle,stoch
192.0,0.52500004,0.52500004,0.79600006,-0.27100003,0.038000003,0.43600002,0.44000003,0.32000002,0.323,0.45200002,0.597,0.0,0.18200001,Linear_observed,dynamic
192.0,0.45700002,0.45700002,0.79600006,-0.33900002,0.071,0.536,0.563,0.39000002,0.41400003,0.319,0.59800005,0.0,0.514,GP_observed,dynamic
192.0,1.6120001,1.6110001,2.6490002,-1.0370001,0.109000005,1.264,1.2700001,1.0480001,1.052,1.4000001,1.8230001,0.0,0.1,Linear_observed,stoch
192.0,1.554,1.5550001,2.6490002,-1.095,0.112,1.3510001,1.376,1.1220001,1.1340001,1.3310001,1.769,0.0,0.16600001,GP_observed,stoch
192.0,0.633,0.632,0.79600006,-0.163,0.038000003,0.316,0.354,0.23400001,0.266,0.56,0.712,0.0,0.78200006,Linear_3S,dynamic
192.0,2.141,2.14,2.6490002,-0.508,0.123,0.697,0.762,0.55200005,0.605,1.9030001,2.39,0.0,0.6,Linear_3S,stoch
192.0,0.61300004,0.61200005,0.79600006,-0.18300001,0.041,0.35300002,0.45000002,0.252,0.31100002,0.53300005,0.69600004,0.0,0.89000005,GP_3S,dynamic
192.0,2.019,2.019,2.6490002,-0.63000005,0.134,0.82100004,0.93900007,0.648,0.726,1.756,2.2810001,0.0,0.76600003,GP_3S,stoch
192.0,0.82100004,0.82100004,0.79600006,0.025,0.032,0.24900001,0.254,0.2,0.20400001,0.75900006,0.88500005,1.0,0.23400001,Linear_1S,dynamic
192.0,0.83000004,0.83000004,0.79600006,0.034,0.035,0.34100002,0.38000003,0.245,0.261,0.762,0.89900005,1.0,0.45000002,GP_1S,dynamic
192.0,2.8290002,2.8270001,2.6490002,0.18,0.116000004,0.45100003,0.46800002,0.36400002,0.37600002,2.607,3.058,1.0,0.356,Linear_1S,stoch
192.0,2.9320002,2.9310002,2.6490002,0.28300002,0.158,0.739,0.78900003,0.55300003,0.578,2.617,3.2400002,1.0,0.43400002,GP_1S,stoch
247.0,0.85700005,0.85600007,0.87500006,-0.018000001,0.025,0.035,0.055000003,0.019000001,0.030000001,0.808,0.90500003,1.0,1.0,Linear_oracle,dynamic
247.0,0.83800006,0.83800006,0.87500006,-0.037,0.026,0.24400002,0.279,0.097,0.117000006,0.785,0.89000005,1.0,0.95800006,GP_oracle,dynamic
247.0,2.6260002,2.6260002,2.6850002,-0.059000004,0.074,0.061000004,0.102000006,0.059000004,0.079,2.483,2.769,1.0,1.0,Linear_oracle,stoch
247.0,2.5310001,2.5310001,2.6850002,-0.15400001,0.078,0.425,0.46500003,0.208,0.231,2.3760002,2.683,0.0,0.66800004,GP_oracle,stoch
247.0,0.53800005,0.537,0.87500006,-0.337,0.042000003,0.52000004,0.52400005,0.39200002,0.39400002,0.455,0.62100005,0.0,0.15,Linear_observed,dynamic
247.0,0.31500003,0.31500003,0.87500006,-0.56,0.089,0.70400006,0.72700006,0.564,0.58100003,0.141,0.48800004,0.0,0.316,GP_observed,dynamic
247.0,1.715,1.713,2.6850002,-0.97,0.124000005,1.2290001,1.2360001,0.994,0.9990001,1.4710001,1.9610001,0.0,0.148,Linear_observed,stoch
247.0,1.7060001,1.705,2.6850002,-0.97900003,0.127,1.4150001,1.4480001,1.144,1.1580001,1.4590001,1.9570001,0.0,0.24000001,GP_observed,stoch
247.0,0.679,0.679,0.87500006,-0.19600001,0.045,0.38500002,0.42800003,0.289,0.326,0.59400004,0.76900005,0.0,0.758,Linear_3S,dynamic
247.0,2.1390002,2.138,2.6850002,-0.546,0.117000006,0.73300004,0.79300004,0.58900005,0.63600004,1.9100001,2.3720002,0.0,0.56600004,Linear_3S,stoch
247.0,0.633,0.633,0.87500006,-0.24200001,0.052,0.43100002,0.531,0.312,0.379,0.531,0.734,0.0,0.88400006,GP_3S,dynamic
247.0,1.9610001,1.9620001,2.6850002,-0.72400004,0.133,0.88400006,1.0090001,0.735,0.80600005,1.697,2.217,0.0,0.72200006,GP_3S,stoch
247.0,0.85800004,0.85700005,0.87500006,-0.017,0.036000002,0.307,0.31100002,0.24300002,0.246,0.78800005,0.929,1.0,0.194,Linear_1S,dynamic
247.0,0.88000005,0.88000005,0.87500006,0.0050000004,0.052,0.36,0.40300003,0.27400002,0.296,0.77800006,0.98200005,1.0,0.536,GP_1S,dynamic
247.0,2.6620002,2.66,2.6850002,-0.023000002,0.10700001,0.418,0.43400002,0.33200002,0.34300002,2.453,2.8720002,1.0,0.37600002,Linear_1S,stoch
247.0,2.66,2.6620002,2.6850002,-0.025,0.165,0.57100004,0.637,0.39000002,0.43500003,2.328,2.979,1.0,0.66800004,GP_1S,stoch
302.0,0.731,0.731,0.72300005,0.008,0.022000002,0.017,0.042000003,0.008,0.023000002,0.68700004,0.77400005,1.0,1.0,Linear_oracle,dynamic
302.0,0.716,0.717,0.72300005,-0.007,0.027,0.19700001,0.24200001,0.091000006,0.108,0.66300005,0.767,1.0,0.91,GP_oracle,dynamic
302.0,2.6850002,2.684,2.6560001,0.029000001,0.082,0.028,0.094000004,0.028,0.07,2.523,2.844,1.0,1.0,Linear_oracle,stoch
302.0,2.5600002,2.562,2.6560001,-0.096,0.096,0.57900006,0.64100003,0.24200001,0.266,2.3700001,2.743,1.0,0.97800004,GP_oracle,stoch
302.0,0.446,0.446,0.72300005,-0.277,0.037,0.4,0.40300003,0.307,0.31,0.374,0.518,0.0,0.194,Linear_observed,dynamic
302.0,0.41300002,0.41300002,0.72300005,-0.31,0.078,0.453,0.48000002,0.342,0.36900002,0.263,0.56600004,0.0,0.532,GP_observed,dynamic
302.0,1.5690001,1.5690001,2.6560001,-1.087,0.12100001,1.296,1.302,1.097,1.1,1.3330001,1.807,0.0,0.08400001,Linear_observed,stoch
302.0,1.7360001,1.7350001,2.6560001,-0.92,0.15100001,1.3260001,1.386,1.0530001,1.0840001,1.4440001,2.035,0.0,0.30600002,GP_observed,stoch
