idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
11.0,0.832,0.83100003,0.83100003,0.001,0.024,0.027,0.049000002,0.017,0.028,0.78400004,0.88000005,1.0,1.0,Linear_oracle,dynamic
11.0,0.8,0.8,0.83100003,-0.031000001,0.028,0.21200001,0.254,0.072000004,0.09900001,0.744,0.85300004,1.0,0.934,GP_oracle,dynamic
11.0,2.614,2.614,2.6120002,0.002,0.07700001,0.016,0.086,0.012,0.064,2.466,2.765,1.0,1.0,Linear_oracle,stoch
11.0,2.476,2.476,2.6120002,-0.136,0.083000004,0.50600004,0.55700004,0.18,0.21400002,2.311,2.638,1.0,0.9620001,GP_oracle,stoch
11.0,0.513,0.513,0.83100003,-0.31800002,0.046000004,0.47400004,0.47800002,0.35200003,0.356,0.42200002,0.60300004,0.0,0.23200001,Linear_observed,dynamic
11.0,0.35700002,0.356,0.83100003,-0.47400004,0.075,0.624,0.648,0.48700002,0.508,0.21100001,0.503,0.0,0.36800003,GP_observed,dynamic
11.0,1.5450001,1.5450001,2.6120002,-1.067,0.124000005,1.3000001,1.3060001,1.0710001,1.075,1.3000001,1.7860001,0.0,0.11000001,Linear_observed,stoch
11.0,1.9150001,1.9150001,2.6120002,-0.697,0.14400001,1.3280001,1.3770001,1.082,1.0990001,1.6330001,2.197,0.0,0.256,GP_observed,stoch
11.0,0.66800004,0.66700006,0.83100003,-0.163,0.040000003,0.33200002,0.374,0.24200001,0.28100002,0.592,0.75000006,0.0,0.81000006,Linear_3S,dynamic
11.0,2.135,2.134,2.6120002,-0.47700003,0.11100001,0.666,0.72800004,0.52400005,0.57500005,1.9210001,2.355,0.0,0.60400003,Linear_3S,stoch
11.0,0.63100004,0.63100004,0.83100003,-0.2,0.047000002,0.36600003,0.47700003,0.26200002,0.33100003,0.53800005,0.725,0.0,0.90400004,GP_3S,dynamic
11.0,1.9770001,1.9770001,2.6120002,-0.63500005,0.123,0.83100003,0.97,0.652,0.735,1.7340001,2.2180002,0.0,0.822,GP_3S,stoch
11.0,0.83300006,0.832,0.83100003,0.002,0.032,0.26900002,0.273,0.21000001,0.21200001,0.771,0.896,1.0,0.2,Linear_1S,dynamic
11.0,0.799,0.80100006,0.83100003,-0.032,0.048,0.34,0.40800002,0.23600002,0.268,0.698,0.88900006,1.0,0.60200006,GP_1S,dynamic
11.0,2.6660001,2.664,2.6120002,0.054,0.102000006,0.38200003,0.39800003,0.3,0.314,2.466,2.868,1.0,0.41000003,Linear_1S,stoch
11.0,2.4910002,2.4970002,2.6120002,-0.12100001,0.15900001,0.67,0.76000005,0.404,0.44500002,2.1650002,2.7840002,1.0,0.68,GP_1S,stoch
66.0,0.845,0.845,0.83400005,0.011000001,0.023000002,0.021000002,0.045,0.017,0.028,0.8,0.89000005,1.0,1.0,Linear_oracle,dynamic
66.0,0.822,0.822,0.83400005,-0.012,0.025,0.133,0.18800001,0.049000002,0.08400001,0.77000004,0.87000006,1.0,1.0,GP_oracle,dynamic
66.0,2.729,2.7280002,2.6940002,0.035,0.07300001,0.043,0.091000006,0.035,0.067,2.584,2.8720002,1.0,1.0,Linear_oracle,stoch
66.0,2.6360002,2.637,2.6940002,-0.058000002,0.079,0.354,0.41500002,0.119,0.16600001,2.4770002,2.7900002,1.0,0.99000007,GP_oracle,stoch
66.0,0.58400005,0.58400005,0.83400005,-0.25,0.048,0.423,0.42800003,0.316,0.32200003,0.48700002,0.67700005,0.0,0.24400002,Linear_observed,dynamic
66.0,0.45100003,0.45000002,0.83400005,-0.38300002,0.083000004,0.517,0.54800004,0.40300003,0.42900002,0.29200003,0.61600006,0.0,0.47800002,GP_observed,dynamic
66.0,1.797,1.7960001,2.6940002,-0.897,0.133,1.154,1.1630001,0.92600006,0.93100005,1.5280001,2.055,0.0,0.17400001,Linear_observed,stoch
66.0,2.015,2.012,2.6940002,-0.679,0.172,1.1810001,1.246,0.94100004,0.9850001,1.6840001,2.357,0.0,0.356,GP_observed,stoch
66.0,0.694,0.693,0.83400005,-0.14,0.041,0.30400002,0.358,0.22600001,0.273,0.61800003,0.77800006,0.0,0.85200006,Linear_3S,dynamic
66.0,2.308,2.306,2.6940002,-0.386,0.116000004,0.56200004,0.646,0.446,0.512,2.0860002,2.5410001,0.0,0.74,Linear_3S,stoch
66.0,0.67200005,0.671,0.83400005,-0.162,0.045,0.379,0.49600002,0.256,0.33600003,0.58500004,0.76400006,0.0,0.934,GP_3S,dynamic
66.0,2.15,2.15,2.6940002,-0.544,0.120000005,0.768,0.933,0.569,0.683,1.9160001,2.3860002,0.0,0.89000005,GP_3S,stoch
66.0,0.864,0.86300004,0.83400005,0.030000001,0.031000001,0.259,0.263,0.20500001,0.208,0.80300003,0.924,1.0,0.21000001,Linear_1S,dynamic
66.0,0.827,0.827,0.83400005,-0.007,0.036000002,0.441,0.47100002,0.291,0.3,0.758,0.897,1.0,0.34600002,GP_1S,dynamic
66.0,2.8730001,2.871,2.6940002,0.179,0.104,0.402,0.418,0.326,0.335,2.6690001,3.0770001,1.0,0.342,Linear_1S,stoch
66.0,2.693,2.6940002,2.6940002,-0.001,0.123,0.77800006,0.82800007,0.462,0.48700002,2.4540002,2.9280002,1.0,0.508,GP_1S,stoch
121.0,0.71500003,0.71500003,0.70600003,0.009000001,0.024,0.023000002,0.047000002,0.017,0.028,0.669,0.762,1.0,1.0,Linear_oracle,dynamic
121.0,0.68100005,0.68100005,0.70600003,-0.025,0.026,0.26500002,0.29900002,0.07700001,0.09900001,0.629,0.73200005,1.0,0.98200005,GP_oracle,dynamic
121.0,2.536,2.535,2.5070002,0.029000001,0.083000004,0.038000003,0.09900001,0.030000001,0.072000004,2.374,2.697,1.0,1.0,Linear_oracle,stoch
121.0,2.4310002,2.4310002,2.5070002,-0.076000005,0.085,0.54,0.583,0.16800001,0.20600002,2.263,2.598,1.0,0.95800006,GP_oracle,stoch
121.0,0.44300002,0.44300002,0.70600003,-0.263,0.036000002,0.41700003,0.42100003,0.307,0.31100002,0.372,0.51500005,0.0,0.192,Linear_observed,dynamic
121.0,0.39400002,0.39400002,0.70600003,-0.312,0.065000005,0.47100002,0.49500003,0.354,0.37800002,0.26700002,0.523,0.0,0.49400002,GP_observed,dynamic
121.0,1.626,1.6250001,2.5070002,-0.88100004,0.125,1.079,1.087,0.90000004,0.90400004,1.3800001,1.876,0.0,0.116000004,Linear_observed,stoch
121.0,1.7290001,1.7270001,2.5070002,-0.77800006,0.158,1.1800001,1.245,0.90700006,0.94400007,1.424,2.0410001,0.0,0.33,GP_observed,stoch
121.0,0.49300003,0.492,0.70600003,-0.21300001,0.034,0.35900003,0.381,0.263,0.28300002,0.43,0.563,0.0,0.65400004,Linear_3S,dynamic
121.0,1.8950001,1.8930001,2.5070002,-0.61200005,0.117000006,0.758,0.799,0.63500005,0.657,1.6710001,2.131,0.0,0.42000002,Linear_3S,stoch
121.0,0.469,0.46800002,0.70600003,-0.23700002,0.035,0.4,0.453,0.282,0.316,0.40100002,0.54,0.0,0.76400006,GP_3S,dynamic
121.0,1.7990001,1.7980001,2.5070002,-0.708,0.117000006,0.89100003,0.97200006,0.71900004,0.75500005,1.5710001,2.0300002,0.0,0.53800005,GP_3S,stoch
121.0,0.64000005,0.64000005,0.70600003,-0.066,0.029000001,0.27800003,0.28100002,0.208,0.21100001,0.583,0.698,0.0,0.22800002,Linear_1S,dynamic
121.0,0.657,0.657,0.70600003,-0.049000002,0.038000003,0.37100002,0.39600003,0.25,0.261,0.582,0.731,1.0,0.418,GP_1S,dynamic
