idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
58.0,0.51600003,0.51500005,0.69200003,-0.17600001,0.066,0.31300002,0.33600003,0.17600001,0.178,0.25500003,0.224,0.453,0.48600003,0.38900003,0.64900005,0.0,0.896,Linear_oracle,dynamic
58.0,0.66300005,0.62600005,0.69200003,-0.029000001,0.17500001,0.086,0.40300003,0.064,0.162,0.19800001,0.20300001,0.124000005,0.583,0.42700002,1.1010001,1.0,1.0,BYM_oracle,dynamic
58.0,1.9530001,1.9480001,2.6200001,-0.66700006,0.24900001,0.69200003,0.744,0.66700006,0.66800004,0.25500003,0.256,0.264,0.284,1.4760001,2.4540002,0.0,0.0,Linear_oracle,stoch
58.0,2.5140002,2.3730001,2.6200001,-0.106000006,0.665,0.149,0.70500004,0.113000005,0.528,0.19800001,0.20300001,0.057000004,0.26900002,1.621,4.181,1.0,1.0,BYM_oracle,stoch
58.0,0.27,0.26900002,0.69200003,-0.42200002,0.074,0.58100003,0.59300005,0.43,0.43400002,0.61,483.03302,0.83900005,0.85700005,0.127,0.41700003,0.0,0.246,Linear_observed,dynamic
58.0,0.407,0.356,0.69200003,-0.28500003,0.21900001,0.43400002,0.675,0.32500002,0.42800003,0.47400004,754.40204,0.62700003,0.975,0.142,0.99000007,1.0,0.52400005,BYM_observed,dynamic
58.0,1.0200001,1.018,2.6200001,-1.6,0.263,1.766,1.7880001,1.6,1.6010001,0.611,0.583,0.674,0.68200004,0.51600003,1.5460001,0.0,0.042000003,Linear_observed,stoch
58.0,1.544,1.3460001,2.6200001,-1.0760001,0.809,1.3080001,1.549,1.087,1.291,0.47100002,0.47100002,0.499,0.591,0.58400005,3.7110002,1.0,0.92800003,BYM_observed,stoch
58.0,0.37300003,0.37100002,0.69200003,-0.319,0.075,0.492,0.51600003,0.34600002,0.36400002,0.46,958.03204,0.711,0.74500006,0.23500001,0.527,0.0,0.58400005,Linear_3S,dynamic
58.0,1.3970001,1.391,2.6200001,-1.223,0.268,1.3560001,1.3950001,1.223,1.2290001,0.467,0.44700003,0.517,0.532,0.89900005,1.94,0.0,0.12200001,Linear_3S,stoch
58.0,0.42600003,0.41200003,0.69200003,-0.266,0.148,0.395,0.52000004,0.293,0.35000002,0.40300003,986.39307,0.57000005,0.75200003,0.20600002,0.748,1.0,0.734,BYM_3S,dynamic
58.0,1.6010001,1.5480001,2.6200001,-1.019,0.55,1.176,1.3160001,1.0220001,1.0990001,0.407,0.39800003,0.44900003,0.50200003,0.79600006,2.7940001,1.0,0.716,BYM_3S,stoch
58.0,0.522,0.51900005,0.69200003,-0.17,0.09,0.397,0.41900003,0.273,0.28300002,0.25,1900.54,0.573,0.605,0.356,0.703,1.0,0.42000002,Linear_1S,dynamic
