idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
2.0,0.54200006,0.54,0.69200003,-0.15,0.069000006,0.43100002,0.446,0.15,0.18300001,0.21900001,0.14400001,0.623,0.64500004,0.41300002,0.683,0.0,0.896,Linear_oracle,dynamic
2.0,0.63600004,0.614,0.69200003,-0.056,0.133,0.266,0.35700002,0.113000005,0.162,0.16900001,0.178,0.384,0.51600003,0.44000003,0.966,1.0,1.0,BYM_oracle,dynamic
2.0,2.043,2.035,2.6200001,-0.577,0.259,0.578,0.64500004,0.577,0.587,0.22200002,0.23700002,0.22100002,0.246,1.5600001,2.5730002,0.0,0.326,Linear_oracle,stoch
2.0,2.4,2.318,2.6200001,-0.22000001,0.504,0.23,0.583,0.22100002,0.46,0.17,0.18100001,0.08800001,0.223,1.6630001,3.647,1.0,1.0,BYM_oracle,stoch
2.0,0.28,0.279,0.69200003,-0.41200003,0.063,0.66400003,0.67200005,0.44000003,0.44400004,0.596,954.84906,0.95900005,0.9710001,0.15900001,0.404,0.0,0.22800002,Linear_observed,dynamic
2.0,0.45600003,0.372,0.69200003,-0.23600002,0.27600002,0.386,0.68600005,0.28300002,0.41500002,0.46600002,1385.8151,0.558,0.99100006,0.165,1.1930001,1.0,0.72800004,BYM_observed,dynamic
2.0,1.0400001,1.0400001,2.6200001,-1.58,0.22500001,1.7420001,1.7590001,1.58,1.5810001,0.60300004,0.578,0.665,0.671,0.605,1.488,0.0,0.040000003,Linear_observed,stoch
2.0,1.7030001,1.389,2.6200001,-0.91700006,1.023,1.1750001,1.577,0.95100003,1.2980001,0.467,0.48200002,0.448,0.60200006,0.64100003,4.434,1.0,0.9760001,BYM_observed,stoch
2.0,0.33900002,0.33600003,0.69200003,-0.35300002,0.067,0.62,0.63900006,0.38900003,0.411,0.51000005,1106.3821,0.896,0.92300004,0.21700001,0.48100004,0.0,0.64000005,Linear_3S,dynamic
2.0,1.2830001,1.2750001,2.6200001,-1.337,0.24700001,1.447,1.485,1.337,1.34,0.51000005,0.49600002,0.55200005,0.56700003,0.83000004,1.797,0.0,0.09,Linear_3S,stoch
2.0,0.536,0.49,0.69200003,-0.156,0.223,0.31300002,0.63100004,0.22900002,0.37600002,0.33600003,1272.665,0.45200002,0.9110001,0.246,1.126,1.0,0.906,BYM_3S,dynamic
2.0,2.042,1.8650001,2.6200001,-0.578,0.84800005,0.78700006,1.1980001,0.62600005,0.961,0.33400002,0.36,0.3,0.45700002,0.94100004,4.2780004,1.0,1.0,BYM_3S,stoch
2.0,0.505,0.50200003,0.69200003,-0.187,0.086,0.53400004,0.54700005,0.32200003,0.33200002,0.273,2144.636,0.771,0.791,0.342,0.679,0.0,0.39000002,Linear_1S,dynamic
2.0,0.60800004,0.573,0.69200003,-0.08400001,0.18,0.333,0.48900002,0.24300002,0.30200002,0.23300001,2319.821,0.48100004,0.70600003,0.36100003,1.072,1.0,0.64000005,BYM_1S,dynamic
2.0,1.904,1.894,2.6200001,-0.716,0.32200003,0.83800006,0.90700006,0.725,0.758,0.275,0.279,0.32000002,0.34600002,1.296,2.558,0.0,0.42800003,Linear_1S,stoch
2.0,2.298,2.1660001,2.6200001,-0.32200003,0.68100005,0.536,0.887,0.42200002,0.689,0.23400001,0.261,0.20500001,0.33800003,1.368,4.0670004,1.0,0.998,BYM_1S,stoch
57.0,0.522,0.521,0.69200003,-0.17,0.063,0.36,0.37600002,0.17,0.17600001,0.246,0.18100001,0.51900005,0.54300004,0.404,0.65000004,0.0,0.896,Linear_oracle,dynamic
57.0,0.81900007,0.78800005,0.69200003,0.127,0.20400001,0.192,0.42600003,0.127,0.18800001,0.25300002,0.259,0.27800003,0.61600006,0.513,1.3010001,1.0,1.0,BYM_oracle,dynamic
57.0,1.9740001,1.968,2.6200001,-0.646,0.23700002,0.65900004,0.708,0.646,0.648,0.24700001,0.254,0.25100002,0.27,1.5300001,2.4520001,0.0,0.064,Linear_oracle,stoch
57.0,3.0990002,2.9810002,2.6200001,0.47900003,0.772,0.507,0.957,0.47900003,0.665,0.252,0.252,0.194,0.365,1.9420002,4.9220004,1.0,1.0,BYM_oracle,stoch
