idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
32.0,0.462,0.46,0.69200003,-0.23,0.064,0.38300002,0.4,0.23,0.23,0.33200002,0.31,0.55300003,0.57900006,0.33900002,0.592,0.0,0.1,Linear_oracle,dynamic
32.0,0.809,0.768,0.69200003,0.117000006,0.24100001,0.38500002,0.643,0.132,0.23,0.277,0.24100001,0.55700004,0.929,0.46400002,1.4050001,1.0,1.0,BYM_oracle,dynamic
32.0,1.7500001,1.7440001,2.6200001,-0.87000006,0.24100001,0.91,0.9480001,0.87000006,0.87000006,0.33200002,0.33100003,0.347,0.36200002,1.2880001,2.239,0.0,0.0,Linear_oracle,stoch
32.0,3.0700002,2.9150002,2.6200001,0.45000002,0.91700006,0.45100003,1.051,0.45000002,0.74100006,0.27800003,0.291,0.172,0.40100002,1.7600001,5.328,1.0,1.0,BYM_oracle,stoch
32.0,0.34800002,0.34800002,0.69200003,-0.344,0.074,0.53400004,0.54800004,0.37800002,0.38300002,0.497,1119.0701,0.772,0.791,0.202,0.49600002,0.0,0.26200002,Linear_observed,dynamic
32.0,0.527,0.455,0.69200003,-0.165,0.26900002,0.40800002,0.735,0.305,0.41300002,0.38900003,1338.118,0.59000003,1.0610001,0.21000001,1.251,1.0,0.67200005,BYM_observed,dynamic
32.0,1.294,1.291,2.6200001,-1.3260001,0.266,1.514,1.5410001,1.327,1.335,0.50600004,0.47900003,0.578,0.588,0.77300006,1.825,0.0,0.13000001,Linear_observed,stoch
32.0,1.9800001,1.705,2.6200001,-0.64000005,1.0,0.97200006,1.4130001,0.73700005,1.12,0.388,0.41700003,0.37100002,0.53900003,0.822,4.67,1.0,0.984,BYM_observed,stoch
32.0,0.323,0.319,0.69200003,-0.36900002,0.066,0.554,0.569,0.388,0.397,0.53400004,721.728,0.8,0.822,0.20500001,0.46100003,0.0,0.45600003,Linear_3S,dynamic
32.0,1.2720001,1.261,2.6200001,-1.348,0.26200002,1.4810001,1.514,1.348,1.35,0.514,0.49300003,0.565,0.578,0.79600006,1.8130001,0.0,0.074,Linear_3S,stoch
32.0,0.34600002,0.38500002,0.69200003,-0.34600002,0.35300002,0.46300003,0.88900006,0.354,0.5,0.568,878.20905,0.66800004,1.284,-0.317,1.011,1.0,0.646,BYM_3S,dynamic
32.0,1.35,1.511,2.6200001,-1.2700001,1.3950001,1.442,2.0310001,1.2700001,1.5320001,0.564,0.57500005,0.55,0.77500004,-1.246,3.9640002,1.0,0.99600005,BYM_3S,stoch
32.0,0.386,0.38500002,0.69200003,-0.30600002,0.071,0.51000005,0.523,0.344,0.35000002,0.44200003,1130.076,0.73700005,0.75600004,0.25100002,0.532,0.0,0.30600002,Linear_1S,dynamic
32.0,0.638,0.583,0.69200003,-0.054,0.25,0.45900002,0.776,0.316,0.381,0.29200003,1278.515,0.66300005,1.121,0.31500003,1.253,1.0,0.58400005,BYM_1S,dynamic
32.0,1.5380001,1.5330001,2.6200001,-1.082,0.29200003,1.2080001,1.248,1.082,1.087,0.41300002,0.39400002,0.46100003,0.476,0.98600006,2.134,0.0,0.12200001,Linear_1S,stoch
32.0,2.516,2.301,2.6200001,-0.104,0.9850001,0.527,1.133,0.395,0.85300004,0.29000002,0.33200002,0.201,0.432,1.2360001,4.947,1.0,1.0,BYM_1S,stoch
87.0,0.497,0.49500003,0.69200003,-0.19500001,0.064,0.328,0.349,0.19600001,0.19700001,0.28300002,0.263,0.47400004,0.505,0.37500003,0.62600005,0.0,0.896,Linear_oracle,dynamic
87.0,0.656,0.623,0.69200003,-0.036000002,0.16700001,0.095000006,0.36800003,0.07300001,0.162,0.19500001,0.215,0.13800001,0.531,0.42200002,1.075,1.0,1.0,BYM_oracle,dynamic
87.0,1.8800001,1.8750001,2.6200001,-0.74,0.24100001,0.77300006,0.81700003,0.74,0.74100006,0.28300002,0.282,0.29500002,0.312,1.4230001,2.3660002,0.0,0.0,Linear_oracle,stoch
87.0,2.4870002,2.364,2.6200001,-0.133,0.633,0.18100001,0.68500006,0.14,0.521,0.19500001,0.19900002,0.069000006,0.261,1.605,4.0730004,1.0,1.0,BYM_oracle,stoch
87.0,0.349,0.34800002,0.69200003,-0.34300002,0.076000005,0.50600004,0.521,0.37,0.37600002,0.49600002,975.81104,0.731,0.75200003,0.2,0.50100005,0.0,0.33200002,Linear_observed,dynamic
87.0,0.47100002,0.42800003,0.69200003,-0.22100002,0.19900002,0.39900002,0.61600006,0.29700002,0.38700002,0.38500002,1142.2001,0.57600003,0.89000005,0.21300001,0.994,1.0,0.568,BYM_observed,dynamic
87.0,1.312,1.3080001,2.6200001,-1.3080001,0.277,1.498,1.5270001,1.3100001,1.319,0.499,0.47200003,0.572,0.583,0.772,1.8640001,0.0,0.15200001,Linear_observed,stoch
87.0,1.7820001,1.6150001,2.6200001,-0.83800006,0.74500006,1.1120001,1.3520001,0.88000005,1.0940001,0.38500002,0.39800003,0.42400002,0.51600003,0.83400005,3.7470002,1.0,0.938,BYM_observed,stoch
87.0,0.404,0.402,0.69200003,-0.28800002,0.072000004,0.46,0.485,0.326,0.34600002,0.416,1247.66,0.66400003,0.70100003,0.268,0.55300003,0.0,0.60400003,Linear_3S,dynamic
87.0,1.5320001,1.5270001,2.6200001,-1.088,0.26500002,1.22,1.266,1.0890001,1.1010001,0.41500002,0.39900002,0.46500003,0.483,1.026,2.0730002,0.0,0.208,Linear_3S,stoch
