idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
47.0,0.89300007,0.89300007,0.85300004,0.040000003,0.023000002,0.052,0.040000003,0.84700006,0.93900007,1.0,1.0,Linear_oracle,dynamic
47.0,0.85600007,0.855,0.85300004,0.003,0.036000002,0.08800001,0.046000004,0.78900003,0.93200004,1.0,1.0,GP_oracle,dynamic
47.0,4.1130004,4.112,3.9240003,0.18900001,0.11000001,0.19500001,0.18900001,3.8950002,4.3310003,1.0,1.0,Linear_oracle,stoch
47.0,3.759,3.7560003,3.9240003,-0.165,0.19600001,0.24800001,0.22100002,3.3780003,4.1530004,1.0,1.0,GP_oracle,stoch
47.0,0.76600003,0.767,0.85300004,-0.087000005,0.051000003,0.317,0.24300002,0.66700006,0.86600006,1.0,0.29000002,Linear_observed,dynamic
47.0,0.514,0.514,0.85300004,-0.33900002,0.060000002,0.47200003,0.393,0.397,0.63000005,0.0,0.298,GP_observed,dynamic
47.0,2.9880002,2.9900002,3.9240003,-0.93600005,0.192,1.2,0.95300007,2.6160002,3.3660002,0.0,0.24000001,Linear_observed,stoch
47.0,3.015,3.015,3.9240003,-0.90900004,0.19500001,1.549,1.314,2.6360002,3.394,0.0,0.20600002,GP_observed,stoch
47.0,0.78800005,0.78700006,0.85300004,-0.065000005,0.033,0.20600002,0.16100001,0.726,0.85800004,1.0,0.91400003,Linear_3S,dynamic
47.0,4.953,4.953,0.85300004,4.1000004,0.09,4.591,4.1000004,4.7770004,5.124,0.0,0.284,GP_3S,dynamic
47.0,3.607,3.6020002,3.9240003,-0.317,0.141,0.41000003,0.344,3.344,3.9,0.0,0.84200007,Linear_3S,stoch
47.0,2.7270002,2.7310002,3.9240003,-1.197,0.23700002,1.2490001,1.2010001,2.253,3.1790001,0.0,0.264,GP_3S,stoch
47.0,0.86600006,0.86600006,0.85300004,0.013,0.026,0.19700001,0.16000001,0.814,0.91800004,1.0,0.19800001,Linear_1S,dynamic
47.0,0.80200005,0.80200005,0.85300004,-0.051000003,0.042000003,0.21800001,0.17,0.71900004,0.887,1.0,0.47000003,GP_1S,dynamic
47.0,3.9770002,3.9770002,3.9240003,0.053000003,0.124000005,0.25300002,0.201,3.732,4.223,1.0,0.68200004,Linear_1S,stoch
47.0,3.4650002,3.4700003,3.9240003,-0.45900002,0.257,0.546,0.47900003,2.9580002,3.9620001,1.0,0.67,GP_1S,stoch
102.0,1.0270001,1.0270001,1.0380001,-0.011000001,0.032,0.031000001,0.011000001,0.96500003,1.09,1.0,1.0,Linear_oracle,dynamic
102.0,0.938,0.94400007,1.0380001,-0.1,0.061000004,0.26200002,0.116000004,0.80100006,1.044,1.0,0.99600005,GP_oracle,dynamic
102.0,3.831,3.831,3.8680003,-0.037,0.125,0.037,0.037,3.588,4.078,1.0,1.0,Linear_oracle,stoch
102.0,3.4930003,3.492,3.8680003,-0.37500003,0.209,0.544,0.37500003,3.0890002,3.9060001,1.0,1.0,GP_oracle,stoch
102.0,0.814,0.81500006,1.0380001,-0.224,0.061000004,0.43100002,0.312,0.693,0.933,0.0,0.33800003,Linear_observed,dynamic
102.0,0.64100003,0.64100003,1.0380001,-0.397,0.068,0.535,0.455,0.507,0.77400005,0.0,0.286,GP_observed,dynamic
102.0,2.4480002,2.45,3.8680003,-1.4200001,0.17400001,1.6110001,1.4200001,2.1000001,2.785,0.0,0.022000002,Linear_observed,stoch
102.0,2.66,2.6590002,3.8680003,-1.2080001,0.224,1.6270001,1.32,2.2280002,3.1060002,0.0,0.344,GP_observed,stoch
102.0,0.87700003,0.87500006,1.0380001,-0.16100001,0.044000003,0.273,0.20600002,0.79700005,0.96700007,0.0,0.804,Linear_3S,dynamic
102.0,4.676,4.677,1.0380001,3.6380002,0.102000006,4.071,3.6380002,4.4760003,4.8700004,0.0,0.33600003,GP_3S,dynamic
102.0,3.2140002,3.209,3.8680003,-0.65400004,0.16100001,0.725,0.656,2.92,3.5500002,0.0,0.36600003,Linear_3S,stoch
102.0,2.288,2.289,3.8680003,-1.58,0.27400002,1.6240001,1.58,1.751,2.8230002,0.0,0.062000003,GP_3S,stoch
102.0,1.008,1.008,1.0380001,-0.030000001,0.037,0.21100001,0.16000001,0.93600005,1.0810001,1.0,0.33400002,Linear_1S,dynamic
102.0,0.92600006,0.92600006,1.0380001,-0.112,0.068,0.28500003,0.19600001,0.79200006,1.069,1.0,0.61800003,GP_1S,dynamic
102.0,3.7380002,3.739,3.8680003,-0.13000001,0.14500001,0.28800002,0.22700001,3.4580002,4.024,1.0,0.67,Linear_1S,stoch
102.0,3.252,3.2630002,3.8680003,-0.61600006,0.31500003,0.72400004,0.619,2.604,3.8470001,0.0,0.74200004,GP_1S,stoch
157.0,1.1980001,1.1980001,1.253,-0.055000003,0.038000003,0.07700001,0.072000004,1.123,1.273,1.0,1.0,Linear_oracle,dynamic
157.0,1.167,1.164,1.253,-0.086,0.059000004,0.141,0.09900001,1.0600001,1.2950001,1.0,1.0,GP_oracle,dynamic
157.0,3.9040003,3.9060001,4.077,-0.17300001,0.12200001,0.186,0.17300001,3.6640003,4.1460004,1.0,1.0,Linear_oracle,stoch
157.0,3.7630002,3.7510002,4.077,-0.314,0.21100001,0.46,0.31500003,3.3690002,4.2200003,1.0,0.984,GP_oracle,stoch
157.0,0.82100004,0.82100004,1.253,-0.432,0.061000004,0.559,0.46300003,0.702,0.94200003,0.0,0.194,Linear_observed,dynamic
157.0,0.527,0.527,1.253,-0.726,0.079,0.84400004,0.763,0.372,0.68100005,0.0,0.108,GP_observed,dynamic
157.0,2.6190002,2.6200001,4.077,-1.4580001,0.185,1.6420001,1.4580001,2.262,2.986,0.0,0.018000001,Linear_observed,stoch
157.0,2.7500002,2.749,4.077,-1.327,0.223,1.7350001,1.4530001,2.321,3.1980002,0.0,0.31,GP_observed,stoch
