idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
46.0,0.924,0.924,0.915,0.009000001,0.026,0.022000002,0.018000001,0.87100005,0.975,1.0,1.0,Linear_oracle,dynamic
46.0,0.892,0.89500004,0.915,-0.023000002,0.038000003,0.104,0.039,0.808,0.95900005,1.0,1.0,GP_oracle,dynamic
46.0,3.8700001,3.8690002,3.8350003,0.035,0.11000001,0.040000003,0.035,3.65,4.084,1.0,1.0,Linear_oracle,stoch
46.0,3.7210002,3.7230003,3.8350003,-0.11400001,0.141,0.30100003,0.11800001,3.4410002,3.989,1.0,0.998,GP_oracle,stoch
46.0,0.657,0.657,0.915,-0.25800002,0.049000002,0.38300002,0.3,0.56,0.754,0.0,0.25,Linear_observed,dynamic
46.0,0.56100005,0.56100005,0.915,-0.354,0.052,0.522,0.437,0.45900002,0.66400003,0.0,0.23600002,GP_observed,dynamic
46.0,2.608,2.6090002,3.8350003,-1.2270001,0.18900001,1.4540001,1.23,2.239,2.9780002,0.0,0.086,Linear_observed,stoch
46.0,3.7350001,3.7350001,3.8350003,-0.1,0.289,1.748,1.5380001,3.173,4.3,1.0,0.2,GP_observed,stoch
46.0,0.832,0.83100003,0.915,-0.083000004,0.037,0.23,0.178,0.763,0.90700006,0.0,0.94400007,Linear_3S,dynamic
46.0,4.683,4.69,0.915,3.7680001,0.148,4.221,3.7680001,4.373,4.9550004,0.0,0.36200002,GP_3S,dynamic
46.0,3.5440001,3.5410001,3.8350003,-0.291,0.13700001,0.40500003,0.326,3.282,3.828,0.0,0.86200005,Linear_3S,stoch
46.0,2.986,2.993,3.8350003,-0.84900004,0.208,0.97400004,0.851,2.5640001,3.3750002,0.0,0.748,GP_3S,stoch
46.0,0.91800004,0.91800004,0.915,0.003,0.032,0.216,0.171,0.855,0.98,1.0,0.256,Linear_1S,dynamic
46.0,0.87500006,0.882,0.915,-0.040000003,0.052,0.23600002,0.178,0.748,0.95800006,1.0,0.53800005,GP_1S,dynamic
46.0,3.9080002,3.9080002,3.8350003,0.07300001,0.135,0.279,0.22000001,3.6420002,4.1720004,1.0,0.65000004,Linear_1S,stoch
46.0,3.5270002,3.5360003,3.8350003,-0.30800003,0.20500001,0.483,0.354,3.098,3.9070003,1.0,0.786,GP_1S,stoch
101.0,0.785,0.785,0.78200006,0.003,0.022000002,0.037,0.022000002,0.74100006,0.82800007,1.0,1.0,Linear_oracle,dynamic
101.0,0.707,0.72700006,0.78200006,-0.075,0.066,0.26000002,0.089,0.537,0.79,1.0,0.96800005,GP_oracle,dynamic
101.0,3.8600001,3.8600001,3.8450003,0.015000001,0.11000001,0.027,0.017,3.6430001,4.0740004,1.0,1.0,Linear_oracle,stoch
101.0,3.5720003,3.5830002,3.8450003,-0.273,0.16800001,0.56200004,0.275,3.206,3.8720002,1.0,0.98,GP_oracle,stoch
101.0,0.67,0.67,0.78200006,-0.112,0.047000002,0.28800002,0.23,0.57900006,0.76000005,0.0,0.282,Linear_observed,dynamic
101.0,0.63900006,0.63900006,0.78200006,-0.143,0.045,0.56600004,0.45600003,0.55200005,0.72700006,0.0,0.22200002,GP_observed,dynamic
101.0,2.8930001,2.8930001,3.8450003,-0.952,0.19100001,1.205,0.966,2.5200002,3.265,0.0,0.23400001,Linear_observed,stoch
101.0,3.5330002,3.5300002,3.8450003,-0.312,0.28500003,1.6400001,1.4610001,2.9810002,4.0940003,1.0,0.192,GP_observed,stoch
