idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
19.0,3.0210001,3.0210001,2.9440002,0.07700001,0.053000003,0.14500001,0.18200001,0.119,0.142,0.20600002,2.917,3.124,1.0,0.82000005,Linear_oracle,dynamic
19.0,2.9570003,2.9570003,2.9440002,0.013,0.07,0.307,0.39400002,0.23700002,0.286,0.43300003,2.822,3.0930002,1.0,0.878,GP_oracle,dynamic
19.0,3.45,3.45,3.3490002,0.101,0.060000002,0.117000006,0.15300001,0.102000006,0.119,0.134,3.331,3.5660002,1.0,1.0,Linear_oracle,stoch
19.0,3.4020002,3.404,3.3490002,0.053000003,0.068,0.32200003,0.38900003,0.18900001,0.23300001,0.33400002,3.2680001,3.5340002,1.0,0.878,GP_oracle,stoch
19.0,2.483,2.482,2.9440002,-0.46100003,0.063,1.1110001,1.118,0.81100005,0.81900007,0.78200006,2.361,2.6060002,0.0,0.19000001,Linear_observed,dynamic
19.0,2.3030002,2.305,2.9440002,-0.64100003,0.15300001,1.6090001,1.646,1.2930001,1.315,2.4880002,2.003,2.607,0.0,0.25800002,GP_observed,dynamic
19.0,2.9060001,2.9060001,3.3490002,-0.44300002,0.086,1.154,1.1620001,0.83800006,0.84300005,0.62600005,2.7380002,3.075,0.0,0.192,Linear_observed,stoch
19.0,3.601,3.604,3.3490002,0.252,0.19800001,1.056,1.1220001,0.776,0.827,1.217,3.2020001,3.979,1.0,0.492,GP_observed,stoch
19.0,2.8520002,2.851,2.9440002,-0.09200001,0.081,0.601,0.734,0.48200002,0.583,0.56100005,2.697,3.015,1.0,0.822,Linear_3S,dynamic
19.0,3.2240002,3.223,3.3490002,-0.125,0.089,0.605,0.74100006,0.47700003,0.58500004,0.68200004,3.055,3.403,1.0,0.82000005,Linear_3S,stoch
19.0,2.7940001,2.7930002,2.9440002,-0.15,0.095000006,0.68500006,0.86,0.54700005,0.669,0.544,2.611,2.9810002,1.0,0.836,GP_3S,dynamic
19.0,3.147,3.147,3.3490002,-0.202,0.093,0.73800004,0.90500003,0.54700005,0.67300004,0.72200006,2.9670002,3.331,0.0,0.82600003,GP_3S,stoch
19.0,3.006,3.005,2.9440002,0.062000003,0.060000002,0.52500004,0.53900003,0.42900002,0.439,0.609,2.887,3.1250002,1.0,0.296,Linear_1S,dynamic
19.0,2.9090002,2.9090002,2.9440002,-0.035,0.082,0.619,0.68,0.49300003,0.526,0.61,2.7480001,3.071,1.0,0.514,GP_1S,dynamic
19.0,3.44,3.44,3.3490002,0.091000006,0.07,0.532,0.544,0.42400002,0.43300003,0.73,3.301,3.578,1.0,0.28800002,Linear_1S,stoch
19.0,3.2990003,3.2990003,3.3490002,-0.05,0.082,0.679,0.731,0.49400002,0.52000004,0.77000004,3.137,3.4570003,1.0,0.45800003,GP_1S,stoch
74.0,2.8460002,2.8460002,2.8860002,-0.040000003,0.065000005,0.065000005,0.141,0.049000002,0.104,0.041,2.72,2.9740002,1.0,1.0,Linear_oracle,dynamic
74.0,2.7800002,2.7800002,2.8860002,-0.106000006,0.080000006,0.508,0.583,0.25300002,0.31800002,0.33400002,2.624,2.937,1.0,0.90800005,GP_oracle,dynamic
74.0,3.1050003,3.104,3.1510003,-0.046000004,0.071,0.066,0.13000001,0.053000003,0.095000006,0.035,2.9650002,3.2450001,1.0,1.0,Linear_oracle,stoch
74.0,3.038,3.039,3.1510003,-0.113000005,0.081,0.61300004,0.66300005,0.27600002,0.319,0.141,2.877,3.1990001,1.0,0.836,GP_oracle,stoch
74.0,2.2210002,2.2210002,2.8860002,-0.665,0.062000003,1.2090001,1.215,0.878,0.88400006,1.0610001,2.0990002,2.341,0.0,0.17600001,Linear_observed,dynamic
74.0,2.118,2.1160002,2.8860002,-0.768,0.14600001,1.3080001,1.3510001,0.99500006,1.031,2.009,1.8290001,2.4060001,0.0,0.402,GP_observed,dynamic
74.0,2.483,2.4840002,3.1510003,-0.66800004,0.095000006,1.2520001,1.2600001,0.90800005,0.915,0.63500005,2.2940001,2.667,0.0,0.192,Linear_observed,stoch
74.0,2.969,2.9670002,3.1510003,-0.18200001,0.26900002,1.07,1.1730001,0.74500006,0.827,0.708,2.45,3.522,1.0,0.596,GP_observed,stoch
74.0,2.634,2.6330001,2.8860002,-0.252,0.09,0.669,0.77000004,0.509,0.59400004,0.906,2.4620001,2.8160002,0.0,0.772,Linear_3S,dynamic
74.0,2.8630002,2.861,3.1510003,-0.28800002,0.098000005,0.693,0.79,0.53000003,0.611,0.43500003,2.676,3.061,0.0,0.72800004,Linear_3S,stoch
74.0,2.6260002,2.624,2.8860002,-0.26000002,0.10700001,0.81500006,0.97,0.58000004,0.69900006,1.1400001,2.4190001,2.8390002,0.0,0.864,GP_3S,dynamic
74.0,2.8140001,2.812,3.1510003,-0.337,0.109000005,0.92600006,1.0580001,0.61600006,0.72800004,0.53000003,2.604,3.0310001,0.0,0.82000005,GP_3S,stoch
74.0,2.821,2.821,2.8860002,-0.065000005,0.076000005,0.521,0.53900003,0.40800002,0.42200002,0.90200007,2.674,2.973,1.0,0.358,Linear_1S,dynamic
74.0,2.834,2.835,2.8860002,-0.052,0.096,0.82600003,0.88500005,0.545,0.583,1.276,2.6430001,3.0180001,1.0,0.532,GP_1S,dynamic
74.0,3.0920002,3.0920002,3.1510003,-0.059000004,0.086,0.53400004,0.549,0.423,0.43400002,0.38900003,2.926,3.2660003,1.0,0.3,Linear_1S,stoch
74.0,3.051,3.052,3.1510003,-0.1,0.1,0.96800005,1.013,0.595,0.61800003,0.5,2.8520002,3.2440002,1.0,0.462,GP_1S,stoch
129.0,2.624,2.6230001,2.6590002,-0.035,0.044000003,0.18400002,0.209,0.13700001,0.155,0.611,2.5370002,2.709,1.0,0.72,Linear_oracle,dynamic
129.0,2.641,2.641,2.6590002,-0.018000001,0.062000003,0.41900003,0.46800002,0.22900002,0.273,1.2850001,2.5210001,2.7630002,1.0,0.86200005,GP_oracle,dynamic
