idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
2.0,5.2770004,5.2770004,5.302,-0.025,0.056,0.054,0.041,0.012,5.1660004,5.387,1.0,1.0,Linear_oracle,dynamic
2.0,5.2190003,5.2180004,5.302,-0.083000004,0.078,0.42900002,0.18800001,0.053000003,5.0660005,5.373,1.0,0.98,GP_oracle,dynamic
2.0,5.8560004,5.8560004,5.88,-0.024,0.066,0.033,0.025,0.004,5.7260003,5.985,1.0,1.0,Linear_oracle,stoch
2.0,5.6980004,5.6970005,5.88,-0.18200001,0.082,0.536,0.23,0.032,5.5360003,5.8570004,0.0,0.92800003,GP_oracle,stoch
2.0,4.401,4.401,5.302,-0.901,0.068,1.5230001,1.0320001,0.29900002,4.269,4.532,0.0,0.22200002,Linear_observed,dynamic
2.0,4.2060003,4.2070003,5.302,-1.0960001,0.109000005,1.8930001,1.4590001,0.39800003,3.9900002,4.419,0.0,0.24000001,GP_observed,dynamic
2.0,5.209,5.21,5.88,-0.671,0.096,1.4790001,0.96800005,0.158,5.0200005,5.3970003,0.0,0.25800002,Linear_observed,stoch
2.0,6.1520004,6.1520004,5.88,0.272,0.125,1.0600001,0.83400005,0.149,5.9090004,6.3940005,0.0,0.29000002,GP_observed,stoch
2.0,5.103,5.102,5.302,-0.19900002,0.081,0.601,0.46400002,0.120000005,4.947,5.2650003,0.0,0.85200006,Linear_3S,dynamic
2.0,4.912,4.913,5.302,-0.39000002,0.096,0.82100004,0.573,0.13700001,4.723,5.098,0.0,0.836,GP_3S,dynamic
2.0,5.6450005,5.644,5.88,-0.23500001,0.09,0.57100004,0.43300003,0.075,5.466,5.8240004,0.0,0.83800006,Linear_3S,stoch
2.0,5.353,5.355,5.88,-0.527,0.109000005,0.99200004,0.646,0.1,5.1330004,5.5620003,0.0,0.79800004,GP_3S,stoch
2.0,5.214,5.214,5.302,-0.08800001,0.062000003,0.521,0.41700003,0.112,5.091,5.335,1.0,0.30200002,Linear_1S,dynamic
2.0,5.0790005,5.0790005,5.302,-0.223,0.091000006,0.74500006,0.521,0.143,4.9020004,5.2590003,0.0,0.512,GP_1S,dynamic
2.0,5.8100004,5.8100004,5.88,-0.07,0.074,0.46300003,0.36600003,0.067,5.664,5.9550004,1.0,0.31,Linear_1S,stoch
2.0,5.57,5.572,5.88,-0.31,0.101,0.87600005,0.56200004,0.08800001,5.3650002,5.7650003,0.0,0.43600002,GP_1S,stoch
57.0,4.999,4.999,4.94,0.059000004,0.051000003,0.076000005,0.060000002,0.013,4.8980002,5.0990005,1.0,1.0,Linear_oracle,dynamic
57.0,4.973,4.973,4.94,0.033,0.07,0.48200002,0.164,0.098000005,4.8360004,5.111,1.0,0.984,GP_oracle,dynamic
57.0,6.0610003,6.0610003,5.9960003,0.065000005,0.069000006,0.065000005,0.065000005,0.012,5.925,6.196,1.0,1.0,Linear_oracle,stoch
57.0,5.925,5.927,5.9960003,-0.071,0.089,0.53900003,0.21200001,0.10300001,5.7450004,6.0950003,1.0,0.93600005,GP_oracle,stoch
57.0,4.026,4.025,4.94,-0.91400003,0.07300001,1.4590001,1.033,0.31500003,3.8840003,4.168,0.0,0.17400001,Linear_observed,dynamic
57.0,3.5180001,3.5180001,4.94,-1.422,0.116000004,2.1560001,1.672,0.499,3.2900002,3.7460003,0.0,0.22800002,GP_observed,dynamic
57.0,5.3190002,5.32,5.9960003,-0.67700005,0.1,1.463,1.041,0.19700001,5.124,5.5140004,0.0,0.192,Linear_observed,stoch
57.0,6.3960004,6.3950005,5.9960003,0.4,0.143,1.179,0.92200005,0.21400002,6.1140003,6.6770005,0.0,0.31800002,GP_observed,stoch
57.0,4.8780003,4.8770003,4.94,-0.062000003,0.074,0.521,0.404,0.11800001,4.736,5.025,1.0,0.90800005,Linear_3S,dynamic
57.0,4.7460003,4.7450004,4.94,-0.194,0.09,0.72200006,0.47500002,0.157,4.5740004,4.927,0.0,0.87000006,GP_3S,dynamic
57.0,5.8690004,5.8680005,5.9960003,-0.127,0.093,0.51000005,0.39900002,0.072000004,5.6860003,6.0550003,1.0,0.91200006,Linear_3S,stoch
57.0,5.524,5.5270004,5.9960003,-0.47200003,0.13100001,0.95900005,0.63900006,0.16900001,5.26,5.774,0.0,0.83400005,GP_3S,stoch
57.0,4.9540005,4.9550004,4.94,0.014,0.055000003,0.49500003,0.38900003,0.116000004,4.846,5.0610003,1.0,0.33,Linear_1S,dynamic
57.0,4.964,4.964,4.94,0.024,0.085,0.68500006,0.43100002,0.155,4.795,5.131,1.0,0.54,GP_1S,dynamic
57.0,6.0490003,6.05,5.9960003,0.053000003,0.076000005,0.47500002,0.37600002,0.07300001,5.9,6.2000003,1.0,0.32200003,Linear_1S,stoch
57.0,5.8950005,5.9010005,5.9960003,-0.101,0.133,0.77500004,0.526,0.162,5.622,6.1460004,1.0,0.564,GP_1S,stoch
112.0,4.7860003,4.7860003,4.84,-0.054,0.057000004,0.074,0.061000004,0.027,4.6730003,4.8980002,1.0,1.0,Linear_oracle,dynamic
112.0,4.656,4.656,4.84,-0.18400002,0.07700001,0.564,0.25100002,0.287,4.505,4.8050003,0.0,0.934,GP_oracle,dynamic
112.0,5.729,5.7300005,5.7900004,-0.061000004,0.079,0.09,0.074,0.013,5.5750003,5.885,1.0,1.0,Linear_oracle,stoch
112.0,5.5160003,5.518,5.7900004,-0.27400002,0.105000004,0.95500004,0.36100003,0.065000005,5.301,5.714,0.0,0.88400006,GP_oracle,stoch
112.0,3.9670002,3.9670002,4.84,-0.873,0.066,1.508,1.047,0.423,3.8380003,4.098,0.0,0.178,Linear_observed,dynamic
