idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
14.0,5.058,5.058,5.0800004,-0.022000002,0.061000004,0.098000005,0.078,0.024,4.938,5.1780005,1.0,0.98600006,Linear_oracle,dynamic
14.0,4.959,4.959,5.0800004,-0.12100001,0.083000004,0.293,0.185,0.069000006,4.795,5.122,1.0,0.96800005,GP_oracle,dynamic
14.0,5.906,5.906,5.8960004,0.010000001,0.07700001,0.09200001,0.057000004,0.009000001,5.7530003,6.058,1.0,0.998,Linear_oracle,stoch
14.0,5.7390003,5.7430005,5.8960004,-0.157,0.10700001,0.619,0.261,0.037,5.519,5.94,1.0,0.93600005,GP_oracle,stoch
14.0,3.6850002,3.6850002,5.0800004,-1.3950001,0.076000005,1.746,1.4200001,0.39100003,3.5340002,3.831,0.0,0.076000005,Linear_observed,dynamic
14.0,3.2990003,3.2990003,5.0800004,-1.7810001,0.124000005,2.3760002,1.9340001,0.58400005,3.0570002,3.5430002,0.0,0.18,GP_observed,dynamic
14.0,4.999,4.998,5.8960004,-0.897,0.120000005,1.664,1.1580001,0.194,4.763,5.2330003,0.0,0.24000001,Linear_observed,stoch
14.0,6.056,6.0590005,5.8960004,0.16000001,0.264,1.2780001,0.94900006,0.17300001,5.5210004,6.5650005,1.0,0.41000003,GP_observed,stoch
14.0,4.9020004,4.901,5.0800004,-0.178,0.08800001,0.54800004,0.446,0.126,4.7310004,5.077,0.0,0.934,Linear_3S,dynamic
14.0,4.695,4.696,5.0800004,-0.38500002,0.115,0.711,0.564,0.148,4.4680004,4.921,0.0,0.91800004,GP_3S,dynamic
14.0,5.6780005,5.677,5.8960004,-0.21800001,0.105000004,0.507,0.4,0.071,5.4700003,5.8880005,0.0,0.94000006,Linear_3S,stoch
14.0,5.3500004,5.352,5.8960004,-0.546,0.15,1.067,0.67600006,0.105000004,5.05,5.635,0.0,0.88600004,GP_3S,stoch
14.0,5.038,5.038,5.0800004,-0.042000003,0.065000005,0.513,0.41200003,0.11800001,4.9100003,5.1660004,1.0,0.30400002,Linear_1S,dynamic
14.0,5.0220003,5.0230002,5.0800004,-0.058000002,0.113000005,0.58100003,0.44700003,0.14400001,4.7980003,5.243,1.0,0.592,GP_1S,dynamic
14.0,5.8880005,5.887,5.8960004,-0.008,0.083000004,0.455,0.356,0.066,5.723,6.0520005,1.0,0.34600002,Linear_1S,stoch
14.0,5.7770004,5.7840004,5.8960004,-0.119,0.14600001,0.80700004,0.527,0.08800001,5.4760003,6.05,1.0,0.57600003,GP_1S,stoch
69.0,4.8910003,4.8910003,4.8450003,0.046000004,0.052,0.061000004,0.052,0.021000002,4.789,4.9940004,1.0,1.0,Linear_oracle,dynamic
