idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
37,0.679,0.67800003,0.68500006,-0.006,0.018000001,0.019000001,0.047000002,0.015000001,0.023000002,0.022000002,0.032,0.001,0.002,0.64400005,0.71400005,1,1,Linear_oracle,dynamic
37,0.67600006,0.67600006,0.68500006,-0.009000001,0.020000001,0.022000002,0.14400001,0.017,0.066,0.025,0.117000006,0.001,0.032,0.638,0.71500003,1,1,GP_oracle,dynamic
37,2.5770001,2.5760002,2.6000001,-0.023000002,0.069000006,0.07300001,0.080000006,0.059000004,0.061000004,0.023000002,0.023000002,0.001,0.001,2.4420002,2.713,1,1,Linear_oracle,stoch
37,2.561,2.5600002,2.6000001,-0.039,0.07700001,0.087000005,0.23,0.069000006,0.117000006,0.027,0.042000003,0.001,0.004,2.407,2.7140002,1,1,GP_oracle,stoch
37,0.528,0.527,0.68500006,-0.157,0.043,0.163,0.337,0.157,0.25100002,0.22900002,1487.493,0.057000004,32555622,0.44300002,0.61300004,0,0.264,Linear_observed,dynamic
37,0.448,0.448,0.68500006,-0.23700002,0.07700001,0.25,0.517,0.238,0.40100002,0.347,2500.257,0.133,119681820,0.29700002,0.595,0,0.476,GP_observed,dynamic
37,1.8230001,1.8210001,2.6000001,-0.777,0.136,0.78800005,1.0400001,0.777,0.832,0.29900002,0.291,0.09200001,0.109000005,1.5530001,2.091,0,0.194,Linear_observed,stoch
37,1.909,1.9080001,2.6000001,-0.69100004,0.14500001,0.70600003,1.2270001,0.69100004,0.94400007,0.266,0.34500003,0.074,0.16600001,1.623,2.193,0,0.33400002,GP_observed,stoch
37,0.555,0.554,0.68500006,-0.13000001,0.035,0.135,0.31100002,0.13000001,0.23200001,0.19000001,1674.3431,0.039,41752876,0.49,0.625,0,0.77000004,Linear_3S,dynamic
37,2.1330001,2.1320002,2.6000001,-0.467,0.125,0.483,0.725,0.467,0.572,0.18,0.20600002,0.035,0.059000004,1.8920001,2.381,0,0.59000003,Linear_3S,stoch
37,0.523,0.523,0.68500006,-0.162,0.040000003,0.16700001,0.4,0.162,0.279,0.23600002,1259.4641,0.059000004,32541150,0.446,0.60400003,0,0.85400003,GP_3S,dynamic
37,1.9590001,1.9580001,2.6000001,-0.64100003,0.142,0.657,0.91200006,0.64100003,0.744,0.24700001,0.275,0.064,0.101,1.682,2.24,0,0.73,GP_3S,stoch
37,0.717,0.717,0.68500006,0.032,0.030000001,0.044000003,0.24400002,0.037,0.192,0.053000003,2950.591,0.004,87332776,0.657,0.776,1,0.23400001,Linear_1S,dynamic
37,0.72200006,0.72300005,0.68500006,0.037,0.046000004,0.059000004,0.38000003,0.048,0.24900001,0.07,2849.6162,0.007,94612376,0.634,0.81100005,1,0.56,GP_1S,dynamic
37,2.812,2.812,2.6000001,0.21200001,0.124000005,0.246,0.48900002,0.21700001,0.38700002,0.083000004,0.165,0.009000001,0.048,2.5670002,3.0540001,1,0.388,Linear_1S,stoch
37,2.755,2.756,2.6000001,0.155,0.2,0.25300002,0.574,0.20500001,0.43300003,0.079,0.18,0.009000001,0.058000002,2.355,3.1510003,1,0.74200004,GP_1S,stoch
