idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
37.0,2.3850002,2.3860002,2.368,0.017,0.049000002,0.064,0.125,0.056,0.097,0.252,2.2910001,2.4810002,1.0,1.0,Linear_oracle,dynamic
37.0,2.3930001,2.394,2.368,0.025,0.065000005,0.254,0.34,0.2,0.257,0.568,2.2680001,2.5200002,1.0,0.91600007,GP_oracle,dynamic
37.0,3.0800002,3.0790002,3.065,0.015000001,0.054,0.064,0.112,0.052,0.08400001,0.062000003,2.9750001,3.186,1.0,1.0,Linear_oracle,stoch
37.0,3.0330002,3.0330002,3.065,-0.032,0.055000003,0.254,0.317,0.16700001,0.21200001,0.165,2.927,3.14,1.0,0.91400003,GP_oracle,stoch
37.0,2.3030002,2.3030002,2.368,-0.065000005,0.072000004,0.94100004,0.95100003,0.67800003,0.68700004,2.42,2.161,2.443,1.0,0.24800001,Linear_observed,dynamic
37.0,2.095,2.094,2.368,-0.273,0.171,1.2320001,1.2870001,0.95500004,0.99700004,3.667,1.7580001,2.4320002,1.0,0.42000002,GP_observed,dynamic
37.0,2.9150002,2.914,3.065,-0.15,0.087000005,1.0300001,1.0400001,0.76600003,0.77300006,0.50100005,2.7470002,3.0860002,1.0,0.192,Linear_observed,stoch
37.0,3.5830002,3.5820003,3.065,0.518,0.18800001,1.0940001,1.166,0.86,0.906,0.703,3.2150002,3.9540002,0.0,0.41000003,GP_observed,stoch
37.0,2.423,2.424,2.368,0.055000003,0.07,0.526,0.638,0.425,0.50600004,2.249,2.2840002,2.558,1.0,0.81000006,Linear_3S,dynamic
37.0,3.055,3.055,3.065,-0.010000001,0.081,0.591,0.71800005,0.47200003,0.56200004,0.38200003,2.8980002,3.2150002,1.0,0.83800006,Linear_3S,stoch
37.0,2.4160001,2.4160001,2.368,0.048,0.083000004,0.58500004,0.72,0.47200003,0.56600004,2.594,2.252,2.5770001,1.0,0.772,GP_3S,dynamic
37.0,2.989,2.989,3.065,-0.076000005,0.082,0.643,0.785,0.507,0.60400003,0.455,2.831,3.1510003,1.0,0.84400004,GP_3S,stoch
37.0,2.427,2.427,2.368,0.059000004,0.054,0.47300002,0.48900002,0.37600002,0.388,1.988,2.322,2.5340002,1.0,0.36800003,Linear_1S,dynamic
37.0,2.413,2.414,2.368,0.045,0.072000004,0.54700005,0.61300004,0.43400002,0.47800002,2.352,2.273,2.551,1.0,0.56200004,GP_1S,dynamic
37.0,3.2120001,3.2120001,3.065,0.147,0.066,0.555,0.56600004,0.439,0.44700003,0.36100003,3.0830002,3.341,0.0,0.266,Linear_1S,stoch
37.0,3.108,3.108,3.065,0.043,0.078,0.601,0.661,0.47000003,0.499,0.39800003,2.9550002,3.259,1.0,0.45400003,GP_1S,stoch
92.0,2.621,2.621,2.5660002,0.055000003,0.05,0.123,0.164,0.095000006,0.123,0.411,2.523,2.72,1.0,0.98200005,Linear_oracle,dynamic
92.0,2.584,2.585,2.5660002,0.018000001,0.068,0.44900003,0.508,0.187,0.25,0.62100005,2.45,2.7150002,1.0,0.98600006,GP_oracle,dynamic
92.0,3.1690001,3.1690001,3.0870001,0.082,0.057000004,0.12200001,0.155,0.091000006,0.11100001,0.044000003,3.0590003,3.282,1.0,1.0,Linear_oracle,stoch
92.0,3.094,3.094,3.0870001,0.007,0.061000004,0.38000003,0.437,0.163,0.21000001,0.083000004,2.969,3.213,1.0,0.984,GP_oracle,stoch
92.0,2.1460001,2.1460001,2.5660002,-0.42000002,0.07300001,1.0350001,1.0430001,0.762,0.771,1.8840001,2.0010002,2.2910001,0.0,0.24000001,Linear_observed,dynamic
92.0,1.401,1.3980001,2.5660002,-1.1650001,0.19000001,1.927,1.9660001,1.4950001,1.516,10.531,1.0300001,1.769,0.0,0.254,GP_observed,dynamic
