idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
227.0,4.7640004,4.7640004,5.399,-0.63500005,0.09,1.4770001,0.92200005,0.16100001,4.59,4.9410005,0.0,0.22600001,Linear_observed,stoch
227.0,5.7260003,5.7250004,5.399,0.32700002,0.15,1.113,0.851,0.17,5.4290004,6.0230002,0.0,0.32200003,GP_observed,stoch
227.0,4.1280003,4.1280003,4.103,0.025,0.065000005,0.52500004,0.41500002,0.171,4.0010004,4.256,1.0,0.86200005,Linear_3S,dynamic
227.0,4.032,4.031,4.103,-0.071,0.071,0.586,0.446,0.17500001,3.8950002,4.1740003,1.0,0.72800004,GP_3S,dynamic
227.0,5.2530003,5.2520003,5.399,-0.14600001,0.086,0.559,0.43,0.08400001,5.085,5.425,1.0,0.84400004,Linear_3S,stoch
227.0,4.9700003,4.972,5.399,-0.42900002,0.11400001,0.994,0.609,0.104,4.741,5.189,0.0,0.822,GP_3S,stoch
227.0,4.1460004,4.145,4.103,0.043,0.05,0.46400002,0.37500003,0.16000001,4.05,4.243,1.0,0.328,Linear_1S,dynamic
227.0,4.076,4.076,4.103,-0.027,0.068,0.55,0.409,0.156,3.9410002,4.209,1.0,0.512,GP_1S,dynamic
227.0,5.418,5.418,5.399,0.019000001,0.072000004,0.467,0.37300003,0.079,5.2780004,5.5610003,1.0,0.28800002,Linear_1S,stoch
227.0,5.3360004,5.3370004,5.399,-0.063,0.113000005,0.97300005,0.595,0.108,5.111,5.5540004,1.0,0.43400002,GP_1S,stoch
282.0,4.431,4.431,4.472,-0.041,0.053000003,0.142,0.101,0.165,4.328,4.5350003,1.0,1.0,Linear_oracle,dynamic
282.0,4.3190002,4.32,4.472,-0.15300001,0.07300001,0.62,0.26000002,0.148,4.176,4.4610004,0.0,0.94400007,GP_oracle,dynamic
282.0,5.4570003,5.4560003,5.545,-0.08800001,0.075,0.147,0.098000005,0.018000001,5.313,5.603,1.0,1.0,Linear_oracle,stoch
282.0,5.2440004,5.2460003,5.545,-0.30100003,0.09200001,0.82900006,0.33100003,0.043,5.057,5.419,0.0,0.89000005,GP_oracle,stoch
282.0,3.7120001,3.7120001,4.472,-0.76000005,0.066,1.5040001,0.94600004,1.1880001,3.5830002,3.8420002,0.0,0.24800001,Linear_observed,dynamic
282.0,3.4010003,3.4010003,4.472,-1.0710001,0.109000005,1.8570001,1.409,0.731,3.187,3.6150002,0.0,0.24200001,GP_observed,dynamic
282.0,4.697,4.6980004,5.545,-0.84800005,0.102000006,1.6090001,1.049,0.18200001,4.499,4.8980002,0.0,0.22800002,Linear_observed,stoch
282.0,6.078,6.078,5.545,0.53300005,0.19800001,1.455,1.139,0.223,5.689,6.4630003,0.0,0.33800003,GP_observed,stoch
282.0,4.3110003,4.309,4.472,-0.16100001,0.072000004,0.63900006,0.48100004,0.499,4.1740003,4.454,0.0,0.79,Linear_3S,dynamic
282.0,4.1400003,4.1400003,4.472,-0.33200002,0.09,0.87200004,0.58900005,0.23600002,3.9610002,4.314,0.0,0.776,GP_3S,dynamic
282.0,5.2580004,5.255,5.545,-0.287,0.097,0.646,0.47400004,0.086,5.064,5.4490004,0.0,0.79800004,Linear_3S,stoch
282.0,4.9870005,4.9900002,5.545,-0.558,0.136,1.092,0.69500005,0.11400001,4.7130003,5.243,0.0,0.82400006,GP_3S,stoch
282.0,4.406,4.407,4.472,-0.066,0.057000004,0.53400004,0.418,0.47200003,4.293,4.518,1.0,0.32000002,Linear_1S,dynamic
282.0,4.2730002,4.2730002,4.472,-0.19900002,0.080000006,0.80100006,0.528,0.17400001,4.1140003,4.4290004,0.0,0.476,GP_1S,dynamic
282.0,5.4810004,5.4820004,5.545,-0.064,0.085,0.483,0.379,0.076000005,5.3120003,5.6480002,1.0,0.33,Linear_1S,stoch
282.0,5.2500005,5.2520003,5.545,-0.29500002,0.113000005,0.855,0.565,0.098000005,5.017,5.4620004,0.0,0.46600002,GP_1S,stoch
337.0,5.3170004,5.3170004,5.2630005,0.054,0.056,0.096,0.07,0.031000001,5.2060003,5.4290004,1.0,1.0,Linear_oracle,dynamic
337.0,5.262,5.262,5.2630005,-0.001,0.072000004,0.305,0.142,0.11800001,5.1210003,5.4020004,1.0,0.98600006,GP_oracle,dynamic
337.0,6.044,6.044,5.9740005,0.07,0.07,0.105000004,0.07300001,0.012,5.906,6.181,1.0,1.0,Linear_oracle,stoch
337.0,5.907,5.9080005,5.9740005,-0.067,0.08400001,0.441,0.209,0.029000001,5.7390003,6.0680003,1.0,0.95600003,GP_oracle,stoch
337.0,4.3,4.3,5.2630005,-0.96300006,0.071,1.519,1.0710001,0.586,4.1590004,4.439,0.0,0.16600001,Linear_observed,dynamic
337.0,4.092,4.092,5.2630005,-1.171,0.11400001,1.8960001,1.4860001,0.40800002,3.8690002,4.3180003,0.0,0.224,GP_observed,dynamic
337.0,5.3110003,5.3110003,5.9740005,-0.66300005,0.11000001,1.506,1.031,0.16700001,5.0950003,5.5280004,0.0,0.21400002,Linear_observed,stoch
337.0,6.3440003,6.347,5.9740005,0.37,0.16800001,1.1810001,0.95300007,0.16700001,6.0090003,6.6720004,0.0,0.268,GP_observed,stoch
337.0,5.184,5.183,5.2630005,-0.079,0.086,0.54300004,0.43300003,0.22800002,5.0160003,5.359,1.0,0.91200006,Linear_3S,dynamic
337.0,5.0020003,5.0020003,5.2630005,-0.261,0.10300001,0.72700006,0.52500004,0.187,4.7980003,5.203,0.0,0.87600005,GP_3S,dynamic
337.0,5.8570004,5.8560004,5.9740005,-0.117000006,0.10300001,0.50100005,0.39200002,0.069000006,5.6520004,6.063,1.0,0.91600007,Linear_3S,stoch
337.0,5.518,5.5220003,5.9740005,-0.45600003,0.13900001,0.994,0.63000005,0.094000004,5.2330003,5.7760005,0.0,0.86,GP_3S,stoch
337.0,5.327,5.327,5.2630005,0.064,0.067,0.508,0.41000003,0.252,5.1940002,5.459,1.0,0.33400002,Linear_1S,dynamic
337.0,5.2460003,5.247,5.2630005,-0.017,0.094000004,0.67600006,0.50100005,0.15300001,5.059,5.4290004,1.0,0.512,GP_1S,dynamic
337.0,6.0870004,6.0870004,5.9740005,0.113000005,0.086,0.47700003,0.38000003,0.071,5.918,6.255,1.0,0.33400002,Linear_1S,stoch
337.0,5.8550005,5.8580003,5.9740005,-0.119,0.119,0.88100004,0.582,0.094000004,5.611,6.078,1.0,0.45600003,GP_1S,stoch
