idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
39,0.632,0.632,0.619,0.013,0.016,0.020000001,0.05,0.017,0.022000002,0.027,0.030000001,0.001,0.002,0.601,0.66300005,1,1,Linear_oracle,dynamic
39,0.619,0.619,0.619,0,0.017,0.017,0.13700001,0.014,0.056,0.022000002,0.097,0.001,0.026,0.58500004,0.652,1,0.998,GP_oracle,dynamic
39,2.7270002,2.726,2.6780002,0.049000002,0.07300001,0.087000005,0.093,0.07,0.072000004,0.026,0.027,0.001,0.001,2.5870001,2.871,1,1,Linear_oracle,stoch
39,2.6350002,2.6350002,2.6780002,-0.043,0.080000006,0.091000006,0.32000002,0.07300001,0.133,0.027,0.044000003,0.001,0.005,2.4810002,2.7910001,1,0.994,GP_oracle,stoch
39,0.47700003,0.476,0.619,-0.142,0.039,0.148,0.30100003,0.142,0.215,0.23,1465.3071,0.057000004,23335516,0.40100002,0.555,0,0.284,Linear_observed,dynamic
39,0.367,0.36600003,0.619,-0.252,0.064,0.261,0.40300003,0.25300002,0.298,0.40800002,1435.046,0.177,32607682,0.24100001,0.49300003,0,0.56200004,GP_observed,dynamic
39,1.7390001,1.7360001,2.6780002,-0.93900007,0.136,0.94900006,1.184,0.93900007,0.96300006,0.351,0.326,0.126,0.13100001,1.4760001,2.009,0,0.14400001,Linear_observed,stoch
39,1.853,1.853,2.6780002,-0.82500005,0.15100001,0.83900005,1.2470001,0.82500005,1.023,0.30800003,0.36800003,0.098000005,0.178,1.559,2.1550002,0,0.298,GP_observed,stoch
39,0.53800005,0.537,0.619,-0.081,0.033,0.08800001,0.252,0.082,0.187,0.132,1910.3501,0.020000001,46370880,0.476,0.60400003,0,0.84000003,Linear_3S,dynamic
39,2.1590002,2.1590002,2.6780002,-0.51900005,0.120000005,0.53300005,0.754,0.51900005,0.60200006,0.194,0.21000001,0.040000003,0.060000002,1.9260001,2.394,0,0.56600004,Linear_3S,stoch
39,0.51900005,0.51900005,0.619,-0.1,0.035,0.106000006,0.328,0.1,0.224,0.162,1617.5901,0.029000001,47763196,0.45100003,0.58900005,0,0.94000006,GP_3S,dynamic
39,1.9970001,1.9970001,2.6780002,-0.68100005,0.133,0.69500005,0.93700004,0.68200004,0.75200003,0.25500003,0.26700002,0.067,0.094000004,1.7340001,2.2570002,0,0.684,GP_3S,stoch
39,0.68200004,0.68100005,0.619,0.063,0.026,0.068,0.19700001,0.063,0.156,0.101,3243.308,0.012,91565600,0.63000005,0.734,0,0.224,Linear_1S,dynamic
39,0.68,0.68,0.619,0.061000004,0.035,0.07,0.273,0.062000003,0.19600001,0.1,3260.9163,0.013,99672370,0.61300004,0.75100005,1,0.546,GP_1S,dynamic
39,2.8030002,2.802,2.6780002,0.125,0.11400001,0.16900001,0.42100003,0.14,0.335,0.052,0.13800001,0.004,0.035,2.581,3.0300002,1,0.41400003,Linear_1S,stoch
39,2.73,2.7310002,2.6780002,0.052,0.18300001,0.19000001,0.58000004,0.15200001,0.409,0.057000004,0.15900001,0.005,0.045,2.3700001,3.081,1,0.744,GP_1S,stoch
94,0.754,0.754,0.772,-0.018000001,0.020000001,0.027,0.044000003,0.022000002,0.025,0.028,0.034,0.001,0.002,0.71500003,0.79200006,1,1,Linear_oracle,dynamic
94,0.754,0.754,0.772,-0.018000001,0.022000002,0.028,0.123,0.023000002,0.069000006,0.030000001,0.106000006,0.001,0.024,0.71000004,0.79700005,1,1,GP_oracle,dynamic
94,2.617,2.617,2.6780002,-0.061000004,0.068,0.091000006,0.09900001,0.075,0.076000005,0.028,0.028,0.001,0.001,2.4840002,2.7480001,1,1,Linear_oracle,stoch
94,2.598,2.5990002,2.6780002,-0.080000006,0.07300001,0.109000005,0.20700002,0.09,0.128,0.034,0.045,0.002,0.004,2.4540002,2.7410002,1,1,GP_oracle,stoch
94,0.569,0.568,0.772,-0.20300001,0.040000003,0.20700002,0.39600003,0.20300001,0.30400002,0.263,1756.0841,0.072000004,39558196,0.49,0.648,0,0.18,Linear_observed,dynamic
94,0.40600002,0.40600002,0.772,-0.36600003,0.07300001,0.37300003,0.549,0.36600003,0.42700002,0.47400004,1356.561,0.23400001,30714320,0.26200002,0.55,0,0.42800003,GP_observed,dynamic
94,1.9580001,1.9580001,2.6780002,-0.72,0.13100001,0.731,1.0120001,0.72,0.78800005,0.26900002,0.26500002,0.075,0.095000006,1.6980001,2.2180002,0,0.25,Linear_observed,stoch
94,2.1130002,2.112,2.6780002,-0.565,0.147,0.58400005,1.23,0.565,0.966,0.21100001,0.34800002,0.048,0.16800001,1.8220001,2.4050002,0,0.30600002,GP_observed,stoch
94,0.57000005,0.569,0.772,-0.202,0.036000002,0.20500001,0.38900003,0.202,0.296,0.261,1790.211,0.07,48727412,0.503,0.642,0,0.67,Linear_3S,dynamic
94,2.098,2.0970001,2.6780002,-0.58000004,0.119,0.592,0.82800007,0.58000004,0.65800005,0.216,0.22700001,0.049000002,0.069000006,1.8690001,2.334,0,0.52400005,Linear_3S,stoch
94,0.54700005,0.54700005,0.772,-0.22500001,0.040000003,0.22800002,0.45600003,0.224,0.333,0.291,1499.1691,0.087000005,48226744,0.47100002,0.628,0,0.77800006,GP_3S,dynamic
94,1.9790001,1.9790001,2.6780002,-0.69900006,0.13000001,0.711,0.984,0.69900006,0.78300005,0.261,0.27800003,0.07,0.104,1.725,2.236,0,0.72,GP_3S,stoch
94,0.744,0.744,0.772,-0.028,0.031000001,0.041,0.291,0.034,0.23200001,0.044000003,3144.4272,0.003,100424140,0.683,0.80600005,1,0.2,Linear_1S,dynamic
94,0.785,0.786,0.772,0.013,0.046000004,0.048,0.393,0.038000003,0.28800002,0.049000002,3822.8013,0.004,154591580,0.69600004,0.874,1,0.49600002,GP_1S,dynamic
94,2.769,2.7670002,2.6780002,0.091000006,0.117000006,0.149,0.45800003,0.120000005,0.36,0.045,0.147,0.003,0.038000003,2.536,3.0030003,1,0.404,Linear_1S,stoch
94,2.805,2.805,2.6780002,0.127,0.171,0.21300001,0.647,0.172,0.47000003,0.064,0.18800001,0.006,0.063,2.4720001,3.1390002,1,0.64400005,GP_1S,stoch
149,0.58900005,0.58900005,0.59900004,-0.010000001,0.018000001,0.021000002,0.036000002,0.017,0.020000001,0.028,0.036000002,0.001,0.002,0.55300003,0.625,1,1,Linear_oracle,dynamic
