idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
42.0,0.57600003,0.57600003,0.574,0.002,0.016,0.016,0.05,0.013,0.024,0.022000002,0.038000003,0.001,0.003,0.544,0.60700005,1.0,1.0,Linear_oracle,dynamic
42.0,0.565,0.565,0.574,-0.009000001,0.017,0.019000001,0.13000001,0.015000001,0.065000005,0.026,0.126,0.001,0.035,0.531,0.59800005,1.0,0.98,GP_oracle,dynamic
42.0,2.6550002,2.654,2.6450002,0.010000001,0.07300001,0.074,0.08400001,0.059000004,0.064,0.022000002,0.024,0.001,0.001,2.509,2.7970002,1.0,1.0,Linear_oracle,stoch
42.0,2.6030002,2.604,2.6450002,-0.042000003,0.075,0.086,0.36200002,0.069000006,0.14400001,0.026,0.046000004,0.001,0.006,2.4550002,2.7470002,1.0,0.97400004,GP_oracle,stoch
42.0,0.43300003,0.43300003,0.574,-0.141,0.028,0.14400001,0.294,0.141,0.22200002,0.246,1779.6421,0.063,30129558.0,0.37800002,0.48800004,0.0,0.19800001,Linear_observed,dynamic
42.0,0.40300003,0.40300003,0.574,-0.171,0.067,0.18300001,0.35700002,0.171,0.26900002,0.298,2002.3141,0.102000006,50479780.0,0.273,0.53300005,0.0,0.62,GP_observed,dynamic
42.0,1.894,1.8930001,2.6450002,-0.75100005,0.112,0.76000005,1.0380001,0.75100005,0.81200004,0.284,0.27600002,0.082,0.101,1.674,2.1130002,0.0,0.20400001,Linear_observed,stoch
42.0,1.8610001,1.863,2.6450002,-0.78400004,0.12100001,0.79300004,1.2770001,0.78400004,0.93700004,0.296,0.323,0.09,0.15100001,1.6220001,2.0960002,0.0,0.328,GP_observed,stoch
42.0,0.44900003,0.448,0.574,-0.125,0.030000001,0.12900001,0.28500003,0.125,0.216,0.21800001,1807.727,0.05,41130630.0,0.393,0.51000005,0.0,0.744,Linear_3S,dynamic
42.0,2.0630002,2.061,2.6450002,-0.582,0.11400001,0.59400004,0.813,0.583,0.651,0.22000001,0.22700001,0.05,0.068,1.8440001,2.288,0.0,0.476,Linear_3S,stoch
