idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
41.0,1.1220001,1.1220001,1.0910001,0.031000001,0.033,0.046000004,0.031000001,1.057,1.1860001,1.0,1.0,Linear_oracle,dynamic
41.0,1.105,1.1060001,1.0910001,0.014,0.045,0.282,0.156,1.014,1.194,1.0,0.6,GP_oracle,dynamic
41.0,3.7930002,3.7930002,3.686,0.10700001,0.104,0.11000001,0.10700001,3.5860002,3.999,1.0,1.0,Linear_oracle,stoch
41.0,3.5130002,3.5170002,3.686,-0.17300001,0.19600001,0.61800003,0.282,3.1230001,3.8910003,1.0,0.924,GP_oracle,stoch
41.0,0.772,0.772,1.0910001,-0.319,0.055000003,0.46400002,0.379,0.66400003,0.88000005,0.0,0.208,Linear_observed,dynamic
41.0,0.57100004,0.57100004,1.0910001,-0.52000004,0.056,0.76900005,0.666,0.46100003,0.68200004,0.0,0.132,GP_observed,dynamic
41.0,2.7680001,2.7700002,3.686,-0.91800004,0.18100001,1.177,0.929,2.413,3.1220002,0.0,0.202,Linear_observed,stoch
41.0,2.913,2.913,3.686,-0.77300006,0.18800001,1.4890001,1.2870001,2.539,3.278,0.0,0.20400001,GP_observed,stoch
41.0,0.99500006,0.99300003,1.0910001,-0.096,0.049000002,0.27800003,0.216,0.906,1.095,1.0,0.88400006,Linear_3S,dynamic
41.0,4.8300004,4.8310003,1.0910001,3.739,0.104,4.2050004,3.739,4.625,5.0280004,0.0,0.36400002,GP_3S,dynamic
41.0,3.394,3.3890002,3.686,-0.29200003,0.14400001,0.41000003,0.333,3.1290002,3.6920002,1.0,0.83000004,Linear_3S,stoch
41.0,2.3530002,2.3560002,3.686,-1.3330001,0.27100003,1.3920001,1.3330001,1.8140001,2.8730001,0.0,0.22200002,GP_3S,stoch
41.0,1.1420001,1.1420001,1.0910001,0.051000003,0.040000003,0.261,0.215,1.0630001,1.222,1.0,0.208,Linear_1S,dynamic
41.0,1.1420001,1.1370001,1.0910001,0.051000003,0.083000004,0.393,0.29200003,0.98800004,1.32,1.0,0.48000002,GP_1S,dynamic
41.0,3.8500001,3.8490002,3.686,0.164,0.128,0.307,0.24800001,3.5990002,4.102,1.0,0.58400005,Linear_1S,stoch
41.0,3.3120003,3.338,3.686,-0.374,0.37600002,0.68600005,0.43300003,2.519,3.9800003,1.0,0.92,GP_1S,stoch
96.0,0.98300004,0.98200005,0.98200005,0.001,0.029000001,0.0050000004,0.004,0.9250001,1.0400001,1.0,1.0,Linear_oracle,dynamic
96.0,0.93000007,0.933,0.98200005,-0.052,0.041,0.30400002,0.12200001,0.837,1.0020001,1.0,0.878,GP_oracle,dynamic
96.0,3.8630002,3.8620002,3.8580003,0.0050000004,0.117000006,0.006,0.0050000004,3.6320002,4.0950003,1.0,1.0,Linear_oracle,stoch
96.0,3.5750003,3.5800002,3.8580003,-0.28300002,0.16000001,0.75600004,0.328,3.2570002,3.8780003,1.0,0.90200007,GP_oracle,stoch
96.0,0.822,0.822,0.98200005,-0.16000001,0.059000004,0.374,0.287,0.70600003,0.938,0.0,0.30600002,Linear_observed,dynamic
96.0,0.62100005,0.62100005,0.98200005,-0.36100003,0.069000006,0.517,0.43600002,0.48600003,0.75600004,0.0,0.316,GP_observed,dynamic
96.0,2.765,2.765,3.8580003,-1.093,0.193,1.345,1.098,2.384,3.1430001,0.0,0.17600001,Linear_observed,stoch
96.0,3.4440002,3.44,3.8580003,-0.41400003,0.294,1.4690001,1.296,2.8750002,4.039,1.0,0.25800002,GP_observed,stoch
96.0,0.92700005,0.92600006,0.98200005,-0.055000003,0.039,0.21000001,0.16700001,0.85400003,1.006,1.0,0.938,Linear_3S,dynamic
96.0,4.4370003,4.439,0.98200005,3.4550002,0.11400001,3.9510002,3.4550002,4.208,4.6540003,0.0,0.39600003,GP_3S,dynamic
96.0,3.5700002,3.568,3.8580003,-0.28800002,0.13900001,0.395,0.32000002,3.305,3.8530002,0.0,0.85200006,Linear_3S,stoch
96.0,2.926,2.926,3.8580003,-0.93200004,0.194,1.1780001,0.93500006,2.5440001,3.3090003,0.0,0.74,GP_3S,stoch
96.0,1.026,1.026,0.98200005,0.044000003,0.033,0.20600002,0.16600001,0.961,1.092,1.0,0.266,Linear_1S,dynamic
96.0,0.96400005,0.96700007,0.98200005,-0.018000001,0.049000002,0.335,0.22600001,0.85800004,1.052,1.0,0.448,GP_1S,dynamic
96.0,3.9600003,3.9610002,3.8580003,0.102000006,0.132,0.27600002,0.22500001,3.7020001,4.221,1.0,0.62600005,Linear_1S,stoch
96.0,3.6060002,3.6120002,3.8580003,-0.252,0.209,0.71500003,0.404,3.1840003,3.999,1.0,0.81600004,GP_1S,stoch
151.0,1.2600001,1.2600001,1.222,0.038000003,0.032,0.053000003,0.038000003,1.197,1.3230001,1.0,1.0,Linear_oracle,dynamic
151.0,1.217,1.218,1.222,-0.0050000004,0.039,0.21300001,0.11100001,1.138,1.292,1.0,0.97200006,GP_oracle,dynamic
151.0,4.184,4.183,4.057,0.127,0.105000004,0.13000001,0.128,3.976,4.392,1.0,1.0,Linear_oracle,stoch
151.0,3.8710003,3.8750002,4.057,-0.186,0.18200001,0.363,0.21000001,3.5010002,4.214,1.0,0.98200005,GP_oracle,stoch
151.0,0.92,0.92100006,1.222,-0.30200002,0.074,0.49,0.38200003,0.77500004,1.064,0.0,0.298,Linear_observed,dynamic
151.0,0.61600006,0.61700004,1.222,-0.606,0.078,0.851,0.748,0.46400002,0.768,0.0,0.15400001,GP_observed,dynamic
151.0,2.7470002,2.749,4.057,-1.3100001,0.20600002,1.5320001,1.3100001,2.345,3.147,0.0,0.074,Linear_observed,stoch
151.0,3.0460002,3.0460002,4.057,-1.011,0.223,1.8010001,1.4760001,2.6100001,3.4850001,0.0,0.26200002,GP_observed,stoch
151.0,1.1340001,1.133,1.222,-0.08800001,0.048,0.25800002,0.19800001,1.047,1.2340001,1.0,0.91,Linear_3S,dynamic
151.0,5.2830005,5.2840004,1.222,4.0610003,0.11000001,4.5610003,4.0610003,5.065,5.4960003,0.0,0.316,GP_3S,dynamic
151.0,3.7710001,3.7660003,4.057,-0.286,0.147,0.395,0.323,3.5040002,4.0800004,1.0,0.86,Linear_3S,stoch
151.0,2.709,2.709,4.057,-1.348,0.263,1.4250001,1.348,2.197,3.2220001,0.0,0.264,GP_3S,stoch
