idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
42,2.3500001,2.3500001,2.2710001,0.079,0.045,0.11400001,0.15400001,0.095000006,0.120000005,0.23600002,2.262,2.437,1,0.96000004,Linear_oracle,dynamic
42,2.278,2.278,2.2710001,0.007,0.061000004,0.264,0.35300002,0.178,0.23500001,0.38900003,2.158,2.398,1,0.93600005,GP_oracle,dynamic
42,3.2630002,3.2640002,3.1850002,0.078,0.056,0.093,0.133,0.085,0.108,0.097,3.154,3.3720002,1,0.85,Linear_oracle,stoch
42,3.19,3.19,3.1850002,0.005,0.058000002,0.388,0.44000003,0.216,0.246,0.19800001,3.0740001,3.3040001,1,0.90200007,GP_oracle,stoch
42,2.045,2.043,2.2710001,-0.22600001,0.074,0.92300004,0.93200004,0.65900004,0.66700006,1.309,1.9020001,2.19,0,0.24200001,Linear_observed,dynamic
42,1.253,1.253,2.2710001,-1.018,0.231,1.6610001,1.715,1.3240001,1.345,4.852,0.79700005,1.702,0,0.286,GP_observed,dynamic
42,2.907,2.907,3.1850002,-0.27800003,0.075,1.0830001,1.09,0.79700005,0.80200005,0.632,2.7600002,3.0540001,0,0.178,Linear_observed,stoch
42,3.164,3.1660001,3.1850002,-0.021000002,0.18100001,1.133,1.197,0.80100006,0.846,0.85700005,2.811,3.5180001,1,0.45800003,GP_observed,stoch
42,1.169,1.148,2.2710001,-1.102,0.316,1.3980001,1.4410001,1.128,1.159,2.055,0.605,1.8500001,0,0.36800003,Linear_3S,dynamic
42,0.5,0.45600003,3.1850002,-2.6850002,0.66,2.868,2.947,2.6850002,2.6890001,2.272,-0.67800003,1.914,0,0.094000004,Linear_3S,stoch
42,0.192,0.23300001,2.2710001,-2.079,0.95500004,2.2700002,2.539,2.078,2.16,4.5090003,-1.7470001,1.9590001,0,0.546,GP_3S,dynamic
42,0.367,0.44400004,3.1850002,-2.818,1.5040001,3.051,3.433,2.818,2.914,1.6990001,-2.799,3.0860002,0,0.56600004,GP_3S,stoch
42,0.99600005,0.99500006,2.2710001,-1.2750001,0.24900001,1.534,1.557,1.2820001,1.2950001,2.523,0.505,1.4870001,0,0.178,Linear_1S,dynamic
42,-0.86600006,-0.846,2.2710001,-3.137,0.86,3.255,3.413,3.137,3.144,8.116,-2.5970001,0.763,0,0.076000005,GP_1S,dynamic
42,0.15,0.147,3.1850002,-3.035,0.50100005,3.1980002,3.239,3.035,3.035,2.7040002,-0.84000003,1.136,0,0,Linear_1S,stoch
42,-0.47300002,-0.437,3.1850002,-3.6580002,1.5580001,3.913,4.2330003,3.6580002,3.719,2.2220001,-3.7250001,2.476,0,0.33800003,GP_1S,stoch
97,2.3100002,2.3100002,2.345,-0.035,0.044000003,0.095000006,0.13800001,0.078,0.105000004,0.21700001,2.2250001,2.397,1,1,Linear_oracle,dynamic
97,2.3260002,2.3260002,2.345,-0.019000001,0.060000002,0.38700002,0.45000002,0.16900001,0.22800002,0.351,2.2080002,2.444,1,0.95600003,GP_oracle,dynamic
97,3.0000002,3.0000002,3.0240002,-0.024,0.051000003,0.080000006,0.119,0.064,0.09,0.1,2.9,3.1020002,1,1,Linear_oracle,stoch
97,3.0070002,3.006,3.0240002,-0.017,0.055000003,0.367,0.41900003,0.16000001,0.20400001,0.16800001,2.901,3.1160002,1,0.97200006,GP_oracle,stoch
97,2.1880002,2.1890001,2.345,-0.157,0.063,0.90900004,0.91700006,0.642,0.65000004,1.003,2.065,2.315,0,0.254,Linear_observed,dynamic
97,1.8110001,1.8110001,2.345,-0.53400004,0.14600001,1.381,1.422,1.0400001,1.065,2.585,1.5220001,2.0960002,0,0.34600002,GP_observed,dynamic
97,2.766,2.766,3.0240002,-0.25800002,0.07700001,0.9990001,1.0070001,0.75000006,0.757,0.46,2.6130002,2.9180002,0,0.18,Linear_observed,stoch
97,3.3490002,3.348,3.0240002,0.32500002,0.19800001,1.079,1.1550001,0.80200005,0.85700005,0.58000004,2.9670002,3.739,1,0.46600002,GP_observed,stoch
97,2.286,2.2870002,2.345,-0.059000004,0.066,0.55,0.64000005,0.43500003,0.503,1.0040001,2.157,2.4150002,1,0.748,Linear_3S,dynamic
97,2.8360002,2.835,3.0240002,-0.18800001,0.076000005,0.647,0.748,0.50100005,0.58400005,0.35000002,2.6880002,2.9880002,0,0.726,Linear_3S,stoch
97,2.3260002,2.325,2.345,-0.019000001,0.086,0.67600006,0.79700005,0.48200002,0.57100004,1.028,2.158,2.4940002,1,0.80200005,GP_3S,dynamic
97,2.8270001,2.8260002,3.0240002,-0.19700001,0.081,0.753,0.878,0.55200005,0.647,0.34800002,2.67,2.9870002,0,0.804,GP_3S,stoch
97,2.279,2.278,2.345,-0.066,0.051000003,0.46100003,0.476,0.36200002,0.37500003,1.0480001,2.1790001,2.3790002,1,0.36200002,Linear_1S,dynamic
97,2.2770002,2.278,2.345,-0.068,0.07300001,0.64000005,0.698,0.42800003,0.467,1.07,2.135,2.421,1,0.588,GP_1S,dynamic
97,3.022,3.0230002,3.0240002,-0.002,0.063,0.52900004,0.54,0.423,0.43,0.307,2.8960001,3.1430001,1,0.25800002,Linear_1S,stoch
97,3.0100002,3.0110002,3.0240002,-0.014,0.07,0.69200003,0.739,0.49300003,0.51500005,0.335,2.8690002,3.1450002,1,0.42000002,GP_1S,stoch
152,2.5070002,2.5070002,2.519,-0.012,0.051000003,0.08400001,0.13800001,0.071,0.10700001,2.9680002,2.4090002,2.6060002,1,1,Linear_oracle,dynamic
152,2.401,2.4,2.519,-0.11800001,0.067,0.67200005,0.721,0.23200001,0.29000002,9.492001,2.2700002,2.532,1,0.882,GP_oracle,dynamic
152,2.9880002,2.9880002,2.9980001,-0.010000001,0.058000002,0.052,0.11000001,0.037,0.079,0.023000002,2.8760002,3.1020002,1,1,Linear_oracle,stoch
152,2.8890002,2.891,2.9980001,-0.109000005,0.064,0.596,0.64000005,0.179,0.23300001,0.113000005,2.7630002,3.015,1,0.97400004,GP_oracle,stoch
152,2.1360002,2.1360002,2.519,-0.38300002,0.066,1.018,1.0250001,0.72700006,0.734,7.1860003,2.0080001,2.265,0,0.20400001,Linear_observed,dynamic
152,1.8420001,1.8440001,2.519,-0.67700005,0.18100001,1.485,1.534,1.0530001,1.0830001,48.276,1.491,2.2,0,0.37,GP_observed,dynamic
152,2.539,2.539,2.9980001,-0.45900002,0.078,1.126,1.133,0.795,0.80200005,0.48700002,2.3850002,2.693,0,0.208,Linear_observed,stoch
152,3.0740001,3.0730002,2.9980001,0.076000005,0.20700002,1.116,1.189,0.74600005,0.81200004,0.59900004,2.674,3.4840002,1,0.49400002,GP_observed,stoch
152,2.4750001,2.4740002,2.519,-0.044000003,0.07700001,0.597,0.703,0.47100002,0.55200005,12.223001,2.3260002,2.628,1,0.786,Linear_3S,dynamic
152,2.857,2.8560002,2.9980001,-0.141,0.085,0.66,0.758,0.509,0.587,0.34500003,2.6940002,3.028,1,0.73200005,Linear_3S,stoch
152,2.3690002,2.367,2.519,-0.15,0.098000005,0.93200004,1.042,0.56,0.65900004,12.360001,2.1820002,2.5630002,1,0.80200005,GP_3S,dynamic
152,2.7440002,2.743,2.9980001,-0.254,0.096,0.91400003,1.0150001,0.59800005,0.68500006,0.40600002,2.5570002,2.9350002,0,0.74,GP_3S,stoch
152,2.615,2.615,2.519,0.096,0.062000003,0.52400005,0.53800005,0.41900003,0.43100002,14.969001,2.4970002,2.736,1,0.33400002,Linear_1S,dynamic
152,2.515,2.516,2.519,-0.004,0.09,0.88100004,0.93000007,0.509,0.54700005,16.960001,2.335,2.6890001,1,0.514,GP_1S,dynamic
152,3.045,3.045,2.9980001,0.047000002,0.071,0.56200004,0.574,0.44000003,0.44900003,0.319,2.9090002,3.1840003,1,0.286,Linear_1S,stoch
152,2.9250002,2.9280002,2.9980001,-0.07300001,0.096,0.859,0.90300006,0.53900003,0.56600004,0.379,2.7270002,3.1060002,1,0.43800002,GP_1S,stoch
207,2.8690002,2.8690002,2.8000002,0.069000006,0.05,0.115,0.15900001,0.094000004,0.126,0.24700001,2.7700002,2.9670002,1,0.81200004,Linear_oracle,dynamic
207,2.802,2.8030002,2.8000002,0.002,0.068,0.499,0.563,0.22600001,0.289,0.30800003,2.67,2.9350002,1,0.96000004,GP_oracle,dynamic
207,3.2600002,3.2610002,3.193,0.067,0.055000003,0.085,0.127,0.069000006,0.094000004,0.029000001,3.1520002,3.3680003,1,1,Linear_oracle,stoch
207,3.173,3.173,3.193,-0.020000001,0.060000002,0.509,0.55200005,0.24300002,0.277,0.18400002,3.0530002,3.2900002,1,0.832,GP_oracle,stoch
207,2.4390001,2.4380002,2.8000002,-0.36100003,0.066,1.1580001,1.166,0.84200007,0.851,1.6470001,2.3070002,2.569,0,0.21200001,Linear_observed,dynamic
207,2.311,2.311,2.8000002,-0.48900002,0.142,1.353,1.3980001,1.079,1.105,3.061,2.035,2.5870001,0,0.312,GP_observed,dynamic
207,2.775,2.7740002,3.193,-0.418,0.083000004,1.2060001,1.213,0.87600005,0.882,0.52500004,2.6120002,2.936,0,0.21200001,Linear_observed,stoch
207,3.3520002,3.3530002,3.193,0.15900001,0.18,1.087,1.1470001,0.83500004,0.873,0.55700004,3.0030003,3.709,1,0.42200002,GP_observed,stoch
207,2.709,2.709,2.8000002,-0.091000006,0.075,0.651,0.77500004,0.5,0.601,1.3060001,2.565,2.858,1,0.804,Linear_3S,dynamic
207,3.0800002,3.0790002,3.193,-0.113000005,0.083000004,0.648,0.777,0.509,0.61,0.349,2.923,3.2450001,1,0.786,Linear_3S,stoch
207,2.647,2.647,2.8000002,-0.15300001,0.095000006,0.79700005,0.95100003,0.559,0.69100004,1.2040001,2.463,2.8330002,1,0.85200006,GP_3S,dynamic
207,3.009,3.0080001,3.193,-0.18400002,0.086,0.846,0.98100007,0.596,0.71000004,0.344,2.8430002,3.18,0,0.81000006,GP_3S,stoch
207,2.8360002,2.8360002,2.8000002,0.036000002,0.057000004,0.564,0.578,0.43300003,0.44400004,1.146,2.7240002,2.9490001,1,0.33400002,Linear_1S,dynamic
207,2.7580001,2.7580001,2.8000002,-0.042000003,0.076000005,0.781,0.83800006,0.531,0.565,1.0810001,2.611,2.907,1,0.508,GP_1S,dynamic
207,3.288,3.2870002,3.193,0.095000006,0.067,0.573,0.58500004,0.45100003,0.45900002,0.40100002,3.1560001,3.42,1,0.27,Linear_1S,stoch
207,3.216,3.216,3.193,0.023000002,0.076000005,0.86600006,0.906,0.59400004,0.611,0.467,3.0690002,3.367,1,0.38200003,GP_1S,stoch
262,2.723,2.723,2.634,0.089,0.047000002,0.10300001,0.147,0.091000006,0.116000004,0.143,2.63,2.815,1,0.984,Linear_oracle,dynamic
262,2.723,2.7240002,2.634,0.089,0.062000003,0.37100002,0.44500002,0.215,0.266,0.261,2.6020002,2.8470001,1,0.924,GP_oracle,dynamic
262,3.259,3.259,3.177,0.082,0.055000003,0.091000006,0.13100001,0.08400001,0.10700001,0.051000003,3.1510003,3.3690002,1,0.89400005,Linear_oracle,stoch
262,3.1840003,3.1850002,3.177,0.007,0.061000004,0.39000002,0.45200002,0.18,0.224,0.112,3.0630002,3.3040001,1,0.90800005,GP_oracle,stoch
262,2.446,2.446,2.634,-0.18800001,0.068,1.005,1.0120001,0.71800005,0.725,1.008,2.3140001,2.5790002,0,0.23400001,Linear_observed,dynamic
262,1.835,1.8310001,2.634,-0.799,0.19000001,1.6020001,1.649,1.2620001,1.2800001,2.8990002,1.4660001,2.217,0,0.27600002,GP_observed,dynamic
262,2.851,2.851,3.177,-0.326,0.075,1.138,1.1450001,0.82500005,0.832,0.43400002,2.7050002,2.9970002,0,0.19600001,Linear_observed,stoch
