idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
13.0,4.425,4.425,4.3820004,0.043,0.048,0.07700001,0.066,0.026,4.3300004,4.519,1.0,1.0,Linear_oracle,dynamic
13.0,4.5030003,4.5030003,4.3820004,0.12100001,0.066,0.30200002,0.2,0.101,4.375,4.6320004,1.0,0.984,GP_oracle,dynamic
13.0,5.471,5.471,5.458,0.013,0.065000005,0.069000006,0.047000002,0.010000001,5.3440003,5.598,1.0,1.0,Linear_oracle,stoch
13.0,5.385,5.386,5.458,-0.07300001,0.085,0.651,0.24800001,0.039,5.2180004,5.552,1.0,0.92800003,GP_oracle,stoch
13.0,3.6740003,3.6740003,4.3820004,-0.708,0.074,1.322,0.83100003,0.41300002,3.528,3.8190002,0.0,0.25800002,Linear_observed,dynamic
13.0,3.3420002,3.341,4.3820004,-1.0400001,0.12100001,1.8620001,1.4660001,0.572,3.1020002,3.578,0.0,0.194,GP_observed,dynamic
13.0,4.8240004,4.8240004,5.458,-0.634,0.096,1.4670001,0.94200003,0.18800001,4.6340003,5.011,0.0,0.224,Linear_observed,stoch
13.0,5.9470005,5.9490004,5.458,0.48900002,0.155,1.179,0.92200005,0.18100001,5.643,6.248,0.0,0.3,GP_observed,stoch
13.0,4.4700003,4.4690003,4.3820004,0.08800001,0.072000004,0.48100004,0.38300002,0.179,4.333,4.6130004,1.0,0.89400005,Linear_3S,dynamic
13.0,4.4100003,4.4090004,4.3820004,0.028,0.091000006,0.53300005,0.40300003,0.17300001,4.2330003,4.59,1.0,0.846,GP_3S,dynamic
13.0,5.3770003,5.3760004,5.458,-0.081,0.095000006,0.51500005,0.39900002,0.081,5.19,5.5660005,1.0,0.8880001,Linear_3S,stoch
13.0,5.077,5.0810003,5.458,-0.381,0.136,0.96000004,0.57600003,0.09900001,4.8,5.333,0.0,0.85400003,GP_3S,stoch
13.0,4.543,4.543,4.3820004,0.16100001,0.055000003,0.47800002,0.38900003,0.19700001,4.433,4.6520004,0.0,0.30400002,Linear_1S,dynamic
13.0,4.651,4.651,4.3820004,0.26900002,0.087000005,0.60800004,0.48600003,0.266,4.4830003,4.8230004,0.0,0.47000003,GP_1S,dynamic
13.0,5.544,5.544,5.458,0.086,0.076000005,0.47200003,0.38200003,0.08400001,5.394,5.6930003,1.0,0.282,Linear_1S,stoch
