idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
48.0,1.072,1.0710001,1.0840001,-0.012,0.033,0.059000004,0.045,1.006,1.1370001,1.0,1.0,Linear_oracle,dynamic
48.0,1.0370001,1.0370001,1.0840001,-0.047000002,0.044000003,0.15,0.074,0.952,1.126,1.0,0.99600005,GP_oracle,dynamic
48.0,3.6440003,3.6430001,3.68,-0.036000002,0.11000001,0.052,0.037,3.4250002,3.8610003,1.0,1.0,Linear_oracle,stoch
48.0,3.4550002,3.456,3.68,-0.22500001,0.163,0.39900002,0.22500001,3.131,3.772,1.0,0.984,GP_oracle,stoch
48.0,0.69000006,0.69000006,1.0840001,-0.39400002,0.055000003,0.51600003,0.42100003,0.58000004,0.8,0.0,0.18400002,Linear_observed,dynamic
48.0,0.48600003,0.485,1.0840001,-0.59800005,0.07,0.694,0.61800003,0.351,0.62200004,0.0,0.14400001,GP_observed,dynamic
48.0,2.2770002,2.2770002,3.68,-1.4030001,0.17,1.6,1.4030001,1.9410001,2.6130002,0.0,0.024,Linear_observed,stoch
48.0,2.713,2.7120001,3.68,-0.96700007,0.202,1.5070001,1.3050001,2.3130002,3.1100001,0.0,0.266,GP_observed,stoch
48.0,0.96000004,0.95900005,1.0840001,-0.124000005,0.046000004,0.27100003,0.21000001,0.874,1.0550001,0.0,0.87600005,Linear_3S,dynamic
48.0,4.2860003,4.288,1.0840001,3.2020001,0.097,3.6750002,3.2020001,4.0940003,4.4690003,0.0,0.44200003,GP_3S,dynamic
48.0,3.1950002,3.1910002,3.68,-0.485,0.141,0.58000004,0.49600002,2.9350002,3.4800003,0.0,0.572,Linear_3S,stoch
48.0,2.4840002,2.4870002,3.68,-1.1960001,0.238,1.3180001,1.1960001,2.0070002,2.936,0.0,0.22800002,GP_3S,stoch
48.0,1.0940001,1.095,1.0840001,0.010000001,0.040000003,0.23900001,0.18900001,1.016,1.174,1.0,0.27600002,Linear_1S,dynamic
48.0,1.0530001,1.054,1.0840001,-0.031000001,0.07,0.31500003,0.22500001,0.91200006,1.1910001,1.0,0.544,GP_1S,dynamic
48.0,3.6230001,3.624,3.68,-0.057000004,0.13000001,0.273,0.21000001,3.3700001,3.8810003,1.0,0.69600004,Linear_1S,stoch
48.0,3.4110003,3.4160001,3.68,-0.26900002,0.25100002,0.665,0.37100002,2.904,3.897,1.0,0.88000005,GP_1S,stoch
103.0,1.016,1.016,1.057,-0.041,0.031000001,0.047000002,0.042000003,0.95500004,1.0760001,1.0,1.0,Linear_oracle,dynamic
103.0,0.984,0.98600006,1.057,-0.07300001,0.037,0.178,0.074,0.90700006,1.054,0.0,0.952,GP_oracle,dynamic
103.0,3.7670002,3.7680001,3.9170003,-0.15,0.11100001,0.158,0.149,3.5470002,3.9870002,1.0,1.0,Linear_oracle,stoch
103.0,3.5730002,3.5760002,3.9170003,-0.344,0.156,0.54700005,0.34300002,3.2630002,3.8730001,0.0,0.89400005,GP_oracle,stoch
103.0,0.71000004,0.711,1.057,-0.347,0.054,0.46500003,0.381,0.60400003,0.81600004,0.0,0.19600001,Linear_observed,dynamic
103.0,0.47200003,0.47200003,1.057,-0.58500004,0.059000004,0.711,0.63500005,0.35300002,0.58900005,0.0,0.120000005,GP_observed,dynamic
103.0,2.5500002,2.552,3.9170003,-1.3670001,0.18300001,1.5690001,1.3670001,2.1950002,2.9060001,0.0,0.036000002,Linear_observed,stoch
103.0,2.8390002,2.8370001,3.9170003,-1.0780001,0.19800001,1.659,1.4020001,2.453,3.2300003,0.0,0.286,GP_observed,stoch
103.0,0.92300004,0.92200005,1.057,-0.134,0.041,0.272,0.21200001,0.845,1.008,0.0,0.882,Linear_3S,dynamic
103.0,4.756,4.7580004,1.057,3.6990001,0.11800001,4.1400003,3.6990001,4.5160003,4.9810004,0.0,0.34600002,GP_3S,dynamic
103.0,3.41,3.4050002,3.9170003,-0.507,0.13800001,0.595,0.513,3.1510003,3.6970003,0.0,0.52000004,Linear_3S,stoch
103.0,2.5870001,2.585,3.9170003,-1.33,0.23300001,1.483,1.33,2.134,3.0460002,0.0,0.34800002,GP_3S,stoch
103.0,1.0250001,1.0250001,1.057,-0.032,0.036000002,0.23500001,0.18400002,0.95400006,1.0960001,1.0,0.268,Linear_1S,dynamic
103.0,1.006,1.005,1.057,-0.051000003,0.064,0.37300003,0.259,0.88000005,1.138,1.0,0.54200006,GP_1S,dynamic
103.0,3.775,3.7740002,3.9170003,-0.142,0.12900001,0.31,0.245,3.519,4.0280004,1.0,0.58000004,Linear_1S,stoch
103.0,3.5170002,3.5260003,3.9170003,-0.4,0.26200002,0.83400005,0.47700003,2.973,4.0150003,1.0,0.84200007,GP_1S,stoch
158.0,0.82900006,0.82900006,0.809,0.020000001,0.022000002,0.041,0.020000001,0.785,0.873,1.0,1.0,Linear_oracle,dynamic
158.0,0.79600006,0.79600006,0.809,-0.013,0.032,0.149,0.056,0.73200005,0.86,1.0,0.998,GP_oracle,dynamic
158.0,3.8950002,3.8950002,3.8070002,0.08800001,0.115,0.089,0.08800001,3.6690001,4.122,1.0,1.0,Linear_oracle,stoch
158.0,3.7740002,3.7710001,3.8070002,-0.033,0.179,0.395,0.17,3.4280002,4.1330004,1.0,0.98800004,GP_oracle,stoch
158.0,0.638,0.63900006,0.809,-0.171,0.05,0.365,0.252,0.541,0.73700005,0.0,0.34800002,Linear_observed,dynamic
158.0,0.455,0.455,0.809,-0.354,0.060000002,0.46100003,0.38200003,0.33800003,0.573,0.0,0.272,GP_observed,dynamic
158.0,2.3160002,2.318,3.8070002,-1.491,0.18100001,1.6860001,1.491,1.9650002,2.6750002,0.0,0.016,Linear_observed,stoch
158.0,2.5870001,2.584,3.8070002,-1.22,0.22200002,1.7010001,1.4100001,2.1550002,3.028,0.0,0.33800003,GP_observed,stoch
158.0,0.74200004,0.74100006,0.809,-0.067,0.032,0.18300001,0.141,0.68200004,0.808,0.0,0.882,Linear_3S,dynamic
158.0,4.5600004,4.5620003,0.809,3.7510002,0.11000001,4.221,3.7510002,4.341,4.767,0.0,0.35200003,GP_3S,dynamic
158.0,3.3700001,3.3660002,3.8070002,-0.437,0.149,0.53300005,0.453,3.0960002,3.676,0.0,0.648,Linear_3S,stoch
158.0,2.525,2.525,3.8070002,-1.2820001,0.257,1.3700001,1.2830001,2.02,3.019,0.0,0.22800002,GP_3S,stoch
158.0,0.823,0.822,0.809,0.014,0.027,0.17,0.135,0.76900005,0.87600005,1.0,0.296,Linear_1S,dynamic
158.0,0.771,0.772,0.809,-0.038000003,0.045,0.273,0.179,0.679,0.864,1.0,0.518,GP_1S,dynamic
158.0,3.8000002,3.7990003,3.8070002,-0.007,0.13800001,0.275,0.21700001,3.5300002,4.07,1.0,0.69000006,Linear_1S,stoch
158.0,3.5530002,3.5560002,3.8070002,-0.254,0.279,0.638,0.37600002,2.9900002,4.096,1.0,0.90800005,GP_1S,stoch
213.0,0.897,0.897,0.93000007,-0.033,0.027,0.057000004,0.033,0.84300005,0.95100003,1.0,1.0,Linear_oracle,dynamic
213.0,0.85300004,0.855,0.93000007,-0.07700001,0.038000003,0.115,0.079,0.768,0.92200005,0.0,0.97,GP_oracle,dynamic
213.0,3.7200003,3.719,3.8600001,-0.14,0.11000001,0.143,0.141,3.5030003,3.9370003,1.0,1.0,Linear_oracle,stoch
213.0,3.4190001,3.4190001,3.8600001,-0.441,0.16600001,0.48100004,0.441,3.0870001,3.7380002,0.0,0.38200003,GP_oracle,stoch
213.0,0.62,0.62,0.93000007,-0.31,0.049000002,0.41300002,0.33800003,0.52400005,0.71500003,0.0,0.186,Linear_observed,dynamic
213.0,0.47200003,0.47300002,0.93000007,-0.45800003,0.054,0.58100003,0.51000005,0.36600003,0.578,0.0,0.164,GP_observed,dynamic
213.0,2.5770001,2.5770001,3.8600001,-1.2830001,0.19000001,1.488,1.284,2.203,2.9490001,0.0,0.052,Linear_observed,stoch
213.0,2.9050002,2.903,3.8600001,-0.95500004,0.22800002,1.4940001,1.289,2.4650002,3.3520002,0.0,0.312,GP_observed,stoch
213.0,0.83100003,0.83000004,0.93000007,-0.09900001,0.038000003,0.23200001,0.18100001,0.76000005,0.90800005,0.0,0.91800004,Linear_3S,dynamic
213.0,4.793,4.795,0.93000007,3.8630002,0.113000005,4.268,3.8620002,4.565,5.0080004,0.0,0.27600002,GP_3S,dynamic
213.0,3.3990002,3.397,3.8600001,-0.46100003,0.136,0.545,0.47100002,3.141,3.6790001,0.0,0.634,Linear_3S,stoch
213.0,2.598,2.598,3.8600001,-1.2620001,0.20600002,1.4210001,1.263,2.1920002,3.0040002,0.0,0.43,GP_3S,stoch
213.0,0.92300004,0.92300004,0.93000007,-0.007,0.032,0.21000001,0.16700001,0.86,0.98700005,1.0,0.252,Linear_1S,dynamic
213.0,0.8880001,0.887,0.93000007,-0.042000003,0.052,0.335,0.23600002,0.786,0.99300003,1.0,0.48600003,GP_1S,dynamic
213.0,3.7570002,3.7570002,3.8600001,-0.10300001,0.127,0.28,0.21900001,3.509,4.007,1.0,0.62600005,Linear_1S,stoch
213.0,3.2580001,3.262,3.8600001,-0.60200006,0.24000001,0.90300006,0.63000005,2.7770002,3.713,0.0,0.546,GP_1S,stoch
268.0,1.266,1.266,1.2270001,0.039,0.037,0.046000004,0.042000003,1.194,1.34,1.0,1.0,Linear_oracle,dynamic
268.0,1.2160001,1.2160001,1.2270001,-0.011000001,0.041,0.177,0.096,1.133,1.296,1.0,0.99000007,GP_oracle,dynamic
268.0,4.2900004,4.2900004,4.163,0.127,0.123,0.134,0.127,4.0490003,4.533,1.0,1.0,Linear_oracle,stoch
268.0,3.9210002,3.9270003,4.163,-0.24200001,0.19700001,0.42100003,0.25100002,3.512,4.294,1.0,0.99000007,GP_oracle,stoch
268.0,0.91800004,0.91700006,1.2270001,-0.30900002,0.063,0.47500002,0.38700002,0.795,1.042,0.0,0.20600002,Linear_observed,dynamic
268.0,0.841,0.841,1.2270001,-0.386,0.061000004,0.68100005,0.58500004,0.721,0.95900005,0.0,0.21200001,GP_observed,dynamic
268.0,2.9870002,2.986,4.163,-1.176,0.19100001,1.4030001,1.176,2.618,3.3660002,0.0,0.116000004,Linear_observed,stoch
268.0,3.4220002,3.4220002,4.163,-0.74100006,0.23400001,1.391,1.1680001,2.9620001,3.8820002,0.0,0.30400002,GP_observed,stoch
268.0,1.0660001,1.064,1.2270001,-0.16100001,0.053000003,0.30100003,0.23,0.97,1.177,0.0,0.83400005,Linear_3S,dynamic
268.0,5.3230004,5.3240004,1.2270001,4.096,0.1,4.526,4.097,5.1260004,5.5160003,0.0,0.27,GP_3S,dynamic
268.0,3.5970001,3.591,4.163,-0.56600004,0.165,0.64400005,0.57000005,3.3000002,3.9390001,0.0,0.51600003,Linear_3S,stoch
268.0,2.709,2.7080002,4.163,-1.4540001,0.24400002,1.5280001,1.4540001,2.229,3.18,0.0,0.158,GP_3S,stoch
268.0,1.2090001,1.2090001,1.2270001,-0.018000001,0.044000003,0.254,0.201,1.1220001,1.296,1.0,0.27400002,Linear_1S,dynamic
268.0,1.107,1.11,1.2270001,-0.120000005,0.059000004,0.34500003,0.26200002,0.9850001,1.2140001,0.0,0.46,GP_1S,dynamic
268.0,4.057,4.058,4.163,-0.106000006,0.143,0.296,0.23900001,3.7740002,4.341,1.0,0.64400005,Linear_1S,stoch
268.0,3.3160002,3.3270001,4.163,-0.84700006,0.28800002,0.94600004,0.85200006,2.736,3.8480003,0.0,0.32200003,GP_1S,stoch
323.0,1.11,1.11,1.0610001,0.049000002,0.032,0.057000004,0.05,1.0480001,1.174,1.0,1.0,Linear_oracle,dynamic
323.0,1.093,1.0890001,1.0610001,0.032,0.056,0.123,0.07300001,0.99500006,1.2140001,1.0,1.0,GP_oracle,dynamic
323.0,4.043,4.0420003,3.8610003,0.18200001,0.117000006,0.18900001,0.18200001,3.8130002,4.276,1.0,1.0,Linear_oracle,stoch
323.0,3.933,3.9270003,3.8610003,0.072000004,0.20700002,0.30600002,0.209,3.548,4.3580003,1.0,1.0,GP_oracle,stoch
323.0,0.694,0.694,1.0610001,-0.367,0.054,0.504,0.40300003,0.588,0.799,0.0,0.21200001,Linear_observed,dynamic
323.0,0.507,0.507,1.0610001,-0.554,0.089,0.66700006,0.56700003,0.335,0.684,0.0,0.24200001,GP_observed,dynamic
323.0,2.358,2.3590002,3.8610003,-1.503,0.17300001,1.6930001,1.5040001,2.016,2.7,0.0,0.012,Linear_observed,stoch
323.0,2.6940002,2.693,3.8610003,-1.167,0.21400002,1.572,1.32,2.2770002,3.121,0.0,0.31,GP_observed,stoch
323.0,0.94100004,0.93900007,1.0610001,-0.120000005,0.045,0.26000002,0.19900002,0.86,1.0350001,0.0,0.878,Linear_3S,dynamic
323.0,4.602,4.6010003,1.0610001,3.5410001,0.089,4.018,3.5410001,4.431,4.774,0.0,0.38200003,GP_3S,dynamic
323.0,3.4320002,3.426,3.8610003,-0.42900002,0.156,0.518,0.441,3.15,3.7610002,0.0,0.698,Linear_3S,stoch
323.0,2.6350002,2.64,3.8610003,-1.2260001,0.28,1.33,1.2260001,2.0760002,3.17,0.0,0.266,GP_3S,stoch
323.0,1.0830001,1.0830001,1.0610001,0.022000002,0.037,0.23,0.18200001,1.011,1.156,1.0,0.28800002,Linear_1S,dynamic
323.0,1.0500001,1.0480001,1.0610001,-0.011000001,0.079,0.36200002,0.24900001,0.89500004,1.2140001,1.0,0.586,GP_1S,dynamic
323.0,3.9550002,3.956,3.8610003,0.094000004,0.136,0.28100002,0.22900002,3.69,4.224,1.0,0.62,Linear_1S,stoch
323.0,3.8000002,3.798,3.8610003,-0.061000004,0.324,0.72300005,0.42600003,3.164,4.459,1.0,0.8880001,GP_1S,stoch
378.0,1.3470001,1.3470001,1.3920001,-0.045,0.043,0.062000003,0.045,1.263,1.4310001,1.0,1.0,Linear_oracle,dynamic
378.0,1.2820001,1.2830001,1.3920001,-0.11000001,0.057000004,0.40800002,0.15400001,1.1650001,1.391,0.0,0.92,GP_oracle,dynamic
378.0,3.5850003,3.5850003,3.7050002,-0.120000005,0.113000005,0.123,0.120000005,3.364,3.8060002,1.0,1.0,Linear_oracle,stoch
378.0,3.381,3.3830001,3.7050002,-0.324,0.15100001,0.683,0.323,3.081,3.6690001,0.0,0.91400003,GP_oracle,stoch
378.0,0.96300006,0.96400005,1.3920001,-0.42900002,0.076000005,0.582,0.46800002,0.81500006,1.113,0.0,0.208,Linear_observed,dynamic
