idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
12.0,5.0540004,5.0540004,5.097,-0.043,0.051000003,0.076000005,0.069000006,0.033,4.953,5.157,1.0,1.0,Linear_oracle,dynamic
12.0,4.9550004,4.9540005,5.097,-0.142,0.067,0.47100002,0.23200001,0.09,4.826,5.084,0.0,0.93600005,GP_oracle,dynamic
12.0,5.7530003,5.7530003,5.7900004,-0.037,0.063,0.065000005,0.052,0.012,5.63,5.879,1.0,1.0,Linear_oracle,stoch
12.0,5.589,5.59,5.7900004,-0.201,0.079,0.791,0.316,0.044000003,5.4300003,5.742,0.0,0.90000004,GP_oracle,stoch
12.0,4.27,4.27,5.097,-0.827,0.066,1.46,0.99700004,0.27100003,4.138,4.3970003,0.0,0.18400002,Linear_observed,dynamic
12.0,4.096,4.096,5.097,-1.001,0.101,1.7010001,1.3060001,0.41400003,3.8940003,4.293,0.0,0.256,GP_observed,dynamic
12.0,5.2910004,5.2900004,5.7900004,-0.499,0.109000005,1.45,0.975,0.16600001,5.078,5.504,0.0,0.21800001,Linear_observed,stoch
12.0,6.4100003,6.4090004,5.7900004,0.62,0.21200001,1.3900001,1.116,0.20600002,5.9960003,6.8280005,0.0,0.30200002,GP_observed,stoch
12.0,4.952,4.951,5.097,-0.14500001,0.076000005,0.573,0.448,0.13100001,4.8050003,5.105,1.0,0.89000005,Linear_3S,dynamic
12.0,4.7260003,4.7260003,5.097,-0.37100002,0.093,0.79700005,0.574,0.192,4.5410004,4.907,0.0,0.86800003,GP_3S,dynamic
12.0,5.597,5.5950003,5.7900004,-0.193,0.091000006,0.55300003,0.42700002,0.076000005,5.4170003,5.78,0.0,0.86800003,Linear_3S,stoch
12.0,5.276,5.2790003,5.7900004,-0.514,0.124000005,1.174,0.69000006,0.10700001,5.0210004,5.51,0.0,0.83400005,GP_3S,stoch
12.0,5.071,5.071,5.097,-0.026,0.059000004,0.513,0.409,0.123,4.9550004,5.1870003,1.0,0.312,Linear_1S,dynamic
12.0,4.966,4.966,5.097,-0.13100001,0.085,0.75100005,0.528,0.202,4.7990003,5.1330004,1.0,0.45200002,GP_1S,dynamic
12.0,5.7980003,5.7970004,5.7900004,0.008,0.074,0.462,0.36900002,0.07,5.6510005,5.9440002,1.0,0.27800003,Linear_1S,stoch
12.0,5.6200004,5.623,5.7900004,-0.17,0.10700001,1.1220001,0.661,0.105000004,5.4030004,5.827,1.0,0.42000002,GP_1S,stoch
67.0,5.5690002,5.5680003,5.505,0.064,0.057000004,0.115,0.078,0.016,5.4560003,5.6800003,1.0,1.0,Linear_oracle,dynamic
67.0,5.4540005,5.4540005,5.505,-0.051000003,0.078,0.36100003,0.18,0.048,5.2990003,5.6060004,1.0,0.97200006,GP_oracle,dynamic
67.0,6.129,6.129,6.043,0.086,0.07,0.127,0.089,0.013,5.992,6.2650003,1.0,1.0,Linear_oracle,stoch
67.0,5.931,5.933,6.043,-0.112,0.096,0.47100002,0.22100002,0.031000001,5.735,6.1130004,1.0,0.95600003,GP_oracle,stoch
67.0,4.722,4.722,5.505,-0.78300005,0.064,1.4350001,0.99300003,0.23200001,4.596,4.846,0.0,0.186,Linear_observed,dynamic
67.0,4.8500004,4.8500004,5.505,-0.65500003,0.101,1.552,1.2390001,0.31,4.651,5.043,0.0,0.24200001,GP_observed,dynamic
67.0,5.564,5.563,6.043,-0.47900003,0.104,1.386,0.99100006,0.165,5.361,5.767,0.0,0.194,Linear_observed,stoch
67.0,6.4160004,6.4170003,6.043,0.37300003,0.19900002,1.3330001,1.062,0.18300001,6.0330005,6.814,1.0,0.256,GP_observed,stoch
67.0,5.3970003,5.3960004,5.505,-0.108,0.082,0.546,0.423,0.10300001,5.2400002,5.5600004,1.0,0.91200006,Linear_3S,dynamic
67.0,5.168,5.1710005,5.505,-0.337,0.115,0.80700004,0.572,0.128,4.9360003,5.3880005,0.0,0.892,GP_3S,dynamic
67.0,5.8830004,5.8820004,6.043,-0.16000001,0.097,0.531,0.416,0.072000004,5.6940002,6.0730004,1.0,0.88600004,Linear_3S,stoch
67.0,5.5820003,5.5870004,6.043,-0.46100003,0.14500001,1.052,0.66400003,0.098000005,5.282,5.853,0.0,0.84400004,GP_3S,stoch
67.0,5.584,5.585,5.505,0.079,0.067,0.507,0.404,0.102000006,5.453,5.715,1.0,0.34800002,Linear_1S,dynamic
67.0,5.361,5.3630004,5.505,-0.14400001,0.097,0.69200003,0.49800003,0.120000005,5.1660004,5.5470004,1.0,0.52400005,GP_1S,dynamic
67.0,6.1610003,6.162,6.043,0.11800001,0.083000004,0.485,0.386,0.071,5.997,6.3240004,1.0,0.30600002,Linear_1S,stoch
67.0,5.8500004,5.8550005,6.043,-0.193,0.12200001,0.87500006,0.577,0.09,5.5920005,6.076,1.0,0.45200002,GP_1S,stoch
122.0,4.2400002,4.2400002,4.1990004,0.041,0.048,0.074,0.057000004,0.029000001,4.145,4.333,1.0,1.0,Linear_oracle,dynamic
122.0,4.137,4.137,4.1990004,-0.062000003,0.065000005,0.38500002,0.21000001,0.119,4.0080004,4.2650003,1.0,0.8880001,GP_oracle,dynamic
122.0,5.6320004,5.6320004,5.5730004,0.059000004,0.075,0.064,0.059000004,0.013,5.4810004,5.7770004,1.0,1.0,Linear_oracle,stoch
122.0,5.5340004,5.5360003,5.5730004,-0.039,0.105000004,0.75600004,0.337,0.055000003,5.321,5.735,1.0,0.882,GP_oracle,stoch
122.0,3.561,3.5600002,4.1990004,-0.638,0.076000005,1.386,0.85300004,0.26200002,3.41,3.7080002,0.0,0.264,Linear_observed,dynamic
122.0,2.901,2.9,4.1990004,-1.2980001,0.142,2.263,1.705,0.75200003,2.6220002,3.1810002,0.0,0.25800002,GP_observed,dynamic
122.0,4.7180004,4.7180004,5.5730004,-0.855,0.112,1.5510001,1.0350001,0.179,4.5,4.938,0.0,0.23200001,Linear_observed,stoch
122.0,6.1140003,6.1130004,5.5730004,0.541,0.19600001,1.4130001,1.0830001,0.20700002,5.7300005,6.4960003,0.0,0.34,GP_observed,stoch
122.0,4.1790004,4.178,4.1990004,-0.020000001,0.07,0.483,0.381,0.15900001,4.046,4.3180003,1.0,0.90400004,Linear_3S,dynamic
122.0,3.982,3.9810002,4.1990004,-0.21700001,0.080000006,0.67800003,0.50100005,0.21700001,3.8260002,4.1400003,0.0,0.772,GP_3S,dynamic
122.0,5.334,5.333,5.5730004,-0.23900001,0.10300001,0.574,0.44000003,0.081,5.1320004,5.5400004,0.0,0.85400003,Linear_3S,stoch
122.0,5.0400004,5.043,5.5730004,-0.53300005,0.14400001,1.171,0.702,0.11400001,4.749,5.314,0.0,0.86200005,GP_3S,stoch
122.0,4.2330003,4.2330003,4.1990004,0.034,0.053000003,0.446,0.36200002,0.156,4.1280003,4.335,1.0,0.35000002,Linear_1S,dynamic
122.0,4.1280003,4.129,4.1990004,-0.071,0.076000005,0.642,0.46800002,0.22000001,3.9780002,4.275,1.0,0.49400002,GP_1S,dynamic
122.0,5.531,5.532,5.5730004,-0.042000003,0.08400001,0.47800002,0.38000003,0.075,5.366,5.695,1.0,0.32000002,Linear_1S,stoch
122.0,5.459,5.4610004,5.5730004,-0.11400001,0.132,1.049,0.64000005,0.113000005,5.1940002,5.715,1.0,0.45200002,GP_1S,stoch
177.0,5.1590004,5.1590004,5.2130003,-0.054,0.059000004,0.079,0.056,0.013,5.043,5.275,1.0,1.0,Linear_oracle,dynamic
177.0,5.076,5.076,5.2130003,-0.13700001,0.078,0.527,0.215,0.085,4.9230003,5.227,1.0,0.92800003,GP_oracle,dynamic
177.0,5.846,5.846,5.9230003,-0.07700001,0.076000005,0.097,0.07700001,0.012,5.6970005,5.9960003,1.0,1.0,Linear_oracle,stoch
177.0,5.6940002,5.6940002,5.9230003,-0.22900002,0.096,0.791,0.303,0.038000003,5.505,5.8830004,0.0,0.88400006,GP_oracle,stoch
177.0,4.329,4.329,5.2130003,-0.88400006,0.066,1.5020001,1.064,0.37500003,4.2000003,4.458,0.0,0.156,Linear_observed,dynamic
177.0,4.4290004,4.4290004,5.2130003,-0.78400004,0.10700001,1.5890001,1.258,0.45800003,4.222,4.6400003,0.0,0.23400001,GP_observed,dynamic
177.0,5.3490005,5.348,5.9230003,-0.574,0.11800001,1.419,1.0150001,0.17600001,5.1190004,5.5800004,0.0,0.21800001,Linear_observed,stoch
177.0,6.2060003,6.208,5.9230003,0.28300002,0.193,1.348,1.059,0.18100001,5.8180003,6.5820003,1.0,0.29200003,GP_observed,stoch
177.0,4.9820004,4.98,5.2130003,-0.231,0.083000004,0.633,0.48800004,0.2,4.8180003,5.1480002,0.0,0.86200005,Linear_3S,dynamic
177.0,4.793,4.793,5.2130003,-0.42000002,0.1,0.855,0.59900004,0.24100001,4.5950003,4.9890003,0.0,0.832,GP_3S,dynamic
177.0,5.551,5.55,5.9230003,-0.372,0.10300001,0.65800005,0.50200003,0.08400001,5.346,5.756,0.0,0.8,Linear_3S,stoch
177.0,5.281,5.2830005,5.9230003,-0.642,0.124000005,1.151,0.73300004,0.11000001,5.032,5.518,0.0,0.81200004,GP_3S,stoch
177.0,5.102,5.102,5.2130003,-0.11100001,0.067,0.531,0.42200002,0.19700001,4.9690003,5.234,1.0,0.298,Linear_1S,dynamic
177.0,5.004,5.004,5.2130003,-0.209,0.095000006,0.768,0.541,0.26200002,4.815,5.188,0.0,0.51600003,GP_1S,dynamic
177.0,5.7440004,5.7450004,5.9230003,-0.179,0.086,0.497,0.386,0.07,5.5740004,5.9140005,0.0,0.35000002,Linear_1S,stoch
177.0,5.563,5.564,5.9230003,-0.36,0.116000004,1.013,0.601,0.09200001,5.333,5.7860003,0.0,0.504,GP_1S,stoch
232.0,5.3420005,5.3420005,5.28,0.062000003,0.056,0.097,0.07,0.016,5.2330003,5.451,1.0,1.0,Linear_oracle,dynamic
232.0,5.3240004,5.3240004,5.28,0.044000003,0.071,0.41200003,0.24200001,0.109000005,5.182,5.464,1.0,0.786,GP_oracle,dynamic
232.0,6.0880003,6.0880003,5.999,0.089,0.068,0.117000006,0.089,0.014,5.9550004,6.221,1.0,1.0,Linear_oracle,stoch
232.0,5.9550004,5.9560003,5.999,-0.044000003,0.08800001,0.606,0.31500003,0.05,5.781,6.1270003,1.0,0.754,GP_oracle,stoch
232.0,4.414,4.414,5.28,-0.86600006,0.071,1.47,1.023,0.287,4.274,4.5530005,0.0,0.246,Linear_observed,dynamic
232.0,4.066,4.0670004,5.28,-1.2140001,0.117000006,2.0530002,1.621,0.48400003,3.8350003,4.296,0.0,0.23600002,GP_observed,dynamic
232.0,5.3690004,5.368,5.999,-0.63000005,0.109000005,1.5280001,1.0120001,0.163,5.157,5.584,0.0,0.23400001,Linear_observed,stoch
232.0,6.0990005,6.0990005,5.999,0.1,0.19800001,1.317,0.90900004,0.155,5.7060003,6.4890003,1.0,0.39400002,GP_observed,stoch
232.0,5.1930003,5.1920004,5.28,-0.087000005,0.081,0.56,0.439,0.132,5.0360003,5.355,1.0,0.90400004,Linear_3S,dynamic
232.0,5.0690002,5.0690002,5.28,-0.21100001,0.10300001,0.69900006,0.509,0.163,4.866,5.269,0.0,0.874,GP_3S,dynamic
232.0,5.8170004,5.8160005,5.999,-0.18200001,0.095000006,0.544,0.42600003,0.074,5.629,6.0060005,1.0,0.878,Linear_3S,stoch
232.0,5.5360003,5.5410004,5.999,-0.46300003,0.134,1.011,0.651,0.102000006,5.2570004,5.782,0.0,0.822,GP_3S,stoch
232.0,5.3380003,5.3380003,5.28,0.058000002,0.068,0.521,0.41700003,0.126,5.2040005,5.4700003,1.0,0.31800002,Linear_1S,dynamic
232.0,5.3,5.3,5.28,0.020000001,0.094000004,0.67300004,0.5,0.171,5.1150002,5.486,1.0,0.536,GP_1S,dynamic
232.0,6.0330005,6.0330005,5.999,0.034,0.083000004,0.46400002,0.37,0.068,5.8690004,6.1970005,1.0,0.326,Linear_1S,stoch
232.0,5.827,5.828,5.999,-0.172,0.117000006,0.92200005,0.592,0.097,5.5920005,6.0540004,1.0,0.47200003,GP_1S,stoch
287.0,5.0800004,5.0800004,5.111,-0.031000001,0.055000003,0.07,0.055000003,0.013,4.973,5.1870003,1.0,1.0,Linear_oracle,dynamic
287.0,4.9820004,4.9810004,5.111,-0.12900001,0.069000006,0.57600003,0.245,0.053000003,4.8450003,5.116,1.0,0.90800005,GP_oracle,dynamic
287.0,5.7130003,5.7130003,5.756,-0.043,0.067,0.063,0.051000003,0.010000001,5.583,5.8430004,1.0,1.0,Linear_oracle,stoch
