idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
46,2.749,2.749,2.7180002,0.031000001,0.047000002,0.078,0.128,0.062000003,0.101,0.74,2.6560001,2.8430002,1,1,Linear_oracle,dynamic
46,2.736,2.736,2.7180002,0.018000001,0.063,0.24200001,0.324,0.127,0.2,0.35700002,2.6120002,2.861,1,0.99600005,GP_oracle,dynamic
46,3.252,3.2510002,3.239,0.013,0.052,0.061000004,0.108,0.046000004,0.079,0.038000003,3.1510003,3.3550003,1,1,Linear_oracle,stoch
46,3.233,3.233,3.239,-0.006,0.054,0.23600002,0.30100003,0.120000005,0.171,0.16100001,3.1260002,3.3370001,1,0.99200004,GP_oracle,stoch
46,2.4490001,2.4490001,2.7180002,-0.26900002,0.068,0.99100006,0.9990001,0.74200004,0.748,4.1790004,2.3160002,2.581,0,0.19000001,Linear_observed,dynamic
46,2.049,2.0470002,2.7180002,-0.669,0.178,1.4770001,1.5220001,1.169,1.194,5.314,1.7030001,2.397,0,0.32200003,GP_observed,dynamic
46,2.9980001,2.9980001,3.239,-0.24100001,0.083000004,1.0960001,1.1040001,0.772,0.77900004,0.4,2.8360002,3.1610003,0,0.23200001,Linear_observed,stoch
46,3.5200002,3.5160003,3.239,0.28100002,0.21200001,1.09,1.1700001,0.79200006,0.85400003,0.56100005,3.108,3.936,1,0.48400003,GP_observed,stoch
46,2.703,2.7040002,2.7180002,-0.015000001,0.068,0.565,0.67200005,0.44400004,0.53000003,3.4650002,2.571,2.8360002,1,0.78200006,Linear_3S,dynamic
46,3.1710002,3.1710002,3.239,-0.068,0.075,0.578,0.684,0.44700003,0.53300005,0.30200002,3.0270002,3.3190002,1,0.776,Linear_3S,stoch
46,2.6880002,2.687,2.7180002,-0.030000001,0.086,0.60200006,0.739,0.47100002,0.578,3.381,2.523,2.8560002,1,0.822,GP_3S,dynamic
46,3.157,3.1560001,3.239,-0.082,0.07700001,0.595,0.731,0.462,0.56200004,0.354,3.009,3.311,1,0.81200004,GP_3S,stoch
46,2.7710001,2.7700002,2.7180002,0.053000003,0.055000003,0.497,0.51100004,0.39600003,0.40600002,3.0370002,2.663,2.877,1,0.33600003,Linear_1S,dynamic
