idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
11.0,0.83100003,0.83100003,0.83100003,0.0,0.025,0.025,0.049000002,0.020000001,0.028,0.024,0.037,0.001,0.002,0.78400004,0.88000005,1.0,1.0,Linear_oracle,dynamic
11.0,0.8,0.80100006,0.83100003,-0.031000001,0.028,0.041,0.256,0.034,0.1,0.041,0.13900001,0.002,0.052,0.74600005,0.855,1.0,0.934,GP_oracle,dynamic
11.0,2.6130002,2.6120002,2.6120002,0.001,0.07700001,0.07700001,0.087000005,0.062000003,0.064,0.024,0.024,0.001,0.001,2.4640002,2.765,1.0,1.0,Linear_oracle,stoch
11.0,2.4780002,2.479,2.6120002,-0.134,0.083000004,0.157,0.56200004,0.13700001,0.21700001,0.053000003,0.069000006,0.004,0.015000001,2.3130002,2.64,1.0,0.9620001,GP_oracle,stoch
11.0,0.514,0.513,0.83100003,-0.317,0.047000002,0.32000002,0.47800002,0.317,0.356,0.38200003,743.95404,0.149,12052070.0,0.423,0.606,0.0,0.23200001,Linear_observed,dynamic
11.0,0.356,0.356,0.83100003,-0.47500002,0.076000005,0.48100004,0.647,0.47500002,0.508,0.572,921.37103,0.335,25127278.0,0.209,0.505,0.0,0.36800003,GP_observed,dynamic
11.0,1.5460001,1.5450001,2.6120002,-1.0660001,0.125,1.0730001,1.3060001,1.065,1.074,0.40800002,0.372,0.16900001,0.16600001,1.3010001,1.7930001,0.0,0.11000001,Linear_observed,stoch
11.0,1.917,1.917,2.6120002,-0.69500005,0.14600001,0.71000004,1.3750001,0.694,1.0990001,0.266,0.40800002,0.074,0.22200002,1.626,2.204,0.0,0.27,GP_observed,stoch
11.0,0.66400003,0.66300005,0.83100003,-0.16700001,0.038000003,0.171,0.37500003,0.16700001,0.282,0.201,1255.972,0.042000003,42212280.0,0.591,0.74100006,0.0,0.82000005,Linear_3S,dynamic
11.0,2.117,2.115,2.6120002,-0.49500003,0.10700001,0.507,0.735,0.49500003,0.582,0.19000001,0.208,0.038000003,0.059000004,1.9110001,2.331,0.0,0.60200006,Linear_3S,stoch
11.0,0.643,0.642,0.83100003,-0.18800001,0.045,0.193,0.45200002,0.18800001,0.321,0.22600001,1029.1831,0.054,36341784.0,0.55600005,0.73200005,0.0,0.90200007,GP_3S,dynamic
11.0,2.003,2.002,2.6120002,-0.609,0.119,0.62100005,0.91800004,0.609,0.70600003,0.23300001,0.25500003,0.057000004,0.089,1.771,2.239,0.0,0.804,GP_3S,stoch
11.0,0.823,0.822,0.83100003,-0.008,0.031000001,0.032,0.27,0.026,0.20700002,0.031000001,1915.6681,0.001,60920156.0,0.762,0.88400006,1.0,0.216,Linear_1S,dynamic
11.0,0.8,0.80200005,0.83100003,-0.031000001,0.043,0.053000003,0.367,0.042000003,0.24900001,0.05,1975.0881,0.004,65591456.0,0.71000004,0.878,1.0,0.564,GP_1S,dynamic
11.0,2.628,2.6260002,2.6120002,0.016,0.09900001,0.1,0.39900002,0.080000006,0.312,0.030000001,0.128,0.001,0.028,2.434,2.822,1.0,0.39800003,Linear_1S,stoch
