idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
11.0,2.6230001,2.6220002,2.582,0.041,0.049000002,0.072000004,0.126,0.052,0.095000006,0.054,2.5270002,2.716,1.0,1.0,Linear_oracle,dynamic
11.0,2.5860002,2.5860002,2.582,0.004,0.061000004,0.595,0.64000005,0.259,0.29700002,0.33800003,2.4650002,2.706,1.0,0.83800006,GP_oracle,dynamic
11.0,3.2500002,3.2500002,3.2080002,0.042000003,0.060000002,0.056,0.113000005,0.049000002,0.085,0.021000002,3.1320002,3.367,1.0,1.0,Linear_oracle,stoch
11.0,3.1490002,3.1480002,3.2080002,-0.059000004,0.071,0.61700004,0.66200006,0.26500002,0.29700002,0.126,3.0080001,3.288,1.0,0.81000006,GP_oracle,stoch
11.0,2.232,2.232,2.582,-0.35000002,0.061000004,1.0580001,1.065,0.762,0.76900005,1.5460001,2.1130002,2.352,0.0,0.2,Linear_observed,dynamic
11.0,1.6930001,1.695,2.582,-0.88900006,0.13800001,1.692,1.7210001,1.292,1.307,3.976,1.4200001,1.9580001,0.0,0.23,GP_observed,dynamic
11.0,2.5960002,2.5960002,3.2080002,-0.61200005,0.087000005,1.2750001,1.281,0.897,0.90400004,0.36600003,2.426,2.7670002,0.0,0.202,Linear_observed,stoch
11.0,2.8400002,2.8430002,3.2080002,-0.36800003,0.30400002,1.3700001,1.4690001,0.92800003,0.994,0.45100003,2.2340002,3.4410002,1.0,0.53400004,GP_observed,stoch
11.0,2.4980001,2.4970002,2.582,-0.08400001,0.072000004,0.58900005,0.702,0.46800002,0.551,1.291,2.3590002,2.6430001,1.0,0.804,Linear_3S,dynamic
11.0,3.0360003,3.0340002,3.2080002,-0.172,0.08400001,0.64400005,0.76600003,0.509,0.59800005,0.25500003,2.8750002,3.2050002,0.0,0.78800005,Linear_3S,stoch
11.0,2.4620001,2.4610002,2.582,-0.120000005,0.08400001,0.79800004,0.91600007,0.53800005,0.63000005,1.1930001,2.302,2.63,1.0,0.82400006,GP_3S,dynamic
11.0,2.9490001,2.9480002,3.2080002,-0.259,0.098000005,0.86500007,1.003,0.59800005,0.70100003,0.31,2.7580001,3.1420002,0.0,0.832,GP_3S,stoch
11.0,2.6160002,2.615,2.582,0.034,0.053000003,0.49300003,0.505,0.39600003,0.40500003,1.202,2.512,2.72,1.0,0.30200002,Linear_1S,dynamic
11.0,2.594,2.595,2.582,0.012,0.074,0.744,0.795,0.47800002,0.51000005,1.24,2.4510002,2.739,1.0,0.48400003,GP_1S,dynamic
11.0,3.2660003,3.2660003,3.2080002,0.058000002,0.069000006,0.512,0.523,0.40800002,0.416,0.23300001,3.1320002,3.4,1.0,0.268,Linear_1S,stoch
11.0,3.13,3.1350002,3.2080002,-0.078,0.11000001,0.83800006,0.901,0.55200005,0.573,0.305,2.8920002,3.3330002,1.0,0.404,GP_1S,stoch
66.0,2.815,2.8140001,2.7840002,0.031000001,0.05,0.059000004,0.12200001,0.044000003,0.09200001,0.072000004,2.7170002,2.9150002,1.0,1.0,Linear_oracle,dynamic
66.0,2.742,2.7410002,2.7840002,-0.042000003,0.066,0.41200003,0.48200002,0.16000001,0.231,0.21100001,2.6160002,2.871,1.0,0.99200004,GP_oracle,dynamic
66.0,3.3030002,3.302,3.2660003,0.037,0.059000004,0.061000004,0.11400001,0.045,0.081,0.031000001,3.1890001,3.42,1.0,1.0,Linear_oracle,stoch
66.0,3.2180002,3.2180002,3.2660003,-0.048,0.067,0.43300003,0.49500003,0.17600001,0.22500001,0.141,3.085,3.3470001,1.0,0.9760001,GP_oracle,stoch
66.0,2.312,2.312,2.7840002,-0.47200003,0.062000003,1.0990001,1.1060001,0.80600005,0.813,1.315,2.19,2.433,0.0,0.20600002,Linear_observed,dynamic
