idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
7.0,0.67600006,0.67600006,0.68200004,-0.006,0.019000001,0.020000001,0.040000003,0.016,0.021000002,0.024,0.030000001,0.001,0.002,0.63900006,0.71300006,1.0,1.0,Linear_oracle,dynamic
7.0,0.67,0.669,0.68200004,-0.012,0.021000002,0.025,0.117000006,0.020000001,0.063,0.029000001,0.11100001,0.001,0.027,0.629,0.711,1.0,1.0,GP_oracle,dynamic
7.0,2.604,2.604,2.631,-0.027,0.07300001,0.07700001,0.08400001,0.062000003,0.064,0.024,0.024,0.001,0.001,2.463,2.7470002,1.0,1.0,Linear_oracle,stoch
7.0,2.5540001,2.555,2.631,-0.07700001,0.080000006,0.11000001,0.23300001,0.09,0.13700001,0.034,0.049000002,0.002,0.004,2.398,2.7080002,1.0,1.0,GP_oracle,stoch
7.0,0.47000003,0.47000003,0.68200004,-0.21200001,0.032,0.215,0.36800003,0.21200001,0.275,0.31100002,1644.0071,0.09900001,28828024.0,0.40500003,0.53400004,0.0,0.18400002,Linear_observed,dynamic
7.0,0.363,0.363,0.68200004,-0.319,0.065000005,0.326,0.523,0.32000002,0.40500003,0.469,2127.33,0.22900002,69625750.0,0.23500001,0.49100003,0.0,0.47200003,GP_observed,dynamic
7.0,1.7500001,1.748,2.631,-0.88100004,0.115,0.8880001,1.115,0.88000005,0.90900004,0.335,0.31500003,0.11400001,0.124000005,1.519,1.9750001,0.0,0.134,Linear_observed,stoch
7.0,1.774,1.774,2.631,-0.85700005,0.11800001,0.864,1.314,0.85600007,1.0380001,0.326,0.377,0.108,0.19000001,1.5410001,2.005,0.0,0.268,GP_observed,stoch
7.0,0.559,0.558,0.68200004,-0.123,0.035,0.12900001,0.335,0.124000005,0.25,0.18100001,2011.7361,0.036000002,61355780.0,0.49300003,0.628,0.0,0.832,Linear_3S,dynamic
7.0,2.1550002,2.154,2.631,-0.476,0.11000001,0.48800004,0.71900004,0.476,0.57500005,0.18100001,0.208,0.034,0.060000002,1.9390001,2.3720002,0.0,0.61600006,Linear_3S,stoch
7.0,0.523,0.522,0.68200004,-0.15900001,0.039,0.164,0.40800002,0.16000001,0.29000002,0.23400001,1654.9961,0.058000002,57467980.0,0.44900003,0.6,0.0,0.89400005,GP_3S,dynamic
7.0,1.9990001,1.9980001,2.631,-0.632,0.125,0.64400005,0.92100006,0.632,0.72800004,0.24000001,0.264,0.060000002,0.095000006,1.7540001,2.2470002,0.0,0.78800005,GP_3S,stoch
7.0,0.69600004,0.69600004,0.68200004,0.014,0.026,0.030000001,0.263,0.024,0.20700002,0.035,3066.768,0.002,85369896.0,0.64500004,0.74700004,1.0,0.19000001,Linear_1S,dynamic
7.0,0.698,0.698,0.68200004,0.016,0.037,0.040000003,0.321,0.032,0.24100001,0.047000002,3409.308,0.003,109055170.0,0.62700003,0.77300006,1.0,0.37800002,GP_1S,dynamic
7.0,2.684,2.6850002,2.631,0.053000003,0.101,0.11400001,0.41000003,0.09200001,0.328,0.035,0.135,0.002,0.032,2.4880002,2.88,1.0,0.374,Linear_1S,stoch
7.0,2.687,2.6850002,2.631,0.056,0.14500001,0.156,0.632,0.124000005,0.439,0.047000002,0.171,0.003,0.052,2.4060001,2.9770002,1.0,0.564,GP_1S,stoch
62.0,0.611,0.611,0.609,0.002,0.016,0.016,0.044000003,0.013,0.021000002,0.021000002,0.035,0.001,0.002,0.57900006,0.642,1.0,1.0,Linear_oracle,dynamic
62.0,0.57100004,0.572,0.609,-0.038000003,0.021000002,0.043,0.208,0.038000003,0.079,0.062000003,0.135,0.0050000004,0.057000004,0.531,0.61300004,1.0,0.97200006,GP_oracle,dynamic
62.0,2.6320002,2.631,2.6390002,-0.007,0.075,0.075,0.085,0.060000002,0.063,0.023000002,0.023000002,0.001,0.001,2.4850001,2.779,1.0,1.0,Linear_oracle,stoch
62.0,2.529,2.529,2.6390002,-0.11000001,0.082,0.13800001,0.51600003,0.117000006,0.18300001,0.045,0.054,0.003,0.011000001,2.3690002,2.6910002,1.0,0.95800006,GP_oracle,stoch
62.0,0.57600003,0.57600003,0.609,-0.033,0.040000003,0.051000003,0.25100002,0.042000003,0.186,0.069000006,2704.5361,0.007,66740468.0,0.50100005,0.65400004,1.0,0.28800002,Linear_observed,dynamic
62.0,0.455,0.455,0.609,-0.15400001,0.053000003,0.162,0.31500003,0.15400001,0.23500001,0.252,1394.7411,0.071,27374406.0,0.351,0.559,0.0,0.66200006,GP_observed,dynamic
62.0,1.9300001,1.9280001,2.6390002,-0.70900005,0.128,0.721,1.0150001,0.70900005,0.78900003,0.26900002,0.27,0.075,0.098000005,1.6850001,2.183,0.0,0.24000001,Linear_observed,stoch
62.0,2.035,2.0340002,2.6390002,-0.60400003,0.14400001,0.62200004,1.095,0.605,0.87000006,0.22900002,0.31800002,0.055000003,0.14,1.756,2.3170002,0.0,0.33800003,GP_observed,stoch
62.0,0.54200006,0.541,0.609,-0.067,0.030000001,0.07300001,0.23700002,0.067,0.17400001,0.11000001,1835.8801,0.014,40176170.0,0.48600003,0.60400003,0.0,0.87600005,Linear_3S,dynamic
62.0,2.1560001,2.1550002,2.6390002,-0.483,0.115,0.497,0.754,0.48400003,0.59400004,0.18300001,0.21000001,0.035,0.061000004,1.9310001,2.384,0.0,0.60800004,Linear_3S,stoch
62.0,0.51500005,0.514,0.609,-0.094000004,0.039,0.101,0.36400002,0.094000004,0.22600001,0.15400001,1755.659,0.028,48673020.0,0.44000003,0.596,0.0,0.9480001,GP_3S,dynamic
62.0,2.0070002,2.006,2.6390002,-0.632,0.13000001,0.646,0.97800004,0.633,0.73700005,0.24000001,0.26000002,0.060000002,0.094000004,1.7530001,2.263,0.0,0.75000006,GP_3S,stoch
62.0,0.661,0.661,0.609,0.052,0.024,0.058000002,0.18800001,0.053000003,0.15100001,0.087000005,2854.966,0.009000001,61038120.0,0.614,0.708,0.0,0.17600001,Linear_1S,dynamic
62.0,0.614,0.615,0.609,0.0050000004,0.033,0.033,0.29700002,0.027,0.19100001,0.044000003,2966.9072,0.003,67066188.0,0.549,0.67800003,1.0,0.44400004,GP_1S,dynamic
62.0,2.7220001,2.7210002,2.6390002,0.083000004,0.108,0.136,0.448,0.11000001,0.35500002,0.042000003,0.147,0.003,0.037,2.509,2.9350002,1.0,0.36200002,Linear_1S,stoch
62.0,2.63,2.628,2.6390002,-0.009000001,0.135,0.136,0.708,0.108,0.46,0.041,0.17300001,0.003,0.053000003,2.368,2.8960001,1.0,0.54,GP_1S,stoch
117.0,1.059,1.059,1.039,0.020000001,0.027,0.034,0.060000002,0.028,0.034,0.026,0.031000001,0.001,0.002,1.005,1.1120001,1.0,1.0,Linear_oracle,dynamic
117.0,1.054,1.054,1.039,0.015000001,0.029000001,0.033,0.20700002,0.026,0.093,0.025,0.102000006,0.001,0.025,0.99700004,1.1110001,1.0,0.998,GP_oracle,dynamic
117.0,2.5790002,2.5790002,2.525,0.054,0.061000004,0.082,0.087000005,0.067,0.069000006,0.027,0.027,0.001,0.001,2.459,2.7,1.0,1.0,Linear_oracle,stoch
117.0,2.552,2.552,2.525,0.027,0.066,0.072000004,0.201,0.057000004,0.109000005,0.023000002,0.042000003,0.001,0.003,2.424,2.6820002,1.0,0.998,GP_oracle,stoch
117.0,0.84400004,0.84300005,1.039,-0.19500001,0.058000002,0.20300001,0.497,0.194,0.38000003,0.187,2195.344,0.038000003,93946580.0,0.731,0.95600003,0.0,0.23,Linear_observed,dynamic
117.0,0.651,0.651,1.039,-0.388,0.081,0.39600003,0.614,0.38700002,0.47700003,0.37300003,1424.176,0.14500001,50993212.0,0.492,0.808,0.0,0.5,GP_observed,dynamic
117.0,2.141,2.1390002,2.525,-0.384,0.125,0.404,0.791,0.384,0.58900005,0.15200001,0.22000001,0.026,0.072000004,1.8960001,2.3850002,0.0,0.316,Linear_observed,stoch
117.0,2.2220001,2.223,2.525,-0.303,0.134,0.33100003,0.99100006,0.30400002,0.781,0.120000005,0.305,0.017,0.14,1.9590001,2.4840002,0.0,0.33400002,GP_observed,stoch
117.0,0.85600007,0.855,1.039,-0.18300001,0.051000003,0.18900001,0.46300003,0.18200001,0.35700002,0.17500001,1799.7151,0.033,82098690.0,0.76100004,0.95900005,0.0,0.814,Linear_3S,dynamic
117.0,2.273,2.2710001,2.525,-0.252,0.106000006,0.273,0.572,0.252,0.44300002,0.1,0.17,0.012,0.044000003,2.0700002,2.4840002,0.0,0.772,Linear_3S,stoch
117.0,0.83900005,0.83800006,1.039,-0.2,0.064,0.209,0.574,0.19900002,0.41900003,0.192,1431.4711,0.041,68059520.0,0.71800005,0.96800005,0.0,0.93600005,GP_3S,dynamic
117.0,2.1450002,2.1450002,2.525,-0.38000003,0.123,0.39900002,0.753,0.38000003,0.57500005,0.15,0.22000001,0.025,0.072000004,1.9050001,2.3890002,0.0,0.93200004,GP_3S,stoch
117.0,1.102,1.1010001,1.039,0.063,0.042000003,0.076000005,0.351,0.066,0.286,0.063,2872.5852,0.0050000004,140842690.0,1.019,1.1850001,1.0,0.16600001,Linear_1S,dynamic
117.0,1.121,1.1220001,1.039,0.082,0.055000003,0.09900001,0.47400004,0.086,0.349,0.083000004,3043.049,0.009000001,160415780.0,1.01,1.2260001,1.0,0.42200002,GP_1S,dynamic
117.0,2.8460002,2.844,2.525,0.321,0.102000006,0.337,0.514,0.32200003,0.423,0.127,0.18900001,0.018000001,0.059000004,2.647,3.0460002,0.0,0.26000002,Linear_1S,stoch
117.0,2.825,2.8260002,2.525,0.3,0.133,0.328,0.675,0.30100003,0.512,0.119,0.21800001,0.017,0.07700001,2.561,3.0860002,0.0,0.41200003,GP_1S,stoch
172.0,0.711,0.711,0.697,0.014,0.019000001,0.023000002,0.041,0.019000001,0.023000002,0.027,0.038000003,0.001,0.003,0.675,0.74700004,1.0,1.0,Linear_oracle,dynamic
172.0,0.684,0.684,0.697,-0.013,0.021000002,0.024,0.19800001,0.020000001,0.083000004,0.028,0.132,0.001,0.042000003,0.64400005,0.725,1.0,0.98600006,GP_oracle,dynamic
172.0,2.8130002,2.812,2.753,0.060000002,0.07700001,0.097,0.10700001,0.078,0.080000006,0.029000001,0.028,0.001,0.001,2.664,2.963,1.0,1.0,Linear_oracle,stoch
172.0,2.697,2.697,2.753,-0.056,0.081,0.09900001,0.46100003,0.080000006,0.20500001,0.029000001,0.064,0.001,0.011000001,2.539,2.857,1.0,0.96400005,GP_oracle,stoch
172.0,0.49,0.48900002,0.697,-0.20700002,0.041,0.21100001,0.36600003,0.20700002,0.25500003,0.29700002,1111.764,0.09200001,18828554.0,0.411,0.572,0.0,0.27400002,Linear_observed,dynamic
172.0,0.303,0.30200002,0.697,-0.39400002,0.067,0.4,0.583,0.39400002,0.437,0.56600004,1494.6161,0.32900003,45919310.0,0.17400001,0.437,0.0,0.418,GP_observed,dynamic
172.0,1.6470001,1.644,2.753,-1.1060001,0.13100001,1.115,1.3470001,1.107,1.125,0.402,0.37300003,0.164,0.164,1.393,1.909,0.0,0.112,Linear_observed,stoch
172.0,1.69,1.69,2.753,-1.0630001,0.14500001,1.0730001,1.445,1.0630001,1.189,0.386,0.41700003,0.15200001,0.223,1.4070001,1.9770001,0.0,0.22800002,GP_observed,stoch
172.0,0.545,0.544,0.697,-0.15200001,0.032,0.155,0.307,0.15200001,0.22600001,0.21800001,1294.685,0.05,30250342.0,0.48600003,0.609,0.0,0.79800004,Linear_3S,dynamic
172.0,2.15,2.1490002,2.753,-0.60300004,0.116000004,0.614,0.83000004,0.60300004,0.674,0.21900001,0.22900002,0.05,0.07,1.9250001,2.3790002,0.0,0.51600003,Linear_3S,stoch
172.0,0.52500004,0.52500004,0.697,-0.172,0.034,0.17600001,0.379,0.172,0.256,0.24700001,1123.2101,0.063,28242960.0,0.45900002,0.59300005,0.0,0.86200005,GP_3S,dynamic
172.0,2.035,2.0340002,2.753,-0.71800005,0.124000005,0.72900003,0.994,0.71900004,0.78700006,0.261,0.27,0.07,0.098000005,1.792,2.278,0.0,0.638,GP_3S,stoch
172.0,0.689,0.688,0.697,-0.008,0.025,0.026,0.20600002,0.021000002,0.15900001,0.030000001,2181.59,0.001,52145724.0,0.64000005,0.73800004,1.0,0.23600002,Linear_1S,dynamic
172.0,0.652,0.652,0.697,-0.045,0.031000001,0.054,0.324,0.047000002,0.19700001,0.068,2164.666,0.006,54840700.0,0.59300005,0.71400005,1.0,0.45400003,GP_1S,dynamic
172.0,2.8290002,2.8270001,2.753,0.076000005,0.11100001,0.134,0.423,0.108,0.34100002,0.039,0.136,0.002,0.033,2.611,3.0470002,1.0,0.39200002,Linear_1S,stoch
172.0,2.6940002,2.6920002,2.753,-0.059000004,0.13900001,0.15100001,0.68500006,0.12100001,0.43800002,0.044000003,0.156,0.003,0.045,2.421,2.9710002,1.0,0.57600003,GP_1S,stoch
227.0,0.67600006,0.67600006,0.70600003,-0.030000001,0.025,0.039,0.060000002,0.033,0.040000003,0.047000002,0.07300001,0.003,0.009000001,0.628,0.726,1.0,1.0,Linear_oracle,dynamic
227.0,0.66700006,0.66700006,0.70600003,-0.039,0.029000001,0.049000002,0.19100001,0.042000003,0.082,0.059000004,0.141,0.0050000004,0.054,0.61,0.72200006,1.0,0.98200005,GP_oracle,dynamic
227.0,2.4160001,2.4160001,2.519,-0.10300001,0.08800001,0.136,0.15400001,0.11400001,0.115,0.045,0.043,0.003,0.003,2.243,2.5900002,1.0,1.0,Linear_oracle,stoch
227.0,2.321,2.322,2.519,-0.19800001,0.098000005,0.22100002,0.601,0.19900002,0.23400001,0.079,0.078,0.008,0.017,2.1260002,2.5140002,0.0,0.97800004,GP_oracle,stoch
227.0,0.462,0.462,0.70600003,-0.24400002,0.033,0.246,0.386,0.24400002,0.28800002,0.34500003,1330.197,0.12100001,21043370.0,0.39900002,0.526,0.0,0.20600002,Linear_observed,dynamic
227.0,0.39100003,0.39100003,0.70600003,-0.31500003,0.068,0.32200003,0.48400003,0.31500003,0.367,0.446,1554.5071,0.208,41358044.0,0.257,0.526,0.0,0.47000003,GP_observed,dynamic
227.0,1.6560001,1.6560001,2.519,-0.86300004,0.11100001,0.87000006,1.0960001,0.86300004,0.88900006,0.34300002,0.32200003,0.119,0.127,1.4380001,1.8720001,0.0,0.136,Linear_observed,stoch
227.0,1.9760001,1.9760001,2.519,-0.54300004,0.157,0.56600004,1.1650001,0.54300004,0.929,0.216,0.36400002,0.05,0.18200001,1.669,2.288,0.0,0.344,GP_observed,stoch
227.0,0.526,0.52500004,0.70600003,-0.18,0.038000003,0.18400002,0.35300002,0.18,0.266,0.25500003,1643.207,0.068,41761344.0,0.455,0.60400003,0.0,0.734,Linear_3S,dynamic
227.0,1.9340001,1.9330001,2.519,-0.58500004,0.12200001,0.597,0.804,0.58500004,0.63900006,0.23200001,0.23400001,0.056,0.072000004,1.697,2.176,0.0,0.49,Linear_3S,stoch
227.0,0.53000003,0.528,0.70600003,-0.17600001,0.052,0.18400002,0.49500003,0.177,0.33600003,0.25,1745.852,0.068,76467064.0,0.43300003,0.638,0.0,0.95400006,GP_3S,dynamic
227.0,1.891,1.889,2.519,-0.628,0.15100001,0.646,1.0660001,0.628,0.78200006,0.24900001,0.293,0.066,0.12100001,1.5990001,2.1950002,0.0,0.924,GP_3S,stoch
227.0,0.694,0.694,0.70600003,-0.012,0.034,0.036000002,0.26000002,0.029000001,0.20700002,0.041,2944.049,0.003,78901064.0,0.62700003,0.762,1.0,0.194,Linear_1S,dynamic
227.0,0.642,0.643,0.70600003,-0.064,0.044000003,0.078,0.40300003,0.067,0.261,0.095000006,2439.373,0.012,68986520.0,0.55200005,0.72900003,1.0,0.50600004,GP_1S,dynamic
