idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
308.0,0.64100003,0.642,0.91300005,-0.272,0.044000003,0.395,0.316,0.55300003,0.72700006,0.0,0.19600001,Linear_observed,dynamic
308.0,0.49400002,0.49400002,0.91300005,-0.41900003,0.05,0.50600004,0.441,0.39600003,0.59300005,0.0,0.21200001,GP_observed,dynamic
308.0,2.5370002,2.538,3.8910003,-1.3540001,0.17,1.544,1.355,2.196,2.8690002,0.0,0.030000001,Linear_observed,stoch
308.0,2.8620002,2.861,3.8910003,-1.029,0.208,1.516,1.2720001,2.4640002,3.2770002,0.0,0.32200003,GP_observed,stoch
308.0,0.76900005,0.767,0.91300005,-0.14400001,0.038000003,0.25500003,0.202,0.70000005,0.85,0.0,0.822,Linear_3S,dynamic
308.0,4.355,4.3580003,0.91300005,3.4420002,0.11000001,3.9120002,3.443,4.1340003,4.5620003,0.0,0.38000003,GP_3S,dynamic
308.0,3.3060002,3.2990003,3.8910003,-0.58500004,0.157,0.66200006,0.591,3.0210001,3.6390002,0.0,0.42800003,Linear_3S,stoch
308.0,2.63,2.6260002,3.8910003,-1.261,0.24200001,1.465,1.2620001,2.163,3.107,0.0,0.30200002,GP_3S,stoch
308.0,0.87000006,0.87000006,0.91300005,-0.043,0.033,0.209,0.163,0.80600005,0.93500006,1.0,0.294,Linear_1S,dynamic
308.0,0.83500004,0.83500004,0.91300005,-0.078,0.059000004,0.374,0.238,0.71800005,0.95500004,1.0,0.49,GP_1S,dynamic
308.0,3.7530003,3.7530003,3.8910003,-0.13800001,0.143,0.29000002,0.22800002,3.4740002,4.038,1.0,0.68200004,Linear_1S,stoch
308.0,3.6100001,3.6120002,3.8910003,-0.28100002,0.25500003,0.96700007,0.469,3.0970001,4.112,1.0,0.86600006,GP_1S,stoch
363.0,1.399,1.399,1.3920001,0.007,0.046000004,0.015000001,0.006,1.307,1.4890001,1.0,1.0,Linear_oracle,dynamic
363.0,1.3640001,1.365,1.3920001,-0.028,0.059000004,0.31800002,0.13800001,1.243,1.4790001,1.0,0.95000005,GP_oracle,dynamic
363.0,3.765,3.7660003,3.7450001,0.020000001,0.11800001,0.020000001,0.020000001,3.532,3.9950001,1.0,1.0,Linear_oracle,stoch
363.0,3.5330002,3.538,3.7450001,-0.21200001,0.16600001,0.70500004,0.261,3.1940002,3.8470001,1.0,0.92,GP_oracle,stoch
363.0,0.80700004,0.808,1.3920001,-0.58500004,0.069000006,0.688,0.595,0.671,0.94400007,0.0,0.120000005,Linear_observed,dynamic
363.0,0.611,0.61,1.3920001,-0.781,0.082,0.88500005,0.80100006,0.44900003,0.772,0.0,0.134,GP_observed,dynamic
363.0,2.3470001,2.348,3.7450001,-1.3980001,0.185,1.6040001,1.3980001,1.983,2.713,0.0,0.036000002,Linear_observed,stoch
363.0,2.7900002,2.789,3.7450001,-0.95500004,0.25300002,1.491,1.263,2.3000002,3.2970002,0.0,0.36600003,GP_observed,stoch
363.0,1.172,1.1700001,1.3920001,-0.22000001,0.059000004,0.35900003,0.28300002,1.062,1.296,0.0,0.82400006,Linear_3S,dynamic
363.0,4.4750004,4.479,1.3920001,3.0830002,0.132,3.5490003,3.0820003,4.202,4.7190003,0.0,0.44400004,GP_3S,dynamic
363.0,3.176,3.17,3.7450001,-0.569,0.142,0.652,0.573,2.9110003,3.4750001,0.0,0.44400004,Linear_3S,stoch
363.0,2.377,2.3760002,3.7450001,-1.368,0.22800002,1.577,1.368,1.9310001,2.8230002,0.0,0.284,GP_3S,stoch
363.0,1.3290001,1.3290001,1.3920001,-0.063,0.053000003,0.28500003,0.223,1.2270001,1.4330001,1.0,0.30600002,Linear_1S,dynamic
363.0,1.284,1.286,1.3920001,-0.108,0.08800001,0.462,0.30800003,1.103,1.4510001,1.0,0.554,GP_1S,dynamic
363.0,3.5670002,3.5660002,3.7450001,-0.178,0.133,0.324,0.257,3.3070002,3.828,1.0,0.59400004,Linear_1S,stoch
363.0,3.1840003,3.1940002,3.7450001,-0.56100005,0.26200002,0.95600003,0.588,2.65,3.67,0.0,0.72,GP_1S,stoch
418.0,1.182,1.182,1.2,-0.018000001,0.033,0.027,0.018000001,1.1170001,1.246,1.0,1.0,Linear_oracle,dynamic
418.0,1.115,1.116,1.2,-0.085,0.059000004,0.19900002,0.11400001,0.99600005,1.2270001,1.0,0.92200005,GP_oracle,dynamic
418.0,3.6680002,3.667,3.726,-0.058000002,0.097,0.059000004,0.058000002,3.476,3.8590002,1.0,1.0,Linear_oracle,stoch
418.0,3.3990002,3.4020002,3.726,-0.32700002,0.18100001,0.526,0.33,3.0330002,3.7450001,1.0,0.90000004,GP_oracle,stoch
418.0,0.78400004,0.78400004,1.2,-0.416,0.057000004,0.54200006,0.448,0.67200005,0.896,0.0,0.18,Linear_observed,dynamic
418.0,0.63900006,0.63900006,1.2,-0.56100005,0.1,0.69500005,0.582,0.446,0.837,0.0,0.30400002,GP_observed,dynamic
418.0,2.516,2.516,3.726,-1.21,0.16800001,1.44,1.2110001,2.1850002,2.8460002,0.0,0.082,Linear_observed,stoch
418.0,2.947,2.9480002,3.726,-0.77900004,0.19600001,1.409,1.2040001,2.5670002,3.334,0.0,0.208,GP_observed,stoch
418.0,1.031,1.029,1.2,-0.16900001,0.047000002,0.31100002,0.24100001,0.94400007,1.128,0.0,0.85800004,Linear_3S,dynamic
418.0,4.3430004,4.342,1.2,3.1430001,0.07,3.6560001,3.1430001,4.211,4.4760003,0.0,0.42200002,GP_3S,dynamic
418.0,3.252,3.2480001,3.726,-0.47400004,0.135,0.563,0.483,3.002,3.5290003,0.0,0.586,Linear_3S,stoch
418.0,2.3070002,2.309,3.726,-1.419,0.238,1.47,1.419,1.8340001,2.769,0.0,0.09,GP_3S,stoch
418.0,1.166,1.166,1.2,-0.034,0.039,0.266,0.21300001,1.09,1.2440001,1.0,0.24800001,Linear_1S,dynamic
418.0,0.9710001,0.97300005,1.2,-0.22900002,0.093,0.37600002,0.293,0.78400004,1.1470001,0.0,0.476,GP_1S,dynamic
418.0,3.6490002,3.6480002,3.726,-0.07700001,0.117000006,0.28100002,0.22200002,3.4210002,3.8810003,1.0,0.59000003,Linear_1S,stoch
418.0,3.012,3.0200002,3.726,-0.71400005,0.27800003,0.81700003,0.71900004,2.457,3.5410001,0.0,0.39000002,GP_1S,stoch
473.0,1.2010001,1.2010001,1.151,0.05,0.033,0.058000002,0.05,1.136,1.266,1.0,1.0,Linear_oracle,dynamic
473.0,1.171,1.1700001,1.151,0.020000001,0.044000003,0.23200001,0.136,1.0830001,1.2620001,1.0,0.98,GP_oracle,dynamic
473.0,4.043,4.043,3.8750002,0.16800001,0.11000001,0.17400001,0.16800001,3.828,4.26,1.0,1.0,Linear_oracle,stoch
473.0,3.91,3.9110003,3.8750002,0.035,0.148,0.492,0.29200003,3.6150002,4.1990004,1.0,0.96000004,GP_oracle,stoch
473.0,1.001,1.001,1.151,-0.15,0.067,0.4,0.32700002,0.869,1.131,0.0,0.27,Linear_observed,dynamic
473.0,0.92,0.92100006,1.151,-0.231,0.066,0.48600003,0.4,0.791,1.049,0.0,0.36800003,GP_observed,dynamic
473.0,3.1950002,3.1970003,3.8750002,-0.68,0.20300001,1.013,0.74700004,2.7970002,3.5870001,0.0,0.40800002,Linear_observed,stoch
473.0,3.4580002,3.459,3.8750002,-0.41700003,0.23500001,1.2360001,1.0430001,2.993,3.9210002,1.0,0.314,GP_observed,stoch
473.0,1.0910001,1.088,1.151,-0.060000002,0.053000003,0.23900001,0.193,0.994,1.2030001,1.0,0.934,Linear_3S,dynamic
473.0,4.933,4.938,1.151,3.782,0.125,4.2390003,3.782,4.6790004,5.163,0.0,0.36,GP_3S,dynamic
473.0,3.65,3.6420002,3.8750002,-0.22500001,0.16100001,0.36,0.28500003,3.357,3.9850001,1.0,0.90000004,Linear_3S,stoch
473.0,2.924,2.926,3.8750002,-0.95100003,0.25100002,1.0500001,0.95100003,2.43,3.407,0.0,0.65000004,GP_3S,stoch
473.0,1.2390001,1.2390001,1.151,0.08800001,0.044000003,0.245,0.19600001,1.1520001,1.3260001,0.0,0.286,Linear_1S,dynamic
473.0,1.189,1.19,1.151,0.038000003,0.095000006,0.337,0.24100001,0.989,1.3800001,1.0,0.61800003,GP_1S,dynamic
473.0,4.1330004,4.132,3.8750002,0.25800002,0.14400001,0.37800002,0.312,3.8470001,4.4150004,1.0,0.49600002,Linear_1S,stoch
473.0,3.9840002,3.9770002,3.8750002,0.109000005,0.293,0.632,0.43400002,3.4220002,4.5870004,1.0,0.90800005,GP_1S,stoch
528.0,1.1600001,1.159,1.105,0.055000003,0.029000001,0.061000004,0.055000003,1.103,1.2160001,1.0,0.12200001,Linear_oracle,dynamic
528.0,1.1600001,1.1580001,1.105,0.055000003,0.045,0.1,0.059000004,1.077,1.2550001,1.0,1.0,GP_oracle,dynamic
528.0,4.058,4.058,3.8650002,0.193,0.101,0.20400001,0.194,3.8580003,4.256,1.0,0.878,Linear_oracle,stoch
528.0,3.9510002,3.9490001,3.8650002,0.086,0.149,0.155,0.102000006,3.663,4.242,1.0,1.0,GP_oracle,stoch
528.0,0.81900007,0.81900007,1.105,-0.286,0.061000004,0.44300002,0.34500003,0.698,0.93900007,0.0,0.252,Linear_observed,dynamic
528.0,0.522,0.522,1.105,-0.583,0.082,0.674,0.58900005,0.36200002,0.68500006,0.0,0.194,GP_observed,dynamic
528.0,2.594,2.594,3.8650002,-1.271,0.18800001,1.4950001,1.274,2.2240002,2.9620001,0.0,0.09,Linear_observed,stoch
528.0,3.3220003,3.3230002,3.8650002,-0.54300004,0.22600001,1.7750001,1.544,2.8790002,3.7670002,0.0,0.20600002,GP_observed,stoch
528.0,1.077,1.0760001,1.105,-0.028,0.040000003,0.215,0.17300001,1.001,1.159,1.0,0.95600003,Linear_3S,dynamic
528.0,4.67,4.675,1.105,3.565,0.15900001,4.078,3.565,4.342,4.9690003,0.0,0.43,GP_3S,dynamic
528.0,3.729,3.7250001,3.8650002,-0.136,0.124000005,0.29500002,0.23200001,3.4910002,3.9860003,1.0,0.924,Linear_3S,stoch
528.0,2.979,2.986,3.8650002,-0.88600004,0.23900001,1.0070001,0.8880001,2.489,3.426,0.0,0.89400005,GP_3S,stoch
528.0,1.1580001,1.1580001,1.105,0.053000003,0.034,0.22100002,0.177,1.0910001,1.225,1.0,0.254,Linear_1S,dynamic
528.0,1.1750001,1.167,1.105,0.07,0.076000005,0.27100003,0.21300001,1.047,1.3590001,1.0,0.652,GP_1S,dynamic
528.0,4.0090003,4.0090003,3.8650002,0.14400001,0.11800001,0.305,0.245,3.778,4.241,1.0,0.518,Linear_1S,stoch
528.0,3.9300003,3.926,3.8650002,0.065000005,0.26000002,0.528,0.367,3.4390001,4.453,1.0,0.94600004,GP_1S,stoch
