idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
145.0,3.2440002,3.2400002,4.045,-0.80100006,0.277,1.5020001,1.266,2.7120001,3.811,0.0,0.36400002,GP_observed,stoch
145.0,0.91800004,0.91600007,1.018,-0.1,0.045,0.231,0.179,0.83500004,1.011,0.0,0.91600007,Linear_3S,dynamic
145.0,4.7390003,4.737,1.018,3.7210002,0.10700001,4.13,3.7210002,4.5350003,4.9500003,0.0,0.354,GP_3S,dynamic
145.0,3.7660003,3.7600002,4.045,-0.279,0.179,0.40300003,0.324,3.4420002,4.1390004,1.0,0.882,Linear_3S,stoch
145.0,2.7010002,2.7,4.045,-1.3440001,0.27800003,1.4950001,1.3440001,2.1620002,3.2400002,0.0,0.462,GP_3S,stoch
145.0,1.0480001,1.0480001,1.018,0.030000001,0.037,0.21000001,0.16600001,0.9760001,1.12,1.0,0.29000002,Linear_1S,dynamic
145.0,0.89900005,0.906,1.018,-0.119,0.07700001,0.39900002,0.24800001,0.734,1.0300001,1.0,0.526,GP_1S,dynamic
145.0,4.334,4.334,4.045,0.289,0.157,0.41000003,0.33200002,4.025,4.6400003,1.0,0.50600004,Linear_1S,stoch
145.0,3.6580002,3.6720002,4.045,-0.38700002,0.335,0.767,0.476,2.979,4.27,1.0,0.91600007,GP_1S,stoch
200.0,0.81600004,0.81600004,0.822,-0.006,0.023000002,0.057000004,0.028,0.771,0.86200005,1.0,0.934,Linear_oracle,dynamic
200.0,0.78200006,0.78200006,0.822,-0.040000003,0.036000002,0.162,0.059000004,0.70900005,0.855,1.0,0.9760001,GP_oracle,dynamic
200.0,3.9290001,3.9280002,3.943,-0.014,0.113000005,0.026,0.023000002,3.706,4.151,1.0,1.0,Linear_oracle,stoch
200.0,3.7760003,3.7740002,3.943,-0.16700001,0.15900001,0.43100002,0.16700001,3.4650002,4.09,1.0,0.99000007,GP_oracle,stoch
200.0,0.64000005,0.63900006,0.822,-0.18200001,0.046000004,0.34800002,0.26000002,0.55,0.72900003,0.0,0.25800002,Linear_observed,dynamic
200.0,0.52400005,0.52500004,0.822,-0.298,0.049000002,0.43500003,0.36800003,0.43,0.619,0.0,0.27800003,GP_observed,dynamic
200.0,2.5730002,2.572,3.943,-1.3700001,0.17600001,1.572,1.3700001,2.2250001,2.917,0.0,0.030000001,Linear_observed,stoch
200.0,2.884,2.88,3.943,-1.059,0.21700001,1.631,1.371,2.467,3.3220003,0.0,0.33600003,GP_observed,stoch
200.0,0.74600005,0.744,0.822,-0.076000005,0.036000002,0.21100001,0.164,0.679,0.822,1.0,0.91600007,Linear_3S,dynamic
200.0,4.635,4.6400003,0.822,3.8130002,0.13100001,4.229,3.8130002,4.3710003,4.8780003,0.0,0.30400002,GP_3S,dynamic
200.0,3.509,3.5030003,3.943,-0.43400002,0.162,0.522,0.44400004,3.2140002,3.8470001,0.0,0.734,Linear_3S,stoch
200.0,2.624,2.6230001,3.943,-1.319,0.24400002,1.4360001,1.319,2.15,3.1030002,0.0,0.32200003,GP_3S,stoch
200.0,0.84800005,0.84800005,0.822,0.026,0.030000001,0.19000001,0.15100001,0.78900003,0.906,1.0,0.27600002,Linear_1S,dynamic
200.0,0.753,0.76100004,0.822,-0.069000006,0.068,0.287,0.187,0.595,0.869,1.0,0.61200005,GP_1S,dynamic
200.0,4.007,4.0080004,3.943,0.064,0.14500001,0.264,0.209,3.7240002,4.2910004,1.0,0.70600003,Linear_1S,stoch
200.0,3.5200002,3.5240002,3.943,-0.423,0.27100003,0.62600005,0.44400004,2.9750001,4.038,1.0,0.87000006,GP_1S,stoch
255.0,0.998,0.998,1.031,-0.033,0.030000001,0.039,0.033,0.94000006,1.056,1.0,1.0,Linear_oracle,dynamic
255.0,0.9850001,0.984,1.031,-0.046000004,0.040000003,0.17600001,0.063,0.91,1.0680001,1.0,0.994,GP_oracle,dynamic
255.0,3.6580002,3.6580002,3.7840002,-0.126,0.11100001,0.134,0.127,3.4390001,3.877,1.0,1.0,Linear_oracle,stoch
255.0,3.6420002,3.64,3.7840002,-0.142,0.164,0.45900002,0.148,3.3270001,3.9750001,1.0,0.966,GP_oracle,stoch
255.0,0.767,0.767,1.031,-0.264,0.056,0.41900003,0.314,0.657,0.87600005,0.0,0.28800002,Linear_observed,dynamic
255.0,0.58900005,0.58900005,1.031,-0.44200003,0.072000004,0.56700003,0.47100002,0.45000002,0.73,0.0,0.268,GP_observed,dynamic
255.0,2.423,2.4220002,3.7840002,-1.3610001,0.16600001,1.5500001,1.3610001,2.095,2.7480001,0.0,0.012,Linear_observed,stoch
255.0,2.838,2.841,3.7840002,-0.94600004,0.20300001,1.4280001,1.2290001,2.4410002,3.2380002,0.0,0.27,GP_observed,stoch
255.0,0.887,0.88500005,1.031,-0.14400001,0.043,0.254,0.192,0.809,0.97700006,0.0,0.85800004,Linear_3S,dynamic
255.0,4.603,4.6060004,1.031,3.5720003,0.098000005,4.0290003,3.5720003,4.407,4.7860003,0.0,0.39800003,GP_3S,dynamic
255.0,3.2270002,3.2210002,3.7840002,-0.55700004,0.149,0.63900006,0.56100005,2.9540002,3.5440001,0.0,0.49,Linear_3S,stoch
255.0,2.6160002,2.618,3.7840002,-1.1680001,0.24000001,1.2420001,1.169,2.1420002,3.078,0.0,0.21400002,GP_3S,stoch
255.0,0.9990001,1.0,1.031,-0.032,0.036000002,0.20500001,0.16000001,0.92700005,1.0710001,1.0,0.314,Linear_1S,dynamic
255.0,0.98300004,0.97700006,1.031,-0.048,0.061000004,0.272,0.194,0.87500006,1.12,1.0,0.60800004,GP_1S,dynamic
255.0,3.6540003,3.6550002,3.7840002,-0.13000001,0.13700001,0.291,0.22800002,3.38,3.9250002,1.0,0.65400004,Linear_1S,stoch
255.0,3.525,3.5230002,3.7840002,-0.259,0.25,0.61200005,0.35500002,3.042,4.032,1.0,0.93000007,GP_1S,stoch
310.0,1.238,1.2370001,1.23,0.008,0.032,0.015000001,0.007,1.1750001,1.3000001,1.0,1.0,Linear_oracle,dynamic
310.0,1.197,1.199,1.23,-0.033,0.049000002,0.40300003,0.19000001,1.0940001,1.291,1.0,0.69600004,GP_oracle,dynamic
310.0,3.8860002,3.8850002,3.8630002,0.023000002,0.102000006,0.022000002,0.022000002,3.6870003,4.085,1.0,1.0,Linear_oracle,stoch
310.0,3.7350001,3.7370002,3.8630002,-0.128,0.147,0.785,0.33600003,3.4380002,4.0140004,1.0,0.906,GP_oracle,stoch
310.0,0.9990001,1.0,1.23,-0.231,0.065000005,0.43100002,0.33800003,0.87200004,1.128,0.0,0.29000002,Linear_observed,dynamic
310.0,0.675,0.67600006,1.23,-0.555,0.067,0.84700006,0.74600005,0.544,0.80700004,0.0,0.11800001,GP_observed,dynamic
310.0,2.766,2.7670002,3.8630002,-1.097,0.17400001,1.345,1.1,2.4250002,3.111,0.0,0.14400001,Linear_observed,stoch
310.0,2.953,2.9550002,3.8630002,-0.91,0.157,1.697,1.4510001,2.6390002,3.255,0.0,0.186,GP_observed,stoch
310.0,1.143,1.143,1.23,-0.087000005,0.043,0.24800001,0.19500001,1.0600001,1.2320001,1.0,0.93000007,Linear_3S,dynamic
310.0,4.6670003,4.67,1.23,3.4370003,0.117000006,3.9540002,3.436,4.4300003,4.886,0.0,0.39200002,GP_3S,dynamic
310.0,3.558,3.555,3.8630002,-0.305,0.12100001,0.41300002,0.337,3.3260002,3.808,0.0,0.814,Linear_3S,stoch
310.0,2.8560002,2.8560002,3.8630002,-1.0070001,0.20300001,1.126,1.008,2.456,3.2510002,0.0,0.572,GP_3S,stoch
310.0,1.243,1.243,1.23,0.013,0.036000002,0.231,0.18200001,1.172,1.314,1.0,0.264,Linear_1S,dynamic
310.0,1.1960001,1.192,1.23,-0.034,0.074,0.29500002,0.21300001,1.057,1.3610001,1.0,0.62,GP_1S,dynamic
310.0,3.8720002,3.8710003,3.8630002,0.009000001,0.11400001,0.263,0.209,3.6490002,4.096,1.0,0.6,Linear_1S,stoch
310.0,3.6490002,3.6510003,3.8630002,-0.21400002,0.209,0.531,0.324,3.2280002,4.056,1.0,0.91400003,GP_1S,stoch
365.0,1.3130001,1.3130001,1.371,-0.058000002,0.039,0.066,0.058000002,1.2370001,1.3900001,1.0,1.0,Linear_oracle,dynamic
365.0,1.243,1.2440001,1.371,-0.128,0.058000002,0.291,0.13700001,1.1270001,1.353,0.0,0.90000004,GP_oracle,dynamic
365.0,3.8520002,3.8520002,4.0210004,-0.16900001,0.113000005,0.17400001,0.16900001,3.6320002,4.0750003,1.0,1.0,Linear_oracle,stoch
365.0,3.634,3.637,4.0210004,-0.38700002,0.163,0.637,0.38700002,3.3090003,3.946,0.0,0.88400006,GP_oracle,stoch
365.0,0.804,0.804,1.371,-0.56700003,0.060000002,0.68200004,0.578,0.68700004,0.92100006,0.0,0.098000005,Linear_observed,dynamic
365.0,0.46300003,0.462,1.371,-0.90800005,0.105000004,0.98300004,0.91,0.261,0.67200005,0.0,0.062000003,GP_observed,dynamic
365.0,2.322,2.322,4.0210004,-1.6990001,0.164,1.868,1.6990001,2.0010002,2.6450002,0.0,0.0,Linear_observed,stoch
365.0,2.5,2.4970002,4.0210004,-1.521,0.19800001,1.899,1.6290001,2.1160002,2.8850002,0.0,0.272,GP_observed,stoch
365.0,1.125,1.123,1.371,-0.246,0.053000003,0.367,0.293,1.0300001,1.2370001,0.0,0.72800004,Linear_3S,dynamic
365.0,4.5280004,4.5270004,1.371,3.157,0.095000006,3.6060002,3.1560001,4.341,4.7120004,0.0,0.41200003,GP_3S,dynamic
365.0,3.4,3.3950002,4.0210004,-0.62100005,0.149,0.69500005,0.62200004,3.1290002,3.7120001,0.0,0.39200002,Linear_3S,stoch
365.0,2.6060002,2.605,4.0210004,-1.4150001,0.24100001,1.5380001,1.4150001,2.138,3.0820003,0.0,0.19800001,GP_3S,stoch
365.0,1.261,1.261,1.371,-0.11000001,0.045,0.284,0.223,1.172,1.35,0.0,0.29200003,Linear_1S,dynamic
365.0,1.174,1.176,1.371,-0.19700001,0.095000006,0.41900003,0.29200003,0.9760001,1.3560001,0.0,0.59800005,GP_1S,dynamic
365.0,3.8070002,3.8060002,4.0210004,-0.21400002,0.136,0.342,0.275,3.5400002,4.0730004,1.0,0.56600004,Linear_1S,stoch
365.0,3.5340002,3.542,4.0210004,-0.48700002,0.259,0.808,0.517,3.0010002,4.019,0.0,0.786,GP_1S,stoch
420.0,1.345,1.345,1.299,0.046000004,0.037,0.05,0.046000004,1.274,1.4180001,1.0,1.0,Linear_oracle,dynamic
420.0,1.3000001,1.299,1.299,0.001,0.058000002,0.093,0.062000003,1.187,1.417,1.0,1.0,GP_oracle,dynamic
420.0,3.943,3.9420002,3.8120003,0.13100001,0.105000004,0.13800001,0.13100001,3.7370002,4.15,1.0,1.0,Linear_oracle,stoch
420.0,3.7050002,3.706,3.8120003,-0.10700001,0.163,0.284,0.14600001,3.3760002,4.0210004,1.0,0.998,GP_oracle,stoch
420.0,0.892,0.89100003,1.299,-0.407,0.069000006,0.54,0.45100003,0.757,1.029,0.0,0.208,Linear_observed,dynamic
420.0,0.43100002,0.43,1.299,-0.86800003,0.102000006,0.96400005,0.89100003,0.23300001,0.63100004,0.0,0.086,GP_observed,dynamic
420.0,2.594,2.594,3.8120003,-1.218,0.19000001,1.4460001,1.218,2.227,2.9720001,0.0,0.07,Linear_observed,stoch
420.0,3.2020001,3.2010002,3.8120003,-0.61,0.22600001,1.6730001,1.4510001,2.7640002,3.6480002,0.0,0.18800001,GP_observed,stoch
420.0,1.2080001,1.2060001,1.299,-0.091000006,0.054,0.264,0.20600002,1.1060001,1.3180001,1.0,0.92200005,Linear_3S,dynamic
420.0,4.2710004,4.2710004,1.299,2.9720001,0.089,3.4940002,2.9740002,4.0950003,4.4420004,0.0,0.48200002,GP_3S,dynamic
420.0,3.5200002,3.5170002,3.8120003,-0.29200003,0.14,0.40600002,0.33600003,3.2540002,3.8020003,0.0,0.83400005,Linear_3S,stoch
420.0,2.66,2.6590002,3.8120003,-1.1520001,0.20700002,1.32,1.154,2.255,3.0670002,0.0,0.51000005,GP_3S,stoch
420.0,1.353,1.353,1.299,0.054,0.045,0.261,0.21100001,1.264,1.4410001,1.0,0.252,Linear_1S,dynamic
420.0,1.1850001,1.1860001,1.299,-0.11400001,0.085,0.34,0.26000002,1.0170001,1.348,1.0,0.55600005,GP_1S,dynamic
420.0,3.9240003,3.9240003,3.8120003,0.112,0.127,0.29500002,0.23200001,3.6740003,4.1720004,1.0,0.59000003,Linear_1S,stoch
420.0,3.3260002,3.3290002,3.8120003,-0.48600003,0.24100001,0.776,0.558,2.8500001,3.7900002,0.0,0.628,GP_1S,stoch
475.0,1.0730001,1.074,1.144,-0.071,0.036000002,0.089,0.071,1.0020001,1.146,1.0,0.93200004,Linear_oracle,dynamic
475.0,1.036,1.036,1.144,-0.108,0.058000002,0.21200001,0.109000005,0.92,1.148,1.0,0.93600005,GP_oracle,dynamic
475.0,3.5400002,3.5400002,3.7730002,-0.23300001,0.11800001,0.24000001,0.23300001,3.3060002,3.775,1.0,0.45000002,Linear_oracle,stoch
475.0,3.341,3.3460002,3.7730002,-0.432,0.208,0.65900004,0.432,2.923,3.7430003,0.0,0.91200006,GP_oracle,stoch
475.0,0.757,0.757,1.144,-0.38700002,0.057000004,0.518,0.41700003,0.64400005,0.869,0.0,0.19000001,Linear_observed,dynamic
475.0,0.587,0.587,1.144,-0.55700004,0.081,0.648,0.564,0.42600003,0.74600005,0.0,0.21000001,GP_observed,dynamic
475.0,2.4,2.403,3.7730002,-1.373,0.172,1.559,1.373,2.0640001,2.7350001,0.0,0.014,Linear_observed,stoch
475.0,2.6290002,2.628,3.7730002,-1.144,0.209,1.463,1.23,2.2220001,3.042,0.0,0.30800003,GP_observed,stoch
475.0,0.89000005,0.8880001,1.144,-0.254,0.048,0.363,0.289,0.80200005,0.99000007,0.0,0.70000005,Linear_3S,dynamic
475.0,4.512,4.512,1.144,3.3680003,0.074,3.7870002,3.3680003,4.372,4.651,0.0,0.4,GP_3S,dynamic
475.0,2.982,2.9770002,3.7730002,-0.791,0.15100001,0.86100006,0.791,2.7080002,3.302,0.0,0.15,Linear_3S,stoch
475.0,2.14,2.1420002,3.7730002,-1.6330001,0.25100002,1.6850001,1.6330001,1.6430001,2.6260002,0.0,0.028,GP_3S,stoch
475.0,1.019,1.019,1.144,-0.125,0.041,0.284,0.21800001,0.938,1.1,0.0,0.282,Linear_1S,dynamic
475.0,0.827,0.82800007,1.144,-0.317,0.085,0.467,0.36100003,0.656,0.98700005,0.0,0.33200002,GP_1S,dynamic
475.0,3.4080002,3.4090002,3.7730002,-0.365,0.13700001,0.45600003,0.381,3.14,3.676,0.0,0.356,Linear_1S,stoch
475.0,2.634,2.637,3.7730002,-1.139,0.30800003,1.251,1.139,2.016,3.2150002,0.0,0.058000002,GP_1S,stoch
530.0,1.248,1.248,1.253,-0.0050000004,0.039,0.041,0.021000002,1.172,1.325,1.0,1.0,Linear_oracle,dynamic
530.0,1.2110001,1.2110001,1.253,-0.042000003,0.05,0.076000005,0.046000004,1.113,1.3100001,1.0,1.0,GP_oracle,dynamic
530.0,3.8000002,3.8000002,3.8260002,-0.026,0.113000005,0.027,0.026,3.581,4.024,1.0,1.0,Linear_oracle,stoch
530.0,3.5860002,3.5850003,3.8260002,-0.24000001,0.155,0.35300002,0.24000001,3.2810001,3.8920002,1.0,0.998,GP_oracle,stoch
530.0,0.739,0.739,1.253,-0.514,0.055000003,0.611,0.52500004,0.63100004,0.84700006,0.0,0.102000006,Linear_observed,dynamic
530.0,0.381,0.381,1.253,-0.87200004,0.09,0.96000004,0.874,0.20400001,0.558,0.0,0.086,GP_observed,dynamic
530.0,2.4950001,2.4940002,3.8260002,-1.3310001,0.17500001,1.5320001,1.332,2.1520002,2.838,0.0,0.044000003,Linear_observed,stoch
530.0,3.104,3.1030002,3.8260002,-0.72200006,0.22900002,1.5940001,1.386,2.6590002,3.5530002,0.0,0.24400002,GP_observed,stoch
530.0,1.0500001,1.0480001,1.253,-0.20300001,0.05,0.35000002,0.275,0.95800006,1.1550001,0.0,0.83000004,Linear_3S,dynamic
530.0,4.227,4.229,1.253,2.9740002,0.108,3.5500002,2.9770002,4.011,4.432,0.0,0.48600003,GP_3S,dynamic
530.0,3.3220003,3.3160002,3.8260002,-0.504,0.141,0.57900006,0.509,3.0590003,3.6180003,0.0,0.574,Linear_3S,stoch
530.0,2.4980001,2.4970002,3.8260002,-1.3280001,0.22100002,1.4590001,1.3280001,2.068,2.9350002,0.0,0.354,GP_3S,stoch
530.0,1.192,1.192,1.253,-0.061000004,0.043,0.286,0.224,1.108,1.2770001,1.0,0.254,Linear_1S,dynamic
530.0,1.141,1.1420001,1.253,-0.112,0.079,0.31800002,0.24300002,0.98600006,1.2950001,1.0,0.59800005,GP_1S,dynamic
530.0,3.7400002,3.739,3.8260002,-0.086,0.12900001,0.27400002,0.21900001,3.4870002,3.992,1.0,0.64400005,Linear_1S,stoch
530.0,3.397,3.4060001,3.8260002,-0.42900002,0.24700001,0.666,0.455,2.894,3.867,1.0,0.82000005,GP_1S,stoch
