idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
45.0,0.845,0.84400004,0.799,0.046000004,0.022000002,0.057000004,0.046000004,0.80100006,0.8880001,0.0,1.0,Linear_oracle,dynamic
45.0,0.804,0.80300003,0.799,0.0050000004,0.032,0.135,0.069000006,0.74200004,0.873,1.0,0.998,GP_oracle,dynamic
45.0,4.132,4.132,3.903,0.22900002,0.112,0.23700002,0.22900002,3.9120002,4.353,0.0,0.0,Linear_oracle,stoch
45.0,3.9190001,3.9190001,3.903,0.016,0.15400001,0.349,0.20300001,3.6150002,4.224,1.0,0.99600005,GP_oracle,stoch
45.0,0.59300005,0.59300005,0.799,-0.20600002,0.041,0.356,0.264,0.512,0.67300004,0.0,0.24200001,Linear_observed,dynamic
45.0,0.418,0.41700003,0.799,-0.381,0.054,0.503,0.402,0.31100002,0.526,0.0,0.284,GP_observed,dynamic
45.0,2.444,2.4450002,3.903,-1.4590001,0.163,1.639,1.4590001,2.121,2.762,0.0,0.008,Linear_observed,stoch
45.0,2.9670002,2.9650002,3.903,-0.93600005,0.19600001,1.5580001,1.33,2.5860002,3.3600001,0.0,0.216,GP_observed,stoch
45.0,0.73800004,0.73600006,0.799,-0.061000004,0.034,0.2,0.15100001,0.67600006,0.81000006,1.0,0.91600007,Linear_3S,dynamic
45.0,4.4560003,4.4560003,0.799,3.657,0.09900001,4.1150002,3.657,4.2640004,4.6480002,0.0,0.34800002,GP_3S,dynamic
45.0,3.5970001,3.591,3.903,-0.30600002,0.158,0.41000003,0.33600003,3.3120003,3.936,1.0,0.87000006,Linear_3S,stoch
45.0,2.6480002,2.6460001,3.903,-1.2550001,0.256,1.4070001,1.2550001,2.15,3.154,0.0,0.522,GP_3S,stoch
45.0,0.836,0.836,0.799,0.037,0.027,0.193,0.15400001,0.78300005,0.8880001,1.0,0.22800002,Linear_1S,dynamic
45.0,0.77000004,0.771,0.799,-0.029000001,0.060000002,0.363,0.23300001,0.646,0.8880001,1.0,0.492,GP_1S,dynamic
45.0,4.1060004,4.1070004,3.903,0.20300001,0.13700001,0.333,0.26700002,3.834,4.3770003,1.0,0.58400005,Linear_1S,stoch
45.0,3.8290002,3.8390002,3.903,-0.074,0.29200003,0.827,0.47500002,3.233,4.38,1.0,0.85200006,GP_1S,stoch
100.0,1.365,1.365,1.35,0.015000001,0.041,0.022000002,0.015000001,1.2830001,1.4460001,1.0,1.0,Linear_oracle,dynamic
100.0,1.3410001,1.34,1.35,-0.009000001,0.05,0.19500001,0.094000004,1.2420001,1.44,1.0,0.99200004,GP_oracle,dynamic
100.0,3.8530002,3.8530002,3.811,0.042000003,0.112,0.043,0.043,3.63,4.0730004,1.0,1.0,Linear_oracle,stoch
100.0,3.6710002,3.6720002,3.811,-0.14,0.15100001,0.45600003,0.17300001,3.3690002,3.9630003,1.0,0.96000004,GP_oracle,stoch
100.0,0.869,0.87000006,1.35,-0.48100004,0.063,0.59300005,0.505,0.74500006,0.99200004,0.0,0.142,Linear_observed,dynamic
100.0,0.63100004,0.63000005,1.35,-0.71900004,0.072000004,0.85,0.777,0.49100003,0.77400005,0.0,0.08800001,GP_observed,dynamic
100.0,2.5170002,2.5180001,3.811,-1.294,0.16800001,1.4990001,1.294,2.181,2.8490002,0.0,0.030000001,Linear_observed,stoch
100.0,2.9440002,2.9420002,3.811,-0.86700004,0.19900002,1.4870001,1.2930001,2.558,3.344,0.0,0.254,GP_observed,stoch
100.0,1.184,1.1830001,1.35,-0.16600001,0.052,0.31,0.24400002,1.0840001,1.2880001,0.0,0.86,Linear_3S,dynamic
100.0,4.7580004,4.7640004,1.35,3.4080002,0.13000001,3.8980002,3.4080002,4.4880004,4.9960003,0.0,0.404,GP_3S,dynamic
100.0,3.3750002,3.374,3.811,-0.43600002,0.135,0.52400005,0.44500002,3.1160002,3.6460001,0.0,0.638,Linear_3S,stoch
100.0,2.595,2.598,3.811,-1.2160001,0.23700002,1.2850001,1.2160001,2.1190002,3.048,0.0,0.326,GP_3S,stoch
100.0,1.319,1.319,1.35,-0.031000001,0.048,0.259,0.20500001,1.2240001,1.414,1.0,0.33,Linear_1S,dynamic
100.0,1.284,1.2770001,1.35,-0.066,0.098000005,0.293,0.22500001,1.108,1.5050001,1.0,0.69000006,GP_1S,dynamic
100.0,3.7380002,3.7380002,3.811,-0.07300001,0.13100001,0.268,0.21200001,3.4800003,3.9950001,1.0,0.646,Linear_1S,stoch
100.0,3.45,3.4520001,3.811,-0.36100003,0.259,0.551,0.39000002,2.937,3.9620001,1.0,0.906,GP_1S,stoch
155.0,1.291,1.292,1.3050001,-0.014,0.037,0.043,0.017,1.2190001,1.3640001,1.0,1.0,Linear_oracle,dynamic
155.0,1.2850001,1.281,1.3050001,-0.020000001,0.060000002,0.35300002,0.17300001,1.179,1.417,1.0,0.822,GP_oracle,dynamic
155.0,3.7460003,3.7460003,3.7900002,-0.044000003,0.105000004,0.044000003,0.044000003,3.538,3.953,1.0,1.0,Linear_oracle,stoch
155.0,3.5890002,3.5930002,3.7900002,-0.201,0.17300001,0.55,0.25500003,3.242,3.9210002,1.0,0.91200006,GP_oracle,stoch
155.0,1.0270001,1.0270001,1.3050001,-0.27800003,0.071,0.45700002,0.37300003,0.89000005,1.169,0.0,0.25800002,Linear_observed,dynamic
155.0,0.86500007,0.86500007,1.3050001,-0.44000003,0.071,0.64900005,0.56200004,0.726,1.0040001,0.0,0.254,GP_observed,dynamic
155.0,2.841,2.8400002,3.7900002,-0.94900006,0.18400002,1.192,0.95800006,2.4840002,3.2070003,0.0,0.21800001,Linear_observed,stoch
155.0,2.9670002,2.9670002,3.7900002,-0.823,0.19100001,1.394,1.194,2.592,3.3390002,0.0,0.26200002,GP_observed,stoch
155.0,1.093,1.0910001,1.3050001,-0.21200001,0.049000002,0.33200002,0.264,1.001,1.192,0.0,0.82600003,Linear_3S,dynamic
155.0,4.8890004,4.892,1.3050001,3.584,0.10700001,4.026,3.584,4.6720004,5.091,0.0,0.37600002,GP_3S,dynamic
155.0,3.1820002,3.1780002,3.7900002,-0.60800004,0.13100001,0.68,0.609,2.9350002,3.4510002,0.0,0.374,Linear_3S,stoch
155.0,2.4680002,2.4680002,3.7900002,-1.322,0.22200002,1.427,1.3210001,2.032,2.8980002,0.0,0.208,GP_3S,stoch
155.0,1.212,1.212,1.3050001,-0.093,0.043,0.26700002,0.209,1.1270001,1.296,0.0,0.27800003,Linear_1S,dynamic
155.0,1.1830001,1.184,1.3050001,-0.12200001,0.07700001,0.54300004,0.32200003,1.031,1.34,1.0,0.53400004,GP_1S,dynamic
155.0,3.519,3.519,3.7900002,-0.27100003,0.12100001,0.384,0.31100002,3.278,3.7570002,0.0,0.43400002,Linear_1S,stoch
155.0,3.2530003,3.2600002,3.7900002,-0.537,0.263,0.89400005,0.57000005,2.7170002,3.7510002,0.0,0.712,GP_1S,stoch
210.0,1.171,1.171,1.223,-0.052,0.036000002,0.080000006,0.052,1.1010001,1.2420001,1.0,0.874,Linear_oracle,dynamic
210.0,1.1170001,1.118,1.223,-0.106000006,0.046000004,0.21900001,0.112,1.021,1.2,0.0,0.91400003,GP_oracle,dynamic
210.0,3.7400002,3.739,3.9050002,-0.165,0.115,0.16700001,0.164,3.515,3.966,1.0,1.0,Linear_oracle,stoch
210.0,3.463,3.466,3.9050002,-0.44200003,0.155,0.551,0.44200003,3.15,3.759,0.0,0.446,GP_oracle,stoch
210.0,0.90400004,0.90300006,1.223,-0.319,0.071,0.47400004,0.38000003,0.76600003,1.0450001,0.0,0.27800003,Linear_observed,dynamic
210.0,0.717,0.717,1.223,-0.50600004,0.071,0.739,0.642,0.57900006,0.85700005,0.0,0.21200001,GP_observed,dynamic
210.0,2.6100001,2.6090002,3.9050002,-1.2950001,0.19500001,1.5020001,1.296,2.2310002,3.0000002,0.0,0.052,Linear_observed,stoch
210.0,2.8030002,2.799,3.9050002,-1.102,0.24700001,1.7090001,1.3290001,2.325,3.2970002,0.0,0.41200003,GP_observed,stoch
