idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
39,2.809,2.809,2.7440002,0.065000005,0.047000002,0.115,0.155,0.075,0.117000006,0.040000003,2.7170002,2.903,1,0.818,Linear_oracle,dynamic
39,2.775,2.775,2.7440002,0.031000001,0.062000003,0.31,0.39100003,0.126,0.208,0.164,2.6550002,2.8960001,1,0.994,GP_oracle,dynamic
39,3.357,3.357,3.2800002,0.07700001,0.054,0.098000005,0.134,0.083000004,0.106000006,0.032,3.2510002,3.4650002,1,0.938,Linear_oracle,stoch
39,3.3070002,3.3070002,3.2800002,0.027,0.059000004,0.365,0.42800003,0.17,0.21300001,0.11100001,3.193,3.4220002,1,0.98,GP_oracle,stoch
39,2.4550002,2.4550002,2.7440002,-0.289,0.07,1.001,1.0090001,0.716,0.725,1.4860001,2.319,2.5890002,0,0.254,Linear_observed,dynamic
39,1.9470001,1.9490001,2.7440002,-0.79700005,0.179,1.603,1.6480001,1.245,1.268,3.459,1.6,2.296,0,0.296,GP_observed,dynamic
39,2.989,2.989,3.2800002,-0.291,0.082,1.1010001,1.1090001,0.77400005,0.78200006,0.33800003,2.8330002,3.1510003,0,0.238,Linear_observed,stoch
39,3.4940002,3.492,3.2800002,0.21400002,0.245,1.026,1.131,0.772,0.84000003,0.46500003,3.022,3.9910002,1,0.518,GP_observed,stoch
39,2.6720002,2.6720002,2.7440002,-0.072000004,0.068,0.601,0.70100003,0.47400004,0.551,1.1800001,2.539,2.8040001,1,0.748,Linear_3S,dynamic
39,3.1320002,3.1320002,3.2800002,-0.148,0.075,0.63500005,0.73800004,0.492,0.573,0.25100002,2.9870002,3.2800002,1,0.76000005,Linear_3S,stoch
39,2.63,2.63,2.7440002,-0.11400001,0.082,0.68700004,0.80300003,0.522,0.60700005,1.062,2.4720001,2.7900002,1,0.804,GP_3S,dynamic
39,3.0870001,3.0860002,3.2800002,-0.193,0.075,0.749,0.851,0.55300003,0.628,0.31800002,2.9420002,3.2340002,0,0.758,GP_3S,stoch
39,2.729,2.729,2.7440002,-0.015000001,0.053000003,0.52000004,0.53300005,0.42000002,0.42800003,1.0090001,2.6250002,2.8330002,1,0.296,Linear_1S,dynamic
39,2.693,2.693,2.7440002,-0.051000003,0.069000006,0.60400003,0.656,0.45000002,0.48600003,0.88000005,2.555,2.8270001,1,0.54200006,GP_1S,dynamic
39,3.2670002,3.2660003,3.2800002,-0.013,0.061000004,0.52400005,0.53400004,0.416,0.423,0.23400001,3.147,3.3860002,1,0.27,Linear_1S,stoch
39,3.2140002,3.2150002,3.2800002,-0.066,0.07,0.646,0.69200003,0.47400004,0.49800003,0.30200002,3.0740001,3.3500001,1,0.45600003,GP_1S,stoch
94,2.4720001,2.473,2.4980001,-0.026,0.043,0.074,0.124000005,0.055000003,0.09200001,0.11000001,2.387,2.5570002,1,1,Linear_oracle,dynamic
94,2.502,2.502,2.4980001,0.004,0.059000004,0.22900002,0.317,0.16100001,0.21900001,0.625,2.3850002,2.6160002,1,0.91200006,GP_oracle,dynamic
94,3.2860003,3.285,3.3360002,-0.05,0.052,0.07300001,0.115,0.057000004,0.08400001,0.048,3.1840003,3.387,1,1,Linear_oracle,stoch
94,3.2630002,3.2640002,3.3360002,-0.07300001,0.054,0.21100001,0.28100002,0.11000001,0.16600001,0.089,3.157,3.3690002,1,0.998,GP_oracle,stoch
94,2.288,2.2870002,2.4980001,-0.21000001,0.069000006,0.99600005,1.0040001,0.716,0.72400004,1.9840001,2.153,2.424,0,0.21400002,Linear_observed,dynamic
94,1.7780001,1.7780001,2.4980001,-0.72,0.18400002,1.496,1.542,1.187,1.2080001,7.5470004,1.422,2.1390002,0,0.286,GP_observed,dynamic
94,3.0660002,3.0660002,3.3360002,-0.27,0.085,1.108,1.116,0.83100003,0.836,0.448,2.8990002,3.2340002,0,0.194,Linear_observed,stoch
94,3.7300003,3.7230003,3.3360002,0.39400002,0.25100002,1.1340001,1.2310001,0.90300006,0.95300007,0.59800005,3.2510002,4.234,1,0.45200002,GP_observed,stoch
