idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
4.0,5.0930004,5.0930004,5.1540003,-0.061000004,0.07300001,0.106000006,0.078,0.019000001,4.9490004,5.2380004,1.0,1.0,Linear_oracle,dynamic
4.0,4.951,4.951,5.1540003,-0.20300001,0.095000006,0.675,0.30800003,0.091000006,4.761,5.137,0.0,0.91800004,GP_oracle,dynamic
4.0,5.5340004,5.5340004,5.603,-0.069000006,0.082,0.074,0.069000006,0.013,5.372,5.6970005,1.0,1.0,Linear_oracle,stoch
4.0,5.3370004,5.34,5.603,-0.266,0.10700001,1.021,0.35900003,0.054,5.123,5.544,0.0,0.91400003,GP_oracle,stoch
4.0,3.8470001,3.8460002,5.1540003,-1.307,0.069000006,1.7810001,1.3330001,0.326,3.7110002,3.9830003,0.0,0.11000001,Linear_observed,dynamic
4.0,3.6460001,3.6460001,5.1540003,-1.508,0.120000005,2.1390002,1.6850001,0.50200003,3.41,3.88,0.0,0.266,GP_observed,dynamic
4.0,4.61,4.609,5.603,-0.99300003,0.120000005,1.7030001,1.1340001,0.2,4.379,4.847,0.0,0.22000001,Linear_observed,stoch
4.0,5.8240004,5.82,5.603,0.22100002,0.23600002,1.2780001,0.934,0.17600001,5.374,6.2970004,1.0,0.36800003,GP_observed,stoch
4.0,4.9100003,4.9090004,5.1540003,-0.24400002,0.1,0.62600005,0.492,0.124000005,4.7130003,5.109,0.0,0.882,Linear_3S,dynamic
4.0,4.6140003,4.6150002,5.1540003,-0.54,0.126,0.99100006,0.70400006,0.18,4.3640003,4.8570004,0.0,0.85800004,GP_3S,dynamic
4.0,5.341,5.339,5.603,-0.26200002,0.11100001,0.56700003,0.441,0.08400001,5.1200004,5.5610003,0.0,0.87000006,Linear_3S,stoch
4.0,4.977,4.98,5.603,-0.62600005,0.15400001,1.322,0.748,0.125,4.6650004,5.269,0.0,0.85600007,GP_3S,stoch
4.0,5.1200004,5.1210003,5.1540003,-0.034,0.083000004,0.53800005,0.43100002,0.124000005,4.959,5.282,1.0,0.342,Linear_1S,dynamic
4.0,4.9020004,4.906,5.1540003,-0.252,0.120000005,0.84700006,0.58900005,0.17300001,4.656,5.131,0.0,0.526,GP_1S,dynamic
4.0,5.596,5.597,5.603,-0.007,0.095000006,0.44700003,0.358,0.076000005,5.4100003,5.78,1.0,0.374,Linear_1S,stoch
