idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
24.0,0.71300006,0.71300006,0.69600004,0.017,0.019000001,0.025,0.043,0.020000001,0.027,0.029000001,0.047000002,0.001,0.004,0.67700005,0.749,1.0,1.0,Linear_oracle,dynamic
24.0,0.69900006,0.69900006,0.69600004,0.003,0.021000002,0.021000002,0.18300001,0.017,0.076000005,0.024,0.128,0.001,0.038000003,0.65800005,0.74100006,1.0,0.98200005,GP_oracle,dynamic
24.0,2.917,2.917,2.8470001,0.07,0.07700001,0.104,0.117000006,0.086,0.087000005,0.030000001,0.029000001,0.001,0.001,2.7680001,3.068,1.0,1.0,Linear_oracle,stoch
24.0,2.8130002,2.812,2.8470001,-0.034,0.083000004,0.09,0.41300002,0.072000004,0.194,0.025,0.062000003,0.001,0.009000001,2.65,2.9780002,1.0,0.94600004,GP_oracle,stoch
24.0,0.55600005,0.55600005,0.69600004,-0.14,0.045,0.147,0.33100003,0.14,0.252,0.201,2273.704,0.045,67815340.0,0.46800002,0.64500004,0.0,0.24800001,Linear_observed,dynamic
24.0,0.35500002,0.35500002,0.69600004,-0.34100002,0.064,0.347,0.48700002,0.34100002,0.38500002,0.49,1271.956,0.24800001,33985424.0,0.23,0.483,0.0,0.432,GP_observed,dynamic
24.0,2.035,2.033,2.8470001,-0.81200004,0.15400001,0.82600003,1.1220001,0.81200004,0.89300007,0.28500003,0.287,0.08400001,0.10700001,1.733,2.3390002,0.0,0.19800001,Linear_observed,stoch
24.0,2.255,2.255,2.8470001,-0.592,0.185,0.62100005,1.378,0.59300005,1.087,0.208,0.38000003,0.048,0.20600002,1.8950001,2.618,0.0,0.33800003,GP_observed,stoch
24.0,0.595,0.59400004,0.69600004,-0.101,0.035,0.10700001,0.31100002,0.102000006,0.23900001,0.14600001,2179.84,0.024,72426950.0,0.52900004,0.66700006,0.0,0.87000006,Linear_3S,dynamic
24.0,2.4080002,2.4060001,2.8470001,-0.439,0.123,0.45600003,0.71300006,0.439,0.57100004,0.15400001,0.193,0.026,0.053000003,2.1720002,2.653,0.0,0.70000005,Linear_3S,stoch
24.0,0.583,0.582,0.69600004,-0.113000005,0.041,0.12100001,0.41500002,0.11400001,0.284,0.163,2000.2441,0.030000001,77576264.0,0.504,0.66700006,0.0,0.95000005,GP_3S,dynamic
24.0,2.272,2.2710001,2.8470001,-0.57500005,0.133,0.59000003,0.94600004,0.57500005,0.72200006,0.202,0.245,0.043,0.086,2.015,2.5340002,0.0,0.87600005,GP_3S,stoch
24.0,0.74100006,0.74,0.69600004,0.045,0.027,0.052,0.23700002,0.046000004,0.19100001,0.066,3257.665,0.006,104816780.0,0.68700004,0.795,1.0,0.18,Linear_1S,dynamic
24.0,0.70600003,0.70600003,0.69600004,0.010000001,0.032,0.034,0.32700002,0.027,0.22800002,0.038000003,3222.456,0.002,108203790.0,0.643,0.76900005,1.0,0.45000002,GP_1S,dynamic
24.0,3.019,3.0170002,2.8470001,0.172,0.113000005,0.20600002,0.45800003,0.179,0.365,0.063,0.143,0.0050000004,0.037,2.7960002,3.2430003,1.0,0.358,Linear_1S,stoch
24.0,2.8500001,2.8500001,2.8470001,0.003,0.133,0.133,0.66800004,0.106000006,0.44500002,0.037,0.157,0.002,0.044000003,2.5930002,3.1100001,1.0,0.59000003,GP_1S,stoch
79.0,0.83300006,0.832,0.84000003,-0.007,0.023000002,0.024,0.05,0.019000001,0.027,0.023000002,0.032,0.001,0.002,0.78700006,0.87700003,1.0,1.0,Linear_oracle,dynamic
79.0,0.823,0.823,0.84000003,-0.017,0.024,0.030000001,0.18800001,0.024,0.102000006,0.029000001,0.15900001,0.001,0.055000003,0.776,0.87000006,1.0,0.95600003,GP_oracle,dynamic
79.0,2.696,2.696,2.7220001,-0.026,0.074,0.078,0.085,0.063,0.065000005,0.023000002,0.024,0.001,0.001,2.5500002,2.838,1.0,1.0,Linear_oracle,stoch
79.0,2.5930002,2.594,2.7220001,-0.12900001,0.081,0.15200001,0.402,0.132,0.18100001,0.049000002,0.063,0.003,0.010000001,2.4320002,2.7540002,1.0,0.93000007,GP_oracle,stoch
79.0,0.64000005,0.63900006,0.84000003,-0.2,0.043,0.20500001,0.39400002,0.201,0.29700002,0.23900001,1374.7721,0.060000002,40180290.0,0.55600005,0.72400004,0.0,0.216,Linear_observed,dynamic
79.0,0.402,0.402,0.84000003,-0.43800002,0.075,0.44500002,0.61,0.43800002,0.48800004,0.521,1257.9441,0.28,44432156.0,0.259,0.549,0.0,0.38200003,GP_observed,dynamic
79.0,1.9620001,1.96,2.7220001,-0.76000005,0.12200001,0.77000004,1.0400001,0.76000005,0.81900007,0.279,0.27400002,0.080000006,0.09900001,1.7240001,2.204,0.0,0.19000001,Linear_observed,stoch
79.0,2.0760002,2.075,2.7220001,-0.646,0.142,0.661,1.243,0.646,0.97300005,0.23700002,0.347,0.059000004,0.16800001,1.7960001,2.355,0.0,0.296,GP_observed,stoch
79.0,0.652,0.651,0.84000003,-0.18800001,0.042000003,0.193,0.37500003,0.18900001,0.286,0.224,1292.7351,0.053000003,40485480.0,0.574,0.73600006,0.0,0.77400005,Linear_3S,dynamic
79.0,2.176,2.1750002,2.7220001,-0.546,0.117000006,0.558,0.78400004,0.545,0.63000005,0.2,0.21800001,0.042000003,0.064,1.9510001,2.4060001,0.0,0.564,Linear_3S,stoch
79.0,0.63100004,0.63000005,0.84000003,-0.209,0.049000002,0.215,0.504,0.21000001,0.34800002,0.25,1185.358,0.066,46622572.0,0.53900003,0.72800004,0.0,0.93200004,GP_3S,dynamic
79.0,2.0300002,2.029,2.7220001,-0.69200003,0.12900001,0.703,1.01,0.69100004,0.79600006,0.254,0.28100002,0.067,0.108,1.7800001,2.2870002,0.0,0.846,GP_3S,stoch
79.0,0.84200007,0.84200007,0.84000003,0.002,0.033,0.033,0.26200002,0.026,0.20400001,0.031000001,2148.5552,0.002,71975710.0,0.77900004,0.90700006,1.0,0.21800001,Linear_1S,dynamic
79.0,0.814,0.81600004,0.84000003,-0.026,0.048,0.055000003,0.42800003,0.042000003,0.27100003,0.05,2477.714,0.004,97838120.0,0.707,0.89900005,1.0,0.55200005,GP_1S,dynamic
