idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
32.0,2.6880002,2.6880002,2.7940001,-0.106000006,0.05,0.155,0.187,0.123,0.14400001,1.416,2.5890002,2.7870002,0.0,0.754,Linear_oracle,dynamic
32.0,2.65,2.6490002,2.7940001,-0.14400001,0.066,0.42200002,0.48700002,0.20600002,0.263,3.019,2.522,2.7800002,0.0,0.92800003,GP_oracle,dynamic
32.0,3.153,3.1520002,3.2870002,-0.134,0.062000003,0.179,0.20400001,0.14500001,0.157,0.087000005,3.0300002,3.2760003,0.0,0.59000003,Linear_oracle,stoch
32.0,3.048,3.0470002,3.2870002,-0.23900001,0.07300001,0.58900005,0.63500005,0.28,0.31300002,0.13100001,2.903,3.1920002,0.0,0.78800005,GP_oracle,stoch
32.0,2.3300002,2.329,2.7940001,-0.46400002,0.056,1.031,1.0370001,0.74,0.74700004,9.856001,2.219,2.4420002,0.0,0.22200002,Linear_observed,dynamic
32.0,2.2710001,2.2710001,2.7940001,-0.523,0.13800001,1.182,1.225,0.89500004,0.929,7.3450003,1.9970001,2.546,0.0,0.41000003,GP_observed,dynamic
32.0,2.7180002,2.719,3.2870002,-0.569,0.09200001,1.151,1.159,0.845,0.85200006,0.43800002,2.536,2.8980002,0.0,0.186,Linear_observed,stoch
32.0,2.9060001,2.9190001,3.2870002,-0.381,0.39800003,1.253,1.4230001,0.85800004,0.96400005,0.53000003,2.1030002,3.67,1.0,0.642,GP_observed,stoch
32.0,2.6430001,2.641,2.7940001,-0.15100001,0.075,0.59400004,0.684,0.46400002,0.53300005,12.405001,2.499,2.795,1.0,0.75200003,Linear_3S,dynamic
32.0,2.983,2.9810002,3.2870002,-0.30400002,0.089,0.69600004,0.78200006,0.55200005,0.61700004,0.314,2.812,3.163,0.0,0.67600006,Linear_3S,stoch
32.0,2.5970001,2.5970001,2.7940001,-0.19700001,0.08800001,0.731,0.855,0.51900005,0.61,11.586,2.4250002,2.7700002,0.0,0.82400006,GP_3S,dynamic
