idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
36.0,2.8520002,2.8520002,2.8200002,0.032,0.047000002,0.067,0.125,0.048,0.098000005,0.158,2.7580001,2.946,1.0,0.92600006,Linear_oracle,dynamic
36.0,2.7640002,2.765,2.8200002,-0.056,0.063,0.527,0.577,0.17500001,0.24400002,0.22200002,2.64,2.884,1.0,0.95800006,GP_oracle,dynamic
36.0,3.2640002,3.2640002,3.2440002,0.020000001,0.052,0.066,0.112,0.053000003,0.08400001,0.062000003,3.1620002,3.367,1.0,1.0,Linear_oracle,stoch
36.0,3.1980002,3.1990001,3.2440002,-0.046000004,0.055000003,0.49,0.52900004,0.17300001,0.21800001,0.11800001,3.091,3.305,1.0,0.95000005,GP_oracle,stoch
36.0,2.4540002,2.4540002,2.8200002,-0.36600003,0.068,1.1110001,1.118,0.81700003,0.82400006,1.4080001,2.3200002,2.5830002,0.0,0.22600001,Linear_observed,dynamic
36.0,1.9290001,1.9300001,2.8200002,-0.89100003,0.165,1.733,1.769,1.338,1.3570001,3.4380002,1.6100001,2.2470002,0.0,0.254,GP_observed,dynamic
36.0,2.9110003,2.9110003,3.2440002,-0.333,0.080000006,1.143,1.1500001,0.82400006,0.83100003,0.49100003,2.7540002,3.068,0.0,0.20600002,Linear_observed,stoch
36.0,3.278,3.2800002,3.2440002,0.034,0.19500001,1.146,1.2110001,0.83400005,0.87600005,0.63500005,2.8980002,3.6550002,1.0,0.46800002,GP_observed,stoch
36.0,2.766,2.766,2.8200002,-0.054,0.074,0.69200003,0.80500007,0.54800004,0.637,1.4440001,2.6250002,2.914,1.0,0.726,Linear_3S,dynamic
36.0,3.147,3.1460001,3.2440002,-0.097,0.079,0.657,0.776,0.526,0.615,0.397,2.996,3.305,1.0,0.74600005,Linear_3S,stoch
