idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
34.0,1.0500001,1.0500001,1.0380001,0.012,0.034,0.022000002,0.020000001,0.98200005,1.116,1.0,1.0,Linear_oracle,dynamic
34.0,0.9990001,1.0,1.0380001,-0.039,0.041,0.23200001,0.093,0.91,1.077,1.0,0.95400006,GP_oracle,dynamic
34.0,3.8830001,3.8830001,3.844,0.039,0.123,0.043,0.038000003,3.6410003,4.123,1.0,1.0,Linear_oracle,stoch
34.0,3.63,3.6350002,3.844,-0.21400002,0.16100001,0.65400004,0.23300001,3.3030002,3.9410002,1.0,0.924,GP_oracle,stoch
34.0,0.559,0.559,1.0380001,-0.47900003,0.047000002,0.56600004,0.48700002,0.46600002,0.652,0.0,0.086,Linear_observed,dynamic
34.0,0.39600003,0.39600003,1.0380001,-0.642,0.055000003,0.731,0.66,0.28800002,0.505,0.0,0.094000004,GP_observed,dynamic
34.0,2.092,2.091,3.844,-1.7520001,0.165,1.917,1.7530001,1.7700001,2.4150002,0.0,0.0,Linear_observed,stoch
34.0,2.5760002,2.5670002,3.844,-1.268,0.261,1.697,1.4000001,2.079,3.1020002,0.0,0.356,GP_observed,stoch
34.0,0.84400004,0.84200007,1.0380001,-0.194,0.048,0.30800003,0.24200001,0.757,0.94600004,0.0,0.786,Linear_3S,dynamic
34.0,4.531,4.533,1.0380001,3.4930003,0.11800001,3.946,3.4930003,4.294,4.754,0.0,0.37600002,GP_3S,dynamic
34.0,3.1430001,3.1360002,3.844,-0.70100003,0.16600001,0.78000003,0.702,2.841,3.492,0.0,0.3,Linear_3S,stoch
34.0,2.4520001,2.447,3.844,-1.3920001,0.238,1.5740001,1.393,1.9970001,2.9280002,0.0,0.17600001,GP_3S,stoch
34.0,0.998,0.998,1.0380001,-0.040000003,0.043,0.23900001,0.187,0.915,1.082,1.0,0.33200002,Linear_1S,dynamic
34.0,0.91800004,0.92300004,1.0380001,-0.120000005,0.064,0.342,0.24000001,0.777,1.033,0.0,0.50600004,GP_1S,dynamic
34.0,3.69,3.6910002,3.844,-0.15400001,0.15400001,0.316,0.245,3.3920002,3.9940002,1.0,0.68,Linear_1S,stoch
34.0,3.2840002,3.2960002,3.844,-0.56,0.25500003,0.89900005,0.57500005,2.7600002,3.7560003,0.0,0.72200006,GP_1S,stoch
89.0,0.864,0.864,0.84000003,0.024,0.024,0.051000003,0.042000003,0.81700003,0.9110001,1.0,1.0,Linear_oracle,dynamic
89.0,0.818,0.81900007,0.84000003,-0.022000002,0.035,0.164,0.075,0.74500006,0.882,1.0,0.94000006,GP_oracle,dynamic
89.0,3.9960003,3.9970002,3.8700001,0.126,0.115,0.13800001,0.126,3.7700002,4.2200003,1.0,1.0,Linear_oracle,stoch
89.0,3.6290002,3.634,3.8700001,-0.24100001,0.21300001,0.49600002,0.272,3.2040002,4.0350003,1.0,0.96400005,GP_oracle,stoch
89.0,0.60400003,0.60400003,0.84000003,-0.23600002,0.046000004,0.377,0.279,0.51500005,0.69500005,0.0,0.26000002,Linear_observed,dynamic
89.0,0.45200002,0.45200002,0.84000003,-0.388,0.082,0.503,0.4,0.289,0.61200005,0.0,0.36400002,GP_observed,dynamic
89.0,2.3890002,2.3890002,3.8700001,-1.4810001,0.177,1.6680001,1.4820001,2.042,2.7400002,0.0,0.014,Linear_observed,stoch
89.0,2.538,2.5400002,3.8700001,-1.332,0.193,1.7080001,1.468,2.1590002,2.9110003,0.0,0.2,GP_observed,stoch
89.0,0.75500005,0.754,0.84000003,-0.085,0.033,0.21200001,0.162,0.693,0.82400006,0.0,0.92,Linear_3S,dynamic
89.0,4.6060004,4.6060004,0.84000003,3.7660003,0.080000006,4.209,3.7660003,4.452,4.761,0.0,0.34,GP_3S,dynamic
89.0,3.522,3.519,3.8700001,-0.34800002,0.142,0.43400002,0.37,3.259,3.8150003,0.0,0.814,Linear_3S,stoch
89.0,2.3140001,2.3130002,3.8700001,-1.5560001,0.27,1.6250001,1.5560001,1.7880001,2.848,0.0,0.202,GP_3S,stoch
89.0,0.83900005,0.83900005,0.84000003,-0.001,0.026,0.19100001,0.15100001,0.78800005,0.89000005,1.0,0.216,Linear_1S,dynamic
89.0,0.753,0.75500005,0.84000003,-0.087000005,0.057000004,0.365,0.22600001,0.638,0.85800004,1.0,0.518,GP_1S,dynamic
89.0,3.9400003,3.9400003,3.8700001,0.07,0.126,0.259,0.20400001,3.69,4.1870003,1.0,0.66800004,Linear_1S,stoch
89.0,3.2450001,3.2510002,3.8700001,-0.625,0.379,0.94900006,0.65300006,2.489,3.9600003,1.0,0.818,GP_1S,stoch
144.0,0.95900005,0.95900005,0.9620001,-0.003,0.027,0.0050000004,0.003,0.906,1.0120001,1.0,1.0,Linear_oracle,dynamic
144.0,0.929,0.92800003,0.9620001,-0.033,0.038000003,0.19600001,0.078,0.85800004,1.0070001,1.0,0.984,GP_oracle,dynamic
144.0,3.9630003,3.9630003,3.9750001,-0.012,0.113000005,0.012,0.012,3.7400002,4.1850004,1.0,1.0,Linear_oracle,stoch
144.0,3.7700002,3.7740002,3.9750001,-0.20500001,0.201,0.432,0.21100001,3.3560002,4.156,1.0,0.93600005,GP_oracle,stoch
144.0,0.72700006,0.72700006,0.9620001,-0.23500001,0.05,0.39100003,0.298,0.629,0.82600003,0.0,0.26200002,Linear_observed,dynamic
144.0,0.521,0.52000004,0.9620001,-0.441,0.058000002,0.546,0.47500002,0.40800002,0.638,0.0,0.22200002,GP_observed,dynamic
144.0,2.604,2.605,3.9750001,-1.371,0.172,1.572,1.371,2.269,2.9450002,0.0,0.024,Linear_observed,stoch
144.0,2.6810002,2.6790001,3.9750001,-1.294,0.18100001,1.682,1.416,2.331,3.039,0.0,0.22600001,GP_observed,stoch
