idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
16.0,2.6330001,2.6330001,2.5990002,0.034,0.049000002,0.124000005,0.162,0.09200001,0.120000005,0.172,2.538,2.73,1.0,0.952,Linear_oracle,dynamic
16.0,2.664,2.6650002,2.5990002,0.065000005,0.063,0.35200003,0.43,0.163,0.23300001,0.70600003,2.5400002,2.7870002,1.0,0.90400004,GP_oracle,dynamic
16.0,3.2250001,3.2250001,3.1710002,0.054,0.059000004,0.11000001,0.14600001,0.08800001,0.109000005,0.066,3.111,3.3420002,1.0,0.984,Linear_oracle,stoch
16.0,3.1720002,3.173,3.1710002,0.001,0.066,0.35300002,0.42600003,0.15,0.20400001,0.11400001,3.0400002,3.301,1.0,0.94000006,GP_oracle,stoch
16.0,2.128,2.127,2.5990002,-0.47100002,0.065000005,1.044,1.052,0.76900005,0.777,1.159,2.0,2.255,0.0,0.21800001,Linear_observed,dynamic
16.0,1.845,1.8470001,2.5990002,-0.754,0.16000001,1.399,1.445,1.085,1.113,3.9040003,1.531,2.158,0.0,0.34800002,GP_observed,dynamic
16.0,2.8590002,2.8590002,3.1710002,-0.312,0.08400001,1.123,1.131,0.82800007,0.83400005,0.48800004,2.696,3.025,0.0,0.19800001,Linear_observed,stoch
16.0,3.3100002,3.308,3.1710002,0.13900001,0.24400002,1.019,1.123,0.75500005,0.82900006,0.47000003,2.8290002,3.8030002,1.0,0.52000004,GP_observed,stoch
16.0,2.48,2.48,2.5990002,-0.119,0.07300001,0.57900006,0.693,0.46100003,0.54800004,1.164,2.338,2.624,1.0,0.80600005,Linear_3S,dynamic
16.0,2.9440002,2.943,3.1710002,-0.22700001,0.082,0.66800004,0.781,0.523,0.61,0.3,2.786,3.108,0.0,0.77000004,Linear_3S,stoch
16.0,2.4940002,2.493,2.5990002,-0.105000004,0.085,0.665,0.80700004,0.504,0.60700005,1.649,2.329,2.6620002,1.0,0.822,GP_3S,dynamic
16.0,2.9060001,2.9060001,3.1710002,-0.26500002,0.086,0.771,0.90300006,0.574,0.67,0.321,2.7400002,3.078,0.0,0.80600005,GP_3S,stoch
16.0,2.575,2.5740001,2.5990002,-0.024,0.054,0.49300003,0.50600004,0.39900002,0.40800002,1.056,2.467,2.683,1.0,0.3,Linear_1S,dynamic
16.0,2.6060002,2.6060002,2.5990002,0.007,0.072000004,0.61,0.665,0.44200003,0.47700003,1.396,2.463,2.746,1.0,0.52000004,GP_1S,dynamic
16.0,3.137,3.1360002,3.1710002,-0.034,0.067,0.54200006,0.55200005,0.432,0.441,0.273,3.005,3.2680001,1.0,0.26000002,Linear_1S,stoch
16.0,3.0920002,3.0920002,3.1710002,-0.079,0.075,0.688,0.73300004,0.49600002,0.518,0.286,2.946,3.239,1.0,0.44000003,GP_1S,stoch
71.0,2.4650002,2.4650002,2.48,-0.015000001,0.048,0.105000004,0.149,0.089,0.116000004,0.45600003,2.3720002,2.559,1.0,1.0,Linear_oracle,dynamic
71.0,2.423,2.4220002,2.48,-0.057000004,0.064,0.42600003,0.48600003,0.187,0.24700001,0.68600005,2.299,2.5500002,1.0,0.96800005,GP_oracle,dynamic
71.0,3.1790001,3.1780002,3.1940002,-0.015000001,0.061000004,0.063,0.117000006,0.049000002,0.086,0.059000004,3.0600002,3.3000002,1.0,1.0,Linear_oracle,stoch
71.0,3.081,3.081,3.1940002,-0.113000005,0.068,0.574,0.61800003,0.19500001,0.24900001,0.124000005,2.947,3.2150002,1.0,0.9480001,GP_oracle,stoch
71.0,2.0600002,2.0600002,2.48,-0.42000002,0.068,1.0550001,1.0630001,0.75000006,0.757,1.6350001,1.927,2.193,0.0,0.21400002,Linear_observed,dynamic
71.0,1.212,1.213,2.48,-1.268,0.17400001,2.0500002,2.081,1.549,1.572,5.196,0.86800003,1.549,0.0,0.268,GP_observed,dynamic
71.0,2.617,2.6160002,3.1940002,-0.577,0.081,1.2240001,1.2310001,0.88400006,0.892,0.446,2.456,2.779,0.0,0.202,Linear_observed,stoch
71.0,3.3070002,3.305,3.1940002,0.113000005,0.186,1.033,1.1,0.753,0.80300003,0.53800005,2.953,3.6810002,1.0,0.47200003,GP_observed,stoch
71.0,2.3720002,2.371,2.48,-0.108,0.075,0.61,0.72300005,0.48000002,0.569,1.547,2.227,2.5200002,1.0,0.79,Linear_3S,dynamic
71.0,2.9580002,2.956,3.1940002,-0.23600002,0.09,0.69600004,0.82100004,0.551,0.646,0.34,2.785,3.14,0.0,0.76400006,Linear_3S,stoch
71.0,2.342,2.342,2.48,-0.13800001,0.087000005,0.71500003,0.846,0.517,0.624,1.475,2.173,2.5140002,1.0,0.822,GP_3S,dynamic
71.0,2.8760002,2.8750002,3.1940002,-0.31800002,0.102000006,0.90200007,1.0370001,0.629,0.74,0.36200002,2.68,3.078,0.0,0.8,GP_3S,stoch
71.0,2.4650002,2.4650002,2.48,-0.015000001,0.054,0.537,0.55,0.42800003,0.43600002,1.71,2.358,2.572,1.0,0.30200002,Linear_1S,dynamic
71.0,2.499,2.5,2.48,0.019000001,0.075,0.68600005,0.73200005,0.483,0.514,2.028,2.351,2.644,1.0,0.52000004,GP_1S,dynamic
71.0,3.1850002,3.1850002,3.1940002,-0.009000001,0.072000004,0.59300005,0.60300004,0.47000003,0.47800002,0.32000002,3.0440001,3.3290002,1.0,0.25800002,Linear_1S,stoch
71.0,3.1970003,3.1980002,3.1940002,0.003,0.097,0.87700003,0.91700006,0.588,0.611,0.40100002,3.0040002,3.3850002,1.0,0.42200002,GP_1S,stoch
126.0,2.552,2.552,2.598,-0.046000004,0.054,0.102000006,0.149,0.091000006,0.11800001,0.30800003,2.446,2.657,1.0,0.96400005,Linear_oracle,dynamic
126.0,2.4810002,2.48,2.598,-0.117000006,0.071,0.30100003,0.386,0.202,0.259,0.63900006,2.342,2.6190002,1.0,0.89400005,GP_oracle,dynamic
126.0,3.002,3.002,3.0360003,-0.034,0.062000003,0.056,0.11400001,0.046000004,0.086,0.38700002,2.878,3.1230001,1.0,1.0,Linear_oracle,stoch
126.0,2.946,2.946,3.0360003,-0.09,0.069000006,0.42700002,0.48200002,0.14400001,0.209,0.95000005,2.809,3.081,1.0,0.97400004,GP_oracle,stoch
126.0,2.072,2.072,2.598,-0.526,0.061000004,1.082,1.0890001,0.781,0.78700006,0.84200007,1.9510001,2.19,0.0,0.20600002,Linear_observed,dynamic
126.0,2.085,2.085,2.598,-0.513,0.162,1.273,1.322,0.98200005,1.019,2.243,1.766,2.4,0.0,0.404,GP_observed,dynamic
126.0,2.47,2.469,3.0360003,-0.56600004,0.09200001,1.1650001,1.1730001,0.84300005,0.84800005,1.7910001,2.2910001,2.6520002,0.0,0.18200001,Linear_observed,stoch
126.0,3.357,3.357,3.0360003,0.321,0.294,1.013,1.1500001,0.75500005,0.84900004,3.795,2.779,3.9310002,1.0,0.60200006,GP_observed,stoch
126.0,2.4050002,2.404,2.598,-0.193,0.078,0.57100004,0.689,0.44200003,0.53900003,0.68500006,2.2540002,2.561,0.0,0.84800005,Linear_3S,dynamic
126.0,2.795,2.7940001,3.0360003,-0.24100001,0.089,0.61700004,0.73600006,0.47200003,0.568,1.0150001,2.624,2.9740002,0.0,0.83000004,Linear_3S,stoch
126.0,2.3660002,2.3660002,2.598,-0.23200001,0.095000006,0.61700004,0.78200006,0.47000003,0.59800005,0.651,2.1820002,2.555,0.0,0.90200007,GP_3S,dynamic
126.0,2.766,2.765,3.0360003,-0.27,0.09900001,0.702,0.85700005,0.49600002,0.623,1.088,2.5760002,2.9640002,0.0,0.89000005,GP_3S,stoch
126.0,2.558,2.558,2.598,-0.040000003,0.061000004,0.47200003,0.48800004,0.381,0.39200002,0.799,2.4380002,2.6790001,1.0,0.312,Linear_1S,dynamic
126.0,2.509,2.509,2.598,-0.089,0.083000004,0.55200005,0.623,0.42700002,0.467,0.851,2.348,2.6720002,1.0,0.588,GP_1S,dynamic
126.0,3.0330002,3.032,3.0360003,-0.003,0.075,0.49600002,0.509,0.381,0.393,0.55700004,2.887,3.1810002,1.0,0.344,Linear_1S,stoch
126.0,2.9720001,2.9740002,3.0360003,-0.064,0.09,0.66200006,0.721,0.44200003,0.476,0.43,2.7870002,3.14,1.0,0.52000004,GP_1S,stoch
181.0,2.6820002,2.6820002,2.7210002,-0.039,0.051000003,0.056,0.123,0.045,0.093,0.078,2.5800002,2.7830002,1.0,1.0,Linear_oracle,dynamic
181.0,2.7170002,2.7170002,2.7210002,-0.004,0.066,0.28100002,0.363,0.141,0.21800001,0.25,2.5870001,2.845,1.0,0.97800004,GP_oracle,dynamic
181.0,2.9900002,2.9900002,3.0370002,-0.047000002,0.057000004,0.058000002,0.112,0.048,0.082,0.028,2.877,3.101,1.0,1.0,Linear_oracle,stoch
181.0,2.9640002,2.9640002,3.0370002,-0.07300001,0.059000004,0.388,0.43300003,0.158,0.21000001,0.096,2.848,3.0790002,1.0,0.96000004,GP_oracle,stoch
181.0,2.3300002,2.3300002,2.7210002,-0.39100003,0.063,0.943,0.95100003,0.68500006,0.693,1.8410001,2.209,2.453,0.0,0.23,Linear_observed,dynamic
181.0,2.015,2.0140002,2.7210002,-0.70600003,0.142,1.253,1.297,0.966,0.99300003,3.2310002,1.7420001,2.2910001,0.0,0.374,GP_observed,dynamic
181.0,2.617,2.617,3.0370002,-0.42000002,0.076000005,0.984,0.99200004,0.69500005,0.703,0.57500005,2.4680002,2.765,0.0,0.24400002,Linear_observed,stoch
181.0,2.897,2.8960001,3.0370002,-0.14,0.201,0.92,0.99700004,0.642,0.702,0.72,2.5040002,3.2900002,1.0,0.58000004,GP_observed,stoch
181.0,2.5560002,2.555,2.7210002,-0.165,0.07300001,0.60400003,0.68700004,0.46100003,0.531,1.409,2.4160001,2.7,0.0,0.72400004,Linear_3S,dynamic
181.0,2.821,2.8200002,3.0370002,-0.216,0.081,0.61800003,0.70000005,0.46300003,0.53400004,0.48400003,2.6650002,2.982,0.0,0.75000006,Linear_3S,stoch
181.0,2.545,2.5440001,2.7210002,-0.17600001,0.086,0.68500006,0.81100005,0.5,0.59800005,1.531,2.378,2.713,0.0,0.81600004,GP_3S,dynamic
181.0,2.7670002,2.7670002,3.0370002,-0.27,0.08400001,0.749,0.86,0.518,0.60700005,0.549,2.6020002,2.933,0.0,0.8,GP_3S,stoch
181.0,2.676,2.676,2.7210002,-0.045,0.060000002,0.49500003,0.51100004,0.38500002,0.39800003,1.102,2.559,2.7930002,1.0,0.35000002,Linear_1S,dynamic
181.0,2.6750002,2.6750002,2.7210002,-0.046000004,0.079,0.64400005,0.70400006,0.45700002,0.492,1.187,2.519,2.832,1.0,0.59000003,GP_1S,dynamic
