idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
38,2.7700002,2.7700002,2.7540002,0.016,0.054,0.079,0.13700001,0.066,0.104,0.120000005,2.664,2.877,1,1,Linear_oracle,dynamic
38,2.697,2.6980002,2.7540002,-0.057000004,0.07,0.367,0.44000003,0.22500001,0.284,0.21400002,2.559,2.8330002,1,0.89400005,GP_oracle,dynamic
38,3.1990001,3.1980002,3.1890001,0.010000001,0.063,0.062000003,0.120000005,0.05,0.089,0.19800001,3.0770001,3.3230002,1,1,Linear_oracle,stoch
38,3.114,3.1130002,3.1890001,-0.075,0.069000006,0.44500002,0.49800003,0.22500001,0.266,0.21300001,2.979,3.2480001,1,0.89800006,GP_oracle,stoch
38,2.295,2.295,2.7540002,-0.45900002,0.062000003,1.09,1.0960001,0.80500007,0.81100005,0.75000006,2.173,2.4190001,0,0.21000001,Linear_observed,dynamic
38,2.4090002,2.4080002,2.7540002,-0.34500003,0.16000001,1.1450001,1.1960001,0.89800006,0.934,1.217,2.0970001,2.7180002,0,0.42800003,GP_observed,dynamic
38,2.815,2.8160002,3.1890001,-0.374,0.098000005,1.1270001,1.1370001,0.837,0.845,1.166,2.6230001,3.009,0,0.2,Linear_observed,stoch
38,3.005,3.0080001,3.1890001,-0.18400002,0.337,1.3620001,1.488,0.9850001,1.057,1.5020001,2.348,3.6540003,1,0.52000004,GP_observed,stoch
38,2.617,2.617,2.7540002,-0.13700001,0.079,0.66800004,0.768,0.52400005,0.606,0.78300005,2.466,2.7740002,1,0.71400005,Linear_3S,dynamic
38,2.9670002,2.9650002,3.1890001,-0.22200002,0.09,0.69100004,0.794,0.554,0.629,1.1010001,2.795,3.1480002,0,0.70400006,Linear_3S,stoch
38,2.539,2.539,2.7540002,-0.215,0.096,0.77900004,0.919,0.57900006,0.69100004,0.75200003,2.352,2.7270002,0,0.808,GP_3S,dynamic
38,2.891,2.891,3.1890001,-0.298,0.098000005,0.89300007,1.021,0.629,0.73,0.952,2.7,3.084,0,0.776,GP_3S,stoch
38,2.7710001,2.7710001,2.7540002,0.017,0.065000005,0.555,0.57000005,0.44200003,0.455,0.786,2.6450002,2.897,1,0.34600002,Linear_1S,dynamic
38,2.729,2.73,2.7540002,-0.025,0.085,0.758,0.81600004,0.56200004,0.59300005,0.93900007,2.5600002,2.891,1,0.47200003,GP_1S,dynamic
38,3.1940002,3.1940002,3.1890001,0.005,0.07700001,0.54200006,0.55600005,0.441,0.45200002,0.998,3.0430002,3.344,1,0.268,Linear_1S,stoch
38,3.127,3.1290002,3.1890001,-0.062000003,0.097,0.90900004,0.96300006,0.601,0.625,1.019,2.926,3.3100002,1,0.416,GP_1S,stoch
93,2.7010002,2.7,2.762,-0.061000004,0.062000003,0.119,0.165,0.097,0.126,0.31300002,2.578,2.8240001,1,0.8880001,Linear_oracle,dynamic
93,2.6120002,2.6120002,2.762,-0.15,0.079,0.68500006,0.739,0.307,0.351,0.832,2.4520001,2.766,1,0.87200004,GP_oracle,dynamic
93,3.1380002,3.137,3.2080002,-0.07,0.07300001,0.10700001,0.15200001,0.082,0.108,0.052,2.992,3.2840002,1,1,Linear_oracle,stoch
