idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
45.0,0.54800004,0.54800004,0.54,0.008,0.015000001,0.017,0.042000003,0.014,0.019000001,0.025,0.031000001,0.001,0.002,0.51900005,0.577,1.0,1.0,Linear_oracle,dynamic
45.0,0.518,0.518,0.54,-0.022000002,0.017,0.028,0.216,0.023000002,0.071,0.043,0.120000005,0.003,0.05,0.48400003,0.551,1.0,0.97400004,GP_oracle,dynamic
45.0,2.7310002,2.7310002,2.696,0.035,0.079,0.086,0.094000004,0.069000006,0.071,0.026,0.026,0.001,0.001,2.5770001,2.8830001,1.0,1.0,Linear_oracle,stoch
45.0,2.651,2.6520002,2.696,-0.045,0.081,0.093,0.551,0.074,0.208,0.027,0.062000003,0.001,0.013,2.4910002,2.809,1.0,0.95600003,GP_oracle,stoch
45.0,0.38700002,0.38700002,0.54,-0.15300001,0.030000001,0.156,0.312,0.15300001,0.208,0.28300002,1445.3881,0.083000004,18089772.0,0.32900003,0.44400004,0.0,0.266,Linear_observed,dynamic
45.0,0.31300002,0.31300002,0.54,-0.22700001,0.048,0.23200001,0.469,0.22700001,0.33600003,0.42100003,3158.6052,0.185,112163560.0,0.22000001,0.40800002,0.0,0.46,GP_observed,dynamic
45.0,1.6610001,1.6600001,2.696,-1.0350001,0.124000005,1.0430001,1.274,1.0350001,1.0600001,0.384,0.35900003,0.15,0.15300001,1.419,1.9020001,0.0,0.106000006,Linear_observed,stoch
45.0,1.8340001,1.8330001,2.696,-0.86200005,0.155,0.87600005,1.376,0.86300004,1.0680001,0.32000002,0.37600002,0.106000006,0.19600001,1.5300001,2.141,0.0,0.35200003,GP_observed,stoch
45.0,0.43100002,0.43100002,0.54,-0.109000005,0.025,0.11100001,0.268,0.109000005,0.18800001,0.201,1734.1721,0.043,33179878.0,0.384,0.483,0.0,0.78800005,Linear_3S,dynamic
45.0,2.181,2.1790001,2.696,-0.51500005,0.124000005,0.53000003,0.772,0.51600003,0.615,0.19100001,0.21400002,0.039,0.063,1.9410001,2.426,0.0,0.56600004,Linear_3S,stoch
45.0,0.418,0.418,0.54,-0.12200001,0.027,0.125,0.32700002,0.12200001,0.21200001,0.22500001,1608.4391,0.053000003,35878000.0,0.36600003,0.47300002,0.0,0.846,GP_3S,dynamic
45.0,2.0730002,2.0730002,2.696,-0.623,0.13000001,0.63600004,0.9710001,0.623,0.726,0.231,0.252,0.056,0.089,1.8190001,2.3300002,0.0,0.74200004,GP_3S,stoch
45.0,0.541,0.541,0.54,0.001,0.020000001,0.020000001,0.19800001,0.016,0.15,0.030000001,2989.8362,0.001,56975724.0,0.50100005,0.58100003,1.0,0.19600001,Linear_1S,dynamic
45.0,0.52000004,0.52000004,0.54,-0.020000001,0.024,0.031000001,0.31100002,0.026,0.19600001,0.047000002,3334.8,0.003,73931960.0,0.47400004,0.568,1.0,0.374,GP_1S,dynamic
45.0,2.8820002,2.881,2.696,0.186,0.12100001,0.22200002,0.48100004,0.192,0.384,0.071,0.16100001,0.007,0.046000004,2.644,3.1230001,1.0,0.39000002,Linear_1S,stoch
45.0,2.795,2.7940001,2.696,0.09900001,0.14,0.171,0.83800006,0.13800001,0.537,0.051000003,0.20400001,0.004,0.075,2.519,3.068,1.0,0.48800004,GP_1S,stoch
100.0,0.94000006,0.94000006,0.97400004,-0.034,0.029000001,0.044000003,0.069000006,0.037,0.05,0.038000003,0.064,0.002,0.006,0.883,0.99700004,1.0,1.0,Linear_oracle,dynamic
100.0,0.91700006,0.91800004,0.97400004,-0.057000004,0.036000002,0.068,0.279,0.059000004,0.141,0.061000004,0.16800001,0.0050000004,0.068,0.84400004,0.984,1.0,0.998,GP_oracle,dynamic
100.0,2.615,2.615,2.6910002,-0.076000005,0.074,0.106000006,0.124000005,0.08800001,0.091000006,0.033,0.032,0.002,0.002,2.4680002,2.762,1.0,1.0,Linear_oracle,stoch
100.0,2.571,2.572,2.6910002,-0.120000005,0.07700001,0.143,0.42000002,0.124000005,0.19000001,0.046000004,0.061000004,0.003,0.010000001,2.417,2.72,1.0,0.9760001,GP_oracle,stoch
100.0,0.67700005,0.67600006,0.97400004,-0.29700002,0.054,0.30200002,0.512,0.29700002,0.4,0.305,1312.9391,0.096,40976668.0,0.572,0.78300005,0.0,0.23,Linear_observed,dynamic
100.0,0.536,0.536,0.97400004,-0.43800002,0.072000004,0.44400004,0.657,0.43800002,0.53400004,0.44900003,855.637,0.208,26199252.0,0.393,0.68,0.0,0.39000002,GP_observed,dynamic
