idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,method,estimand
220.0,0.82900006,0.83100003,1.299,-0.47000003,0.09,0.47900003,0.47000003,0.36200002,0.65000004,1.0,0.0,GP_3S,dynamic
220.0,3.6840003,3.686,3.9610002,-0.277,0.15400001,0.317,0.28100002,0.071,3.387,3.9880002,1.0,Linear_3S,stoch
220.0,2.486,2.489,3.9610002,-1.475,0.25100002,1.496,1.475,0.372,1.9810001,2.9740002,0.0,GP_3S,stoch
220.0,1.3060001,1.3060001,1.299,0.007,0.039,0.039,0.031000001,0.024,1.2290001,1.381,1.0,Linear_1S,dynamic
220.0,1.1,1.102,1.299,-0.19900002,0.086,0.21700001,0.2,0.15400001,0.924,1.261,0.0,GP_1S,dynamic
220.0,4.057,4.056,3.9610002,0.096,0.119,0.15300001,0.124000005,0.031000001,3.821,4.289,1.0,Linear_1S,stoch
220.0,3.2010002,3.2020001,3.9610002,-0.76000005,0.298,0.81600004,0.76000005,0.192,2.611,3.7760003,0.0,GP_1S,stoch
253.0,1.1290001,1.1290001,1.0940001,0.035,0.030000001,0.047000002,0.039,0.036000002,1.0710001,1.1880001,1.0,Linear_oracle,dynamic
253.0,1.121,1.121,1.0940001,0.027,0.039,0.047000002,0.038000003,0.035,1.0430001,1.197,1.0,GP_oracle,dynamic
253.0,3.7540002,3.7530003,3.6350002,0.119,0.09900001,0.155,0.13000001,0.036000002,3.5590003,3.9480002,1.0,Linear_oracle,stoch
253.0,3.653,3.653,3.6350002,0.018000001,0.136,0.13700001,0.109000005,0.030000001,3.3850002,3.9170003,1.0,GP_oracle,stoch
253.0,0.78200006,0.78200006,1.0940001,-0.312,0.060000002,0.31800002,0.312,0.28500003,0.66300005,0.90000004,0.0,Linear_observed,dynamic
253.0,0.541,0.541,1.0940001,-0.55300003,0.075,0.558,0.55300003,0.505,0.39400002,0.689,0.0,GP_observed,dynamic
253.0,2.4550002,2.4550002,3.6350002,-1.1800001,0.18100001,1.194,1.1800001,0.32500002,2.1000001,2.811,0.0,Linear_observed,stoch
253.0,3.5360003,3.5310001,3.6350002,-0.09900001,0.29500002,0.31100002,0.25,0.069000006,2.9750001,4.131,1.0,GP_observed,stoch
253.0,1.008,1.008,1.0940001,-0.086,0.049000002,0.09900001,0.087000005,0.080000006,0.91400003,1.1060001,1.0,Linear_3S,dynamic
253.0,0.79800004,0.80300003,1.0940001,-0.296,0.086,0.30800003,0.296,0.27,0.61600006,0.95400006,0.0,GP_3S,dynamic
253.0,3.361,3.3660002,3.6350002,-0.27400002,0.15200001,0.31300002,0.27800003,0.07700001,3.0660002,3.6620002,1.0,Linear_3S,stoch
253.0,2.522,2.5240002,3.6350002,-1.113,0.24400002,1.1400001,1.113,0.30600002,2.036,2.9950001,0.0,GP_3S,stoch
253.0,1.1220001,1.1220001,1.0940001,0.028,0.036000002,0.046000004,0.037,0.034,1.0500001,1.1930001,1.0,Linear_1S,dynamic
253.0,1.1240001,1.118,1.0940001,0.030000001,0.085,0.09,0.069000006,0.063,0.97,1.3060001,1.0,GP_1S,dynamic
253.0,3.7440002,3.7450001,3.6350002,0.109000005,0.12200001,0.163,0.134,0.037,3.5030003,3.9830003,1.0,Linear_1S,stoch
253.0,3.6220002,3.6190002,3.6350002,-0.013,0.26500002,0.26500002,0.21100001,0.058000002,3.107,4.1480002,1.0,GP_1S,stoch
286.0,0.994,0.994,1.0220001,-0.028,0.030000001,0.041,0.034,0.033,0.93500006,1.052,1.0,Linear_oracle,dynamic
286.0,0.97300005,0.97200006,1.0220001,-0.049000002,0.037,0.061000004,0.052,0.051000003,0.90200007,1.0500001,1.0,GP_oracle,dynamic
286.0,3.696,3.696,3.7910001,-0.095000006,0.106000006,0.142,0.116000004,0.031000001,3.486,3.9050002,1.0,Linear_oracle,stoch
286.0,3.6060002,3.6090002,3.7910001,-0.185,0.163,0.246,0.20400001,0.054,3.279,3.9170003,1.0,GP_oracle,stoch
286.0,0.72200006,0.72200006,1.0220001,-0.3,0.054,0.305,0.3,0.293,0.615,0.827,0.0,Linear_observed,dynamic
286.0,0.646,0.646,1.0220001,-0.37600002,0.052,0.379,0.37600002,0.36800003,0.545,0.748,0.0,GP_observed,dynamic
286.0,2.628,2.628,3.7910001,-1.1630001,0.178,1.176,1.1630001,0.307,2.275,2.9750001,0.0,Linear_observed,stoch
286.0,2.8070002,2.808,3.7910001,-0.984,0.194,1.0020001,0.98300004,0.259,2.427,3.1850002,0.0,GP_observed,stoch
286.0,0.87100005,0.87200004,1.0220001,-0.15100001,0.046000004,0.157,0.15100001,0.147,0.78300005,0.9620001,0.0,Linear_3S,dynamic
286.0,0.72700006,0.73200005,1.0220001,-0.29500002,0.076000005,0.305,0.29500002,0.289,0.563,0.864,0.0,GP_3S,dynamic
286.0,3.2270002,3.2300003,3.7910001,-0.564,0.15300001,0.58400005,0.563,0.149,2.9310002,3.5290003,0.0,Linear_3S,stoch
286.0,2.413,2.414,3.7910001,-1.378,0.27400002,1.404,1.3770001,0.363,1.868,2.95,0.0,GP_3S,stoch
286.0,0.975,0.975,1.0220001,-0.047000002,0.036000002,0.059000004,0.05,0.049000002,0.90400004,1.0450001,1.0,Linear_1S,dynamic
286.0,0.97400004,0.9710001,1.0220001,-0.048,0.065000005,0.081,0.066,0.065000005,0.85400003,1.1120001,1.0,GP_1S,dynamic
286.0,3.5830002,3.5830002,3.7910001,-0.208,0.124000005,0.24200001,0.21200001,0.056,3.3350003,3.8260002,1.0,Linear_1S,stoch
286.0,3.426,3.433,3.7910001,-0.365,0.28100002,0.46100003,0.38900003,0.10300001,2.855,3.9640002,1.0,GP_1S,stoch
319.0,1.2270001,1.2270001,1.1700001,0.057000004,0.034,0.066,0.058000002,0.05,1.1600001,1.291,1.0,Linear_oracle,dynamic
319.0,1.143,1.1470001,1.1700001,-0.027,0.05,0.057000004,0.043,0.037,1.033,1.2340001,1.0,GP_oracle,dynamic
319.0,4.0670004,4.066,3.8780003,0.18900001,0.11100001,0.21900001,0.193,0.05,3.8470001,4.28,1.0,Linear_oracle,stoch
319.0,3.653,3.6550002,3.8780003,-0.22500001,0.17,0.282,0.23900001,0.062000003,3.311,3.982,1.0,GP_oracle,stoch
319.0,0.99600005,0.99600005,1.1700001,-0.17400001,0.065000005,0.186,0.17400001,0.149,0.869,1.123,0.0,Linear_observed,dynamic
319.0,0.84800005,0.84800005,1.1700001,-0.32200003,0.063,0.328,0.32200003,0.275,0.72400004,0.9710001,0.0,GP_observed,dynamic
319.0,2.947,2.947,3.8780003,-0.93100005,0.178,0.9480001,0.93200004,0.24000001,2.5970001,3.2970002,0.0,Linear_observed,stoch
319.0,3.3290002,3.3290002,3.8780003,-0.549,0.21900001,0.591,0.55,0.142,2.9050002,3.762,0.0,GP_observed,stoch
319.0,1.113,1.1140001,1.1700001,-0.057000004,0.053000003,0.07700001,0.064,0.055000003,1.0120001,1.217,1.0,Linear_3S,dynamic
319.0,0.93200004,0.93700004,1.1700001,-0.238,0.079,0.25100002,0.238,0.20300001,0.762,1.0730001,0.0,GP_3S,dynamic
319.0,3.6320002,3.6360002,3.8780003,-0.246,0.16000001,0.294,0.254,0.066,3.3220003,3.9450002,1.0,Linear_3S,stoch
319.0,2.8400002,2.8430002,3.8780003,-1.0380001,0.20700002,1.059,1.0380001,0.268,2.423,3.239,0.0,GP_3S,stoch
319.0,1.2270001,1.228,1.1700001,0.057000004,0.038000003,0.069000006,0.060000002,0.051000003,1.151,1.302,1.0,Linear_1S,dynamic
319.0,1.0960001,1.1,1.1700001,-0.074,0.060000002,0.095000006,0.078,0.067,0.96900004,1.2040001,1.0,GP_1S,dynamic
319.0,3.9970002,3.9980001,3.8780003,0.119,0.124000005,0.172,0.142,0.037,3.7500002,4.2390003,1.0,Linear_1S,stoch
319.0,3.3520002,3.354,3.8780003,-0.526,0.202,0.563,0.527,0.136,2.947,3.7430003,0.0,GP_1S,stoch
