idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
15.0,2.7680001,2.7680001,2.769,-0.001,0.049000002,0.047000002,0.11400001,0.037,0.086,0.083000004,2.673,2.8630002,1.0,1.0,Linear_oracle,dynamic
15.0,2.7440002,2.7440002,2.769,-0.025,0.065000005,0.31800002,0.38900003,0.15,0.22100002,0.29000002,2.6190002,2.874,1.0,0.97800004,GP_oracle,dynamic
15.0,3.285,3.2840002,3.298,-0.013,0.058000002,0.051000003,0.10700001,0.040000003,0.078,0.023000002,3.1720002,3.4,1.0,1.0,Linear_oracle,stoch
15.0,3.2480001,3.249,3.298,-0.05,0.064,0.416,0.46100003,0.165,0.21900001,0.10700001,3.1250002,3.3720002,1.0,0.95800006,GP_oracle,stoch
15.0,2.292,2.2910001,2.769,-0.47700003,0.066,1.107,1.1140001,0.771,0.77800006,1.4440001,2.164,2.4220002,0.0,0.22000001,Linear_observed,dynamic
15.0,1.7780001,1.7780001,2.769,-0.99100006,0.162,1.817,1.8510001,1.4100001,1.4310001,4.215,1.4610001,2.098,0.0,0.27400002,GP_observed,dynamic
15.0,2.7930002,2.7930002,3.298,-0.505,0.076000005,1.2040001,1.21,0.86800003,0.873,1.286,2.644,2.9450002,0.0,0.172,Linear_observed,stoch
15.0,3.44,3.4370003,3.298,0.142,0.17300001,0.99100006,1.057,0.73600006,0.786,2.14,3.1100001,3.7870002,1.0,0.45400003,GP_observed,stoch
15.0,2.6780002,2.677,2.769,-0.091000006,0.075,0.592,0.708,0.45400003,0.551,1.235,2.5310001,2.825,1.0,0.814,Linear_3S,dynamic
15.0,3.1230001,3.1220002,3.298,-0.17500001,0.085,0.64400005,0.76900005,0.50600004,0.60400003,1.2820001,2.9570003,3.2910001,0.0,0.818,Linear_3S,stoch
15.0,2.6200001,2.6190002,2.769,-0.149,0.094000004,0.65800005,0.79200006,0.5,0.60400003,1.1630001,2.4390001,2.8060002,1.0,0.83400005,GP_3S,dynamic
15.0,3.0470002,3.0460002,3.298,-0.25100002,0.097,0.76000005,0.892,0.56100005,0.66700006,1.1910001,2.8590002,3.239,0.0,0.82600003,GP_3S,stoch
15.0,2.7730002,2.7730002,2.769,0.004,0.055000003,0.51100004,0.52400005,0.40800002,0.41700003,1.154,2.667,2.8820002,1.0,0.30800003,Linear_1S,dynamic
15.0,2.7870002,2.7870002,2.769,0.018000001,0.081,0.58500004,0.637,0.44700003,0.48400003,1.218,2.628,2.947,1.0,0.532,GP_1S,dynamic
15.0,3.3100002,3.3090003,3.298,0.012,0.068,0.54,0.551,0.43600002,0.44400004,1.302,3.176,3.4440002,1.0,0.272,Linear_1S,stoch
