idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
7.0,2.236,2.237,2.2110002,0.025,0.048,0.156,0.18800001,0.132,0.14500001,0.32500002,2.144,2.329,1.0,0.906,Linear_oracle,dynamic
7.0,2.181,2.1820002,2.2110002,-0.030000001,0.066,0.46100003,0.514,0.19900002,0.259,0.3,2.051,2.308,1.0,0.93600005,GP_oracle,dynamic
7.0,3.0140002,3.0130002,2.9910002,0.023000002,0.059000004,0.112,0.147,0.089,0.11100001,0.132,2.9,3.1290002,1.0,0.94200003,Linear_oracle,stoch
7.0,2.9410002,2.9410002,2.9910002,-0.05,0.066,0.36800003,0.42200002,0.17300001,0.22500001,0.12200001,2.8100002,3.0690002,1.0,0.92,GP_oracle,stoch
7.0,1.8510001,1.8500001,2.2110002,-0.36,0.076000005,0.94200003,0.95100003,0.679,0.68700004,1.21,1.7040001,2.0,0.0,0.25800002,Linear_observed,dynamic
7.0,0.763,0.76400006,2.2110002,-1.4480001,0.208,2.242,2.279,1.7240001,1.7470001,7.445,0.35500002,1.1650001,0.0,0.28,GP_observed,dynamic
7.0,2.4850001,2.4850001,2.9910002,-0.50600004,0.072000004,1.141,1.148,0.82400006,0.83000004,0.513,2.345,2.63,0.0,0.17600001,Linear_observed,stoch
7.0,2.91,2.91,2.9910002,-0.081,0.127,1.039,1.08,0.73600006,0.76600003,0.62700003,2.6590002,3.1590002,1.0,0.43400002,GP_observed,stoch
7.0,2.21,2.21,2.2110002,-0.001,0.074,0.54300004,0.67,0.43300003,0.531,1.312,2.066,2.3560002,1.0,0.818,Linear_3S,dynamic
7.0,2.8620002,2.861,2.9910002,-0.12900001,0.086,0.643,0.777,0.51100004,0.611,0.36800003,2.6950002,3.0360003,1.0,0.79800004,Linear_3S,stoch
7.0,2.0770001,2.0760002,2.2110002,-0.134,0.09200001,0.71800005,0.837,0.5,0.59900004,1.123,1.9000001,2.2610002,1.0,0.80200005,GP_3S,dynamic
7.0,2.726,2.7250001,2.9910002,-0.26500002,0.101,0.786,0.91200006,0.596,0.688,0.38200003,2.532,2.927,0.0,0.78200006,GP_3S,stoch
7.0,2.2900002,2.2900002,2.2110002,0.079,0.054,0.521,0.53400004,0.416,0.425,1.2750001,2.183,2.3990002,1.0,0.28800002,Linear_1S,dynamic
7.0,2.22,2.2210002,2.2110002,0.009000001,0.080000006,0.67300004,0.71800005,0.45600003,0.492,1.218,2.0640001,2.3760002,1.0,0.55200005,GP_1S,dynamic
7.0,3.052,3.051,2.9910002,0.061000004,0.069000006,0.58900005,0.59800005,0.46400002,0.47200003,0.34500003,2.913,3.19,1.0,0.272,Linear_1S,stoch
7.0,2.9670002,2.9670002,2.9910002,-0.024,0.098000005,0.69500005,0.73700005,0.51500005,0.545,0.39200002,2.7770002,3.1560001,1.0,0.43400002,GP_1S,stoch
62.0,2.7640002,2.7640002,2.7600002,0.004,0.058000002,0.061000004,0.124000005,0.051000003,0.095000006,0.071,2.653,2.881,1.0,1.0,Linear_oracle,dynamic
62.0,2.736,2.736,2.7600002,-0.024,0.079,0.423,0.48800004,0.18200001,0.254,0.16100001,2.5800002,2.8890002,1.0,0.97,GP_oracle,dynamic
62.0,3.1230001,3.1230001,3.117,0.006,0.064,0.051000003,0.11000001,0.040000003,0.080000006,0.09,2.999,3.2510002,1.0,1.0,Linear_oracle,stoch
62.0,3.039,3.039,3.117,-0.078,0.076000005,0.50600004,0.55,0.172,0.23200001,0.238,2.8880002,3.1850002,1.0,0.95400006,GP_oracle,stoch
