idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
83.0,4.927,4.927,4.9350004,-0.008,0.07300001,0.517,0.40600002,0.123,4.7860003,5.0740004,1.0,0.90000004,Linear_3S,dynamic
83.0,4.688,4.688,4.9350004,-0.24700001,0.089,0.69600004,0.507,0.143,4.5140004,4.8620005,0.0,0.84400004,GP_3S,dynamic
83.0,5.6340003,5.6330004,5.7630005,-0.12900001,0.08800001,0.527,0.40800002,0.074,5.46,5.808,1.0,0.88400006,Linear_3S,stoch
83.0,5.2970004,5.2980003,5.7630005,-0.46600002,0.120000005,1.1220001,0.657,0.105000004,5.0540004,5.5280004,0.0,0.85400003,GP_3S,stoch
83.0,5.032,5.032,4.9350004,0.097,0.057000004,0.47300002,0.377,0.119,4.9220004,5.144,1.0,0.34600002,Linear_1S,dynamic
83.0,4.8890004,4.8890004,4.9350004,-0.046000004,0.086,0.657,0.47500002,0.14400001,4.7200003,5.0600004,1.0,0.51600003,GP_1S,dynamic
83.0,5.8320003,5.8310003,5.7630005,0.069000006,0.074,0.44000003,0.351,0.07,5.689,5.977,1.0,0.32000002,Linear_1S,stoch
83.0,5.6080003,5.6120005,5.7630005,-0.155,0.11100001,1.0400001,0.615,0.104,5.38,5.8190002,1.0,0.44200003,GP_1S,stoch
138.0,4.5820003,4.583,4.451,0.13100001,0.049000002,0.208,0.16700001,0.048,4.485,4.6790004,0.0,0.522,Linear_oracle,dynamic
138.0,4.537,4.538,4.451,0.086,0.068,0.41300002,0.25800002,0.066,4.4040003,4.67,1.0,0.72,GP_oracle,dynamic
138.0,5.761,5.761,5.663,0.098000005,0.068,0.194,0.157,0.028,5.6270003,5.8950005,1.0,0.54200006,Linear_oracle,stoch
138.0,5.597,5.598,5.663,-0.066,0.09200001,0.88500005,0.418,0.056,5.412,5.774,1.0,0.61,GP_oracle,stoch
138.0,3.7020001,3.7020001,4.451,-0.749,0.07300001,1.427,0.91800004,0.24700001,3.5570002,3.844,0.0,0.24000001,Linear_observed,dynamic
138.0,3.1050003,3.1060002,4.451,-1.3460001,0.12200001,2.148,1.6470001,0.55700004,2.8660002,3.3430002,0.0,0.268,GP_observed,dynamic
138.0,5.137,5.137,5.663,-0.526,0.11000001,1.508,1.0200001,0.18100001,4.9240003,5.353,0.0,0.19600001,Linear_observed,stoch
138.0,6.215,6.216,5.663,0.55200005,0.245,1.511,1.1910001,0.21200001,5.728,6.6870003,0.0,0.27400002,GP_observed,stoch
138.0,4.487,4.486,4.451,0.036000002,0.069000006,0.551,0.432,0.14,4.353,4.6260004,1.0,0.87600005,Linear_3S,dynamic
138.0,4.302,4.302,4.451,-0.149,0.086,0.66,0.492,0.15,4.135,4.473,1.0,0.78400004,GP_3S,dynamic
138.0,5.616,5.6140003,5.663,-0.047000002,0.096,0.51100004,0.393,0.07300001,5.426,5.8090005,1.0,0.896,Linear_3S,stoch
138.0,5.2040005,5.2070003,5.663,-0.45900002,0.13800001,1.218,0.65900004,0.1,4.925,5.466,0.0,0.85800004,GP_3S,stoch
138.0,4.558,4.558,4.451,0.10700001,0.054,0.503,0.40100002,0.135,4.451,4.662,0.0,0.30800003,Linear_1S,dynamic
138.0,4.5400004,4.5400004,4.451,0.089,0.08400001,0.652,0.48100004,0.155,4.375,4.7050004,1.0,0.5,GP_1S,dynamic
138.0,5.802,5.802,5.663,0.13900001,0.079,0.47200003,0.37,0.07300001,5.6470003,5.9560003,1.0,0.33200002,Linear_1S,stoch
138.0,5.6520004,5.6540003,5.663,-0.011000001,0.13700001,1.1290001,0.67700005,0.109000005,5.374,5.9150004,1.0,0.48000002,GP_1S,stoch
193.0,4.9900002,4.9900002,5.026,-0.036000002,0.051000003,0.102000006,0.08400001,0.063,4.8900003,5.09,1.0,0.86600006,Linear_oracle,dynamic
193.0,4.9350004,4.9350004,5.026,-0.091000006,0.072000004,0.40800002,0.22200002,0.15100001,4.7910004,5.0750003,1.0,0.966,GP_oracle,dynamic
193.0,5.9090004,5.9090004,5.951,-0.042000003,0.068,0.065000005,0.051000003,0.009000001,5.7760005,6.043,1.0,1.0,Linear_oracle,stoch
193.0,5.767,5.7700005,5.951,-0.18400002,0.09,0.657,0.25,0.035,5.583,5.9370003,0.0,0.90000004,GP_oracle,stoch
193.0,4.3640003,4.3640003,5.026,-0.66200006,0.066,1.457,0.961,0.56600004,4.2330003,4.493,0.0,0.21200001,Linear_observed,dynamic
193.0,4.118,4.118,5.026,-0.90800005,0.11000001,1.9160001,1.473,0.544,3.9,4.3310003,0.0,0.22800002,GP_observed,dynamic
193.0,5.368,5.367,5.951,-0.583,0.098000005,1.4130001,0.966,0.16600001,5.177,5.5590005,0.0,0.19800001,Linear_observed,stoch
193.0,6.3550005,6.3560004,5.951,0.404,0.156,1.1520001,0.90200007,0.163,6.0390005,6.6540003,0.0,0.342,GP_observed,stoch
193.0,4.9490004,4.9480004,5.026,-0.07700001,0.076000005,0.58400005,0.45900002,0.162,4.801,5.102,1.0,0.86800003,Linear_3S,dynamic
193.0,4.794,4.795,5.026,-0.23200001,0.096,0.726,0.537,0.19500001,4.604,4.9820004,0.0,0.836,GP_3S,dynamic
193.0,5.6870003,5.6850004,5.951,-0.264,0.094000004,0.62,0.47200003,0.082,5.5000005,5.8750005,0.0,0.836,Linear_3S,stoch
193.0,5.427,5.4300003,5.951,-0.52400005,0.12100001,0.97700006,0.65300006,0.10300001,5.182,5.656,0.0,0.818,GP_3S,stoch
193.0,5.0400004,5.0400004,5.026,0.014,0.058000002,0.51600003,0.41500002,0.15400001,4.926,5.156,1.0,0.312,Linear_1S,dynamic
193.0,4.9440002,4.9440002,5.026,-0.082,0.085,0.647,0.48800004,0.22500001,4.776,5.11,1.0,0.52000004,GP_1S,dynamic
193.0,5.881,5.881,5.951,-0.07,0.078,0.48800004,0.38500002,0.075,5.727,6.0340004,1.0,0.30800003,Linear_1S,stoch
193.0,5.696,5.6980004,5.951,-0.25500003,0.10700001,0.80700004,0.54,0.09200001,5.4810004,5.8980002,0.0,0.48000002,GP_1S,stoch
248.0,5.268,5.269,5.243,0.025,0.069000006,0.040000003,0.035,0.014,5.13,5.4030004,1.0,1.0,Linear_oracle,dynamic
248.0,5.0940003,5.096,5.243,-0.149,0.097,0.633,0.296,0.22500001,4.899,5.2790003,1.0,0.92600006,GP_oracle,dynamic
248.0,5.8770003,5.8780003,5.8580003,0.019000001,0.08400001,0.036000002,0.029000001,0.0050000004,5.7110004,6.0400004,1.0,1.0,Linear_oracle,stoch
248.0,5.6060004,5.61,5.8580003,-0.252,0.12200001,0.97200006,0.39100003,0.056,5.352,5.834,0.0,0.87000006,GP_oracle,stoch
248.0,4.0880003,4.0880003,5.243,-1.1550001,0.068,1.603,1.2030001,0.441,3.9540002,4.2200003,0.0,0.108,Linear_observed,dynamic
248.0,4.168,4.168,5.243,-1.075,0.109000005,1.7720001,1.366,0.54200006,3.9540002,4.379,0.0,0.31,GP_observed,dynamic
248.0,5.1470003,5.1470003,5.8580003,-0.711,0.123,1.524,1.056,0.186,4.906,5.386,0.0,0.238,Linear_observed,stoch
248.0,6.3480005,6.3490005,5.8580003,0.49,0.268,1.3790001,1.079,0.201,5.8220005,6.8740005,1.0,0.354,GP_observed,stoch
248.0,5.1390004,5.137,5.243,-0.104,0.095000006,0.52000004,0.4,0.124000005,4.9560003,5.333,1.0,0.924,Linear_3S,dynamic
248.0,4.835,4.8370004,5.243,-0.40800002,0.126,1.0550001,0.66200006,0.30200002,4.5810003,5.0800004,0.0,0.878,GP_3S,dynamic
248.0,5.677,5.6740003,5.8580003,-0.18100001,0.11100001,0.518,0.40500003,0.075,5.4610004,5.9010005,1.0,0.91,Linear_3S,stoch
248.0,5.26,5.2640004,5.8580003,-0.59800005,0.157,1.6090001,0.84700006,0.12900001,4.94,5.558,0.0,0.84800005,GP_3S,stoch
248.0,5.313,5.313,5.243,0.07,0.076000005,0.492,0.39200002,0.135,5.163,5.4610004,1.0,0.354,Linear_1S,dynamic
248.0,5.2120004,5.2130003,5.243,-0.031000001,0.119,1.0430001,0.68100005,0.351,4.973,5.4440002,1.0,0.49400002,GP_1S,dynamic
248.0,5.9080005,5.9080005,5.8580003,0.05,0.09200001,0.46100003,0.36900002,0.07300001,5.7250004,6.0850005,1.0,0.34800002,Linear_1S,stoch
248.0,5.6780005,5.6800003,5.8580003,-0.18,0.14400001,1.534,0.87500006,0.143,5.3820004,5.9540005,1.0,0.42000002,GP_1S,stoch
303.0,4.6210003,4.6210003,4.5870004,0.034,0.052,0.13800001,0.102000006,0.055000003,4.517,4.723,1.0,0.84800005,Linear_oracle,dynamic
303.0,4.5990005,4.6000004,4.5870004,0.012,0.069000006,0.381,0.21800001,0.109000005,4.464,4.734,1.0,0.78800005,GP_oracle,dynamic
303.0,5.768,5.768,5.703,0.065000005,0.074,0.11800001,0.093,0.022000002,5.622,5.912,1.0,0.934,Linear_oracle,stoch
303.0,5.5870004,5.5870004,5.703,-0.116000004,0.093,0.80100006,0.356,0.057000004,5.4020004,5.768,1.0,0.69000006,GP_oracle,stoch
303.0,3.7410002,3.7410002,4.5870004,-0.846,0.071,1.437,0.975,0.30100003,3.601,3.8790002,0.0,0.208,Linear_observed,dynamic
303.0,3.331,3.331,4.5870004,-1.256,0.126,2.196,1.725,0.63100004,3.0830002,3.5740001,0.0,0.21000001,GP_observed,dynamic
303.0,4.8890004,4.8890004,5.703,-0.814,0.109000005,1.57,1.024,0.172,4.677,5.102,0.0,0.24800001,Linear_observed,stoch
303.0,6.0010004,5.999,5.703,0.298,0.201,1.213,0.892,0.16900001,5.6080003,6.392,1.0,0.386,GP_observed,stoch
303.0,4.517,4.5160003,4.5870004,-0.07,0.07700001,0.509,0.40100002,0.133,4.367,4.6720004,1.0,0.896,Linear_3S,dynamic
303.0,4.366,4.366,4.5870004,-0.22100002,0.094000004,0.65800005,0.48800004,0.18100001,4.183,4.55,0.0,0.874,GP_3S,dynamic
303.0,5.445,5.4430003,5.703,-0.25800002,0.102000006,0.578,0.44400004,0.078,5.242,5.649,0.0,0.85800004,Linear_3S,stoch
303.0,5.135,5.1390004,5.703,-0.568,0.13700001,1.1680001,0.707,0.11000001,4.8580003,5.394,0.0,0.832,GP_3S,stoch
303.0,4.629,4.629,4.5870004,0.042000003,0.061000004,0.467,0.377,0.142,4.5080004,4.748,1.0,0.33200002,Linear_1S,dynamic
303.0,4.5880003,4.5880003,4.5870004,0.001,0.087000005,0.637,0.47200003,0.19800001,4.4170003,4.7570004,1.0,0.53400004,GP_1S,dynamic
303.0,5.67,5.67,5.703,-0.033,0.087000005,0.45700002,0.363,0.072000004,5.5000005,5.839,1.0,0.34600002,Linear_1S,stoch
303.0,5.4810004,5.4830003,5.703,-0.22200002,0.117000006,1.0350001,0.62200004,0.104,5.2440004,5.7070003,1.0,0.47000003,GP_1S,stoch
358.0,4.894,4.894,4.828,0.066,0.060000002,0.087000005,0.07300001,0.028,4.776,5.012,1.0,1.0,Linear_oracle,dynamic
358.0,4.8440003,4.8450003,4.828,0.016,0.079,0.35300002,0.18400002,0.062000003,4.688,4.9950004,1.0,0.9480001,GP_oracle,dynamic
358.0,5.775,5.7760005,5.7060003,0.069000006,0.07700001,0.080000006,0.07,0.012,5.6260004,5.926,1.0,1.0,Linear_oracle,stoch
358.0,5.506,5.51,5.7060003,-0.2,0.104,0.82400006,0.303,0.065000005,5.2850003,5.6990004,0.0,0.91800004,GP_oracle,stoch
358.0,3.7760003,3.775,4.828,-1.052,0.074,1.552,1.1170001,0.32000002,3.63,3.9210002,0.0,0.15,Linear_observed,dynamic
358.0,3.4010003,3.4020002,4.828,-1.427,0.133,2.3370001,1.848,0.60400003,3.141,3.6590002,0.0,0.22200002,GP_observed,dynamic
358.0,4.767,4.768,5.7060003,-0.93900007,0.10300001,1.6830001,1.09,0.19800001,4.564,4.9680004,0.0,0.20400001,Linear_observed,stoch
358.0,5.735,5.7300005,5.7060003,0.029000001,0.216,1.197,0.744,0.164,5.3160005,6.1590004,1.0,0.52000004,GP_observed,stoch
358.0,4.7850003,4.7840004,4.828,-0.043,0.08400001,0.512,0.41000003,0.12900001,4.623,4.9540005,1.0,0.924,Linear_3S,dynamic
358.0,4.6320004,4.6320004,4.828,-0.19600001,0.10700001,0.619,0.46500003,0.15100001,4.42,4.841,1.0,0.89400005,GP_3S,dynamic
358.0,5.564,5.563,5.7060003,-0.142,0.10300001,0.5,0.39000002,0.087000005,5.3620005,5.767,1.0,0.92200005,Linear_3S,stoch
358.0,5.195,5.1980004,5.7060003,-0.51100004,0.13800001,1.003,0.63500005,0.143,4.913,5.4550004,0.0,0.86800003,GP_3S,stoch
358.0,4.9490004,4.9500003,4.828,0.12100001,0.068,0.52500004,0.423,0.13800001,4.815,5.083,1.0,0.30200002,Linear_1S,dynamic
358.0,4.8510003,4.852,4.828,0.023000002,0.101,0.577,0.43500003,0.157,4.651,5.0470004,1.0,0.58000004,GP_1S,dynamic
358.0,5.813,5.813,5.7060003,0.10700001,0.086,0.47500002,0.384,0.09200001,5.643,5.9830003,1.0,0.30200002,Linear_1S,stoch
358.0,5.4870005,5.4890003,5.7060003,-0.21900001,0.124000005,0.79700005,0.513,0.132,5.2370005,5.727,1.0,0.532,GP_1S,stoch
