idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
3.0,2.9280002,2.9290001,2.9780002,-0.05,0.053000003,0.11800001,0.15900001,0.08800001,0.120000005,0.14,2.8240001,3.032,1.0,0.90400004,Linear_oracle,dynamic
3.0,2.8470001,2.848,2.9780002,-0.13100001,0.066,0.314,0.39100003,0.202,0.254,0.35200003,2.7170002,2.9740002,0.0,0.95400006,GP_oracle,dynamic
3.0,3.153,3.153,3.2140002,-0.061000004,0.058000002,0.096,0.134,0.07700001,0.10300001,0.076000005,3.0400002,3.2670002,1.0,0.99600005,Linear_oracle,stoch
3.0,3.127,3.127,3.2140002,-0.087000005,0.060000002,0.27400002,0.33800003,0.19100001,0.22700001,0.117000006,3.009,3.242,1.0,0.77800006,GP_oracle,stoch
3.0,2.4910002,2.4910002,2.9780002,-0.48700002,0.062000003,1.093,1.1,0.77000004,0.77800006,0.814,2.368,2.611,0.0,0.216,Linear_observed,dynamic
3.0,2.112,2.111,2.9780002,-0.86600006,0.12900001,1.7010001,1.7300001,1.325,1.3460001,2.811,1.8590001,2.3620002,0.0,0.30600002,GP_observed,dynamic
3.0,2.805,2.8040001,3.2140002,-0.409,0.101,1.107,1.1170001,0.77400005,0.785,0.363,2.611,3.0000002,0.0,0.284,Linear_observed,stoch
3.0,3.453,3.4450002,3.2140002,0.23900001,0.32500002,1.1580001,1.292,0.8880001,0.984,0.439,2.8190002,4.09,1.0,0.492,GP_observed,stoch
3.0,2.8430002,2.8420002,2.9780002,-0.135,0.082,0.59900004,0.72300005,0.462,0.563,0.777,2.6850002,3.0040002,1.0,0.83800006,Linear_3S,dynamic
3.0,3.051,3.0500002,3.2140002,-0.163,0.087000005,0.60200006,0.72700006,0.46,0.564,0.21300001,2.8850002,3.2240002,1.0,0.82600003,Linear_3S,stoch
3.0,2.693,2.6920002,2.9780002,-0.28500003,0.094000004,0.735,0.874,0.546,0.65300006,0.57100004,2.512,2.8790002,0.0,0.84200007,GP_3S,dynamic
3.0,2.9880002,2.9870002,3.2140002,-0.22600001,0.09200001,0.73300004,0.86700004,0.532,0.63600004,0.23700002,2.809,3.17,0.0,0.80600005,GP_3S,stoch
