idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
36.0,0.943,0.943,0.95400006,-0.011000001,0.032,0.031000001,0.025,0.88000005,1.008,1.0,1.0,Linear_oracle,dynamic
36.0,0.87900007,0.882,0.95400006,-0.075,0.046000004,0.245,0.08800001,0.776,0.96300006,1.0,0.97,GP_oracle,dynamic
36.0,3.9,3.9,3.9440002,-0.044000003,0.134,0.05,0.043,3.6360002,4.168,1.0,1.0,Linear_oracle,stoch
36.0,3.6200001,3.627,3.9440002,-0.324,0.171,0.66400003,0.323,3.2670002,3.9420002,0.0,0.924,GP_oracle,stoch
36.0,0.60700005,0.60700005,0.95400006,-0.347,0.052,0.469,0.379,0.504,0.71000004,0.0,0.17600001,Linear_observed,dynamic
36.0,0.574,0.574,0.95400006,-0.38000003,0.055000003,0.49300003,0.40100002,0.46500003,0.684,0.0,0.354,GP_observed,dynamic
36.0,2.3270001,2.328,3.9440002,-1.6170001,0.18800001,1.8000001,1.616,1.9570001,2.6980002,0.0,0.006,Linear_observed,stoch
36.0,2.5560002,2.5400002,3.9440002,-1.388,0.34500003,1.649,1.3980001,1.9460001,3.2540002,0.0,0.294,GP_observed,stoch
36.0,0.81700003,0.81500006,0.95400006,-0.13700001,0.046000004,0.263,0.209,0.734,0.91300005,0.0,0.818,Linear_3S,dynamic
36.0,4.7900004,4.793,0.95400006,3.8360002,0.12900001,4.25,3.8370001,4.5340004,5.0340004,0.0,0.34,GP_3S,dynamic
36.0,3.3760002,3.3680003,3.9440002,-0.568,0.18100001,0.65500003,0.574,3.0500002,3.755,0.0,0.518,Linear_3S,stoch
36.0,2.6920002,2.686,3.9440002,-1.2520001,0.261,1.478,1.2520001,2.196,3.2150002,0.0,0.36,GP_3S,stoch
36.0,0.947,0.94600004,0.95400006,-0.007,0.039,0.21400002,0.17300001,0.869,1.024,1.0,0.31,Linear_1S,dynamic
36.0,0.882,0.88400006,0.95400006,-0.072000004,0.054,0.39000002,0.257,0.767,0.98100007,1.0,0.44200003,GP_1S,dynamic
36.0,3.9140003,3.9140003,3.9440002,-0.030000001,0.163,0.26900002,0.21300001,3.5930002,4.2380004,1.0,0.75000006,Linear_1S,stoch
36.0,3.5920002,3.6050003,3.9440002,-0.35200003,0.263,0.95900005,0.49400002,3.042,4.0740004,1.0,0.864,GP_1S,stoch
