idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
26,2.6090002,2.6090002,2.6120002,-0.003,0.045,0.056,0.11400001,0.045,0.087000005,0.24200001,2.5200002,2.6980002,1,1,Linear_oracle,dynamic
26,2.615,2.6160002,2.6120002,0.003,0.062000003,0.386,0.44200003,0.155,0.22100002,0.36800003,2.492,2.736,1,0.98,GP_oracle,dynamic
26,3.1550002,3.1550002,3.1660001,-0.011000001,0.05,0.067,0.109000005,0.053000003,0.080000006,0.105000004,3.0560002,3.2530003,1,1,Linear_oracle,stoch
26,3.1260002,3.1260002,3.1660001,-0.040000003,0.052,0.29500002,0.342,0.136,0.18300001,0.15100001,3.025,3.226,1,0.96800005,GP_oracle,stoch
26,2.424,2.424,2.6120002,-0.18800001,0.074,0.94600004,0.95500004,0.697,0.70600003,1.9810001,2.279,2.5670002,0,0.26200002,Linear_observed,dynamic
26,1.7320001,1.7320001,2.6120002,-0.88000005,0.223,1.6560001,1.7110001,1.3060001,1.3260001,5.4360003,1.299,2.1690001,0,0.27400002,GP_observed,dynamic
26,2.914,2.913,3.1660001,-0.252,0.075,1.0350001,1.0430001,0.75100005,0.758,0.6,2.7670002,3.062,0,0.202,Linear_observed,stoch
26,3.3360002,3.3320003,3.1660001,0.17,0.18400002,0.98700005,1.0610001,0.73700005,0.78800005,0.601,2.9770002,3.7050002,1,0.47800002,GP_observed,stoch
26,2.604,2.604,2.6120002,-0.008,0.067,0.54800004,0.66300005,0.44000003,0.526,1.738,2.473,2.7350001,1,0.804,Linear_3S,dynamic
26,3.107,3.1060002,3.1660001,-0.059000004,0.076000005,0.57600003,0.702,0.45000002,0.55200005,0.425,2.959,3.256,1,0.79200006,Linear_3S,stoch
26,2.5630002,2.5630002,2.6120002,-0.049000002,0.083000004,0.69900006,0.81600004,0.514,0.60300004,1.6400001,2.403,2.7270002,1,0.794,GP_3S,dynamic
